"","logFC","logCPM","LR","PValue","adj.P.Val","Contrast","FC"
"Mir378b",10.7401080487222,6.77465494939267,8.40736402743014,0.0037370411826876,0.999991210825135,"TAPbyQNP",1710.38815143348
"Nog",-9.32585573569359,7.45826063241596,7.66859686708237,0.00561901352071529,0.999991210825135,"TAPbyQNP",0.00155825198329591
"Mir3099",10.0983049035238,6.14717323308285,7.60297464345877,0.0058272083396968,0.999991210825135,"TAPbyQNP",1096.20727846349
"Ngfr",-9.15859091217885,7.35712725571033,7.58755626550788,0.00587725645775002,0.999991210825135,"TAPbyQNP",0.00174980405011521
"RF01225",-9.87606751689218,5.9315051971312,7.29528944164136,0.0069135631158324,0.999991210825135,"TAPbyQNP",0.00106416124408325
"NEWGENE_1307313",-8.8580658183311,5.54783490604383,7.15733466815465,0.00746580530823048,0.999991210825135,"TAPbyQNP",0.0021550457042328
"Anxa1",-8.54989092251815,6.56290391211662,7.06693187933781,0.00785196006985165,0.999991210825135,"TAPbyQNP",0.00266824910648774
"Nptx1",-8.54592603652043,5.39367493971913,7.04468230360271,0.00795009246915518,0.999991210825135,"TAPbyQNP",0.00267559220660945
"Sox9",-8.60868701506873,6.64334354803505,7.00096464591429,0.00814658044022063,0.999991210825135,"TAPbyQNP",0.00256169243163428
"Bloc1s3",-9.0675077610498,5.15715051897804,6.80722142618157,0.00907899313936031,0.999991210825135,"TAPbyQNP",0.00186383806912933
"AABR07030647.1",8.60008938841811,4.71961852591345,6.47519599226611,0.0109390250280654,0.999991210825135,"TAPbyQNP",388.047483443905
"Sparc",-8.82134524245316,10.0694118399507,6.24328504566702,0.012466503152144,0.999991210825135,"TAPbyQNP",0.00221060159944733
"Hrc",-8.04856224799427,5.71518512249808,6.14605886456758,0.013170528225348,0.999991210825135,"TAPbyQNP",0.00377695092006737
"Olr6",8.24972377602428,4.39830078396433,6.04202834310892,0.0139692256581372,0.999991210825135,"TAPbyQNP",304.378738330141
"AABR07047219.1",8.24736888788479,4.39616400492231,5.97882119645375,0.014478676285376,0.999991210825135,"TAPbyQNP",303.882311028384
"AABR07001452.1",7.99269274236782,4.16704738663653,5.77706019722039,0.016236676280185,0.999991210825135,"TAPbyQNP",254.706636923768
"Arl4d",-7.5258989907924,5.66960315339501,5.72376763858662,0.0167367788084936,0.999991210825135,"TAPbyQNP",0.00542598588210194
"Mir497",-7.68587294365778,3.89678806923196,5.68524871200769,0.0171081144291914,0.999991210825135,"TAPbyQNP",0.00485648107951851
"Acan",-7.08069700262446,4.80073106188098,5.67082228251691,0.0172493686683319,0.999991210825135,"TAPbyQNP",0.00738750541120922
"Lmo1",-7.59351620552716,5.78644980212311,5.65503352461635,0.017405341866249,0.999991210825135,"TAPbyQNP",0.00517754461107059
"Tnfrsf12a",-7.71384231800203,7.8547102917335,5.62690006124275,0.0176868826439373,0.999991210825135,"TAPbyQNP",0.00476323578936962
"Sp100",7.60057784197363,5.21284318165841,5.62336298992736,0.0177226104075804,0.999991210825135,"TAPbyQNP",194.089443501637
"Eid2b",-7.41081468449614,4.94981585983295,5.59501170643725,0.0180116907366685,0.999991210825135,"TAPbyQNP",0.00587655070372218
"AABR07027753.3",7.35373985628519,6.00369777653816,5.50843390747539,0.0189249852640357,0.999991210825135,"TAPbyQNP",163.567221735611
"Plekhg2",-7.33047920588249,6.55941425216511,5.43772700496455,0.0197062977921338,0.999991210825135,"TAPbyQNP",0.00621306470369829
"LOC103689931",-7.23926556943751,4.7231874350069,5.43435080801192,0.0197444285806892,0.999991210825135,"TAPbyQNP",0.00661856619876761
"Sez6",-6.96210227282099,6.06376005098026,5.43329996605751,0.0197563123564073,0.999991210825135,"TAPbyQNP",0.00802044348560277
"Mir6326",-7.39196930934805,3.6449283474647,5.40393903946035,0.020091357215265,0.999991210825135,"TAPbyQNP",0.00595381739855186
"Cysltr2",7.41715405569233,4.40717594384342,5.36163489919052,0.0205844673705589,0.999991210825135,"TAPbyQNP",170.917232948281
"Ahnak",-7.29236998345313,9.05175768216113,5.3411663814547,0.0208275330516141,0.999991210825135,"TAPbyQNP",0.00637937152436435
"AC109096.1",-7.07062354326141,6.48623102572501,5.29994280558202,0.0213261246054547,0.999991210825135,"TAPbyQNP",0.00743926835903263
"LOC685203",7.06581673904548,4.8861359810762,5.15181899432433,0.0232220345901507,0.999991210825135,"TAPbyQNP",133.974696632944
"Zfp36",-7.14950147981824,6.90059173751488,5.14648376129879,0.0232934960373657,0.999991210825135,"TAPbyQNP",0.00704345266867539
"AABR07046628.1",7.00352731010102,4.69071993138516,5.13922837449397,0.0233910425625877,0.999991210825135,"TAPbyQNP",128.313335854976
"Gfap",-6.58194555145868,4.41576939172444,5.08726551814158,0.0241021670368147,0.999991210825135,"TAPbyQNP",0.0104384726868508
"LOC100911730",-6.84054810942053,4.53502356241251,5.03806798838181,0.0247961297428728,0.999991210825135,"TAPbyQNP",0.00872549014381903
"Furin",-6.84771105371789,5.90260141547142,5.01692801596301,0.0251006626824973,0.999991210825135,"TAPbyQNP",0.00868227567464156
"Cd151",-7.00475471110864,4.15576354993736,4.99962385021215,0.025352828006231,0.999991210825135,"TAPbyQNP",0.00778679461177143
