"","logFC","logCPM","LR","PValue","adj.P.Val","Contrast","FC"
"Mir378b",10.7401080487222,6.77465494939267,8.40736402743014,0.0037370411826876,0.999991210825135,"TAPbyQNP",1710.38815143348
"Mir3099",10.0983049035238,6.14717323308285,7.60297464345877,0.0058272083396968,0.999991210825135,"TAPbyQNP",1096.20727846349
"AABR07030647.1",8.60008938841811,4.71961852591345,6.47519599226611,0.0109390250280654,0.999991210825135,"TAPbyQNP",388.047483443905
"Olr6",8.24972377602428,4.39830078396433,6.04202834310892,0.0139692256581372,0.999991210825135,"TAPbyQNP",304.378738330141
"AABR07047219.1",8.24736888788479,4.39616400492231,5.97882119645375,0.014478676285376,0.999991210825135,"TAPbyQNP",303.882311028384
"AABR07001452.1",7.99269274236782,4.16704738663653,5.77706019722039,0.016236676280185,0.999991210825135,"TAPbyQNP",254.706636923768
"Sp100",7.60057784197363,5.21284318165841,5.62336298992736,0.0177226104075804,0.999991210825135,"TAPbyQNP",194.089443501637
"AABR07027753.3",7.35373985628519,6.00369777653816,5.50843390747539,0.0189249852640357,0.999991210825135,"TAPbyQNP",163.567221735611
"Cysltr2",7.41715405569233,4.40717594384342,5.36163489919052,0.0205844673705589,0.999991210825135,"TAPbyQNP",170.917232948281
"LOC685203",7.06581673904548,4.8861359810762,5.15181899432433,0.0232220345901507,0.999991210825135,"TAPbyQNP",133.974696632944
"AABR07046628.1",7.00352731010102,4.69071993138516,5.13922837449397,0.0233910425625877,0.999991210825135,"TAPbyQNP",128.313335854976
"Zfp488",6.36889048118293,4.85787567272637,4.86535545498404,0.0274011533250352,0.999991210825135,"TAPbyQNP",82.6469962279425
"AABR07027693.1",7.24025294087308,3.51799593828353,4.84944951669515,0.0276549567783679,0.999991210825135,"TAPbyQNP",151.193566389633
"Hist1h2bl",7.68001347971025,9.66496339935976,4.7040078921872,0.0300923655863824,0.999991210825135,"TAPbyQNP",205.075804764015
"LOC100359916",6.35728178078004,5.61343929427958,4.37188422507558,0.0365365699615068,0.999991210825135,"TAPbyQNP",81.9846424372184
"Zmat5",6.20170145690218,4.5341566774014,4.28931610108047,0.0383525897668383,0.999991210825135,"TAPbyQNP",73.6034485198359
"AABR07040624.1",6.17094317722123,5.94148377899136,4.2234505491007,0.0398690053442725,0.999991210825135,"TAPbyQNP",72.0508316232631
"Vom1r9",6.43097407397694,3.53667865397999,4.2027940367263,0.0403574330846092,0.999991210825135,"TAPbyQNP",86.2811842969219
"AABR07021955.1",5.85611907317741,4.98630656221014,4.1514766410315,0.0415982327079017,0.999991210825135,"TAPbyQNP",57.9251942968673
"AABR07025140.1",6.09765346235936,3.76734398733419,4.04367615567708,0.0443371408526515,0.999991210825135,"TAPbyQNP",68.4820252322998
"Gmnn",5.79753270033052,5.89567659155993,4.00051566643734,0.045486345474679,0.999991210825135,"TAPbyQNP",55.620033184702
"Etfrf1",7.45760899130523,10.797086656165,3.96943727326028,0.0463332539598695,0.999991210825135,"TAPbyQNP",175.77779096996
"Hspe1",6.43554253958781,8.32438978176785,3.95391422977612,0.0467624763474873,0.999991210825135,"TAPbyQNP",86.5548369876762
"Ankrd37",5.73586220844577,3.67879879149617,3.92062952841649,0.0476970162088181,0.999991210825135,"TAPbyQNP",53.2925591301566
"Hoxd11",5.96196210530733,4.50752154566186,3.90497993860801,0.0481432023493397,0.999991210825135,"TAPbyQNP",62.3346358463565
"AABR07068285.2",5.69377365244905,4.13979055483881,3.76062429624236,0.0524729834455076,0.999991210825135,"TAPbyQNP",51.760284874828
"Gtf2b",6.43525329276043,8.55880957029042,3.75006982536222,0.052805305465055,0.999991210825135,"TAPbyQNP",86.537485293979
"AABR07070926.1",5.70423396997357,4.2416528566601,3.70758250785566,0.0541657890425954,0.999991210825135,"TAPbyQNP",52.136938691655
"Timm10",5.7360444622158,6.59638247514412,3.67145920448522,0.0553517043346813,0.999991210825135,"TAPbyQNP",53.2992919344342
"Hmga1",5.62576498796654,6.1882403390264,3.60963123757923,0.0574458562086185,0.999991210825135,"TAPbyQNP",49.3769215484934
"AABR07018857.1",5.92429730545676,8.04890340672365,3.54205300463195,0.0598313623616653,0.999991210825135,"TAPbyQNP",60.7283095533743
"Ube2t",5.2343273227064,5.42474639157455,3.51240445835787,0.060910994641946,0.999991210825135,"TAPbyQNP",37.6434596944744
"Mrps33",5.42891003504383,6.46750599037329,3.42655072033428,0.0641559641704779,0.999991210825135,"TAPbyQNP",43.0789157768949
"Zfp770",5.50250188739453,7.11116035424829,3.42378898733701,0.0642633592980404,0.999991210825135,"TAPbyQNP",45.3333819400021
"Aplp2",5.31796497942471,4.84577129814974,3.41480167417196,0.0646141772105968,0.999991210825135,"TAPbyQNP",39.8902698921635
"Casp4",5.400424961742,6.80833241764908,3.39759569768117,0.0652915226759102,0.999991210825135,"TAPbyQNP",42.2366925963687
"AABR07055919.2",5.35717806076902,6.7015946797959,3.3564239186712,0.0669432920245709,0.999991210825135,"TAPbyQNP",40.989374254035
"AABR07026294.1",5.1692494921506,5.1024463715987,3.33680204580384,0.0677461583658252,0.999991210825135,"TAPbyQNP",35.9831477606519
"Gmfb",5.2477541765906,6.00008088238445,3.31126276590487,0.0688066009286837,0.999991210825135,"TAPbyQNP",37.9954346521285
"Mtch2",5.23368526222275,6.65468134810404,3.27583506115942,0.070307137762161,0.999991210825135,"TAPbyQNP",37.6267104856316
"AABR07059891.1",5.92038494909971,9.03031880688444,3.24741694850092,0.0715361099449134,0.999991210825135,"TAPbyQNP",60.5638472669827
"Paip2",4.82590073482193,6.86364427727868,3.24454472477898,0.0716615972067205,0.999991210825135,"TAPbyQNP",28.3622628308745
"AABR07001435.1",5.58154060859308,10.6341295362526,3.2221329055069,0.0726489112099427,0.999991210825135,"TAPbyQNP",47.8862849180083
"AABR07036336.1",4.93398123302598,4.56132997369939,3.21066659773559,0.0731596718890912,0.999991210825135,"TAPbyQNP",30.5686563161599
"LOC100360750",4.87362162429828,4.84421338422388,3.20827519210139,0.0732666805410086,0.999991210825135,"TAPbyQNP",29.3161068844174
"Cbx5",5.60595071800811,8.3139096549122,3.19517845365431,0.0738557091988427,0.999991210825135,"TAPbyQNP",48.7034044660372
"Trappc2",4.96814562563328,5.57679926833172,3.17879540086962,0.0745997070342126,0.999991210825135,"TAPbyQNP",31.3011905329406
"AABR07058464.1",5.63890849057126,8.30660655582608,3.17155869662006,0.0749309040672962,0.999991210825135,"TAPbyQNP",49.8288195104729
"Rps25",6.51673908650538,11.4353307979018,3.16168936698571,0.0753851349392823,0.999991210825135,"TAPbyQNP",91.5659359513641
"Ubl5",5.77676413152202,9.00074464940401,3.14773091875932,0.0760326242113787,0.999991210825135,"TAPbyQNP",54.8250809338409
"RGD1563270",5.20598764319172,7.08494175320904,3.09467683728786,0.0785487468232799,0.999991210825135,"TAPbyQNP",36.9112232127354
"LOC501317",5.09578651040437,3.34309532905449,3.09289904808828,0.0786345962837559,0.999991210825135,"TAPbyQNP",34.196730921945
"RF00069",6.13980353384899,10.6857872641009,3.08026549015366,0.0792475891312555,0.999991210825135,"TAPbyQNP",70.512324396828
"Med8",4.91887814690498,5.80440203954642,3.03599350902829,0.0814366821364189,0.999991210825135,"TAPbyQNP",30.2503126223055
"AABR07010502.1",4.87243056706626,4.16458736173423,3.02166452110231,0.0821590995169178,0.999991210825135,"TAPbyQNP",29.2919141405065
"Acyp1",5.12559582213687,7.27532039695346,3.01548083239923,0.0824729931321965,0.999991210825135,"TAPbyQNP",34.9106623078779
