"","PGBC_SRR5196886","PGBC_SRR5196887","PGBC_SRR5196888","PGBC_SRR5196889","PGBC_SRR5196890","PGBC_SRR5196891","PGBC_SRR5196892","PGBC_SRR5196893","PGBC_SRR5196898","QGBC_SRR5196894","QGBC_SRR5196895","QGBC_SRR5196896","QGBC_SRR5196897","QGBC_SRR5196899","QGBC_SRR5196900"
"ABCC5",3.24988585594302,3.0994877542836,3.52251491184375,3.69906053531431,2.34751149208103,2.55515536215949,3.73317658715524,3.60824344781205,3.46584859465221,3.87853937617202,3.81237702321933,4.12206453037127,3.46407919068789,3.67811247951292,4.18372560383689
"ABCC6",0.0465336639310312,0.027003855023843,1.22461581684125,1.22929480122545,0.947786010681388,0.539631175019324,0.0671624740667699,0.0388717366055867,0.0782701377730034,0.13421909785673,0.0671026293944962,0.110091033392347,0.0342189724232946,0.11456604359408,0.107526680109332
"ABCC6P2",0,0,1.4763752744152,1.23685360972549,0.437594717592157,0.562991076648157,0,0,0,0,0,0,0,0,0
"ABCC8",1.25490137803471,1.08721585442987,1.91979867538424,1.70755028842679,0.0134762847260075,0.0079574156046779,1.55303115463724,1.2552587065103,1.4055322196751,1.85147617218924,2.29956594173597,2.43383223220177,2.39495231189227,2.12927065837197,1.9065908572915
"ABCD1",1.77414341038107,1.18095999596095,3.75672958131486,3.34324439424291,2.23016040190108,2.70586613089919,1.85027573652901,1.71399058462582,1.99086244926229,1.56650511722505,1.46306987681307,1.71827948521313,1.49116111536901,1.8896928125692,1.61284321254064
"ABCD3",4.20455128794677,3.9695404809408,4.18280748948442,3.87869812566675,2.06374164533573,2.95040661138641,3.85505640548391,3.72439410521259,3.9656807529412,3.07001729203946,3.3162517554558,3.12962544971151,2.95195314624728,3.53024099620793,3.61127580535245
"ABCD4",4.62901434412857,4.02925661630056,4.09767967834669,3.90720571445,3.92939944468451,4.0918577838745,4.79757677658529,4.24482190701268,4.95615818932081,5.08491214607256,4.45865562070536,5.10619719643629,4.24769366734067,4.8423424192745,5.34918020984531
"ABCE1",3.0885323996935,2.86381942451502,2.87083045758143,3.26792849969795,2.40823959276406,3.0393795027432,3.01969676572094,3.21959593471516,3.21765335015192,2.14955574850669,2.02244758088968,2.23535713053527,2.35969791062492,2.20542567626623,2.47187214305668
"ABCF1",5.31370280488571,4.32246579639205,6.316512222898,6.12735582865313,4.37227421051005,5.41887135444076,5.35418654760351,4.69554635654163,5.71252232277344,4.72372492599744,4.22695955828251,4.6883235439307,4.27382086516438,4.95692257837365,5.26499914047511
"ABCF2",5.72751621413558,5.53289651022061,5.5613316266179,5.76871919467965,5.83164921143769,5.63571756976223,5.80860613198345,5.86626968237095,6.08857690923791,5.72761090256507,5.49734265085283,6.02946308660683,5.82448553121615,5.62909409290545,6.11119208433247
"ABCF3",6.74568992060174,6.05870495080914,7.01492248965248,6.93659225467996,6.28376135641673,6.25898161159041,6.84835127808275,6.38159405378086,6.9832211587977,6.58404868157244,6.04110067928692,6.64913564422334,6.33533392832147,6.72143495787352,7.08807869526007
"ABCG1",1.48486539389963,2.72014387620314,0.415193980499198,0.486161332366432,0.0232340117649877,0.0137381007312689,1.47477100958338,2.81299125976117,1.22522185243947,1.35508291298099,2.21129561635304,2.27168262141539,3.47262721182046,1.60835265473335,0.942098276593968
"ABHD1",1.9100635037739,1.0651918844908,1.79960381841105,2.17007315943058,1.19946722574259,0.55101261137237,2.08657802890462,1.27727187327995,2.11262025667872,2.17647758888502,1.37668677757661,2.10639319723027,1.08080036182524,2.75254571611095,2.26177392962398
"ABHD10",5.30951284466881,5.24442334345697,5.26290667789367,5.13433738350013,4.4661376701795,4.49028820617618,5.00730928595711,4.85402532595929,5.29522913422622,4.7262424749248,4.90378654354266,4.80180812227195,4.60809329200192,4.35008400007892,4.72513594485295
"ABHD11",6.99160011970926,6.62278156656917,6.87234321105685,6.75487700688268,5.49980489796704,4.35869748237718,7.01046645668137,6.69042348692311,7.18372739393859,6.04294101299168,5.995517306668,5.96264150579251,5.81004453867296,6.77333488383733,6.91759382692861
"ABHD11-AS1",2.97811361386795,2.21166431756496,1.25215061579911,1.17782154578292,3.95250478858069,1.52280641038384,2.52521437920295,2.57441202411933,3.29963074312235,2.81871767103424,2.3224751843933,2.23670357636259,3.0333991918272,3.1418540928964,2.22586819247164
"ABHD12",2.98633303685013,2.52592620895186,3.85530090153764,3.70695320964481,2.87981389342441,2.46266491019607,2.98818201341387,2.56666129172226,3.26241530985183,3.28964055249873,2.62894789749219,3.0207455351399,2.56747070808965,3.23971948896721,3.28255331593906
"ABHD13",4.44099507393928,4.11467585033021,4.03172006197896,3.95472344919841,4.73671901381949,4.42549207323526,3.97290799431033,3.85990351952321,4.19915727568058,3.59702603159533,3.39244275508689,3.38569960373348,3.00359232343625,3.52909138864646,4.00864017842074
"ABHD17A",6.39388998308957,5.84115913909983,5.59902028963257,5.50184549381002,5.25475354279652,5.10582487674203,6.54138812805676,5.92627432449968,6.53863887743603,5.5940750343199,5.65823209645664,5.96812830029621,5.98567575253825,6.07070204266507,6.20841410490868
"ABHD17B",2.88636619084414,2.3729109395954,2.98518412793373,3.10680680809435,1.93734344074925,2.41078337513147,2.70975131725064,2.20237987817251,2.81106581360985,2.34922691822398,2.05581250529967,3.05199280070007,1.8383432283272,2.34322254770833,2.83711057514631
"ABHD17C",2.09326896671433,2.44795133372253,1.97734755358401,2.07695938405065,1.13016235624239,1.79009025934862,1.90995237108332,2.14459327951209,2.63779013734597,1.3621603284945,1.55323487626741,1.29175109649458,1.68673010855765,2.25556888945411,2.02866119889406
"ABHD18",2.02419505205685,1.95966767523949,2.10811555790912,2.02240442637613,1.8298111749644,1.75958851859475,2.07569974455465,1.79159885595822,2.04147458739925,1.99245262037159,1.8288388596756,1.99591277547575,1.64590194184745,1.87047623606861,2.13501638651464
"ABHD2",5.68756804362907,5.05037155029311,4.18857158301863,4.20444496391967,3.55964018437328,3.74685347075176,5.6129401144416,5.29751229782261,5.5797477434395,5.3148029693487,5.0683334331034,5.43823252074601,4.65253351847648,5.36987388614901,4.55506714389331
"ABHD3",3.61295267549428,3.11536201101396,4.02096184296798,3.90887086835897,2.48866376644297,1.52538839879762,3.51469111207217,2.98593010654848,3.61415288269483,2.75621106405297,2.70871123117813,2.87729973502875,2.81056923915998,2.72713868505059,3.35453227206481
"ABHD4",5.9422542723758,5.42367401590712,5.84536604078599,5.39315481168789,5.49352667609643,5.92209021486883,6.11740716066812,5.78636711660305,6.39659423544827,5.63281399589108,4.97148464209012,5.53599478964985,5.28966468656679,5.57399464688311,7.5215757996449
"ABHD5",3.21115286365713,2.37638608648839,3.28276014354902,3.2104038713387,3.20488064601865,3.6950289879777,2.7829471208889,2.25265266838578,3.25109704902857,2.57978785353148,1.98866295939627,1.95441002342428,1.92834282488637,2.54400370120745,2.12207799552398
"ABHD6",1.67577881313351,1.44773238100094,1.90390247544139,2.03480554415054,2.62882428097608,2.15604729384167,1.75593640818842,1.59809468647754,2.08905570328383,2.04138773086185,1.70412053789801,2.05356662648693,1.813712783446,2.08812809607728,3.46315743034384
"ABHD8",1.58737016026392,1.19453058778204,1.47824709343086,1.44330584649615,1.9503934913294,1.00380473960135,1.97401343212741,1.42638573828369,1.85397046770601,1.54334657467924,1.42372450547083,1.88684092120399,1.29055766839929,1.9516326572055,2.27522790505854
"ABI1",3.176070351795,2.7076347820161,2.5929623665752,2.31203578190292,3.30488576159882,3.0753504598752,2.88467411168539,2.59961980217594,3.01438104448333,2.44140160787946,2.24247177956141,2.40637080406661,2.18269610960845,2.59030995723147,3.37163792559383
"ABI2",1.56769720452091,1.19581493396539,1.45263914006923,1.3043942557245,0.569238522517643,0.787762032164659,1.60292211000275,1.34066295423852,1.71166443637264,1.01028582796517,1.03309245999767,1.12714182868958,0.942163665050367,1.31162626348911,1.2840463405862
"ABI3BP",0.0725496906397093,0.459998601154298,0.870367907465841,0.451019367817874,2.84139833669663,0.116413380460437,0.114279369247723,0.355765080856733,0.121298675582448,1.27305209316653,1.21478361607067,1.42084541848464,1.16710649171838,0.582853957813235,0.222155193971838
"ABL1",3.04548456298944,2.86626053502048,2.71439916313484,2.77146405457389,3.12649631297577,3.95480701390059,3.18710695800157,3.31767483202706,3.44202003112368,2.66234024489203,2.8517780483428,2.79271946271309,2.91143570178123,3.18402624018071,2.98265884143986
"ABL2",3.5906074972158,2.16393925881318,3.49356469879867,3.72869847778852,1.98549512597076,3.74551385716357,3.53842392033467,2.36094885253907,3.695019309714,2.83270378738627,2.08330648089065,2.68406024789044,2.23734559652985,3.22934453209512,3.31388067845165
"ABLIM1",2.39178866846111,2.1751596251023,2.60833932751795,2.86077575124477,0.259763639789607,0.649781094470935,2.45211849205938,2.392249111791,2.61577155566673,3.09545365403712,2.50482127789478,2.78667834267808,2.39949592525313,2.86429859410057,2.4747854952713
"ABO",0.0641551220078912,2.23768039085379,3.07115624535569,2.24106396043912,0.0228346411405416,0.0135011923739644,0.0672840960803608,2.35165881141339,0.0547354851365612,0.0687941340110401,2.84464326725854,0.0984414859840358,3.55002007876079,0.0407695943388847,0.0471532817606766
"ABR",3.77367257026428,2.57876412478913,2.54337416205348,2.60570105541646,3.68008246526211,2.65138785095054,3.96150439572503,3.02374013175592,4.50367372288394,4.18082033511664,2.68857201183765,4.21668577491662,3.55683751084718,4.00558954918889,4.63538184825512
"ABRACL",4.42065231858725,2.81573033352778,5.80233901623209,5.64935592198485,3.30291881167093,4.50803315083787,4.06544004901464,2.71940514519782,4.17871991970194,2.80098204984552,2.24666748920372,2.63212371894732,1.79899039152844,3.40393146127874,4.29912955962781
"ABRAXAS1",0.776620976164523,0.556830361017081,0.933656920352758,0.77583436098059,0.892215539751965,0.845554021640031,0.681044862170832,0.55868102070573,0.90073823191566,1.0843317094056,0.742884593122728,1.27553853001752,0.89996966663663,1.01282578964346,1.23394825077092
"ABRAXAS2",3.23849768623096,2.89037097707495,3.41918304404204,3.37577297064819,2.94206874388123,3.71449244535642,3.14364351292691,2.81801853147084,3.16343232048058,2.72269905956765,2.5335937002015,2.66256462534395,2.43834318812254,2.62905309364502,3.13881355429536
"ABT1",5.76314222538673,5.00213226828671,6.51115579486997,6.3796242582162,5.03045233030639,5.77045762493109,5.58073196503517,5.12254491786347,5.619376570787,4.77594433795604,4.54070320563583,4.87858821787459,4.65490028136547,4.98050274797147,5.52587593622406
"ABTB1",2.66598608304178,4.07921289401295,3.77163722292023,3.72294975573807,4.74453571521283,4.15394592140183,3.30237472641232,4.70682699525948,3.07224111340591,3.90344108863905,3.77957205033035,4.03954671205144,4.62860208300024,3.57254286380938,4.20285582425727
"ABTB2",0.837408958848684,0.319748018239295,2.0958690553012,1.48337943899676,0.815797161023548,1.07898337909753,1.00530329116081,0.528000534774513,1.03182590310309,0.857210321920883,0.529401380696553,0.721330550867379,0.556081524735077,0.817904601793233,1.10063082546041
"AC000068.1",1.23875159137742,0.647181956386816,2.72252908579349,2.83888416380438,0.921901315486302,0.276072544225483,1.45426341019526,1.11877203198774,1.20227190444033,1.98469966248491,1.00976616156671,2.05931102651306,1.21084046892322,1.60210534935745,1.31640532706087
"AC000403.1",0.919875790829847,1.31335020490914,2.13849013177775,1.81409070021178,1.25132215778104,1.11879345279185,0.932767178207133,1.02374672013318,0.700121480100576,1.10406794958947,1.13699198381551,0.574224905668672,0.95339868425764,0.895197418008486,0.385907740488235
"AC002064.1",1.22730244299907,0.640010827542892,0.448261972495129,0.336604480214371,0.612969108571313,0.0651896712329182,0.865107372893808,0.265151938967883,0.70811209042909,2.41192055605295,1.03929232449404,1.82317466844422,0.529384176537563,1.38980813375107,0.377895785601761
"AC002310.2",0.507106912574701,0.720175463179607,0.708197337917127,0.383704930346775,1.42655097784839,0.445470623578189,0.594794291899872,0.767075253346467,0.526901376612434,0.986469179815658,1.04440368066443,1.00000884837953,1.34598174946431,0.451649130886581,0.754038872961951
"AC002310.4",1.01193484877269,1.4905406713039,0.852068038895383,1.04707446828974,1.04389269706327,0.63505316362556,1.58854609937121,1.87950147311706,1.04544489422204,2.19790474998408,2.32926951677838,2.46166755505324,2.44563631157165,1.80495212571281,1.64935124330848
"AC002310.5",0.930343988253699,0.908286196234482,0.934155642807579,0.841832648114745,0.735606530790209,0.449789354082388,0.762664418097594,0.622195086842816,0.779448167059455,1.18646808277496,1.09107210333569,1.44217279072724,1.53840737136171,1.04414660985745,1.19707961693493
"AC002347.1",1.03072583206632,0,2.58765544319764,2.09410905484172,0.449901478482777,0.517364991655521,0,0,0.670226671320501,0.923134107383734,0,1.14720975090413,0,0.908132073138282,1.60039451531645
"AC002401.4",4.34753696481802,4.97052364283906,2.11155521326395,1.49592328049858,6.80792001973595,2.8081722578733,3.928575161155,5.19293107721339,4.12612221778382,3.66030185634411,1.54780745019037,2.00224103801323,3.88946953971029,2.74291879152691,2.83370598189298
"AC002451.2",1.27017262921468,0.666971418331134,1.2465987906587,1.0233969179088,0.99328463176113,0.66345575542233,1.16048164105752,1.05743834699101,0.951465875686333,1.21055043006867,0.893315581361249,1.35224884529738,1.14619679317792,1.42278744702395,1.10179771145683
"AC002454.1",0.758908689519212,1.45649591191491,0.0308234182829929,0.0312789901232758,0.0140872894858776,0.0532348157382381,0.580648232178886,1.1270411314904,0.533981443819713,0.128453234811968,0.869360074069821,0.176704000570747,0.34053012557784,0.361769976084212,0.0904602831600658
"AC002467.1",2.92739855089439,2.95290706460327,2.85873123425048,3.51384234932865,3.51496373503622,2.62205603090701,3.25695260792029,3.18261842030321,3.6962699088102,3.09668087012514,2.50075354901767,3.59060209745014,2.92480950895717,3.451771393479,3.32658631043082
"AC002504.1",0.347336684829118,0,3.00109227979813,3.35268982848192,0.653534100447787,0,0.893280345275627,0.619210109261567,0.548890848377296,0,0.623884237240109,0.96431380759593,0,0,0
"AC002519.2",2.5793026859599,2.46387932693959,0.107075793520111,0.144779885859353,0.0557270838088834,2.31965676044071,2.35753595485968,2.47723295406364,2.76362674501979,2.26598444796514,2.22687085834688,1.64866543279413,1.56507046201784,2.33817603140783,2.81034393600155
"AC002524.1",6.15278229433668,5.58349204710167,5.47716344538495,5.11399640347965,6.60934264854844,5.7748533688451,5.78542925999785,5.65626004863014,5.99044522600103,4.5877482537792,4.30704286729653,4.64561584129417,4.88950726177122,5.12155208830869,5.53058069086832
"AC003002.2",1.14178583144013,1.15072390670388,1.1045342183348,0.937266472752853,1.68209654934483,0.635437840565118,1.18347323988381,1.15419551736791,1.08893291115738,1.67365710034045,1.410982870646,2.1061293062561,1.48519561961834,1.52867659118189,1.24986845871413
"AC003005.2",1.06372075467004,0.931861536660114,1.33387690579097,0.581234943597892,0.374234414579471,0.565570922088668,1.21994505859846,0.926282362596355,1.28429368296974,0.583654980881681,1.1973712603214,0.895500048392545,0.81005280947455,1.24762628083143,1.22421603402947
"AC003035.1",0.471678032148743,0.192944742123343,2.46262147959445,2.25034243387698,0.346368838354925,0.14615374039838,0.491623317197941,0.14504870010741,0.285980540024331,0.413903725648523,0.173897293900464,0.561146127027513,0.546105835672461,0.546398362456054,0.493786018098866
"AC003035.2",0.436765051841577,0.0775060132365799,3.62935302963936,3.23833263483186,0.0331708100967012,0,0.572618194982964,0,0.379247518080039,0.079923507799109,0,0,0.178192362604291,0.0782207704054023,0.0458501258018856
"AC003043.2",0.800936114869933,0.508734207011148,0.944861082679354,0.732276627537896,0.693098174029021,0.313036857088243,0.45326338930497,0.387036731589716,0.614959711100459,0.769674858352484,0.626196606195143,0.750594908859568,0.802150027532797,1.02445178812775,1.01972110492964
"AC003092.2",0.188219779504733,0.195380387580173,0.193417434477464,0,3.52198129939284,0.282272192483559,0.150215305354833,0.425487223575019,0.0830469070122114,0.535085562679072,0.977759276392517,0.36069329892401,1.24364474689033,0.28640811702939,0.593689071641338
"AC003101.2",0,0.43754374081165,0,0.848311171735484,1.48111801807765,1.63775050844715,1.22675912341299,0,1.2913308038959,0.630857188518131,0,0,0.59105670743293,0.619628937273951,0.697651996144947
"AC003102.1",3.94604104975396,3.9100520548055,3.64209160916785,3.93728756184249,2.42517129514206,1.858576754637,4.24437892791573,3.81436647980993,4.08117280656879,4.29100124654053,3.89898176265143,5.46749461701689,3.70197686014384,4.58459310136178,4.28999731118528
"AC003682.1",0.477234865026237,0.924213830390762,0.489175506664721,1.01002161101423,1.28944310185207,1.06654920976224,1.16023233767489,1.17287787404404,0.874617543432085,1.00766375551331,1.0506513355769,1.01967630344559,1.19086339057324,1.07867719063553,1.19477663949821
"AC003965.1",1.47295369352126,0.798470444974493,0.543075218673086,1.55993106324908,1.86710769357824,0.939598514643928,1.26207825378554,1.20877096786921,0.323884317777324,1.10060008051957,1.80741086743052,1.02446195082907,0.435280777257645,0.950711082597268,0.518550533890658
"AC004012.1",0.23123820697678,0.366769585385161,1.33414501914185,1.39770004923689,0,0,0.496380357262426,0.118468879125672,0,0,0.428155099789364,0.139125769918296,0.141985464937737,0.524371736475994,0
"AC004069.1",0.792534011156693,0.728054081688103,1.48404884393583,2.08085028390845,1.75317054080037,1.30287287628691,1.0456518145519,0.473156351837552,0.969234556779463,0.903814912587306,1.45149018027104,0.988327633991387,1.0970276459023,1.18771360156848,0.497200767327407
"AC004076.1",1.47648920480231,1.33331108047746,1.79150804976366,1.53159208581941,1.34261402292889,0.85438230480735,1.50297396125695,1.422425417085,1.68496916326792,1.9445186328646,1.42066371847714,1.84003660482847,1.20931828907491,1.43082723908153,1.40780681671324
"AC004080.1",0.46346129566586,0,0.134229197372451,0,0,0,0.803884285499896,0,0.717492585654009,0.315147956949536,0,0.63371603976365,0,1.1335494082522,1.85981461229432
"AC004080.2",0.550944968532674,1.03396065703248,0,0,0,0,0.641603571801863,0.937919587988715,1.14381744420773,0.964917063464979,0.724591343648881,2.09818769377136,2.82510440894687,1.84254949835245,4.34394779902306
"AC004080.4",1.7558333985854,1.44982208208593,0,0,0,0,1.26539660510924,0.664618667442685,1.59527505685911,1.34024595714275,1.12510957307217,0.758891628737789,1.04313069559683,0,0.901839613966229
