"","PGBC","QGBC"
"GAPDH",12.2764208914757,11.8308734333753
"GAPDHP1",3.14488602699326,2.25573367521197
"GAPDHP35",6.55981164083438,5.97703125085388
"GAPDHP63",2.14469173595371,1.34371640985213
"GAPDHP65",1.75780686458102,1.41124802660092
"GAPLINC",0.80059288846918,0.221814817534222
"GAR1",4.62034978449557,3.83767235142727
"GART",5.03911343783019,4.2515500884083
"GAS2L3",3.50003130453981,2.77622061008451
"GAS6-AS2",2.15647274585433,1.56390209498862
"GASAL1",0.829330840860778,0.284405214544633
"GATA6",0.765337678340235,0.0448783013216056
"GATA6-AS1",1.12300655564334,0.185669416933127
"GATD1",5.91937143446558,5.58200218368166
"GBA",6.38763173766002,5.67907321540619
"GBAP1",3.97987512068429,3.61880847022879
"GBE1",2.40017606576676,1.17863531229016
"GBP1",3.96192589276547,2.92021290374129
"GBP3",2.63014779793022,1.3742204220432
"GBP4",1.27168669707858,0.628445624282047
"GBP5",0.687932898399648,0.360346280816914
"GCFC2",1.67293567218474,1.27662729887336
"GCH1",1.4215659970289,0.84943958785161
"GCLM",5.00702134628949,3.76962793694068
"GCNT1",1.85334865562721,0.807566332491899
"GDAP1",1.57627298189806,0.961531108912662
"GDI2",4.72923258356118,3.90921848657561
"GDPD2",1.48233036905717,1.09685188640159
"GEM",4.55348092207118,4.07147583310588
"GEMIN4",5.37134351859508,4.56927830356813
"GEMIN5",3.14195618191605,2.62873979880935
"GEMIN6",2.43337010433587,2.02547358218098
"GFER",3.29587056942682,2.93721301151359
"GFM1",3.17530067275135,2.25865719046438
