"","InputCategories","UserDefinedCategories","Type","CorrectedPvalues","StudySRP027383","StudySRP091303","GenderM","DiseaseCON","DiseaseGrade_2","DiseaseGrade_3","DiseaseGrade_4","Age","Tissueprefrontal_cortex","p.value.StudySRP027383","p.value.StudySRP091303","p.value.GenderM","p.value.DiseaseCON","p.value.DiseaseGrade_2","p.value.DiseaseGrade_3","p.value.DiseaseGrade_4","p.value.Age","p.value.Tissueprefrontal_cortex"
"44","purple","QNPbyTAP__","User",3.18019322915294e-16,0.0538858767543579,-0.0596107328871039,-0.0508447285340031,-0.0122799804571786,0.0142365344458059,0.0735590467819007,-0.0101525301732573,-0.0506601736062822,-0.0132273195385393,0.287834016862746,0.239595637695702,0.315948069744002,0.808739409190029,0.779000205782343,0.146544270640967,0.841390090602587,0.317710132227102,0.794302797311781
"45","purple","TAPbyQNP__","User",3.06321166756144e-25,0.0538858767543579,-0.0596107328871039,-0.0508447285340031,-0.0122799804571786,0.0142365344458059,0.0735590467819007,-0.0101525301732573,-0.0506601736062822,-0.0132273195385393,0.287834016862746,0.239595637695702,0.315948069744002,0.808739409190029,0.779000205782343,0.146544270640967,0.841390090602587,0.317710132227102,0.794302797311781
"46","purple","PGBCbyQGBC__","User",2.31768951739532e-14,0.0538858767543579,-0.0596107328871039,-0.0508447285340031,-0.0122799804571786,0.0142365344458059,0.0735590467819007,-0.0101525301732573,-0.0506601736062822,-0.0132273195385393,0.287834016862746,0.239595637695702,0.315948069744002,0.808739409190029,0.779000205782343,0.146544270640967,0.841390090602587,0.317710132227102,0.794302797311781
"47","purple","PSVZbyQSVZ__","User",1.54512318279538e-22,0.0538858767543579,-0.0596107328871039,-0.0508447285340031,-0.0122799804571786,0.0142365344458059,0.0735590467819007,-0.0101525301732573,-0.0506601736062822,-0.0132273195385393,0.287834016862746,0.239595637695702,0.315948069744002,0.808739409190029,0.779000205782343,0.146544270640967,0.841390090602587,0.317710132227102,0.794302797311781
"48","purple","QGBObyPGBO__","User",2.48499243086754e-43,0.0538858767543579,-0.0596107328871039,-0.0508447285340031,-0.0122799804571786,0.0142365344458059,0.0735590467819007,-0.0101525301732573,-0.0506601736062822,-0.0132273195385393,0.287834016862746,0.239595637695702,0.315948069744002,0.808739409190029,0.779000205782343,0.146544270640967,0.841390090602587,0.317710132227102,0.794302797311781
"49","purple","NPCbyNSC__","User",1.40128956576753e-07,0.0538858767543579,-0.0596107328871039,-0.0508447285340031,-0.0122799804571786,0.0142365344458059,0.0735590467819007,-0.0101525301732573,-0.0506601736062822,-0.0132273195385393,0.287834016862746,0.239595637695702,0.315948069744002,0.808739409190029,0.779000205782343,0.146544270640967,0.841390090602587,0.317710132227102,0.794302797311781
"50","purple","NSCbyNPC__","User",0.0490361795567206,0.0538858767543579,-0.0596107328871039,-0.0508447285340031,-0.0122799804571786,0.0142365344458059,0.0735590467819007,-0.0101525301732573,-0.0506601736062822,-0.0132273195385393,0.287834016862746,0.239595637695702,0.315948069744002,0.808739409190029,0.779000205782343,0.146544270640967,0.841390090602587,0.317710132227102,0.794302797311781
"51","purple","QSVZbyPSVZ__","User",1.47071891755759e-08,0.0538858767543579,-0.0596107328871039,-0.0508447285340031,-0.0122799804571786,0.0142365344458059,0.0735590467819007,-0.0101525301732573,-0.0506601736062822,-0.0132273195385393,0.287834016862746,0.239595637695702,0.315948069744002,0.808739409190029,0.779000205782343,0.146544270640967,0.841390090602587,0.317710132227102,0.794302797311781
"52","red","TAPbyQNP__","User",1.1016547748232e-05,-0.0120241212592369,0.0273832599154078,0.0202424083553214,-0.00992077238905072,-0.0653480269643547,0.0848478113870438,0.0357030644426214,0.01715692578365,-0.00526524369980692,0.812649849382759,0.589309749218839,0.68987324495075,0.844964497448848,0.197253819909083,0.0938542746995795,0.481466057145881,0.735216271688674,0.91734327226417
"53","red","NPCbyNSC__","User",3.52901148810786e-08,-0.0120241212592369,0.0273832599154078,0.0202424083553214,-0.00992077238905072,-0.0653480269643547,0.0848478113870438,0.0357030644426214,0.01715692578365,-0.00526524369980692,0.812649849382759,0.589309749218839,0.68987324495075,0.844964497448848,0.197253819909083,0.0938542746995795,0.481466057145881,0.735216271688674,0.91734327226417
"54","red","QSVZbyPSVZ__","User",4.14796769319373e-07,-0.0120241212592369,0.0273832599154078,0.0202424083553214,-0.00992077238905072,-0.0653480269643547,0.0848478113870438,0.0357030644426214,0.01715692578365,-0.00526524369980692,0.812649849382759,0.589309749218839,0.68987324495075,0.844964497448848,0.197253819909083,0.0938542746995795,0.481466057145881,0.735216271688674,0.91734327226417
"55","red","QGBCbyPGBC__","User",0.000189252779882043,-0.0120241212592369,0.0273832599154078,0.0202424083553214,-0.00992077238905072,-0.0653480269643547,0.0848478113870438,0.0357030644426214,0.01715692578365,-0.00526524369980692,0.812649849382759,0.589309749218839,0.68987324495075,0.844964497448848,0.197253819909083,0.0938542746995795,0.481466057145881,0.735216271688674,0.91734327226417
"56","salmon","PGBCbyQGBC__","User",1.94466855963239e-05,-0.00415648636121769,-0.00457509010871678,0.0143224587419727,0.00919486221424213,-0.00536787364350057,0.0382361381787107,-0.0395948676757034,0.01555188418096,0.00430208936447639,0.934705232467667,0.928146258659236,0.777701189285127,0.856180494360468,0.915738052889075,0.450893804628174,0.434956993035124,0.759183953931235,0.932423300019978
"57","salmon","NSCbyNPC__","User",3.4291719477619e-15,-0.00415648636121769,-0.00457509010871678,0.0143224587419727,0.00919486221424213,-0.00536787364350057,0.0382361381787107,-0.0395948676757034,0.01555188418096,0.00430208936447639,0.934705232467667,0.928146258659236,0.777701189285127,0.856180494360468,0.915738052889075,0.450893804628174,0.434956993035124,0.759183953931235,0.932423300019978
"58","steelblue","NSCbyNPC__","User",4.64978157773753e-111,0.00494819804906867,0.0187713255931174,-0.00630188184646799,-0.0229266630210379,-0.0212381087634153,0.111431031263671,0.0277502491402366,-0.0105572276628111,-0.0210609747992277,0.922304227253457,0.711365235607472,0.901145902623734,0.651302571813599,0.675465298406611,0.0275794467264591,0.58432775754665,0.835156273633584,0.67801999569306
"59","steelblue","TAPbyQNP__","User",2.16615309006069e-22,0.00494819804906867,0.0187713255931174,-0.00630188184646799,-0.0229266630210379,-0.0212381087634153,0.111431031263671,0.0277502491402366,-0.0105572276628111,-0.0210609747992277,0.922304227253457,0.711365235607472,0.901145902623734,0.651302571813599,0.675465298406611,0.0275794467264591,0.58432775754665,0.835156273633584,0.67801999569306
"60","steelblue","PSVZbyQSVZ__","User",1.04907278988771e-55,0.00494819804906867,0.0187713255931174,-0.00630188184646799,-0.0229266630210379,-0.0212381087634153,0.111431031263671,0.0277502491402366,-0.0105572276628111,-0.0210609747992277,0.922304227253457,0.711365235607472,0.901145902623734,0.651302571813599,0.675465298406611,0.0275794467264591,0.58432775754665,0.835156273633584,0.67801999569306
"61","steelblue","PGBCbyQGBC__","User",1.42833203881089e-47,0.00494819804906867,0.0187713255931174,-0.00630188184646799,-0.0229266630210379,-0.0212381087634153,0.111431031263671,0.0277502491402366,-0.0105572276628111,-0.0210609747992277,0.922304227253457,0.711365235607472,0.901145902623734,0.651302571813599,0.675465298406611,0.0275794467264591,0.58432775754665,0.835156273633584,0.67801999569306
"62","tan","NSCbyNPC__","User",0.00428129248686673,0.0478490751344941,-0.00767000400578989,-0.0161366368492893,-0.0516001149259772,0.0861193641065961,0.117985797808593,0.0270734137953527,-0.04351776357662,-0.0477724550323945,0.345340570024819,0.879832812256499,0.750423901402575,0.308802663426746,0.0890164722619769,0.019611159887067,0.593531138818324,0.390804321773848,0.346114431663279
"63","tan","TAPbyQNP__","User",5.79347170865874e-21,0.0478490751344941,-0.00767000400578989,-0.0161366368492893,-0.0516001149259772,0.0861193641065961,0.117985797808593,0.0270734137953527,-0.04351776357662,-0.0477724550323945,0.345340570024819,0.879832812256499,0.750423901402575,0.308802663426746,0.0890164722619769,0.019611159887067,0.593531138818324,0.390804321773848,0.346114431663279
"64","tan","QSVZbyPSVZ__","User",9.19534506948931e-07,0.0478490751344941,-0.00767000400578989,-0.0161366368492893,-0.0516001149259772,0.0861193641065961,0.117985797808593,0.0270734137953527,-0.04351776357662,-0.0477724550323945,0.345340570024819,0.879832812256499,0.750423901402575,0.308802663426746,0.0890164722619769,0.019611159887067,0.593531138818324,0.390804321773848,0.346114431663279
"65","tan","PSVZbyQSVZ__","User",1.15026420739145e-11,0.0478490751344941,-0.00767000400578989,-0.0161366368492893,-0.0516001149259772,0.0861193641065961,0.117985797808593,0.0270734137953527,-0.04351776357662,-0.0477724550323945,0.345340570024819,0.879832812256499,0.750423901402575,0.308802663426746,0.0890164722619769,0.019611159887067,0.593531138818324,0.390804321773848,0.346114431663279
"66","tan","QGBCbyPGBC__","User",1.0340903266056e-06,0.0478490751344941,-0.00767000400578989,-0.0161366368492893,-0.0516001149259772,0.0861193641065961,0.117985797808593,0.0270734137953527,-0.04351776357662,-0.0477724550323945,0.345340570024819,0.879832812256499,0.750423901402575,0.308802663426746,0.0890164722619769,0.019611159887067,0.593531138818324,0.390804321773848,0.346114431663279
"67","tan","NPCbyNSC__","User",1.52859299223562e-09,0.0478490751344941,-0.00767000400578989,-0.0161366368492893,-0.0516001149259772,0.0861193641065961,0.117985797808593,0.0270734137953527,-0.04351776357662,-0.0477724550323945,0.345340570024819,0.879832812256499,0.750423901402575,0.308802663426746,0.0890164722619769,0.019611159887067,0.593531138818324,0.390804321773848,0.346114431663279
"68","turquoise","PGBCbyQGBC__","User",9.82158484203672e-16,-0.0218215533963928,0.0304781738124809,-0.0223907771666173,-0.000725910174808589,0.0305735411868945,0.0542589008440752,-0.0453479681072158,-0.0660028049439512,-0.00500840254371878,0.667077057235635,0.547921941954488,0.65893301565465,0.988584265068776,0.546669689326303,0.28450507279406,0.371168220656513,0.192792341428518,0.921361943043331
"69","turquoise","TAPbyQNP__","User",1.26917558763942e-18,-0.0218215533963928,0.0304781738124809,-0.0223907771666173,-0.000725910174808589,0.0305735411868945,0.0542589008440752,-0.0453479681072158,-0.0660028049439512,-0.00500840254371878,0.667077057235635,0.547921941954488,0.65893301565465,0.988584265068776,0.546669689326303,0.28450507279406,0.371168220656513,0.192792341428518,0.921361943043331
