"","InputCategories","UserDefinedCategories","Type","CorrectedPvalues","StudySRP027383","StudySRP091303","GenderM","DiseaseCON","DiseaseGrade_2","DiseaseGrade_3","DiseaseGrade_4","Age","Tissueprefrontal_cortex","p.value.StudySRP027383","p.value.StudySRP091303","p.value.GenderM","p.value.DiseaseCON","p.value.DiseaseGrade_2","p.value.DiseaseGrade_3","p.value.DiseaseGrade_4","p.value.Age","p.value.Tissueprefrontal_cortex"
"13","cyan","QNPbyTAP__","User",5.61142129117159e-35,-3.90312782094782e-17,6.25042552437893e-17,-6.83047368665868e-17,-8.02309607639273e-18,0.019650488115795,-0.025681058612195,5.57330965474938e-05,1.17093834628434e-17,3.55618312575245e-17,0.999999999999999,0.999999999999999,0.999999999999999,1,0.698492219308656,0.612668706459421,0.999123506218689,1,0.999999999999999
"14","cyan","PGBCbyQGBC__","User",0.00148927023114982,-3.90312782094782e-17,6.25042552437893e-17,-6.83047368665868e-17,-8.02309607639273e-18,0.019650488115795,-0.025681058612195,5.57330965474938e-05,1.17093834628434e-17,3.55618312575245e-17,0.999999999999999,0.999999999999999,0.999999999999999,1,0.698492219308656,0.612668706459421,0.999123506218689,1,0.999999999999999
"15","cyan","NPCbyNSC__","User",0.0214243689258149,-3.90312782094782e-17,6.25042552437893e-17,-6.83047368665868e-17,-8.02309607639273e-18,0.019650488115795,-0.025681058612195,5.57330965474938e-05,1.17093834628434e-17,3.55618312575245e-17,0.999999999999999,0.999999999999999,0.999999999999999,1,0.698492219308656,0.612668706459421,0.999123506218689,1,0.999999999999999
"16","darkgreen","PGBObyQGBO__","User",0.000607865553177495,2.32019264911898e-17,3.06829214813398e-17,8.06646416329215e-17,-4.85722573273506e-17,0.0413537853059083,-0.160324426117358,0.017987321711167,-1.21430643318376e-17,4.98732999343332e-17,1,1,0.999999999999999,0.999999999999999,0.41481534225147,0.0014694045180805,0.722914600655209,1,0.999999999999999
"17","greenyellow","NSCbyNPC__","User",0.00145737074469949,-6.01732205729455e-18,1.31811879119925e-16,3.22821196857559e-17,-1.19045398538908e-16,-0.0731518281274358,0.105497985108958,-0.0466584832508815,1.70219741080224e-17,1.73472347597681e-17,1,0.999999999999998,1,0.999999999999998,0.148798739986065,0.0370483409377279,0.357489607910366,1,1
"18","greenyellow","PGBCbyQGBC__","User",0.00511257587469643,-6.01732205729455e-18,1.31811879119925e-16,3.22821196857559e-17,-1.19045398538908e-16,-0.0731518281274358,0.105497985108958,-0.0466584832508815,1.70219741080224e-17,1.73472347597681e-17,1,0.999999999999998,1,0.999999999999998,0.148798739986065,0.0370483409377279,0.357489607910366,1,1
"19","greenyellow","QNPbyTAP__","User",1.63558979723304e-99,-6.01732205729455e-18,1.31811879119925e-16,3.22821196857559e-17,-1.19045398538908e-16,-0.0731518281274358,0.105497985108958,-0.0466584832508815,1.70219741080224e-17,1.73472347597681e-17,1,0.999999999999998,1,0.999999999999998,0.148798739986065,0.0370483409377279,0.357489607910366,1,1
"20","greenyellow","PSVZbyQSVZ__","User",7.71896893195167e-07,-6.01732205729455e-18,1.31811879119925e-16,3.22821196857559e-17,-1.19045398538908e-16,-0.0731518281274358,0.105497985108958,-0.0466584832508815,1.70219741080224e-17,1.73472347597681e-17,1,0.999999999999998,1,0.999999999999998,0.148798739986065,0.0370483409377279,0.357489607910366,1,1
"21","greenyellow","NPCbyNSC__","User",0.0106574188648694,-6.01732205729455e-18,1.31811879119925e-16,3.22821196857559e-17,-1.19045398538908e-16,-0.0731518281274358,0.105497985108958,-0.0466584832508815,1.70219741080224e-17,1.73472347597681e-17,1,0.999999999999998,1,0.999999999999998,0.148798739986065,0.0370483409377279,0.357489607910366,1,1
"22","greenyellow","QGBCbyPGBC__","User",0.00124352836251133,-6.01732205729455e-18,1.31811879119925e-16,3.22821196857559e-17,-1.19045398538908e-16,-0.0731518281274358,0.105497985108958,-0.0466584832508815,1.70219741080224e-17,1.73472347597681e-17,1,0.999999999999998,1,0.999999999999998,0.148798739986065,0.0370483409377279,0.357489607910366,1,1
"23","grey60","PSVZbyQSVZ__","User",1.6183372309641e-11,1.29670579829266e-16,5.42101086242752e-20,-4.30428262476745e-17,-9.93129189996722e-17,0.073345682555088,-0.113523939486998,0.00608687346970292,-2.99239799605999e-17,1.57426155444895e-16,0.999999999999998,1,0.999999999999999,0.999999999999998,0.147722242941066,0.0247767827524298,0.904502245070872,1,0.999999999999998
"24","grey60","PGBCbyQGBC__","User",7.770260357135e-08,1.29670579829266e-16,5.42101086242752e-20,-4.30428262476745e-17,-9.93129189996722e-17,0.073345682555088,-0.113523939486998,0.00608687346970292,-2.99239799605999e-17,1.57426155444895e-16,0.999999999999998,1,0.999999999999999,0.999999999999998,0.147722242941066,0.0247767827524298,0.904502245070872,1,0.999999999999998
"25","grey60","QSVZbyPSVZ__","User",0.00299463291243708,1.29670579829266e-16,5.42101086242752e-20,-4.30428262476745e-17,-9.93129189996722e-17,0.073345682555088,-0.113523939486998,0.00608687346970292,-2.99239799605999e-17,1.57426155444895e-16,0.999999999999998,1,0.999999999999999,0.999999999999998,0.147722242941066,0.0247767827524298,0.904502245070872,1,0.999999999999998
"26","grey60","TAPbyQNP__","User",6.70288510587289e-13,1.29670579829266e-16,5.42101086242752e-20,-4.30428262476745e-17,-9.93129189996722e-17,0.073345682555088,-0.113523939486998,0.00608687346970292,-2.99239799605999e-17,1.57426155444895e-16,0.999999999999998,1,0.999999999999999,0.999999999999998,0.147722242941066,0.0247767827524298,0.904502245070872,1,0.999999999999998
"27","grey60","NSCbyNPC__","User",0.000128325984566084,1.29670579829266e-16,5.42101086242752e-20,-4.30428262476745e-17,-9.93129189996722e-17,0.073345682555088,-0.113523939486998,0.00608687346970292,-2.99239799605999e-17,1.57426155444895e-16,0.999999999999998,1,0.999999999999999,0.999999999999998,0.147722242941066,0.0247767827524298,0.904502245070872,1,0.999999999999998
"28","lightgreen","QSVZbyPSVZ__","User",0.00654506371019891,6.60279123043672e-17,-1.72930246511438e-16,-3.06016063184034e-16,7.94720192431875e-17,-0.0615848731783187,-0.00322857965687451,0.0379769680970611,-6.63531729561129e-17,-1.74556549770166e-16,0.999999999999999,0.999999999999997,0.999999999999995,0.999999999999999,0.22435969735687,0.949259429359024,0.45397062601811,0.999999999999999,0.999999999999997
"29","lightgreen","NPCbyNSC__","User",0.0199811012273833,6.60279123043672e-17,-1.72930246511438e-16,-3.06016063184034e-16,7.94720192431875e-17,-0.0615848731783187,-0.00322857965687451,0.0379769680970611,-6.63531729561129e-17,-1.74556549770166e-16,0.999999999999999,0.999999999999997,0.999999999999995,0.999999999999999,0.22435969735687,0.949259429359024,0.45397062601811,0.999999999999999,0.999999999999997
"30","lightgreen","PSVZbyQSVZ__","User",4.88937632667294e-05,6.60279123043672e-17,-1.72930246511438e-16,-3.06016063184034e-16,7.94720192431875e-17,-0.0615848731783187,-0.00322857965687451,0.0379769680970611,-6.63531729561129e-17,-1.74556549770166e-16,0.999999999999999,0.999999999999997,0.999999999999995,0.999999999999999,0.22435969735687,0.949259429359024,0.45397062601811,0.999999999999999,0.999999999999997
"31","lightgreen","PGBCbyQGBC__","User",2.05933947674774e-07,6.60279123043672e-17,-1.72930246511438e-16,-3.06016063184034e-16,7.94720192431875e-17,-0.0615848731783187,-0.00322857965687451,0.0379769680970611,-6.63531729561129e-17,-1.74556549770166e-16,0.999999999999999,0.999999999999997,0.999999999999995,0.999999999999999,0.22435969735687,0.949259429359024,0.45397062601811,0.999999999999999,0.999999999999997
"32","lightgreen","QNPbyTAP__","User",5.10938710304252e-30,6.60279123043672e-17,-1.72930246511438e-16,-3.06016063184034e-16,7.94720192431875e-17,-0.0615848731783187,-0.00322857965687451,0.0379769680970611,-6.63531729561129e-17,-1.74556549770166e-16,0.999999999999999,0.999999999999997,0.999999999999995,0.999999999999999,0.22435969735687,0.949259429359024,0.45397062601811,0.999999999999999,0.999999999999997
"33","lightyellow","PGBCbyQGBC__","User",3.71264908101121e-23,2.71050543121376e-17,-1.96240593219876e-16,1.10805462028019e-16,1.2793585635329e-16,-0.0282117387245491,-0.105570429375241,0.0437306490389986,1.04083408558608e-16,6.37510877421477e-17,1,0.999999999999997,0.999999999999998,0.999999999999998,0.578090753202983,0.036917891958712,0.388488512269348,0.999999999999998,0.999999999999999
"34","lightyellow","NSCbyNPC__","User",9.02520923407381e-05,2.71050543121376e-17,-1.96240593219876e-16,1.10805462028019e-16,1.2793585635329e-16,-0.0282117387245491,-0.105570429375241,0.0437306490389986,1.04083408558608e-16,6.37510877421477e-17,1,0.999999999999997,0.999999999999998,0.999999999999998,0.578090753202983,0.036917891958712,0.388488512269348,0.999999999999998,0.999999999999999
"35","lightyellow","PSVZbyQSVZ__","User",1.18817040292491e-13,2.71050543121376e-17,-1.96240593219876e-16,1.10805462028019e-16,1.2793585635329e-16,-0.0282117387245491,-0.105570429375241,0.0437306490389986,1.04083408558608e-16,6.37510877421477e-17,1,0.999999999999997,0.999999999999998,0.999999999999998,0.578090753202983,0.036917891958712,0.388488512269348,0.999999999999998,0.999999999999999
"36","lightyellow","NPCbyNSC__","User",5.22861636125629e-08,2.71050543121376e-17,-1.96240593219876e-16,1.10805462028019e-16,1.2793585635329e-16,-0.0282117387245491,-0.105570429375241,0.0437306490389986,1.04083408558608e-16,6.37510877421477e-17,1,0.999999999999997,0.999999999999998,0.999999999999998,0.578090753202983,0.036917891958712,0.388488512269348,0.999999999999998,0.999999999999999
"37","lightyellow","QSVZbyPSVZ__","User",1.82688251650935e-09,2.71050543121376e-17,-1.96240593219876e-16,1.10805462028019e-16,1.2793585635329e-16,-0.0282117387245491,-0.105570429375241,0.0437306490389986,1.04083408558608e-16,6.37510877421477e-17,1,0.999999999999997,0.999999999999998,0.999999999999998,0.578090753202983,0.036917891958712,0.388488512269348,0.999999999999998,0.999999999999999
"38","lightyellow","TAPbyQNP__","User",6.19086177162134e-26,2.71050543121376e-17,-1.96240593219876e-16,1.10805462028019e-16,1.2793585635329e-16,-0.0282117387245491,-0.105570429375241,0.0437306490389986,1.04083408558608e-16,6.37510877421477e-17,1,0.999999999999997,0.999999999999998,0.999999999999998,0.578090753202983,0.036917891958712,0.388488512269348,0.999999999999998,0.999999999999999
"39","midnightblue","PSVZbyQSVZ__","User",1.25316475471221e-09,-2.61075883134509e-16,9.31329666165048e-17,-3.14418630020796e-16,2.43728648374741e-16,-0.000726624903790998,0.0439528216988574,-0.0178308443094764,-1.17961196366423e-16,-1.37910516340156e-16,0.999999999999996,0.999999999999999,0.999999999999995,0.999999999999996,0.988573025935529,0.386080573320628,0.725227355519702,0.999999999999998,0.999999999999998
"40","midnightblue","NSCbyNPC__","User",4.4181830069035e-05,-2.61075883134509e-16,9.31329666165048e-17,-3.14418630020796e-16,2.43728648374741e-16,-0.000726624903790998,0.0439528216988574,-0.0178308443094764,-1.17961196366423e-16,-1.37910516340156e-16,0.999999999999996,0.999999999999999,0.999999999999995,0.999999999999996,0.988573025935529,0.386080573320628,0.725227355519702,0.999999999999998,0.999999999999998
"41","midnightblue","QSVZbyPSVZ__","User",3.64081627069216e-10,-2.61075883134509e-16,9.31329666165048e-17,-3.14418630020796e-16,2.43728648374741e-16,-0.000726624903790998,0.0439528216988574,-0.0178308443094764,-1.17961196366423e-16,-1.37910516340156e-16,0.999999999999996,0.999999999999999,0.999999999999995,0.999999999999996,0.988573025935529,0.386080573320628,0.725227355519702,0.999999999999998,0.999999999999998
"42","midnightblue","PGBCbyQGBC__","User",5.7721218540623e-13,-2.61075883134509e-16,9.31329666165048e-17,-3.14418630020796e-16,2.43728648374741e-16,-0.000726624903790998,0.0439528216988574,-0.0178308443094764,-1.17961196366423e-16,-1.37910516340156e-16,0.999999999999996,0.999999999999999,0.999999999999995,0.999999999999996,0.988573025935529,0.386080573320628,0.725227355519702,0.999999999999998,0.999999999999998
"43","midnightblue","QNPbyTAP__","User",1.22853013785361e-29,-2.61075883134509e-16,9.31329666165048e-17,-3.14418630020796e-16,2.43728648374741e-16,-0.000726624903790998,0.0439528216988574,-0.0178308443094764,-1.17961196366423e-16,-1.37910516340156e-16,0.999999999999996,0.999999999999999,0.999999999999995,0.999999999999996,0.988573025935529,0.386080573320628,0.725227355519702,0.999999999999998,0.999999999999998
"44","purple","QNPbyTAP__","User",3.18019322915294e-16,-1.29150162786473e-15,3.03576608295941e-17,-8.09465341977678e-16,1.58878986356026e-15,0.0110941209570653,0.0230899566645851,-0.0122010111120473,-8.43509290193722e-17,-7.11236625150491e-17,0.99999999999998,1,0.999999999999987,0.999999999999975,0.826902118787588,0.648984611795081,0.809945839433532,0.999999999999999,0.999999999999999
"45","purple","TAPbyQNP__","User",3.06321166756144e-25,-1.29150162786473e-15,3.03576608295941e-17,-8.09465341977678e-16,1.58878986356026e-15,0.0110941209570653,0.0230899566645851,-0.0122010111120473,-8.43509290193722e-17,-7.11236625150491e-17,0.99999999999998,1,0.999999999999987,0.999999999999975,0.826902118787588,0.648984611795081,0.809945839433532,0.999999999999999,0.999999999999999
"46","purple","PGBCbyQGBC__","User",2.31768951739532e-14,-1.29150162786473e-15,3.03576608295941e-17,-8.09465341977678e-16,1.58878986356026e-15,0.0110941209570653,0.0230899566645851,-0.0122010111120473,-8.43509290193722e-17,-7.11236625150491e-17,0.99999999999998,1,0.999999999999987,0.999999999999975,0.826902118787588,0.648984611795081,0.809945839433532,0.999999999999999,0.999999999999999
"47","purple","PSVZbyQSVZ__","User",1.54512318279538e-22,-1.29150162786473e-15,3.03576608295941e-17,-8.09465341977678e-16,1.58878986356026e-15,0.0110941209570653,0.0230899566645851,-0.0122010111120473,-8.43509290193722e-17,-7.11236625150491e-17,0.99999999999998,1,0.999999999999987,0.999999999999975,0.826902118787588,0.648984611795081,0.809945839433532,0.999999999999999,0.999999999999999
"48","purple","QGBObyPGBO__","User",2.48499243086754e-43,-1.29150162786473e-15,3.03576608295941e-17,-8.09465341977678e-16,1.58878986356026e-15,0.0110941209570653,0.0230899566645851,-0.0122010111120473,-8.43509290193722e-17,-7.11236625150491e-17,0.99999999999998,1,0.999999999999987,0.999999999999975,0.826902118787588,0.648984611795081,0.809945839433532,0.999999999999999,0.999999999999999
"49","purple","NPCbyNSC__","User",1.40128956576753e-07,-1.29150162786473e-15,3.03576608295941e-17,-8.09465341977678e-16,1.58878986356026e-15,0.0110941209570653,0.0230899566645851,-0.0122010111120473,-8.43509290193722e-17,-7.11236625150491e-17,0.99999999999998,1,0.999999999999987,0.999999999999975,0.826902118787588,0.648984611795081,0.809945839433532,0.999999999999999,0.999999999999999
"50","purple","NSCbyNPC__","User",0.0490361795567206,-1.29150162786473e-15,3.03576608295941e-17,-8.09465341977678e-16,1.58878986356026e-15,0.0110941209570653,0.0230899566645851,-0.0122010111120473,-8.43509290193722e-17,-7.11236625150491e-17,0.99999999999998,1,0.999999999999987,0.999999999999975,0.826902118787588,0.648984611795081,0.809945839433532,0.999999999999999,0.999999999999999
"51","purple","QSVZbyPSVZ__","User",1.47071891755759e-08,-1.29150162786473e-15,3.03576608295941e-17,-8.09465341977678e-16,1.58878986356026e-15,0.0110941209570653,0.0230899566645851,-0.0122010111120473,-8.43509290193722e-17,-7.11236625150491e-17,0.99999999999998,1,0.999999999999987,0.999999999999975,0.826902118787588,0.648984611795081,0.809945839433532,0.999999999999999,0.999999999999999
"52","red","TAPbyQNP__","User",1.1016547748232e-05,1.95806912350882e-16,-4.55907013530155e-17,2.10335221462188e-16,-2.34404509691366e-16,0.005378489230997,0.116368995656549,-0.0479521688418317,1.60461921527855e-17,1.21647483752874e-16,0.999999999999997,0.999999999999999,0.999999999999997,0.999999999999996,0.915572035514389,0.0213630994175699,0.344301060794743,1,0.999999999999998
"53","red","NPCbyNSC__","User",3.52901148810786e-08,1.95806912350882e-16,-4.55907013530155e-17,2.10335221462188e-16,-2.34404509691366e-16,0.005378489230997,0.116368995656549,-0.0479521688418317,1.60461921527855e-17,1.21647483752874e-16,0.999999999999997,0.999999999999999,0.999999999999997,0.999999999999996,0.915572035514389,0.0213630994175699,0.344301060794743,1,0.999999999999998
"54","red","QSVZbyPSVZ__","User",4.14796769319373e-07,1.95806912350882e-16,-4.55907013530155e-17,2.10335221462188e-16,-2.34404509691366e-16,0.005378489230997,0.116368995656549,-0.0479521688418317,1.60461921527855e-17,1.21647483752874e-16,0.999999999999997,0.999999999999999,0.999999999999997,0.999999999999996,0.915572035514389,0.0213630994175699,0.344301060794743,1,0.999999999999998
"55","red","QGBCbyPGBC__","User",0.000189252779882043,1.95806912350882e-16,-4.55907013530155e-17,2.10335221462188e-16,-2.34404509691366e-16,0.005378489230997,0.116368995656549,-0.0479521688418317,1.60461921527855e-17,1.21647483752874e-16,0.999999999999997,0.999999999999999,0.999999999999997,0.999999999999996,0.915572035514389,0.0213630994175699,0.344301060794743,1,0.999999999999998
"56","salmon","PGBCbyQGBC__","User",1.94466855963239e-05,5.20850723662036e-16,6.39679281766448e-18,4.48859699408999e-16,-6.47051856539349e-16,-0.00516436650192451,0.040261788222306,-0.0122965824451539,-5.29090660172926e-17,3.90312782094782e-17,0.999999999999992,1,0.999999999999993,0.99999999999999,0.918921404426176,0.427254601755516,0.808485834853314,0.999999999999999,0.999999999999999
"57","salmon","NSCbyNPC__","User",3.4291719477619e-15,5.20850723662036e-16,6.39679281766448e-18,4.48859699408999e-16,-6.47051856539349e-16,-0.00516436650192451,0.040261788222306,-0.0122965824451539,-5.29090660172926e-17,3.90312782094782e-17,0.999999999999992,1,0.999999999999993,0.99999999999999,0.918921404426176,0.427254601755516,0.808485834853314,0.999999999999999,0.999999999999999
"58","steelblue","NSCbyNPC__","User",4.64978157773753e-111,-8.27679938475434e-16,2.17924636669586e-17,-5.61237254587121e-16,1.0321604682062e-15,-0.00311688104605354,-0.00543245477480091,0.00419628031274346,7.41594285980085e-17,3.31765864780564e-17,0.999999999999987,1,0.999999999999991,0.999999999999984,0.951012653770287,0.914728124225323,0.934081516266446,0.999999999999999,1
"59","steelblue","TAPbyQNP__","User",2.16615309006069e-22,-8.27679938475434e-16,2.17924636669586e-17,-5.61237254587121e-16,1.0321604682062e-15,-0.00311688104605354,-0.00543245477480091,0.00419628031274346,7.41594285980085e-17,3.31765864780564e-17,0.999999999999987,1,0.999999999999991,0.999999999999984,0.951012653770287,0.914728124225323,0.934081516266446,0.999999999999999,1
"60","steelblue","PSVZbyQSVZ__","User",1.04907278988771e-55,-8.27679938475434e-16,2.17924636669586e-17,-5.61237254587121e-16,1.0321604682062e-15,-0.00311688104605354,-0.00543245477480091,0.00419628031274346,7.41594285980085e-17,3.31765864780564e-17,0.999999999999987,1,0.999999999999991,0.999999999999984,0.951012653770287,0.914728124225323,0.934081516266446,0.999999999999999,1
"61","steelblue","PGBCbyQGBC__","User",1.42833203881089e-47,-8.27679938475434e-16,2.17924636669586e-17,-5.61237254587121e-16,1.0321604682062e-15,-0.00311688104605354,-0.00543245477480091,0.00419628031274346,7.41594285980085e-17,3.31765864780564e-17,0.999999999999987,1,0.999999999999991,0.999999999999984,0.951012653770287,0.914728124225323,0.934081516266446,0.999999999999999,1
"62","tan","NSCbyNPC__","User",0.00428129248686673,-2.00360561475321e-16,-8.3320936955511e-17,-2.04588949948015e-16,3.36102673470506e-16,-0.00604834520459723,0.0096010288057295,-0.000607013644592073,1.69135538907739e-17,4.7271214720368e-17,0.999999999999997,0.999999999999999,0.999999999999997,0.999999999999995,0.905103863706397,0.849901120605282,0.990453946040884,1,0.999999999999999
"63","tan","TAPbyQNP__","User",5.79347170865874e-21,-2.00360561475321e-16,-8.3320936955511e-17,-2.04588949948015e-16,3.36102673470506e-16,-0.00604834520459723,0.0096010288057295,-0.000607013644592073,1.69135538907739e-17,4.7271214720368e-17,0.999999999999997,0.999999999999999,0.999999999999997,0.999999999999995,0.905103863706397,0.849901120605282,0.990453946040884,1,0.999999999999999
"64","tan","QSVZbyPSVZ__","User",9.19534506948931e-07,-2.00360561475321e-16,-8.3320936955511e-17,-2.04588949948015e-16,3.36102673470506e-16,-0.00604834520459723,0.0096010288057295,-0.000607013644592073,1.69135538907739e-17,4.7271214720368e-17,0.999999999999997,0.999999999999999,0.999999999999997,0.999999999999995,0.905103863706397,0.849901120605282,0.990453946040884,1,0.999999999999999
"65","tan","PSVZbyQSVZ__","User",1.15026420739145e-11,-2.00360561475321e-16,-8.3320936955511e-17,-2.04588949948015e-16,3.36102673470506e-16,-0.00604834520459723,0.0096010288057295,-0.000607013644592073,1.69135538907739e-17,4.7271214720368e-17,0.999999999999997,0.999999999999999,0.999999999999997,0.999999999999995,0.905103863706397,0.849901120605282,0.990453946040884,1,0.999999999999999
"66","tan","QGBCbyPGBC__","User",1.0340903266056e-06,-2.00360561475321e-16,-8.3320936955511e-17,-2.04588949948015e-16,3.36102673470506e-16,-0.00604834520459723,0.0096010288057295,-0.000607013644592073,1.69135538907739e-17,4.7271214720368e-17,0.999999999999997,0.999999999999999,0.999999999999997,0.999999999999995,0.905103863706397,0.849901120605282,0.990453946040884,1,0.999999999999999
"67","tan","NPCbyNSC__","User",1.52859299223562e-09,-2.00360561475321e-16,-8.3320936955511e-17,-2.04588949948015e-16,3.36102673470506e-16,-0.00604834520459723,0.0096010288057295,-0.000607013644592073,1.69135538907739e-17,4.7271214720368e-17,0.999999999999997,0.999999999999999,0.999999999999997,0.999999999999995,0.905103863706397,0.849901120605282,0.990453946040884,1,0.999999999999999
"68","turquoise","PGBCbyQGBC__","User",9.82158484203672e-16,3.87927537315313e-16,-1.37043154602168e-16,2.42861286636753e-16,-4.11996825544492e-16,-0.0457676579581186,0.0879562479156024,-0.0131174997530799,4.59701721133854e-17,8.50014503228635e-17,0.999999999999994,0.999999999999998,0.999999999999996,0.999999999999994,0.366752873718533,0.0823833396074599,0.79597286362852,0.999999999999999,0.999999999999999
"69","turquoise","TAPbyQNP__","User",1.26917558763942e-18,3.87927537315313e-16,-1.37043154602168e-16,2.42861286636753e-16,-4.11996825544492e-16,-0.0457676579581186,0.0879562479156024,-0.0131174997530799,4.59701721133854e-17,8.50014503228635e-17,0.999999999999994,0.999999999999998,0.999999999999996,0.999999999999994,0.366752873718533,0.0823833396074599,0.79597286362852,0.999999999999999,0.999999999999999
"70","turquoise","QSVZbyPSVZ__","User",4.13382212618968e-07,3.87927537315313e-16,-1.37043154602168e-16,2.42861286636753e-16,-4.11996825544492e-16,-0.0457676579581186,0.0879562479156024,-0.0131174997530799,4.59701721133854e-17,8.50014503228635e-17,0.999999999999994,0.999999999999998,0.999999999999996,0.999999999999994,0.366752873718533,0.0823833396074599,0.79597286362852,0.999999999999999,0.999999999999999
