"Module","StudySRP027383","StudySRP091303","GenderM","DiseaseCON","DiseaseGrade_2","DiseaseGrade_3","DiseaseGrade_4","Age","Tissueprefrontal_cortex","p.value.StudySRP027383","p.value.StudySRP091303","p.value.GenderM","p.value.DiseaseCON","p.value.DiseaseGrade_2","p.value.DiseaseGrade_3","p.value.DiseaseGrade_4","p.value.Age","p.value.Tissueprefrontal_cortex"
"MEHuAgeGBsplit_32","4.38017677684144e-16","7.74662452240893e-17","3.89011739487799e-16","-5.83300768797201e-16","0.0152115880236676","0.0766155009554741","-0.0276261760076744","5.20417042793042e-18","3.59955121265187e-17","0.999999999999993","0.999999999999999","0.999999999999994","0.999999999999991","0.76429614384509","0.130445690601886","0.586009903259919","1","0.999999999999999"
"MEHuAgeGBsplit_19","2.71050543121376e-17","-1.96240593219876e-16","1.10805462028019e-16","1.2793585635329e-16","-0.0282117387245491","-0.105570429375241","0.0437306490389986","1.04083408558608e-16","6.37510877421477e-17","1","0.999999999999997","0.999999999999998","0.999999999999998","0.578090753202983","0.036917891958712","0.388488512269348","0.999999999999998","0.999999999999999"
"MEHuAgeGBsplit_28","-2.80157841370254e-16","-2.3052848692473e-17","-1.42491270518907e-16","3.48137317585095e-16","0.0119381923328607","-0.0260914309172506","-0.0121731725639262","2.12503625807159e-17","1.9298798670242e-17","0.999999999999996","1","0.999999999999998","0.999999999999994","0.813964199343866","0.607000029225869","0.810371241838304","1","1"
"MEHuAgeGBsplit_36","-2.99239799605999e-16","3.86247023947961e-17","-1.15359111152458e-16","3.23309087835177e-16","-0.0544535829941433","-0.142847339457256","0.025737097899633","8.99887803162969e-17","3.51281503885303e-17","0.999999999999995","0.999999999999999","0.999999999999998","0.999999999999995","0.282778035973045","0.00465324139629776","0.611893234978267","0.999999999999999","0.999999999999999"
"MEHuAgeGBsplit_04","-7.18175519054398e-16","8.83624770575686e-18","-2.68882138776405e-16","8.61290205822485e-16","0.00810389495719838","-0.072079309233319","0.0189648226078719","2.31585584042904e-16","4.2934406030426e-17","0.999999999999989","1","0.999999999999996","0.999999999999986","0.873090831249497","0.154862656689058","0.708524784587484","0.999999999999996","0.999999999999999"
"MEHuAgeGBsplit_11","-6.01732205729455e-18","1.31811879119925e-16","3.22821196857559e-17","-1.19045398538908e-16","-0.0731518281274358","0.105497985108958","-0.0466584832508815","1.70219741080224e-17","1.73472347597681e-17","1","0.999999999999998","1","0.999999999999998","0.148798739986065","0.0370483409377279","0.357489607910366","1","1"
"MEHuAgeGBsplit_33","2.63813493620035e-16","-1.01169615220054e-16","1.55122225828364e-16","-2.37602906100198e-16","-0.011031395790349","0.0840548668776578","-0.106839649468196","-1.13787018002354e-16","-2.24971950790742e-17","0.999999999999996","0.999999999999998","0.999999999999998","0.999999999999996","0.827865486772484","0.0969759796019734","0.034694887783918","0.999999999999998","1"
"MEHuAgeGBsplit_26","1.01481323344643e-16","1.24683249835833e-18","2.38524477946811e-18","-8.23993651088983e-17","-0.0502284493459021","0.0643575965558641","0.00116647428216134","-3.12250225675825e-17","-2.1467203015213e-17","0.999999999999998","1","1","0.999999999999999","0.321857086901618","0.204144670107756","0.981656896883194","1","1"
"MEHuAgeGBsplit_34","2.87089959010584e-16","-6.46404723367647e-17","1.49159113879693e-16","-3.67951112287268e-16","-0.0972352254556568","-0.0115073515858331","0.0218372630130776","-5.67444312024601e-17","-1.29020058525775e-17","0.999999999999996","0.999999999999999","0.999999999999998","0.999999999999994","0.0547190107158354","0.820562042530664","0.666851764747199","0.999999999999999","1"
"MEHuAgeGBsplit_06","1.95806912350882e-16","-4.55907013530155e-17","2.10335221462188e-16","-2.34404509691366e-16","0.005378489230997","0.116368995656549","-0.0479521688418317","1.60461921527855e-17","1.21647483752874e-16","0.999999999999997","0.999999999999999","0.999999999999997","0.999999999999996","0.915572035514389","0.0213630994175699","0.344301060794743","1","0.999999999999998"
"MEHuAgeGBsplit_24","-1.01481323344643e-16","1.51788304147971e-17","-1.99493199737333e-17","9.69276742202041e-17","-0.0589707549322297","0.0565741329685953","-0.0375530883383427","2.42861286636753e-17","2.60208521396521e-17","0.999999999999998","1","1","0.999999999999998","0.244687326756668","0.264424942877965","0.459028178764967","1","1"
"MEHuAgeGBsplit_09","-6.15826833971767e-17","6.51063404577545e-17","-3.30681662608079e-17","1.30104260698261e-18","-0.0359865977523249","0.016529211672876","0.00629652954986005","-4.05491612509579e-17","-9.10729824887824e-18","0.999999999999999","0.999999999999999","1","1","0.477989124014541","0.744560678189061","0.901229432398835","0.999999999999999","1"
"MEHuAgeGBsplit_07","1.09504419421036e-16","-2.16840434497101e-19","-2.24429849704499e-17","-1.28369537222284e-16","0.0266797814388424","-0.0217653041673336","-0.00293818349366198","-2.68882138776405e-17","-2.21177243187043e-17","0.999999999999998","1","1","0.999999999999998","0.598913840440929","0.667883975676489","0.953817983155091","1","1"
"MEHuAgeGBsplit_17","1.29670579829266e-16","5.42101086242752e-20","-4.30428262476745e-17","-9.93129189996722e-17","0.073345682555088","-0.113523939486998","0.00608687346970292","-2.99239799605999e-17","1.57426155444895e-16","0.999999999999998","1","0.999999999999999","0.999999999999998","0.147722242941066","0.0247767827524298","0.904502245070872","1","0.999999999999998"
"MEHuAgeGBsplit_14","-3.90312782094782e-17","6.25042552437893e-17","-6.83047368665868e-17","-8.02309607639273e-18","0.019650488115795","-0.025681058612195","5.57330965474938e-05","1.17093834628434e-17","3.55618312575245e-17","0.999999999999999","0.999999999999999","0.999999999999999","1","0.698492219308656","0.612668706459421","0.999123506218689","1","0.999999999999999"
"MEHuAgeGBsplit_18","6.60279123043672e-17","-1.72930246511438e-16","-3.06016063184034e-16","7.94720192431875e-17","-0.0615848731783187","-0.00322857965687451","0.0379769680970611","-6.63531729561129e-17","-1.74556549770166e-16","0.999999999999999","0.999999999999997","0.999999999999995","0.999999999999999","0.22435969735687","0.949259429359024","0.45397062601811","0.999999999999999","0.999999999999997"
"MEHuAgeGBsplit_22","2.32019264911898e-17","3.06829214813398e-17","8.06646416329215e-17","-4.85722573273506e-17","0.0413537853059083","-0.160324426117358","0.017987321711167","-1.21430643318376e-17","4.98732999343332e-17","1","1","0.999999999999999","0.999999999999999","0.41481534225147","0.0014694045180805","0.722914600655209","1","0.999999999999999"
"MEHuAgeGBsplit_00","-9.15066633577766e-17","9.82558218814988e-17","1.0587234214321e-16","-1.53956708492942e-17","0.0464037437996883","-0.0299778553586585","-0.0298394662514509","1.43114686768087e-17","1.36609473733174e-17","0.999999999999999","0.999999999999998","0.999999999999998","1","0.360123418751564","0.554514585526377","0.556344923930098","1","1"
"MEHuAgeGBsplit_15","-2.61075883134509e-16","9.31329666165048e-17","-3.14418630020796e-16","2.43728648374741e-16","-0.000726624903790998","0.0439528216988574","-0.0178308443094764","-1.17961196366423e-16","-1.37910516340156e-16","0.999999999999996","0.999999999999999","0.999999999999995","0.999999999999996","0.988573025935529","0.386080573320628","0.725227355519702","0.999999999999998","0.999999999999998"
"MEHuAgeGBsplit_13","5.20850723662036e-16","6.39679281766448e-18","4.48859699408999e-16","-6.47051856539349e-16","-0.00516436650192451","0.040261788222306","-0.0122965824451539","-5.29090660172926e-17","3.90312782094782e-17","0.999999999999992","1","0.999999999999993","0.99999999999999","0.918921404426176","0.427254601755516","0.808485834853314","0.999999999999999","0.999999999999999"
"MEHuAgeGBsplit_02","-1.17527515497429e-16","-1.08853898117545e-16","-1.71574993795831e-16","2.68665298341908e-16","-0.0100660699267479","-0.00635350271050162","0.00562164685322126","2.94902990916057e-17","-2.16840434497101e-18","0.999999999999998","0.999999999999998","0.999999999999997","0.999999999999996","0.84272319275073","0.900340345834882","0.911770307511919","1","1"
"MEHuAgeGBsplit_21","-6.85215773010839e-17","4.98732999343332e-17","-1.07336015076065e-17","-3.51281503885303e-17","-0.0875578558284267","0.104681758155109","0.00459859241781743","-2.51534904016637e-17","-3.46944695195361e-18","0.999999999999999","0.999999999999999","1","0.999999999999999","0.0837869849964418","0.0385453208883352","0.927778148145447","1","1"
"MEHuAgeGBsplit_38","6.47810798060089e-17","-1.47044919643347e-17","8.39985633133145e-17","-7.26415455565288e-17","-0.00379919082704119","0.0138699006681622","-0.00488596735542091","7.44846892497542e-17","1.9298798670242e-17","0.999999999999999","1","0.999999999999999","0.999999999999999","0.940307098566147","0.78454990193077","0.92327833847495","0.999999999999999","1"
"MEHuAgeGBsplit_30","-8.27679938475434e-16","2.17924636669586e-17","-5.61237254587121e-16","1.0321604682062e-15","-0.00311688104605354","-0.00543245477480091","0.00419628031274346","7.41594285980085e-17","3.31765864780564e-17","0.999999999999987","1","0.999999999999991","0.999999999999984","0.951012653770287","0.914728124225323","0.934081516266446","0.999999999999999","1"
"MEHuAgeGBsplit_29","9.10729824887824e-17","-9.1398243140528e-17","9.2374025095765e-17","-4.42354486374086e-17","-0.067221572009839","-0.00563467590189913","0.0221526487278083","1.16226472890446e-16","7.37257477290143e-17","0.999999999999999","0.999999999999999","0.999999999999999","0.999999999999999","0.184685510318077","0.911566656545392","0.662335154655966","0.999999999999998","0.999999999999999"
"MEHuAgeGBsplit_03","2.03179487123784e-16","4.65664833082524e-17","2.09576279941448e-16","-3.17237555669259e-16","-0.0619503431339878","0.114932867584255","-0.0206156092539954","8.15320033709099e-17","3.77302356024956e-17","0.999999999999997","0.999999999999999","0.999999999999997","0.999999999999995","0.221616497309732","0.0230315499821519","0.684459493070157","0.999999999999999","0.999999999999999"
"MEHuAgeGBsplit_25","-9.10729824887824e-17","4.02239005992122e-17","-1.24466409401336e-16","9.10729824887824e-17","-0.0131301099909873","0.138457140553828","-0.0266376327111718","-9.80118763926896e-17","-3.72965547335014e-17","0.999999999999999","0.999999999999999","0.999999999999998","0.999999999999999","0.795781048034685","0.00610167452711405","0.599491505007337","0.999999999999998","0.999999999999999"
