"","NPC","NSC"
"1810013L24Rik",4.76937451975303,4.47981616808135
"1810014B01Rik",3.94345462082783,3.82603392303323
"1810019N24Rik",0.836144817901945,1.07732929666336
"1810022K09Rik",6.96552665084458,6.60596153420683
"1810024B03Rik",1.75593706961882,1.66391183064911
"1810030O07Rik",4.16441926723297,4.54001708216574
"1810032O08Rik",3.79232894132774,1.58877684455766
"1810037I17Rik",9.97916092937356,9.53859061928353
"1810041H14Rik",1.65441987790334,0.531554689993174
"1810041L15Rik",2.49860995857694,2.39637881347277
"1810043G02Rik",4.6591972131307,4.83386509542717
"1810044D09Rik",5.01644898484872,5.20814661623097
"1810055G02Rik",4.97527279215457,5.22540847945015
"1810058I24Rik",6.23393736261599,6.40091378576012
"1810059C17Rik",0.667859923914705,1.05175057970593
"1810062G17Rik",0.452047976174621,0.61142766224052
"2010001A14Rik",3.06296133970147,2.23895981961171
"2010007H06Rik",0.49151610716036,0.515657369631489
"2010008C14Rik",0.863665427743909,2.99076751971305
"2010107E04Rik",7.85836445727599,7.58476899897358
"2010109A12Rik",1.16597862466146,0.325022182592013
"2010204K13Rik",2.68068328388409,2.52049561852718
"2010315B03Rik",2.9166128426448,3.01625349338714
"2010320M18Rik",7.95723783634519,6.92942657321483
"2200002D01Rik",0.696850112734034,0.440153511881308
"2200002J24Rik",0,0.707920486696785
"2210008F06Rik",1.81652401380058,0
"2210016F16Rik",3.11649470264653,3.51921890312432
"2210016L21Rik",5.85387639596506,5.24113382345281
"2210406O10Rik",0.653250079341387,0.621060469439039
"2300009A05Rik",3.54591781688644,3.31823489744822
"2310009A05Rik",6.54862914591096,5.67411320252611
"2310009B15Rik",4.49234799600934,4.30614048777582
"2310010J17Rik",2.42129144988563,1.92277426576554
"2310011J03Rik",6.78654297840046,7.08283842766401
"2310015A10Rik",2.91438117625606,2.97592759234893
"2310016G11Rik",1.88903559848314,0.168926779112693
"2310022A10Rik",2.42950989944778,3.329880650809
"2310022B05Rik",4.58788672902721,4.30382477559544
"2310026L22Rik",1.40720668824862,1.02967658123983
"2310030G06Rik",1.21483968808199,0
"2310031A07Rik",1.37061305161704,1.21336863002039
"2310033P09Rik",4.44872827694912,4.78406414702669
"2310035C23Rik",2.4496616250035,1.88905053302762
"2310040G24Rik",2.81088953970884,3.20494750576696
"2310047D07Rik",0.0180117741915148,0.69670561801762
"2310050C09Rik",2.77640515219065,2.97359309746708
"2310061I04Rik",3.9260776744311,3.68590774970115
"2310074N15Rik",1.58276499517599,1.17745533893413
"2410004B18Rik",3.55077066990095,2.53424015604054
"2410004P03Rik",1.80150499292877,0.340381414550019
"2410006H16Rik",9.57303008522655,8.34768993081805
"2410015M20Rik",8.8000143103163,7.98640163425588
"2410022M11Rik",1.76525491980528,0.647259713785525
"2410080I02Rik",3.12679189104426,0.867398802920307
"2410089E03Rik",1.80714965793893,1.17689794660415
"2410131K14Rik",3.56477993667058,3.27654505296478
"2500002B13Rik",1.57723181387574,2.18555666598439
"2500004C02Rik",4.72718020243639,4.08844473182899
"2510009E07Rik",3.48893703251378,3.2765363224031
"2510039O18Rik",3.66109883813022,3.7435626117523
"2510046G10Rik",4.04215244301524,3.82608802520837
"2600006K01Rik",2.87686015687275,1.40778678300066
"2610001J05Rik",7.81028460480062,7.70255547028778
"2610002M06Rik",2.41343261098009,2.37431495199433
"2610008E11Rik",3.74922384298303,3.11487071661355
"2610017A05Rik",1.93684072471419,2.02971746536901
"2610020C07Rik",2.0667478409448,2.20785560900748
"2610021A01Rik",2.42725243055846,2.47573870970406
"2610035D17Rik",1.1732239474878,0.714914095621878
"2610035F20Rik",4.19705467081932,4.12635690823232
"2610037D02Rik",0.945637727856943,0.81420941107068
"2610042L04Rik",0.404993117896265,0.82715644947181
"2610044O15Rik8",3.52233494760249,3.27380485059394
"2610301B20Rik",4.19688478224331,3.7429037115743
"2610306M01Rik",7.57139220866189,6.62791406702159
"2610316D01Rik",1.46792928114091,1.87430281898633
"2610507B11Rik",3.87759660825582,4.75888684056342
"2610507I01Rik",3.24797112511221,2.35328114168367
"2700033N17Rik",0.472409231163095,0.624340930485223
"2700038G22Rik",3.63652413643522,4.38163759040919
"2700046A07Rik",3.43625056946882,3.57678710534562
"2700046G09Rik",3.88296691669358,3.22912468935171
"2700049A03Rik",1.99662290342399,2.13785128322229
"2700062C07Rik",5.08011886978674,5.04206666613604
"2700081O15Rik",4.67970644354421,3.07473552982226
"2700097O09Rik",3.38210818570078,2.82423874007312
"2700099C18Rik",0.96362370443048,1.2240053259745
"2810001G20Rik",3.19670706655536,1.69506698897335
"2810002D19Rik",4.36321738258889,4.00857740469666
"2810006K23Rik",4.50898221883021,4.85693577089783
"2810021J22Rik",2.41047553592128,1.98684384431509
"2810025M15Rik",6.14078097598034,7.04898119639656
"2810029C07Rik",3.4538461482149,2.43462136517127
"2810039B14Rik",3.44205229448132,2.90368165925175
"2810402E24Rik",3.34298614373324,4.66555165866813
"2810403A07Rik",3.13167681981875,3.36687725772393
"2810403D21Rik",1.06649259233227,0.714092755657376
"2810405F17Rik",2.36112544371351,1.97129398075251
"2810408A11Rik",2.84024045500272,1.66750695660596
"2810408I11Rik",1.69798038272881,2.54777268864218
"2810410L24Rik",2.32998206700414,0.849717261539012
"2810414N06Rik",1.44994739172989,1.4206969550439
"2810428J06Rik",1.58006741877044,1.02586328808676
"2810429I04Rik",1.95314883242103,1.97952030719576
"2810433D01Rik",0.724784609975528,0.448479804089078
"2810454H06Rik",2.97481918212978,1.39518219623834
"2810459M11Rik",5.00075477678694,5.21173085613773
"2810468N07Rik",6.85952513182415,5.09988315947524
"2810474O19Rik",4.71408478988045,4.72126293179145
"2900005J15Rik",0.522010092377067,0.607180831391121
"2900011O08Rik",2.56037147735239,0.960581956703281
"2900052N01Rik",3.38149591938306,1.34732998579991
"2900055J20Rik",3.86446439098202,1.06399811799327
"2900064F13Rik",0.744422055842899,0.115400299865511
"2900076A07Rik",3.73506120893081,2.96994276215699
"2900097C17Rik",9.06958782541364,9.45049330287183
"3000002C10Rik",4.01448933224535,3.49987657817881
"3010001F23Rik",0.794541615045845,0.634350689262225
"3110002H16Rik",4.05321454980913,3.06462220272789
"3110009E18Rik",1.42283410973604,1.52038864942294
"3110031N09Rik",0.482234707641252,1.00386312583568
"3110039M20Rik",3.23738684660065,2.68932118894838
"3110040N11Rik",4.48611272134527,4.30774587510514
"3110043O21Rik",3.57054702831191,3.50968115021849
"3110045C21Rik",3.68116792191204,2.81142393133137
"3110056K07Rik",3.47571830428582,2.35056400813842
"3110062M04Rik",2.32671590095747,2.87495222310655
"3110070M22Rik",2.48299862993448,2.65354764649746
"3110079O15Rik",2.07453725525091,1.30380557167981
"3110082I17Rik",1.21600070790819,1.52944832600032
"3110082J24Rik",3.82214819092213,3.97397762881147
"3110083C13Rik",2.3896112619736,0.0831368106261922
"3300002P13Rik",2.10390469955826,1.96984331669402
"3632451O06Rik",0.974175820539981,0.257207018060875
"3830403N18Rik",0.12747165062047,1.03384335491862
"3830408C21Rik",0.979929740999563,0.494477325990649
"3830422I06Rik",0.76963358893279,0
"4631422I05Rik",1.17282092849475,1.19717775903688
"4632404H12Rik",3.5726589811984,3.07322524585221
"4632415L05Rik",3.24572086040816,4.17226276891765
"4632427E13Rik",5.49170548468315,6.4644009414106
"4632432E15Rik",0.880932062805338,0
"4732414G09Rik",0.888902442330966,0.923877677760553
"4732416N19Rik",3.04570649031226,2.42364030187523
"4732487G21Rik",1.00972438291703,0.446594400902691
"4732491K20Rik",3.51188169130239,2.11278081243017
"4732496C06Rik",4.66657252602807,2.68596396010404
"4831440E17Rik",0.688867465560568,0.706546956736941
"4833411C07Rik",0.774131193914899,1.39632935212527
"4833417C18Rik",1.68180789375867,1.3063501272729
"4833420G17Rik",5.38531778648687,4.34238663103997
"4833422C13Rik",0.836560440001633,0.826065302717175
"4833427F10Rik",0.723482918718759,0.677347369642116
"4833439L19Rik",7.00421266808623,6.95614803023432
"4833445I07Rik",0.543454269799507,1.4802621375538
"4921501I09Rik",0.592503141702826,1.74996810853263
"4921504A21Rik",0.622263482622675,0.900591245808876
"4921507G05Rik",0.651894250730031,1.93501318760824
"4921522P10Rik",0.590674198794182,0.685847204949158
"4921524J17Rik",4.39828021141416,3.79737129962245
"4921531C22Rik",3.52330448580683,3.00956268994494
"4921534A09Rik",0.281224282340943,0.588541055877152
"4930402H24Rik",2.75076038041425,1.61394126762387
"4930403P22Rik",1.54001756929699,1.40089460179978
"4930405N21Rik",0.77766267462874,0
"4930426I24Rik",1.27379110094728,0.329384544325385
"4930426L09Rik",0.917809849839588,1.40950280201317
"4930429H19Rik",1.28817649998898,0.256532311741358
"4930430E12Rik",0.249230974858508,1.10809153672386
"4930430F08Rik",2.63610058857294,1.69207010230636
"4930431P19Rik",2.50818799653913,1.37588597217585
"4930432K21Rik",0.840197147831552,1.62333577249045
"4930447K03Rik",0.48839328028197,0.672481130229364
"4930447M23Rik",1.95078435306041,0.735145459472474
"4930451G09Rik",1.11035656723581,1.05756738811346
"4930453N24Rik",3.82773356727645,4.09193578946289
"4930471G24Rik",0.764402451605597,0
"4930473A02Rik",1.10066304151295,0.646117511349547
"4930480K23Rik",0.847318636182269,0.441788082806889
"4930481A15Rik",2.16127659002033,1.72740329642193
"4930481B07Rik",1.12482589979975,0.836586533441082
"4930503L19Rik",2.5376700498929,2.46077852265629
"4930506C21Rik",1.09810860773867,0.489799540620037
"4930516B21Rik",3.37743735890952,3.25607267377603
"4930520O04Rik",0.994325577935474,1.94611904340488
"4930522L14Rik",3.24170139972925,3.49999834181593
"4930524J08Rik",1.01206994812732,1.64893166491336
"4930525G20Rik",0.884613669810523,0.778685902551874
"4930527E20Rik",1.53886001949762,0.418227546556757
"4930532G15Rik",0.934479659016181,0.889309492748778
"4930539J05Rik",0.497116163244372,0.961531083091097
"4930547E08Rik",0.917443691850928,0.340074882567369
"4930547M16Rik",0.291583860927921,0.696298634521928
"4930550C14Rik",0.958542167668382,0.276905334508493
"4930553P18Rik",1.26855388765113,1.07589933571331
"4930555A03Rik",0.48812196406495,1.25253735265858
"4930558J18Rik",0.88395271753204,2.51279078394238
"4930563E22Rik",3.83522369540422,1.63308029862793
"4930570G19Rik",2.09063865192901,0.96172348881287
"4930578M01Rik",3.73331344348056,2.12740211989136
"4930578M07Rik",1.65354800107642,1.35410798348449
"4930579G24Rik",5.21559353732261,6.12565463506869
"4930579K19Rik",3.74638099558343,2.77029317157558
"4930597O21Rik",0.912171245991092,0
"4931406C07Rik",2.98879602186871,2.51961647279648
"4931406P16Rik",2.21926920071886,2.37779436263133
"4931414P19Rik",2.52292832817171,3.0706388601788
"4931415C17Rik",0.820751618449388,0.490318762469036
"4931428F04Rik",3.54289720683993,3.69661903049398
"4932438A13Rik",0.950124055840452,1.15002632755164
"4933404O12Rik",3.12336917422583,4.48177077857816
"4933406P04Rik",1.05896735614632,0.813121233934438
"4933407K13Rik",1.43602886115667,0.752933572284749
"4933407L21Rik",2.79004244440264,0.764505741256821
"4933408B17Rik",0.92423959284591,0.728034496591241
"4933411E06Rik",2.1130516195718,2.0369690072807
"4933412A08Rik",1.12602955360429,0
"4933415A04Rik",4.310935896353,2.59119894558418
"4933416E14Rik",3.6557487602133,2.6560115086039
"4933417C20Rik",0.76887111466371,0.549050205183335
"4933421A08Rik",1.36346565252877,0.612337835079184
"4933421O10Rik",1.32138942126364,1.3094493362475
"4933427D14Rik",1.48481329206782,1.28269378504272
"4933427E11Rik",1.11260471062806,0
"4933427G23Rik",1.93743490077162,1.76537953087855
"4933427J07Rik",1.05556973129715,0.481282919447452
"4933428P19Rik",0.30619619527932,1.00894356605837
"4933431E20Rik",4.48115086491622,3.84939090339674
"4933431K14Rik",2.67214334742932,1.8636690952038
"4933431M02Rik",1.35620141210261,0.19229438483129
"4933433G19Rik",1.30443232392958,1.24054667333958
"4933434E20Rik",7.12249682489045,6.59891723110907
"4933439N14Rik",1.67856348776128,0.988638196571338
"5031425E22Rik",1.81589520900331,1.2423890516572
"5031434O11Rik",1.29979000348577,0.13806374269009
"5031439G07Rik",2.74848483959059,2.72798504900265
"5033403F01Rik",1.03011761464787,0.738564923030777
"5033404E19Rik",2.41949375705031,0.400595688257754
"5033406O09Rik",1.26711469268842,0.471106494736368
"5033417F24Rik",1.74977609896284,1.09050256184652
"5033421B08Rik",0.0380542589723302,1.39343374864365
"5033430I15Rik",5.22404526868605,3.36869788557789
"5330434G04Rik",1.5181063737611,1.3289043572578
"5330439K02Rik",1.2070317949207,0.387225561311897
"5430400D12Rik",1.18783953959214,0
"5430403G16Rik",2.18230593686619,2.34490209594864
"5430405H02Rik",2.75023570133453,2.2252333025582
"5430416N02Rik",2.34449790563087,1.99105149361744
"5430427N15Rik",2.05785434501088,2.62651772314707
"5430427O19Rik",0.362756859872009,2.49112365672079
"5430431A17Rik",3.52722189655293,3.45131284220285
"5530601H04Rik",2.99395696403932,2.17082213281817
"5730405O15Rik",2.07435429636494,1.58946491956397
"5730409E04Rik",4.16226682262753,3.78078327558854
"5730455P16Rik",4.42115244392561,3.99193762560811
"5830454E08Rik",4.53509257349298,2.50671793050613
"5930403N24Rik",2.40981628184679,2.28746887938153
"5930409G06Rik",2.46790134660611,2.77768587717445
"5930422O12Rik",1.11207296517507,0.134630369426502
"6030419C18Rik",0.699971215403894,0.650487090966444
"6030442K20Rik",1.4022323059215,1.63546221239163
"6030458C11Rik",3.82454105005563,4.16120399956179
"6330403K07Rik",8.99485129428488,5.89250473891523
"6330403L08Rik",0.77061124693201,0.394987465886033
"6330418K02Rik",1.67494567606823,0.241395570659786
"6330537M06Rik",0.648809759517235,1.02335826598735
"6330562C20Rik",2.12089574356318,0.545029404168703
"6430573P05Rik",0.558489629144679,0.520078118519829
"6430584L05Rik",1.16605524605976,0.027987711955549
"6530411M01Rik",1.79032573242919,0.26281902171062
"6720427I07Rik",2.42654536041045,1.61289277927423
"6720469O03Rik",1.97054269230839,1.79048204005538
"6720489N17Rik",2.51521066683846,3.63501749658422
"6820431F20Rik",5.71414631329483,5.11202185464377
"8030423J24Rik",0.95860225950589,0.40431071253926
"8030462N17Rik",0.799022071507824,1.15248532982469
"8430429K09Rik",1.85239017844288,1.6352267687191
"9030607J07Rik",1.02736576938771,0.713806271280204
"9030612E09Rik",1.44535184543518,0.320417178552745
"9030624J02Rik",3.70426346279577,3.89595382186552
"9130011E15Rik",0.981748647973721,1.06057140515314
"9130019O22Rik",2.47060588927997,3.57072030130987
"9130023H24Rik",5.93062097848022,5.8000930323007
"9130401M01Rik",3.06205352526785,2.97702140158052
"9230110C19Rik",3.30288840516038,2.4404207014294
"9230112E08Rik",0.756264702971031,0.046349374852987
"9230114K14Rik",0.965265669724764,0.854517859435547
"9230116N13Rik",0.729283420651345,0.489885951226351
"9330102E08Rik",0.665863768649727,0.699269666482923
"9330104G04Rik",3.67646035252176,2.46220816096823
"9330121K16Rik",0.393795413204134,1.61811324472039
"9330132A10Rik",2.74052854361907,1.55486397203782
"9330136K24Rik",2.21712845691322,2.41130502154266
"9330159F19Rik",4.93280273012345,3.81561808482356
"9330160F10Rik",3.3536942734449,2.2579527476984
"9330161L09Rik",1.73196591595751,0.83325043229262
"9330162012Rik",1.37726638457282,1.24455532563471
"9330162G02Rik",0.731751442942649,0.697018561500229
"9430002A10Rik",1.54046263019643,0.747375150967675
"9430015G10Rik",3.46805720042748,3.91153056728559
"9430037G07Rik",2.60951174285978,2.71467805422211
"9430037O13Rik",1.99712902613932,4.16532773518281
"9430038I01Rik",1.10862876647235,1.75265806758837
"9430041J12Rik",1.11374503962787,0.31977584359257
"9430060I03Rik",1.09249009548192,0.728524323163807
"9430065F17Rik",1.67420377741761,1.16234142369457
"9430078K24Rik",0.70150966324893,0.310260597073273
"9430081H08Rik",5.61698064156725,4.51675558201231
"9430091E24Rik",3.13226167109635,2.87467934820798
"9530062K07Rik",1.91823055474629,1.45079560905205
"9530068E07Rik",5.04843550396929,5.52840428125244
"9630028B13Rik",1.62918882620412,0.051187216586339
"9930012K11Rik",1.68130535351331,2.83147805022712
"9930021J03Rik",1.69591454223556,2.01603100538873
"9930104L06Rik",2.12145065106047,1.67872535525802
"A130006I12Rik",1.38434662358452,1.61184571807473
"A130010J15Rik",1.47631931282978,2.16950437268835
"A130077B15Rik",1.3418523942864,0.952653895618184
"A230050P20Rik",0.873982504984405,1.01144712252662
"A230056P14Rik",2.29207412039611,1.34267245833234
"A230072C01Rik",2.45633851509291,1.66328391244438
"A230103J11Rik",0.659255582778073,0.696149528424512
"A230107N01Rik",1.09992342277226,0.401829629891774
"A2m",1.15803269763118,0.17340690163826
"A330023F24Rik",1.08183788068738,0.580263578230448
"A330035P11Rik",0.832607491731055,0.838845176545149
"A330048O09Rik",6.67963190513464,2.65347049933438
"A330069E16Rik",4.96578085340368,4.14886313605536
"A330076H08Rik",1.09907416876908,0.0886956284743024
"A330084C13Rik",1.40647968715745,1.22166380695807
"A330102I10Rik",1.96297455324459,1.03194926687251
"A430005L14Rik",6.54819202545781,7.24243886700004
"A430033K04Rik",2.87570730165416,2.84998885033751
"A430046D13Rik",3.07391076466554,2.41681616809033
"A430073D23Rik",1.98334649141174,1.88247478728294
"A430103D13Rik",6.74561243308218,6.15265254398182
"A430105I19Rik",1.08279994509719,1.11480764058217
"A430105J06Rik",1.05616826835011,1.17675648068423
"A430108G06Rik",1.54218947069378,0.239563641321274
"A430110L20Rik",1.07869280135743,0
"A4galt",1.25736417963853,0.256724099958948
"A530017D24Rik",1.4674872612529,1.26523016419992
"A530099J19Rik",1.45928823871129,0
"A630052C17Rik",3.46674830376798,3.35846507645235
"A730017C20Rik",5.62160076885336,3.9189566143083
"A730020E08Rik",3.33460941497581,1.72550930636764
"A730020M07Rik",0.918586110661922,0.243479091511578
"A730071L15Rik",0.701412078952203,0.81794893149169
"A730081D07Rik",0.999293210354683,1.2661417345718
"A730089K16Rik",0.332852712347876,0.630709979170109
"A730091E23Rik",1.35998201233034,0.750126822934269
"A730094K22Rik",2.71951746289517,0.333949718006287
"A830005F24Rik",5.01000824454237,3.79145283548869
"A830035O19Rik",0.734717790135328,0.640958297869355
"A830082K12Rik",2.36001368580009,1.76570020005844
"A830082N09Rik",2.27538998078155,2.05634007631226
"A930003A15Rik",1.03338544395123,0.184169747389573
"A930004D18Rik",1.79808433442365,1.82943338643299
"A930005H10Rik",5.0234600312581,4.39637858532593
"A930006K02Rik",2.96433602885354,2.71261200954272
"A930012O16Rik",0.485489018944514,0.819877762316655
"A930015D03Rik",1.78840678567036,1.93500648116518
"A930017M01Rik",1.14793150139298,0.652970309478273
"A930024N18Rik",1.33122414170158,1.34183531273799
"AA386476",0.877181465115754,1.32728093907945
"AA387200",5.11429436196607,0.965685847426228
"AA414768",1.37087376514123,0.245043386007892
"AA465934",7.66255135605393,7.35189693358767
"AA467197",0.761250034365571,1.14704971994177
"AA543186",1.78412503064482,2.07519006769013
"AA914427",1.25268541326491,0.675277726994366
"AB124611",2.3312194372407,4.31528815024468
"AC022775.2",1.98430690741438,1.68819437278094
"AC099629.1",0.353806723048298,1.69163723846159
"AC101945.2",0.0500893145745025,0.997051855361535
"AC104325.1",1.26467729649023,2.41161289476093
"AC106830.2",2.54486839448444,2.54945159064382
"AC112945.1",0.911480578584121,1.19200864167791
"AC113178.1",1.83657335250837,2.12060029584216
"AC113305.1",1.80212508224644,0
"AC113595.1",0.822931578118954,1.82686766123756
"AC115735.5",1.25469887825808,0.836638485157936
"AC116487.3",2.55465703779433,0.395835329975433
"AC117232.1",1.14277255464082,0.146516886768846
"AC117588.1",0.816389081168833,1.20244381089987
"AC117831.2",0.67190449140182,0.463672626527954
"AC119264.1",3.02095313130116,2.24772570020952
"AC121567.1",1.54233437607448,3.34621565567434
"AC121965.1",6.95839062779414,6.65941824229393
"AC122035.2",1.6749011141419,1.63168739077514
"AC122291.1",1.93849986352616,2.1015576061602
"AC122356.1",1.35931997394271,0.769872358835376
"AC122459.3",0.366928163187025,0.435290771562305
"AC122937.3",1.10216065883064,1.10847941315415
"AC123724.1",2.3525117904441,1.04395162045311
"AC123724.2",4.10435838246502,2.68621656415702
"AC123724.3",0.996150516740398,0.879442337830882
"AC123870.1",1.59460926862525,1.89413048422025
"AC125311.2",1.49448717116403,1.45384308051892
"AC125351.1",1.19017369961011,0.27368107764687
"AC125541.1",1.98678845138524,1.85335999147559
"AC126028.1",1.05376565464615,0.362504822077587
"AC126028.2",0.824540193154628,1.13816578268065
"AC127578.1",7.07949054514379,6.91142166966743
"AC129208.1",1.20116089539603,0.864155390218916
"AC130671.1",0.985558130122445,0.333147016647231
"AC131033.1",4.65794994554494,4.1443761640553
"AC131178.1",2.38115519984417,3.21851610307159
"AC132863.2",3.48576493952635,2.2815558831463
"AC132863.4",0.950305865614615,0.736315067858842
"AC134329.1",3.41458696999421,2.1930749784075
"AC134577.2",0.525301247556266,0.32500142274186
"AC135119.1",0.932398561677856,1.34663170846174
"AC136518.1",2.01572044926196,1.69514535391282
"AC137842.1",1.68876473075333,2.26937996905006
"AC138177.1",1.3143631003816,1.87309084143925
"AC138177.4",1.30283671333873,0.805869909060625
"AC138177.5",2.47940742046874,3.39933354971591
"AC139513.1",0.512356401347498,1.30227318883223
"AC139671.1",0.224756786766118,2.28007529634353
"AC139845.1",2.31374101982443,1.25835758026661
"AC140208.1",0.442311133165772,0.41287786089702
"AC140426.1",2.43081494318622,0.484139663960651
"AC144819.1",1.03001154662125,1.66863106099887
"AC149090.1",4.89582968479405,5.43170862732363
"AC152827.1",2.95320396028903,1.25565922764141
"AC152940.1",2.53595642895265,2.38404464157793
