"","InputCategories","UserDefinedCategories","Type","NumOverlap","Pvalues","CorrectedPvalues"
"1","c1_HuAgeGBsplitRnaseq_10","SWIM_StemLike_inGB_Differentiated_State_Hu__","User",11,0.776989614792221,1
"2","c1_HuAgeGBsplitRnaseq_100","SWIM_StemLike_inGB_Differentiated_State_Hu__","User",3,0.804431890504606,1
"3","c1_HuAgeGBsplitRnaseq_101","SWIM_StemLike_inGB_Differentiated_State_Hu__","User",2,0.467721581524322,1
"4","c1_HuAgeGBsplitRnaseq_103","SWIM_StemLike_inGB_Differentiated_State_Hu__","User",0,1,1
"5","c1_HuAgeGBsplitRnaseq_1032","SWIM_StemLike_inGB_Differentiated_State_Hu__","User",1,0.670263681518818,1
"6","c1_HuAgeGBsplitRnaseq_1047","SWIM_StemLike_inGB_Differentiated_State_Hu__","User",0,1,1
"7","c1_HuAgeGBsplitRnaseq_105","SWIM_StemLike_inGB_Differentiated_State_Hu__","User",0,1,1
"8","c1_HuAgeGBsplitRnaseq_106","SWIM_StemLike_inGB_Differentiated_State_Hu__","User",1,0.823995082427022,1
"9","c1_HuAgeGBsplitRnaseq_107","SWIM_StemLike_inGB_Differentiated_State_Hu__","User",1,0.676470551200407,1
"10","c1_HuAgeGBsplitRnaseq_1081","SWIM_StemLike_inGB_Differentiated_State_Hu__","User",0,1,1
"11","c1_HuAgeGBsplitRnaseq_11","SWIM_StemLike_inGB_Differentiated_State_Hu__","User",13,0.211673858959425,1
"12","c1_HuAgeGBsplitRnaseq_1105","SWIM_StemLike_inGB_Differentiated_State_Hu__","User",0,1,1
"13","c1_HuAgeGBsplitRnaseq_1106","SWIM_StemLike_inGB_Differentiated_State_Hu__","User",1,0.817162258608236,1
"14","c1_HuAgeGBsplitRnaseq_1114","SWIM_StemLike_inGB_Differentiated_State_Hu__","User",0,1,1
"15","c1_HuAgeGBsplitRnaseq_1118","SWIM_StemLike_inGB_Differentiated_State_Hu__","User",1,0.763593447878213,1
"16","c1_HuAgeGBsplitRnaseq_1129","SWIM_StemLike_inGB_Differentiated_State_Hu__","User",0,1,1
"17","c1_HuAgeGBsplitRnaseq_1132","SWIM_StemLike_inGB_Differentiated_State_Hu__","User",0,1,1
"18","c1_HuAgeGBsplitRnaseq_1147","SWIM_StemLike_inGB_Differentiated_State_Hu__","User",0,1,1
"19","c1_HuAgeGBsplitRnaseq_1177","SWIM_StemLike_inGB_Differentiated_State_Hu__","User",4,0.396401148549259,1
"20","c1_HuAgeGBsplitRnaseq_1195","SWIM_StemLike_inGB_Differentiated_State_Hu__","User",1,0.724741248454717,1
"21","c1_HuAgeGBsplitRnaseq_12","SWIM_StemLike_inGB_Differentiated_State_Hu__","User",8,0.0597843479551624,1
"22","c1_HuAgeGBsplitRnaseq_1211","SWIM_StemLike_inGB_Differentiated_State_Hu__","User",2,0.333070413637666,1
"23","c1_HuAgeGBsplitRnaseq_124","SWIM_StemLike_inGB_Differentiated_State_Hu__","User",5,0.686049034890005,1
"24","c1_HuAgeGBsplitRnaseq_1245","SWIM_StemLike_inGB_Differentiated_State_Hu__","User",0,1,1
"25","c1_HuAgeGBsplitRnaseq_1247","SWIM_StemLike_inGB_Differentiated_State_Hu__","User",2,0.270638379075027,1
"26","c1_HuAgeGBsplitRnaseq_125","SWIM_StemLike_inGB_Differentiated_State_Hu__","User",2,0.260175210326986,1
"27","c1_HuAgeGBsplitRnaseq_128","SWIM_StemLike_inGB_Differentiated_State_Hu__","User",0,1,1
"28","c1_HuAgeGBsplitRnaseq_1293","SWIM_StemLike_inGB_Differentiated_State_Hu__","User",0,1,1
"29","c1_HuAgeGBsplitRnaseq_1297","SWIM_StemLike_inGB_Differentiated_State_Hu__","User",1,0.705801374657873,1
"30","c1_HuAgeGBsplitRnaseq_13","SWIM_StemLike_inGB_Differentiated_State_Hu__","User",12,0.744946727976312,1
"31","c1_HuAgeGBsplitRnaseq_130","SWIM_StemLike_inGB_Differentiated_State_Hu__","User",0,1,1
"32","c1_HuAgeGBsplitRnaseq_1353","SWIM_StemLike_inGB_Differentiated_State_Hu__","User",0,1,1
"33","c1_HuAgeGBsplitRnaseq_1359","SWIM_StemLike_inGB_Differentiated_State_Hu__","User",0,1,1
"34","c1_HuAgeGBsplitRnaseq_1364","SWIM_StemLike_inGB_Differentiated_State_Hu__","User",6,0.0239622010795749,1
"35","c1_HuAgeGBsplitRnaseq_1398","SWIM_StemLike_inGB_Differentiated_State_Hu__","User",3,0.335325413094734,1
"36","c1_HuAgeGBsplitRnaseq_14","SWIM_StemLike_inGB_Differentiated_State_Hu__","User",1,0.98591209233594,1
"37","c1_HuAgeGBsplitRnaseq_1417","SWIM_StemLike_inGB_Differentiated_State_Hu__","User",1,0.735013303166991,1
