"","InputCategories","X","UserDefinedCategories","Type","NumOverlap","Pvalues","CorrectedPvalues","Freq"
"1","c1_HuAgeGBsplitRnaseq_10",1,"SWIM_StemLike_inGB_Differentiated_State_Hu__","User",11,0.776989614792221,1,1407
"2","c1_HuAgeGBsplitRnaseq_100",2,"SWIM_StemLike_inGB_Differentiated_State_Hu__","User",3,0.804431890504606,1,455
"3","c1_HuAgeGBsplitRnaseq_101",3,"SWIM_StemLike_inGB_Differentiated_State_Hu__","User",2,0.467721581524322,1,167
"4","c1_HuAgeGBsplitRnaseq_103",4,"SWIM_StemLike_inGB_Differentiated_State_Hu__","User",0,1,1,125
"5","c1_HuAgeGBsplitRnaseq_1032",5,"SWIM_StemLike_inGB_Differentiated_State_Hu__","User",1,0.670263681518818,1,117
"6","c1_HuAgeGBsplitRnaseq_1047",6,"SWIM_StemLike_inGB_Differentiated_State_Hu__","User",0,1,1,286
"7","c1_HuAgeGBsplitRnaseq_105",7,"SWIM_StemLike_inGB_Differentiated_State_Hu__","User",0,1,1,160
"8","c1_HuAgeGBsplitRnaseq_106",8,"SWIM_StemLike_inGB_Differentiated_State_Hu__","User",1,0.823995082427022,1,183
"9","c1_HuAgeGBsplitRnaseq_107",9,"SWIM_StemLike_inGB_Differentiated_State_Hu__","User",1,0.676470551200407,1,119
"10","c1_HuAgeGBsplitRnaseq_1081",10,"SWIM_StemLike_inGB_Differentiated_State_Hu__","User",0,1,1,100
"11","c1_HuAgeGBsplitRnaseq_11",11,"SWIM_StemLike_inGB_Differentiated_State_Hu__","User",13,0.211673858959425,1,1070
"12","c1_HuAgeGBsplitRnaseq_1105",12,"SWIM_StemLike_inGB_Differentiated_State_Hu__","User",0,1,1,204
"13","c1_HuAgeGBsplitRnaseq_1106",13,"SWIM_StemLike_inGB_Differentiated_State_Hu__","User",1,0.817162258608236,1,179
"14","c1_HuAgeGBsplitRnaseq_1114",14,"SWIM_StemLike_inGB_Differentiated_State_Hu__","User",0,1,1,304
"15","c1_HuAgeGBsplitRnaseq_1118",15,"SWIM_StemLike_inGB_Differentiated_State_Hu__","User",1,0.763593447878213,1,152
"16","c1_HuAgeGBsplitRnaseq_1129",16,"SWIM_StemLike_inGB_Differentiated_State_Hu__","User",0,1,1,121
"17","c1_HuAgeGBsplitRnaseq_1132",17,"SWIM_StemLike_inGB_Differentiated_State_Hu__","User",0,1,1,106
"18","c1_HuAgeGBsplitRnaseq_1147",18,"SWIM_StemLike_inGB_Differentiated_State_Hu__","User",0,1,1,105
"19","c1_HuAgeGBsplitRnaseq_1177",19,"SWIM_StemLike_inGB_Differentiated_State_Hu__","User",4,0.396401148549259,1,339
"20","c1_HuAgeGBsplitRnaseq_1195",20,"SWIM_StemLike_inGB_Differentiated_State_Hu__","User",1,0.724741248454717,1,136
"21","c1_HuAgeGBsplitRnaseq_12",21,"SWIM_StemLike_inGB_Differentiated_State_Hu__","User",8,0.0597843479551624,1,443
"22","c1_HuAgeGBsplitRnaseq_1211",22,"SWIM_StemLike_inGB_Differentiated_State_Hu__","User",2,0.333070413637666,1,126
"23","c1_HuAgeGBsplitRnaseq_124",23,"SWIM_StemLike_inGB_Differentiated_State_Hu__","User",5,0.686049034890005,1,612
"24","c1_HuAgeGBsplitRnaseq_1245",24,"SWIM_StemLike_inGB_Differentiated_State_Hu__","User",0,1,1,132
"25","c1_HuAgeGBsplitRnaseq_1247",25,"SWIM_StemLike_inGB_Differentiated_State_Hu__","User",2,0.270638379075027,1,108
"26","c1_HuAgeGBsplitRnaseq_125",26,"SWIM_StemLike_inGB_Differentiated_State_Hu__","User",2,0.260175210326986,1,105
"27","c1_HuAgeGBsplitRnaseq_128",27,"SWIM_StemLike_inGB_Differentiated_State_Hu__","User",0,1,1,101
"28","c1_HuAgeGBsplitRnaseq_1293",28,"SWIM_StemLike_inGB_Differentiated_State_Hu__","User",0,1,1,303
"29","c1_HuAgeGBsplitRnaseq_1297",29,"SWIM_StemLike_inGB_Differentiated_State_Hu__","User",1,0.705801374657873,1,129
"30","c1_HuAgeGBsplitRnaseq_13",30,"SWIM_StemLike_inGB_Differentiated_State_Hu__","User",12,0.744946727976312,1,1483
"31","c1_HuAgeGBsplitRnaseq_130",31,"SWIM_StemLike_inGB_Differentiated_State_Hu__","User",0,1,1,108
"32","c1_HuAgeGBsplitRnaseq_1353",32,"SWIM_StemLike_inGB_Differentiated_State_Hu__","User",0,1,1,106
"33","c1_HuAgeGBsplitRnaseq_1359",33,"SWIM_StemLike_inGB_Differentiated_State_Hu__","User",0,1,1,134
"34","c1_HuAgeGBsplitRnaseq_1364",34,"SWIM_StemLike_inGB_Differentiated_State_Hu__","User",6,0.0239622010795749,1,234
"35","c1_HuAgeGBsplitRnaseq_1398",35,"SWIM_StemLike_inGB_Differentiated_State_Hu__","User",3,0.335325413094734,1,217
"36","c1_HuAgeGBsplitRnaseq_14",36,"SWIM_StemLike_inGB_Differentiated_State_Hu__","User",1,0.98591209233594,1,447
"37","c1_HuAgeGBsplitRnaseq_1417",37,"SWIM_StemLike_inGB_Differentiated_State_Hu__","User",1,0.735013303166991,1,140
"38","c1_HuAgeGBsplitRnaseq_1421",38,"SWIM_StemLike_inGB_Differentiated_State_Hu__","User",3,0.431740836443826,1,255
"39","c1_HuAgeGBsplitRnaseq_15",39,"SWIM_StemLike_inGB_Differentiated_State_Hu__","User",8,0.623994482973899,1,907
"40","c1_HuAgeGBsplitRnaseq_151",40,"SWIM_StemLike_inGB_Differentiated_State_Hu__","User",2,0.429840918804653,1,155
"41","c1_HuAgeGBsplitRnaseq_1513",41,"SWIM_StemLike_inGB_Differentiated_State_Hu__","User",0,1,1,288
"42","c1_HuAgeGBsplitRnaseq_153",42,"SWIM_StemLike_inGB_Differentiated_State_Hu__","User",1,0.647590351795981,1,110
"43","c1_HuAgeGBsplitRnaseq_155",43,"SWIM_StemLike_inGB_Differentiated_State_Hu__","User",0,1,1,126
"44","c1_HuAgeGBsplitRnaseq_156",44,"SWIM_StemLike_inGB_Differentiated_State_Hu__","User",2,0.552744109977222,1,196
"45","c1_HuAgeGBsplitRnaseq_158",45,"SWIM_StemLike_inGB_Differentiated_State_Hu__","User",2,0.403812692907347,1,147
"46","c1_HuAgeGBsplitRnaseq_159",46,"SWIM_StemLike_inGB_Differentiated_State_Hu__","User",5,0.00670770350988561,1,125
"47","c1_HuAgeGBsplitRnaseq_1590",47,"SWIM_StemLike_inGB_Differentiated_State_Hu__","User",4,0.0400578548065798,1,136
"48","c1_HuAgeGBsplitRnaseq_16",48,"SWIM_StemLike_inGB_Differentiated_State_Hu__","User",1,0.99953101021959,1,799
"49","c1_HuAgeGBsplitRnaseq_160",49,"SWIM_StemLike_inGB_Differentiated_State_Hu__","User",4,0.0910059506686758,1,180
"50","c1_HuAgeGBsplitRnaseq_161",50,"SWIM_StemLike_inGB_Differentiated_State_Hu__","User",4,0.0409690308355232,1,137
"51","c1_HuAgeGBsplitRnaseq_1614",51,"SWIM_StemLike_inGB_Differentiated_State_Hu__","User",1,0.688537177111743,1,123
"52","c1_HuAgeGBsplitRnaseq_162",52,"SWIM_StemLike_inGB_Differentiated_State_Hu__","User",2,0.445801615020325,1,160
"53","c1_HuAgeGBsplitRnaseq_163",53,"SWIM_StemLike_inGB_Differentiated_State_Hu__","User",2,0.901959672185472,1,412
"54","c1_HuAgeGBsplitRnaseq_164",54,"SWIM_StemLike_inGB_Differentiated_State_Hu__","User",0,1,1,119
"55","c1_HuAgeGBsplitRnaseq_17",55,"SWIM_StemLike_inGB_Differentiated_State_Hu__","User",5,0.699578168204682,1,622
"56","c1_HuAgeGBsplitRnaseq_174",56,"SWIM_StemLike_inGB_Differentiated_State_Hu__","User",4,0.246696826167986,1,268
"57","c1_HuAgeGBsplitRnaseq_175",57,"SWIM_StemLike_inGB_Differentiated_State_Hu__","User",2,0.608087619915012,1,217
"58","c1_HuAgeGBsplitRnaseq_178",58,"SWIM_StemLike_inGB_Differentiated_State_Hu__","User",1,0.670263681518818,1,117
"59","c1_HuAgeGBsplitRnaseq_179",59,"SWIM_StemLike_inGB_Differentiated_State_Hu__","User",0,1,1,227
"60","c1_HuAgeGBsplitRnaseq_18",60,"SWIM_StemLike_inGB_Differentiated_State_Hu__","User",2,0.97209724352794,1,571
"61","c1_HuAgeGBsplitRnaseq_180",61,"SWIM_StemLike_inGB_Differentiated_State_Hu__","User",0,1,1,1182
"62","c1_HuAgeGBsplitRnaseq_181",62,"SWIM_StemLike_inGB_Differentiated_State_Hu__","User",2,0.242750782227789,1,100
"63","c1_HuAgeGBsplitRnaseq_185",63,"SWIM_StemLike_inGB_Differentiated_State_Hu__","User",0,1,1,208
"64","c1_HuAgeGBsplitRnaseq_186",64,"SWIM_StemLike_inGB_Differentiated_State_Hu__","User",4,0.48784073942693,1,383
