"","HCN_cells_in_iQNP_electroporated_with_empty_vector","HCN_cells_in_TAP_electroporated_with_empty_vector"
"Derl1",1.52660456919339,2.28559218298806
"Desi1",1.39720820956267,2.32122548126349
"Desi2",0.64989473926488,0.98562055506909
"Dgcr6",1.63571162501003,2.765289002147
"Dgcr8",1.25862096358556,2.19491100455651
"Dgkq",0.742410533359585,1.5293494266907
"Dguok",0.806033817463995,1.75206314223955
"Dhdds",1.21796378727397,2.79336195152657
"Dhodh",0.531253634252135,0.81846421081662
"Dhrs1",1.64841736170076,4.66983619253172
"Dhrs4",0.64869355438614,0.81826890120724
"Dhrs7",1.21304285061674,3.4014436429777
"Dhrs7l1",0.817755549998578,1.34386288781258
"Dhrsx",1.23728940095586,3.37526097242212
"Dhx15",1.49165145633975,2.85246189482665
"Dhx30",1.61183735238582,3.80186984440252
"Dhx35",0.83424497183595,1.19905305572128
"Dhx36",1.61906896511755,2.87065365728063
"Dhx37",1.39524175732094,2.10800847082815
"Dhx57",0.78620337533079,2.34459647523392
"Dhx9",1.55500332951053,3.68124673914595
"Diablo",1.57625907557733,2.70200357531948
"Diaph1",0.50793804562304,1.50858762079007
"Diaph3",0.466882114733054,1.13528566860519
"Dicer1",1.16635953579075,3.06551456440915
"Dido1",1.83387286095993,4.8715119968757
"Dimt1",1.2260139102992,2.81838304852939
"Dip2a",0.629009750485095,1.83370381663994
"Dis3",1.5058797146722,2.21387205996232
"Dis3l",0.985932869157575,1.1311561736144
"Disp1",0.54469369920198,0.963530558354666
"Dixdc1",1.48160703566398,3.26563218064822
"Dkk4",2.03171668845942,5.18949561511825
"Dlat",1.27075589551763,2.11218022623209
"Dld",1.93685328292873,3.44913642811722
"Dlg1",1.16422748293045,1.99981857197071
"Dlgap4",1.02088518352015,2.30438333239517
"Dlgap5",1.43066967157608,2.70628664985915
"Dll1",3.46118383270995,4.52308871009188
"Dmac1",2.08678310249562,2.43822620219237
"Dmap1",1.21920580745062,2.30995683734878
"Dmtf1",1.34437636494174,2.68454295085104
"Dmxl1",0.86633969661727,1.68094993704874
"Dmxl2",1.03779463638316,2.02046016982468
"Dnaaf2",1.3145165552426,3.17449530970485
"Dnaaf3",2.41448164313195,2.6797989428268
"Dnaja1",3.14668155867511,6.30743581020874
"Dnaja2",2.0458155195613,3.96231428218447
"Dnajb1",1.85578378189887,2.09904380210454
"Dnajb11",2.29771476739605,4.57658271855967
"Dnajb2",1.67672002252429,2.71238342117304
"Dnajb5",1.76609328533774,3.21182118365163
"Dnajc1",0.75598877265586,1.27956744020438
"Dnajc13",1.14237708063008,1.66653972949187
"Dnajc14",2.10090673632013,5.2451719078097
"Dnajc15",0.67685387425125,1.7651046146673
"Dnajc18",1.02324005580352,2.89797303090561
"Dnajc19",1.07753663140428,2.18738711859855
"Dnajc2",1.70283738629761,2.77250496312517
"Dnajc21",0.98061216730986,1.55962850996868
"Dnajc24",0.56740556833899,2.28078317769718
"Dnajc25",1.37684667500266,3.30243549840231
"Dnajc5",1.16954746410288,4.70586147275112
"Dnajc8",2.39012049875625,4.48593645615915
"Dnajc9",1.92271330499476,2.34021562023277
"Dnase1l1",1.50023919959394,3.41060426352053
"Dnm1",1.05192724716048,2.2418244748433
"Dnm1l",1.49587278230266,2.62557806945254
"Dnm2",1.31185008446813,2.30601523787836
"Dnmt1",1.7267810459011,2.05445811692967
"Dnpep",2.00946977363352,3.74820901133327
"Dnph1",0.67197593410309,1.63951586003735
"Dntt",0.762352660963898,1.06389645755266
"Dnttip2",2.95797328040268,5.64017660171123
"Dock7",1.23187566899797,2.22167762371969
"Dohh",2.1694984427246,4.57037551964812
"Dop1a",0.97995885838226,1.89638597346356
"Dot1l",1.2381030071269,2.69870075087437
"Dph3",1.90691843698849,4.75417086236047
"Dph5",0.793754602018445,3.77823993990848
"Dpm1",1.83266619020809,3.01940456417412
"Dpm3",2.41279796848987,2.64233575212981
"Dpp8",1.56136208625296,3.91458932777009
"Dpy19l1",0.740031471965665,1.68571555904604
"Dpy19l4",0.669773509567075,1.1778507060862
"Dpy30",0.97432638341712,1.30195550267347
"Dpysl2",2.00442295633562,3.37186473004778
"Dram1",0.535250232676635,0.832343032234765
"Dram2",1.19953098125719,4.28377026255638
"Drg1",1.47262038205971,2.69007211941367
"Drosha",1.26669581693812,3.10685948095749
"Dscc1",1.12645363087874,3.07684494777109
"Dsg2",0.535812648736275,0.760194046204955
"Dsn1",1.72919076455218,2.11671792258063
"Dtd2",1.19705605046986,1.43037773039157
"Dtl",0.83786921650431,1.81476612891517
"Dtna",0.714386848961615,2.69879646246047
"Dtwd1",0.52130193947624,2.16941717547396
"Dtx3",2.67570800238556,5.52431147078537
"Dus4l",0.394893869899926,2.57536384485685
"Dusp12",1.14507103113569,2.68276205724084
"Dusp16",1.09040752389361,1.23840874857091
"Dusp19",0.78368675421968,2.89397661759715
"Dut",3.757452528007,6.16002318984053
"Dux4",0.7095478841073,0.954371478767125
"Dvl1",1.32666414440636,2.62096684086201
"Dvl3",1.78504687526556,3.26336606348276
"Dync1i2",2.12008563771764,4.82530303482113
"Dync1li1",1.09551785829973,1.84732011240232
"Dynll1",6.20625992497258,8.73173500867591
"Dynlrb1",2.88355368507,5.67353930051631
"Dynlt1",7.81484866405169,9.2143504099625
"Dzip1",1.37780653824477,3.42991937501458
"Dzip1l",0.71678345019286,1.28507159785616
"E130309D02Rik",1.34867529169444,3.12946047540505
"E2f3",0.879765611999765,1.09337302741851
"E2f4",2.08501811928689,4.71807860806069
"E2f5",2.8653358954665,4.54446283254798
"E2f6",1.10287717335119,1.25223330932166
"E2f7",0.873926334181725,3.13461176948291
"Ebag9",1.62000421608057,3.31033746330859
"Ebf4",0.30557157575178,1.54981798914686
"Ebp",1.5273978882603,3.7963340641661
"Echdc1",4.8660354831496,6.56113343943303
"Eci3",0.68860627341572,1.64310357553417
"Ecpas",1.5322247734996,3.19900185521957
"Ecsit",1.26930533825334,2.6883954049531
"Ect2",1.15848322261648,2.72934007055478
"Edc4",1.57771481176264,2.69361391959812
"Edem3",1.08668508308128,1.62294579939228
"Edil3",0.5182932634052,1.499023945417
"Eef1a1",4.58351657196426,9.4251636613284
"Eef1akmt1",0.540418341435995,0.6856673999598
"Eef1b2",6.01252498262214,6.72967517901002
"Eef1d",2.64299689812629,7.3354074205351
"Eef1e1",1.3087904737326,1.95033571242813
"Eef2",4.7539958437592,9.41511065293652
"Efhc2",0.962927835811929,2.09472110817574
"Efhd2",1.37632595475487,1.69054728869279
"Efna1",1.69975101091776,3.37776310407039
"Efr3a",1.3907374912761,1.83423744069723
"Ehbp1",0.519877670618575,1.50748808865082
"Ehmt1",0.70944389367455,2.0044177809937
"Ehmt2",1.73454299129228,3.34595174186803
"Ei24",3.54424892885357,4.0370891673127
"Eif1a",1.96780739876851,3.52738729096586
"Eif1ax",1.98401207286715,2.34687903693176
"Eif1b",2.01161067636859,2.28850566223894
"Eif2a",1.46168632360723,3.28231667163276
"Eif2ak3",0.87666348927164,1.13790698211251
"Eif2b1",1.11969592889933,1.28704609805358
"Eif2b4",1.39941219644707,3.38391676756038
"Eif2s1",1.61553098502981,1.93309079935234
"Eif2s2",3.61411709866296,4.67891920325923
"Eif2s3",2.17289719895182,3.95976869404616
"Eif3el1",1.80610920261662,3.56434977266747
"Eif3j",2.01565694387223,3.12709056422801
"Eif3m",2.77031624417098,4.43980173405901
"Eif4a2",3.34271407524939,8.29099270248444
"Eif4b",2.61107408003907,4.67787024240644
"Eif4e",2.10145488736412,4.03203861124604
"Eif4e3",0.575679298432465,0.794426318103945
"Eif4ebp1",1.76776568452392,1.92274802479385
"Eif4ebp2",1.16259447207716,3.01657783258705
"Eif4enif1",1.28734892848236,1.43431102557586
"Eif4g1",2.59957599619902,5.29082919243583
"Eif4g3",1.12809000017982,3.01055383787716
"Eif4h",2.3990157609331,4.70415068171835
"Eif5a2",1.50866784478261,3.13708510300216
"Eif5b",3.89261699835169,5.16867517142644
"Elac1",0.412452022238668,1.44329643586234
"Elavl1",1.62809355114632,3.08661211108225
"Elavl3",0.57327396343986,1.7585906863898
"Elf1",1.25638228247023,2.22550167806406
"Elf2",1.02641981864899,2.12270239769137
"Elfn2",1.72546129170459,2.27124754676243
"Elk3",1.46926281827017,2.66767859974242
"Elk4",1.42603263926977,3.69699436619152
"Ell2",0.87306427013668,1.75131862142843
"Elmod2",1.31892818704498,2.56078101890928
"Eloc",1.24049230798487,2.4164803223991
"Elof1",1.62756560880032,4.97417827894327
"Elovl5",1.44392783739737,4.547174548762
"Elovl6",0.671512151864665,1.52091713115982
"Elovl7",0.211396570491874,1.88934653974434
"Elp1",1.16379270154452,2.1805179076633
"Elp2",1.07856046336756,2.205211303348
"Elp3",1.0267781242437,2.6562517009622
"Elp6",0.67477671156207,0.84953271237559
"Emc2",1.07104707581381,3.15857754451538
"Emc7",1.99160216368069,4.32806907709936
"Emc8",1.27548296162706,1.42958934663498
"Emd",2.32962848461701,2.50908558643013
"Eml4",0.828692462425385,3.15643638839301
"En2",1.24113723794971,2.67670307326715
"Enah",1.25484003203087,2.96193203897017
"Enc1",1.74144189282589,3.77321359480726
"Eno1",3.15841034026606,5.41642261107621
"Enoph1",0.750626222702965,2.49734732649164
"Enpp1",3.4495804444817,4.98140339464618
"Enpp2",1.40444815830308,4.13662728023774
"Enpp3",0.945929099242056,1.66468587199894
"Enpp4",1.24795466728273,3.35239053372884
"Enpp5",2.17662276770695,4.43197191938738
"Entpd4",0.800886483746385,0.9354521069634
"Entr1",2.52172377928413,4.93436512106107
"Eny2",1.95147565394129,6.54737325909499
"Ep400",1.21300814214199,2.59437230357439
"Epb41",1.00577387049259,4.19736160599338
"Epb41l2",5.72331258736949,6.60355974789486
"Epb41l5",0.404030602035767,1.37634094726093
"Epc1",1.36237313076499,2.71337425821197
"Epdr1",1.76716648284311,2.69256039965608
"Epg5",0.51330693848174,0.962223534735515
"Epm2a",0.829200412265173,1.95124906779395
"Epm2aip1",2.86308841066195,4.66445712092101
"Epn1",5.39148262945684,6.67313871498589
"Eppin",0.468067399674118,1.663707791665
"Eprs",1.9999453162232,3.50054473259559
"Eps15",0.582534815782365,1.03911635908644
"Eps15l1",1.14333534965494,2.60141461884958
"Eps8",0.52651465048838,2.39769945400257
"Eps8l1",1.67545154897483,3.36029081108112
"Erap1",1.33213137866365,2.2639162021344
"Erbb3",1.88178853070715,4.65321187932483
"Ercc6",1.01623529689443,1.20170020060856
"Ercc6l",0.82380656659125,1.21130999405469
"Ercc6l2",1.06024590751252,3.05025043930938
"Erg28",1.92361769259166,4.91304080645395
"Ergic2",1.52132007332807,3.95441602082655
"Erh",1.40937244805295,1.9596086980608
"Eri1",1.68857289789673,3.0059252516664
"Erich1",0.536268212081415,0.953557036732753
"Erlin2",1.48900881559554,3.06505538598567
"Ermard",3.94769036574232,5.47621979463471
"Ero1a",0.64780790762295,1.25329945671047
"Erp29",1.93710178066945,4.0125802856244
"Erp44",1.1891535944196,1.54840785722446
"Esco1",1.0403392566325,3.26838450904911
"Esco2",0.75051939495785,1.32704833235618
"Esd",1.32103996737552,1.61652279283713
"Esf1",1.38531869421567,4.41470949226406
"Espl1",0.995713935544685,1.67499047136865
"Esr1",0.62797259273147,1.70471321583548
"Esyt1",1.69303639223214,2.87605547930709
"Esyt2",0.78254187031616,1.67909276999479
"Etaa1",1.95355318081353,5.3656743877583
"Etf1",1.66119296089665,2.449722946279
"Etfdh",1.8248737471791,2.58665545704981
"Etfrf1",2.67494101737906,9.35327986388914
"Etnk1",1.56450659923977,1.73183781497135
"Ets1",1.55876633598074,1.98819987267677
"Etv1",1.71030869873429,3.61278476337824
"Evc",0.629202603315045,1.1430554648381
"Evi5",0.53995682314534,1.4059804770421
"Evpl",0.664998039042211,1.36922168213156
"Exo1",0.68905270244478,2.73596782126199
"Exoc1",1.05733835696992,2.07755080968392
"Exoc3",4.83182634940679,5.83478315225095
"Exoc3l1",0.787470858276335,2.83453884189618
"Exoc5",1.31684992810234,2.48981860889223
"Exosc10",1.95501328442052,3.6584902530125
"Exosc2",2.03698968454626,1.77839305135016
"Exosc3",1.20180539541499,1.40334093180366
"Exosc4",1.39021710033398,1.73417631941957
"Exosc6",0.614185346906645,1.31159936690803
"Exosc7",0.676330083607765,2.10288680808977
"Exosc8",1.85243312118782,5.96151653760304
"Exosc9",1.69393261146184,3.68826772578467
"Extl2",1.18888801563163,2.0382478726665
"Eya3",0.75043033514422,3.60191722067126
"Eya4",2.45092397360967,3.75905802546643
"Ezh2",0.968949690619465,2.80465478985302
"Ezr",5.12578030735673,7.60200614547214
"F3",1.6415268643663,2.29719032833687
"F8",0.71647255931041,1.31401861181451
"Fabp7",1.59173487440768,5.7896161775308
"Faf1",0.510322962221435,1.01406404647091
"Faf2",1.26394343567786,2.04429960523398
"Fam114a1",0.86452246655028,1.2867372760358
"Fam117b",0.768172624428815,1.17404761552005
"Fam118a",0.710951071339255,0.841107318680305
"Fam120a",3.602513121193,4.94757486096544
"Fam120b",4.04539393078329,5.23440448234032
"Fam126a",0.818917249311335,1.6397122970601
"Fam126b",0.796060789911435,1.83910771301524
"Fam133b",1.27709562003287,2.43381412881062
"Fam135a",0.88906799118083,2.23845822460844
"Fam135b",0.53607374192989,0.856807401490228
"Fam136a",1.28365417194467,1.79889776934192
"Fam13b",0.892051669868425,1.33050206096261
"Fam13c",0.365744894683577,1.06131974395344
"Fam149a",1.1699495101625,2.12728677857624
"Fam149b1",0.79055609687817,2.12620581953545
"Fam151b",0.69618889212967,2.10652971705418
"Fam168b",1.35913200808684,3.21421867951036
"Fam169a",0.358860612206118,2.14734138067641
"Fam171a1",0.446722027445991,2.17097231188387
"Fam171b",0.75553685768383,1.00406451361831
"Fam173b",0.872580024040195,1.16071824097412
"Fam189b",1.41222445530027,3.47427907234507
"Fam192a",1.27179174818549,2.97746824285991
"Fam193a",1.01041440429292,1.63306518102753
"Fam193b",1.1670366455812,2.41515354530196
"Fam198a",0.404487777146267,1.70693725183722
"Fam19a5",0.84511594141635,1.64120194186578
"Fam208b",1.37189038051463,3.49444243583045
"Fam210a",0.95801886237603,1.17253948665918
"Fam214a",0.78904222170296,2.09135101127266
"Fam214b",0.86174082966727,2.61364112880152
"Fam216a",1.73187507308921,3.76519781171043
"Fam217b",1.707898162166,2.96638325289362
"Fam219a",0.92287453442533,1.71423848579249
"Fam220a",0.67846050653268,1.34273341881156
"Fam222a",0.373724954913577,1.73953761458734
"Fam241b",1.26631478501489,3.37482946124994
"Fam3c",1.02012202545027,1.62970071222187
"Fam49a",0.98289282480873,1.61258547986847
"Fam49b",1.45331600036981,5.39475371524934
"Fam53a",0.460573832511089,1.75905646566354
"Fam53c",1.22608178489777,4.23281049542449
"Fam69b",1.04969344080669,3.14333029036179
"Fam71e2",1.06347847427536,1.47398313768633
"Fam76a",1.14495808104176,3.93506918839493
"Fam76b",1.89670970152473,4.63545279462564
"Fam83d",1.06584404916678,1.27504503769684
"Fam89a",0.744181162286265,2.90004862440728
"Fam8a1",1.66729747589251,3.32195911040791
"Fam92a",1.57233824738243,2.88753109671624
"Fanca",0.336888444207393,1.12160009191824
"Fancb",0.51929147255875,1.80766269115141
"Fancc",0.6253957922106,1.21463742807559
"Fancd2",0.945260401437165,3.40648000725997
"Fancm",0.733825702892595,1.09216570670896
"Farp1",0.52492566494476,1.01703112164389
"Fars2",0.5233939565276,0.901676962722185
"Farsa",1.74419907775361,1.90755079641536
"Farsb",1.20271405862751,2.47730906309617
"Fastk",1.41113073985199,3.29952493494932
"Fastkd1",0.545002089181735,0.661235862566355
"Fastkd2",0.789489200261715,0.9737654584738
"Fastkd3",1.08201080168514,2.71561454832396
"Faxc",0.478984070085778,1.06942552924593
"Fbh1",1.54513306660969,3.99751108751556
"Fbn2",0.641189503033135,0.929595923214265
"Fbxl21",0.84243275878472,1.65950676832025
"Fbxl5",1.34866948037402,3.31067925952487
"Fbxo10",0.756441888197995,1.06712382741674
"Fbxo11",1.44794974985408,2.73562611213826
"Fbxo22",1.08157719492685,2.05034535085021
"Fbxo3",1.36448877403027,1.64460129897539
"Fbxo30",4.68539917003307,6.38262264785403
"Fbxo33",0.677784803038565,1.32379821322696
"Fbxo34",0.415022832778351,1.63442906229866
"Fbxo38",1.14079263142494,3.14391562451646
"Fbxo4",0.58995813314483,1.57066018938376
"Fbxo42",0.794620717888815,1.25585975067456
"Fbxo44",0.923385680689975,3.59511712887489
"Fbxo5",3.56139333639475,6.33197744882481
"Fbxo7",1.62673305811175,3.11763421799619
"Fbxo8",1.11931622396757,2.09103761133666
"Fbxo9",0.82937350571351,1.76223565407589
"Fbxw17",0.57438260923806,1.24423698941941
"Fbxw2",1.64770722750844,4.7355975683956
"Fbxw7",0.725745704897025,2.01615483121801
"Fbxw8",0.718385839692805,1.82959054230159
"Fcho2",0.841072738184705,1.02174396781961
"Fdft1",2.0028044196914,2.16362179161522
"Fdps",2.57816198472079,4.93315160958559
"Fdxacb1",0.725335472802725,2.55655433230589
"Fem1b",4.33709088089899,6.01905997143074
"Fem1c",1.19333417842682,1.37497606827368
"Fermt2",1.63667928781801,3.04054792835522
"Fez1",1.44613631232545,2.89521494647188
"Fez2",0.788705186124875,1.36420078132291
"Fgd3",0.329077728190203,1.6465290930629
"Fgfr1op",3.84552493980978,5.23071256927516
"Fgfr1op2",1.92038811600956,2.7339052698607
"Fgfrl1",1.5658983577201,2.43793493315902
"Fh",1.04964676526238,1.29971726199058
"Fhl1",1.58672318007225,3.094662770849
"Fign",1.51274843905418,2.65072403633156
"Fignl1",0.827770048569105,3.23217956003143
"Fip1l1",1.83515834281909,4.45122416354667
"Fis1",1.53478488405494,3.80139936021745
"Fitm2",1.23752197193943,2.6124207446334
"Fiz1",5.70805677701141,6.93676603405257
"Fkbp15",1.19591805339208,3.87823017891878
"Fkbp1a",2.87352392379482,3.54696651621886
"Fkbp3",2.14274496284481,4.40053621999557
"Fkbp4",2.57919105559998,4.51926890079107
"Fkbp5",0.55448750691798,1.64684251360287
"Fkbp7",1.78728225759942,4.66916036544039
"Fkbp8",2.47613910586132,4.96428248307121
"Fktn",1.52862817014225,2.36476288351033
"Flad1",1.16484015408312,3.51077585042416
"Flrt2",0.74292745844968,1.44758855365908
"Fmnl2",0.69444853571241,1.04228681332191
"Fmnl3",0.96507948762262,1.66432155638749
"Fmr1",1.18762648822781,1.88753467081142
"Fnbp1l",1.35042868495537,2.25266886682825
"Fnbp4",1.67529437659575,3.8151015576837
"Fndc1",1.9716798958346,2.24200783975582
"Fndc3a",0.71374271740476,2.85843345858505
"Fnip2",0.564101278858845,0.806555937442235
"Fnta",1.85535681322924,2.19858660783775
"Foxj3",0.93811529854025,2.88474984672484
"Foxn2",1.50302841456486,2.97098712012948
"Foxo3",0.66919170626241,1.3209418635254
"Foxp1",0.736978715478615,1.71723189586801
"Foxred1",1.2918828155248,3.35988742253892
"Foxred2",0.817569822786595,3.2284460571529
"Fpgt",1.37576682585677,2.5606743439373
"Fpr3",0.966784631766515,3.03608753828909
"Frg1",1.7117788407327,4.00511213113978
"Frmd4b",0.305405351513318,1.29159939577743
"Frmd5",0.72674959812715,1.71193626587371
"Frs2",1.28687091238288,3.00231982151008
"Fryl",0.988443622063565,1.74968586773664
"Fsd1l",0.65784156195712,1.86480422810213
"Fto",0.706121449304365,1.15800899344308
"Ftsj1",1.85834152737902,2.02621128075691
"Fubp1",1.51559396448402,2.60083036758836
"Fubp3",1.43513733622005,2.30208208767845
"Fuca2",1.22743011649844,2.10444952285612
"Fundc1",1.61664936188624,3.06453014581398
"Fut4",0.50644323903398,0.70267342441649
"Fxr1",1.80641906066404,2.30479153072328
"Fxyd5",4.72393740544824,4.88769961851346
"Fxyd6",0.730436545674065,1.24405074242748
"Fyn",1.07531598450014,2.29713036642235
"Fzd10",1.30462299817694,1.45235040907643
"Fzr1",1.49120365699045,2.44566599768204
"G2e3",0.93864775398441,3.0184823466331
"G3bp2",1.19735473983018,3.25130329978529
"Gab1",1.10193565314923,3.7100244665059
"Gabarapl2",2.17242351100136,3.58208664318076
"Gabpb1",1.1439355994037,2.11006961740738
"Gabpb2",1.00167844598674,2.0419575008136
"Gadd45g",2.47034769006286,4.57336348415583
"Gak",1.08501120138582,1.99256343720754
"Gale",1.69517633916896,2.88817763916711
"Galnt1",1.35924450972184,2.20246706226559
"Galnt11",0.901470634418315,1.13605973563459
"Galnt7",0.65793975112924,1.00421509122327
"Galp",0.811894477445004,1.83348464179315
"Gamt",2.23550317245643,4.9736118913274
"Gan",0.560093406254935,0.937043729363628
"Gapvd1",0.973019141747325,3.112144313406
"Gar1",1.16160364708427,4.04090156300342
"Gars",1.6868272228179,2.60650285754725
"Gas2l3",1.74883015741393,4.08173757594557
"Gatad1",1.98250352824531,3.41560724812237
"Gatad2a",1.01455175604678,2.37813975727355
"Gatad2b",1.3112050690963,2.24431687723264
"Gatc",0.92964557690116,1.4089846729437
"Gbp4",0.380971111396872,2.90423265833734
"Gbp5",1.20124671189275,2.31680101688077
"Gcc2",1.11384476613522,2.17186005796318
"Gcdh",1.52458892812875,3.76341715912465
"Gcfc2",0.69222837956688,2.48413290371678
"Gclc",1.1635340073026,1.73157814632728
"Gclm",1.25858441381698,1.48176801002993
"Gcsh",1.89263966629002,3.03300765283254
"Gdap2",0.84749424838825,1.55474697114703
"Gdf11",2.32634566052512,4.22189070115664
"Gdi2",2.55251103089552,5.22912584253631
"Gemin2",0.671733564850685,1.92921953290834
"Gemin6",1.47103655278909,3.59463204509741
"Gemin8",1.47938262696257,2.82666078509365
"Gfm2",0.99187758043203,1.71033333042186
"Gfpt1",1.33150041635001,1.65588625629845
"Gfra2",0.53916172292715,0.823986027567223
"Gga1",1.62156874827524,3.85561909759166
"Ggact",0.97736656858898,2.7618771569536
"Ggct",1.21808882789985,4.48222481238418
"Ggcx",1.04535579717647,1.75569299236879
"Ggh",0.97215664159058,1.36991354575895
"Ggps1",1.68207132208863,2.81292976712629
"Ggt7",1.19764571674423,2.50192684842419
"Ghitm",2.37530952153605,4.12458048133481
"Ghrl",0.52772553275509,0.77210418830263
"Gigyf1",1.34772079513889,3.07984975761195
"Gin1",0.534242707279475,2.25957148754129
"Ginm1",4.35390280222571,5.15839593065517
"Gins1",0.636668520987095,0.895518560495665
"Gins3",1.17005799855882,1.43053370965086
"Gins4",1.33984881028786,2.59555673212182
"Giot1",1.36775785961946,4.49073886815906
"Git2",1.37891598065478,3.31932797668077
"Gja1",1.09083266103875,2.33144584336697
"Gjc3",0.764908179800105,0.947663615311175
"Gkap1",0.916287968990815,2.52332345976294
"Gla",1.07914302265562,2.04791774323407
"Glcci1",0.76458232696399,2.6757740560332
"Glce",1.90804702012302,4.88952242779635
"Gle1",1.02288934865345,1.57778871036128
"Glg1",1.46175743890816,2.23376301106128
"Glipr2",0.96192288749406,3.37212119092526
"Glmn",0.666630388148805,2.43746300201878
"Glo1",1.95494856477567,3.66976201302191
"Glrb",1.10272071685073,4.57600292530747
"Glrx2",1.05317492761985,4.74789292074746
"Gls",1.14226898694167,2.07223755490265
"Glt8d1",1.28237878089179,3.1999682555974
"Gltp",1.40876031004716,1.90195757460312
"Gmds",0.54284200952121,1.11604807987236
"Gmeb1",0.848049873341025,1.75468547629742
"Gmfb",1.41299741665319,5.53811689234886
"Gmip",1.08053033404713,3.3067679011925
"Gmnn",1.13189909885182,5.77336122061834
"Gmppa",1.79313877246131,4.28652064521922
"Gmpr2",1.24318594630119,1.40850757412348
"Gmps",1.62469212945314,2.73883363288931
"Gna11",1.3677900044922,2.20067539934173
"Gnai3",1.94899573064771,3.32376701484673
"Gnb1",4.91349768103446,6.34723744351107
"Gnb3",0.6680946402414,0.925840702685135
"Gnb4",1.07258496188918,3.26977299355585
"Gnb5",0.62796107644186,2.56937866991947
"Gng10",2.00715155575997,3.46804390549326
"Gng12",0.70009548149766,2.10496883962508
"Gnl3",2.34469863933675,4.98147059488171
"Gnl3l",1.3542136144055,1.5856839125671
"Gnpat",1.06291714766538,1.37660941465061
"Gnpda2",1.2986529034654,3.05837527069391
"Gnpnat1",1.05661069876193,3.09799764836382
"Gnptab",0.99253531261718,2.59293192013315
"Gnrh1",0.62424641113447,0.79090644269134
"Golga1",1.08735112005669,2.17301310898636
"Golga2",1.94281525810717,3.64926538748729
"Golga3",1.17543647374057,1.87856392882782
"Golga4",1.53391295231152,3.23614621719634
"Golga5",1.02625730488198,2.88137500196631
"Golga7",2.10318264503509,2.4317124518548
"Golm1",0.815583868158425,2.42291422988424
"Golph3",1.9027167417586,2.64645774872803
"Golt1b",1.88813061058442,3.38509352033124
"Gon4l",1.04771424916424,1.78126128421493
"Gon7",1.05986801322625,1.32730756958678
"Gopc",1.04203270439188,2.29222811125375
"Gpank1",1.55622302973206,4.06955820411977
"Gpatch11",1.86313209223218,3.03464631741295
"Gpatch2",0.55219238335065,1.12040247346454
"Gpatch4",1.92183286348123,4.29638534982154
"Gpbp1",1.47131672393385,4.13152531402237
"Gpc2",0.62827760803498,0.785646257218915
"Gpcpd1",0.68679181502507,1.18011174189219
"Gpkow",1.78855192552784,2.96754226782561
"Gpm6b",2.90410988178382,6.07972735747331
"Gpn1",0.843682366105835,0.993467760391545
"Gpn2",1.23918451833103,2.90919315688417
"Gpn3",0.999158085106585,3.58968183713502
"Gpr137b",0.555937150174745,1.30370316078429
"Gpr155",0.368019790530887,2.12830287055715
"Gpr162",1.09451084237306,2.76323986586296
"Gpr180",0.860277395056885,1.02734066670239
"Gpr19",0.94491358389181,2.11419996946768
"Gpr27",0.777888723563725,1.19420348633476
"Gpr37l1",1.05134561558426,1.72819201329836
"Gprasp2",2.09582750262269,5.24939045421656
"Gprin2",0.91426347425247,3.15312206508791
"Gpsm2",0.75689712656598,2.19014423272123
"Gpt2",1.39946949607065,4.91132261808436
"Gramd4",0.767148982655235,1.35564997110566
"Grb14",1.13593617698442,1.82781852815126
"Gria4",0.957506783818835,2.00864266744879
"Grid2ip",0.313809476545151,1.09710081516566
"Grik2",0.49810188350327,1.14601537538935
"Gripap1",1.42426315210866,3.57080504563088
"Grk4",0.741327951741615,1.53086836218276
"Grsf1",1.44404243605869,3.31876807896493
"Gse1",0.66401223804284,1.0453351804715
"Gskip",1.04043076156971,1.7149902190429
"Gstm1",1.53371564804214,1.71324179581009
"Gstt2",1.65014157571946,4.0569859397763
"Gtf2a1",3.82890155662117,4.69410857205524
"Gtf2a2",1.38582240046385,1.62928046244779
"Gtf2b",2.07752963887013,7.33063654394424
"Gtf2e2",0.71131953047972,1.83420102697723
"Gtf2f2",0.55669221002127,0.81885400636491
"Gtf2h2",1.20701716522353,4.49165610197668
