"","GBM_cells_in_3D_organoid_culture"
"PRDX4",3.66873219050348
"PRDX4P1",0.206260125940488
"PRELID1P1",0.94852255256243
"PRELID3BP7",0.405431276786364
"PRKXP1",1.24462980317619
"PRPS1",5.15747460328345
"PRR22",1.65287996630806
"PRR30",0.27312589047071
"PRR36",5.13071702302668
"PRSS3P4",0.421235584308297
"PSMB6",7.07493487390473
"PTGES2",3.96761048598304
"PTGES2-AS1",1.86824007937217
"PTMS",8.11160988968429
"PTPRO",0.924828614956156
"QPCTL",3.0495234584055
"QPRT",1.74627393581699
"RAB33A",3.40544539840711
"RAB3A",2.02598445774778
"RAB40B",2.02794343554429
"RAB41",2.03171570863068
"RAC1P2",5.78615583736004
"RACK1",7.80027844952702
"RAP2B",4.52691631956726
"RASL11A",0.80568138791173
"RBMX2P5",0.475870499151699
"RBMXP2",0.979239525919942
"RCOR2",4.74254494836365
"REC8",6.14923530036213
"REXO1L1P",1.95555787091898
"RF02272",0.822721553174465
"RGPD4-AS1",0.851065708434782
"RGR",1.76317142875319
"RGS8",0.530486865673693
"RHOV",1.67914606005986
"RIBC1",1.85790786930308
"RIMS4",1.33959754087243
"RN7SKP112",0.46641146540393
"RN7SKP185",0.415677358873108
"RN7SKP66",0.241582531965014
"RN7SL104P",3.12398191196472
"RN7SL156P",0.802236856009649
"RN7SL18P",0.438439339685564
"RN7SL191P",0.385023050366678
"RN7SL208P",0.849491077358397
"RN7SL251P",0.511511735978368
"RN7SL296P",0.420215002770492
"RN7SL371P",2.34509480531554
"RN7SL43P",0.539996100432902
"RN7SL472P",0.444754799715685
"RN7SL475P",0.530395194041293
"RN7SL525P",2.2018138638098
"RN7SL585P",1.84841304980838
"RN7SL586P",0.469956292006282
"RN7SL58P",0.472953351709693
"RN7SL592P",0.962530452331413
"RN7SL605P",2.47129049460925
"RN7SL644P",2.01627985187052
"RN7SL697P",0.482019382339402
"RN7SL70P",1.10164475032488
"RN7SL711P",1.07244905919689
"RN7SL753P",0.292522522405791
"RN7SL767P",1.35536613426844
"RN7SL769P",0.388708759775203
"RN7SL785P",2.80758323366232
"RN7SL837P",0.30560576505625
"RNA5SP103",0.675449141134252
"RNA5SP242",0.512073793910505
"RNA5SP243",0.943097205059825
"RNA5SP361",0.477948556184969
"RNA5SP69",0.626540659078117
"RNA5SP75",0.629797836556371
"RNA5SP99",0.396310160081749
"RNASE2",0.370724721646734
"RNF112",2.76277373939381
"RNF122",1.84038838476738
"RNF165",1.04102389167133
"RNF208",2.53409910578429
"RNMTL1P1",0.475944741053179
"RNPS1P1",2.67648039180262
"RNU1-36P",0.623901694760889
"RNU1-47P",0.774010572217882
"RNU2-62P",0.229643411805979
"RNU4-39P",2.34354033319588
"RNU5B-1",0.949249852649572
"RNU6-1004P",0.818819078719658
"RNU6-1011P",2.05500140936973
"RNU6-1064P",0.417988099194643
"RNU6-1251P",0.398552730197232
"RNU6-1266P",0.60812075247817
"RNU6-304P",0.479060654733168
"RNU6-307P",0.456024708411037
"RNU6-322P",1.1440378210804
"RNU6-45P",0.877365924151107
"RNU6-510P",1.86598477856622
"RNU6-520P",0.329010172576432
"RNU6-62P",0.571854535457615
"RNU6-722P",1.44931166636977
"RNU6-8",2.76665161344764
"RNU6-945P",1.42241461463627
"RNU6ATAC35P",0.562149373304227
"RNU7-155P",0.559884370117726
"RNVU1-15",1.1029671917145
"RNY3P16",1.85615349709279
"RPL10",6.38324071491793
"RPL10P16",6.14278651340162
"RPL10P9",4.06695503940381
"RPL12P10",0.477130144113308
"RPL12P35",0.719636691202517
"RPL12P4",1.82508591993393
"RPL13AP20",2.47039045896047
"RPL13AP5",7.35733763823879
"RPL14P1",6.77407497605832
"RPL17P33",0.431967424692688
"RPL17P34",0.601243319081665
"RPL17P36",3.57790944302697
"RPL21P119",0.572744389306072
"RPL21P120",0.498936196755296
"RPL21P17",0.520553235262816
"RPL22L1",4.56604512213358
"RPL23A",6.89500658453692
"RPL23AP2",1.30856636067993
"RPL23AP43",0.639434581347879
"RPL23AP59",0.612531113249253
"RPL24P4",5.13785391450533
"RPL26P6",1.27592808948196
"RPL35",6.79601085026368
"RPL35P1",2.90974644917412
"RPL35P5",3.5879537614447
"RPL36AP26",0.993304035774796
"RPL36AP39",0.968625066612688
"RPL37AP1",0.589033674612993
"RPL37AP8",1.15984730190972
"RPL37P2",0.473448958191706
"RPL39",7.71999043211024
"RPL39P40",0.242104881793842
"RPL3P7",1.16762199921189
"RPL5P18",1.57446687687245
"RPL7AP30",2.97483702415676
"RPL7P44",0.422526352099594
"RPL7P47",1.03474853685498
"RPL7P8",0.921284309961592
"RPL8",9.09829572856255
"RPLP0",8.84493119846424
"RPLP0P1",0.724343087230395
"RPP25L",4.09555314462821
"RPS10P3",0.420727014232582
"RPS14",6.88390984871419
"RPS15AP36",1.31646576064465
"RPS15AP38",0.706399679343628
"RPS18P12",0.980774047606618
"RPS18P6",0.361601212203132
"RPS19P1",0.665322523839542
"RPS2",8.85593597213028
"RPS21",7.87955581190518
"RPS24P8",3.35675955276882
"RPS27AP11",0.767384859394462
"RPS27P16",1.03475831018262
"RPS2P7",2.57077600386846
"RPS3A",5.56510597773861
"RPS3AP5",3.64528239443716
"RPS4XP1",0.499012625957473
"RPS4XP13",0.750873684121157
"RPS7P14",1.00506803848177
"RPS7P4",0.631651769834741
"RPS9",4.33672758831259
"RPSAP12",0.575882957885489
"RPSAP45",0.29966032510058
"RPSAP49",0.378949947696301
"RPSAP72",0.500030470955146
"RRS1",3.80251462240202
"RSL24D1P1",0.793474425425021
"RSL24D1P3",0.902245874429368
"RTCA-AS1",1.00798779087131
"RTL8B",6.61786725221126
"RTL8C",9.02593030747477
"RTN4R",1.31142960653728
"RUNDC3A",0.829624035697146
"RXFP4",0.674929302090932
"S100A4",2.5059213571695
"SALRNA3",0.900295980559104
"SAMD1",6.68694639081271
"SAPCD2",3.73356337209652
"SBK1",3.40861558654213
"SCAND1",3.43640555403105
"SDF2L1",4.09448085229068
"SELENBP1",3.34079281678437
"SEMA7A",2.00607961299629
"SETP20",0.627286653620492
"SF3B5",7.22079228326291
"SHD",0.788827869648848
"SIGLEC31P",0.562496084859543
"SIX2",1.72072551527654
"SLC10A4",4.14423959976908
"SLC22A5",0.677782253792792
"SLC25A5",8.66170690636096
"SLC26A4-AS1",1.46285427921702
"SLC2A4",1.91743136712238
"SLC2A6",3.4017705534472
"SLC32A1",1.54932220961532
"SLC43A2",1.31060282743107
"SLC9A4",0.474966884115997
"SMARCE1P6",0.606086066757546
"SMOC1",2.06200141725654
"SNAPC2",4.50837805646285
"SNHG8",4.89631415838588
"SNRNP25",4.38556505342907
"SNRPA",3.93841997983539
"SNRPD2",5.94221953561245
"SNRPF",2.49668976079334
"SNX18P25",0.566464103658351
"SNX18P7",3.33007894575317
"SOWAHB",0.868687936270038
"SOWAHD",0.508137562515591
"SOX5P1",0.242439671167832
"SOX8",5.18903447081051
"SPATA24",1.7806540193856
"SREBF1",3.13786875120923
"SRP14P1",0.954292172269112
"SRPK3",1.84568492417581
"SSNA1",5.10811757628004
"SSR4",6.63591969807047
"SSTR3",0.816296188547263
"ST13P6",2.8889809554668
"ST20-AS1",2.39750609510858
"STAP2",1.67839986962958
"STC1",2.62710681121996
"SUB1P1",0.750533065563306
"SULT1A2",0.283161163155696
"SUMO2P15",0.557686484435864
"SUMO2P4",0.384875143554281
"SWSAP1",2.16838671475881
"SYBU",0.924681103164573
"SYPL1P2",1.71506158383362
"TAGLN3",4.35453510578074
"TAS2R39",0.422127772787358
"TAS2R6P",1.19215369703786
"TBX1",1.79481059282921
"TBX3",1.48567212591735
"TCOF1",3.25616716148018
"TH",1.12341777732022
"THAP5P1",1.90782563857945
"THG1L",3.05274287594807
"TIMM13",5.53544380887433
"TIMM22",4.3243156739103
"TM7SF2",3.79619323899243
"TMEM160",3.82356256232921
"TMEM173",3.1461549119295
"TMEM191C",0.762129534045658
"TMEM221",0.795467912699044
"TMEM47",1.33611093555065
"TMEM78",0.780675590953114
"TMEM86B",1.22254985694101
"TMEM97",5.7152322947196
"TMSB15A",4.09829692648269
"TNFAIP3",1.67791168615515
"TOB2P1",0.866079310389965
"TOMM20P4",1.27075675942519
"TPI1P2",1.89210540108724
"TPPP3",2.87002986520384
"TPT1P4",1.2471716924996
"TPT1P9",1.33642842948529
"TRBV20OR9-2",0.449458973937887
"TRBV8-2",0.350068114493653
"TRH",0.954762177596146
"TSPAN12",2.64870199627543
"TSPAN17",3.82639127584234
"TSPAN33",1.56612256776125
"TSPYL2",6.01649535341294
"TSR3",4.88373132941889
"TTLL12",4.42431161448062
"TTR",0.404827878305457
"TUBA1A",8.89030946935167
"TUBB4A",4.00852067078749
"TUBB4BP3",0.391591758670933
"TUFMP1",0.334908496445538
"UBE2M",4.66209489771446
"UBE2MP1",1.80913509623812
"UFSP1",2.98333353451047
"UQCR10",5.30905610962014
"UQCRB",4.83950757982722
"UQCRFS1",4.10558226853833
"USF1",4.27221290603298
"USP12PX",0.58255676356495
"USP2",1.18542985825148
"USP27X-AS1",1.04506970436067
"UXT",4.59264070145269
"VN1R20P",0.391240905079479
"VN1R28P",0.202675684767816
"VN1R42P",1.69226148418985
"WSCD1",2.47903426242144
"YBX1P4",0.954282642191007
"YBX2P1",0.279390360369209
"YDJC",4.57995791843623
"YTHDF2P1",0.347567001101159
"YWHAEP5",1.20302505888674
"YWHAZP3",2.28125012714603
"YWHAZP4",1.51902202236166
"Z69733.1",1.13566654859322
"Z83818.2",2.02998042628401
"Z97653.1",0.639989490888085
"Z98043.1",2.9607004004774
"Z98752.4",1.18569699031263
"ZAR1",1.97892791399834
"ZCCHC12",2.12750675931581
"ZNF106",4.94192149657748
"ZNF426-DT",2.74431326605906
