"","PGBO","QGBO","No_data","No_data","GBM_cells_in_3D_organoid_culture"
"AC009533.2",0.269295538694103,0.690984678121574,0.480140108407839,0.480140108407839,0.480140108407839
"AC009779.1",1.50348805596269,1.88855974057332,1.69602389826801,1.69602389826801,1.69602389826801
"AC009831.4",0.546696863649884,0.997962529288824,0.772329696469355,0.772329696469355,0.772329696469355
"AC009967.1",1.90697803947663,2.42610437761229,2.16654120854446,2.16654120854446,2.16654120854446
"AC010132.4",1.27415473765316,1.64971982543684,1.461937281545,1.461937281545,1.461937281545
"AC010139.1",0,0.52908044756896,0.26454022378448,0.26454022378448,0.26454022378448
"AC010326.1",0.190287470746387,0.69058950145385,0.440438486100118,0.440438486100118,0.440438486100118
"AC010424.1",1.30968093425252,1.69640504197377,1.50304298811314,1.50304298811314,1.50304298811314
"AC010468.1",0.859089021120437,1.30177332783918,1.08043117447981,1.08043117447981,1.08043117447981
"AC010595.1",0.436352813072382,0.86969115223866,0.653021982655521,0.653021982655521,0.653021982655521
"AC010631.1",0.112821203972945,0.682444969890833,0.397633086931889,0.397633086931889,0.397633086931889
"AC010733.1",2.17221561080273,2.99185134618094,2.58203347849184,2.58203347849184,2.58203347849184
"AC010904.2",0.526885748530336,1.09822098399618,0.812553366263258,0.812553366263258,0.812553366263258
"AC010980.2",3.24627842285433,3.68144468250399,3.46386155267916,3.46386155267916,3.46386155267916
"AC011008.2",0.569092597129178,1.07047496804732,0.81978378258825,0.81978378258825,0.81978378258825
"AC011416.2",0,0.791303193168693,0.395651596584347,0.395651596584347,0.395651596584347
"AC011468.4",1.26215841166078,1.96973638377464,1.61594739771771,1.61594739771771,1.61594739771771
"AC011495.1",1.90827797139357,2.24477677218182,2.07652737178769,2.07652737178769,2.07652737178769
"AC011773.4",1.2778352579448,1.62889045954373,1.45336285874426,1.45336285874426,1.45336285874426
"AC011816.2",0.568651119453868,1.2753500633113,0.922000591382586,0.922000591382586,0.922000591382586
"AC011944.2",1.21793664931153,1.89206126497097,1.55499895714125,1.55499895714125,1.55499895714125
"AC012313.4",2.03033706281421,2.66099444108915,2.34566575195168,2.34566575195168,2.34566575195168
"AC012508.1",0.775226748730688,1.27098449306801,1.02310562089935,1.02310562089935,1.02310562089935
"AC012629.3",0,0.538130323199545,0.269065161599773,0.269065161599773,0.269065161599773
"AC012640.2",2.99470132019146,3.33931040211843,3.16700586115494,3.16700586115494,3.16700586115494
"AC012640.5",0,0.806983719210837,0.403491859605418,0.403491859605418,0.403491859605418
"AC013244.1",0.22517303516767,0.57488117652809,0.40002710584788,0.40002710584788,0.40002710584788
"AC013410.1",0,0.514752644098475,0.257376322049237,0.257376322049237,0.257376322049237
"AC013476.2",0.672612112984822,1.08737317736337,0.879992645174099,0.879992645174099,0.879992645174099
"AC013553.4",0.100727186663036,0.550124632159137,0.325425909411086,0.325425909411086,0.325425909411086
"AC015660.2",0.1935615218478,0.85679358598496,0.52517755391638,0.52517755391638,0.52517755391638
"AC015726.2",0.337053127888375,0.898833091324562,0.617943109606468,0.617943109606468,0.617943109606468
"AC015818.2",2.13588779350521,2.52983923915834,2.33286351633177,2.33286351633177,2.33286351633177
"AC015911.1",0.552295037529303,1.31477100410884,0.933533020819072,0.933533020819072,0.933533020819072
"AC015911.9",1.7032373255216,2.10538551168297,1.90431141860228,1.90431141860228,1.90431141860228
"AC015983.1",0.546169136103072,1.01576277851618,0.780965957309628,0.780965957309628,0.780965957309628
"AC016405.2",0.158240792796245,0.665397684472177,0.411819238634211,0.411819238634211,0.411819238634211
"AC016717.3",0.431012788112738,1.13894090633252,0.784976847222631,0.784976847222631,0.784976847222631
"AC016739.1",2.5657554282013,3.39712863009105,2.98144202914618,2.98144202914618,2.98144202914618
"AC016877.3",0.352126889898143,0.845307763058508,0.598717326478326,0.598717326478326,0.598717326478326
"AC017079.1",0.253443213139309,0.820187240373016,0.536815226756162,0.536815226756162,0.536815226756162
"AC018475.1",0.462559655125093,0.860722480310765,0.661641067717929,0.661641067717929,0.661641067717929
"AC018521.7",1.03618589230584,1.4034177198112,1.21980180605852,1.21980180605852,1.21980180605852
"AC018641.1",0.177813075087132,0.750214642058423,0.464013858572777,0.464013858572777,0.464013858572777
"AC018648.1",0.857050764410621,1.48518526394289,1.17111801417676,1.17111801417676,1.17111801417676
"AC019103.1",0.300654003673406,0.99953178615574,0.650092894914573,0.650092894914573,0.650092894914573
"AC019129.1",0,0.408760484065103,0.204380242032552,0.204380242032552,0.204380242032552
"AC019131.2",1.1277948376613,1.68413881574347,1.40596682670239,1.40596682670239,1.40596682670239
"AC019322.4",3.05006980075036,3.52294551048806,3.28650765561921,3.28650765561921,3.28650765561921
"AC020558.3",1.60648208182564,2.08292054413096,1.8447013129783,1.8447013129783,1.8447013129783
"AC020661.1",0.682768405096263,1.16841591333033,0.925592159213296,0.925592159213296,0.925592159213296
"AC020928.2",0.257655708595452,0.660330646545837,0.458993177570644,0.458993177570644,0.458993177570644
"AC021087.4",0,0.89672158032144,0.44836079016072,0.44836079016072,0.44836079016072
"AC021106.1",1.4983468191267,2.22958876249899,1.86396779081284,1.86396779081284,1.86396779081284
"AC021106.3",1.41825560521718,2.5028467388069,1.96055117201204,1.96055117201204,1.96055117201204
"AC021739.5",0.424651131388204,0.966514520457289,0.695582825922747,0.695582825922747,0.695582825922747
"AC022098.3",0.0785409172622438,0.55634186035948,0.317441388810862,0.317441388810862,0.317441388810862
"AC022167.4",0.397893279189742,0.885073492807817,0.641483385998779,0.641483385998779,0.641483385998779
"AC022432.1",0.848715133537629,1.22084697946074,1.03478105649919,1.03478105649919,1.03478105649919
"AC022968.1",1.19445430248529,2.39689490873588,1.79567460561058,1.79567460561058,1.79567460561058
"AC023141.8",0,0.962961893313263,0.481480946656632,0.481480946656632,0.481480946656632
"AC023157.1",0.271352640983492,0.644380914648638,0.457866777816065,0.457866777816065,0.457866777816065
"AC023538.1",0,0.623593214786068,0.311796607393034,0.311796607393034,0.311796607393034
"AC023796.1",1.62705608639164,2.14066974230488,1.88386291434826,1.88386291434826,1.88386291434826
"AC023983.2",0.918357741867175,2.48256138215075,1.70045956200896,1.70045956200896,1.70045956200896
"AC024940.6",0.805606143292144,1.70431342645463,1.25495978487339,1.25495978487339,1.25495978487339
"AC025166.1",0,0.906800647411893,0.453400323705947,0.453400323705947,0.453400323705947
"AC025262.2",0.814108630153638,1.15333864714283,0.983723638648233,0.983723638648233,0.983723638648233
"AC025754.2",0.0785409172622438,0.561401156235462,0.319971036748853,0.319971036748853,0.319971036748853
"AC026403.1",6.26461564724038,6.98741754434929,6.62601659579483,6.62601659579483,6.62601659579483
"AC026410.3",2.92819429927869,3.34896605238137,3.13858017583003,3.13858017583003,3.13858017583003
"AC026422.1",0.302401240008906,0.715589140608809,0.508995190308857,0.508995190308857,0.508995190308857
"AC026585.1",0,0.843806241475702,0.421903120737851,0.421903120737851,0.421903120737851
"AC026741.1",0.259130076128197,1.24868585059668,0.75390796336244,0.75390796336244,0.75390796336244
"AC027124.1",0,0.711292553892698,0.355646276946349,0.355646276946349,0.355646276946349
"AC027338.1",0.0832915013208612,0.444524514599907,0.263908007960384,0.263908007960384,0.263908007960384
"AC027688.2",0.749685691789676,1.10186987984744,0.925777785818558,0.925777785818558,0.925777785818558
"AC034236.2",2.97904881173305,3.34532477751843,3.16218679462574,3.16218679462574,3.16218679462574
"AC034236.3",0.0998174442401845,0.749785681858726,0.424801563049455,0.424801563049455,0.424801563049455
"AC037459.2",1.00405220695644,1.39526134864579,1.19965677780112,1.19965677780112,1.19965677780112
"AC046176.1",1.71185997813202,2.24194992764672,1.97690495288937,1.97690495288937,1.97690495288937
"AC055764.2",1.02853296085413,1.44537720794568,1.23695508439991,1.23695508439991,1.23695508439991
"AC060766.1",3.43339552930485,4.0499497952509,3.74167266227787,3.74167266227787,3.74167266227787
"AC060766.4",3.60733100494094,4.55710568119749,4.08221834306921,4.08221834306921,4.08221834306921
"AC063943.1",0.888455956268702,2.21776349697748,1.55310972662309,1.55310972662309,1.55310972662309
"AC066615.1",1.34968234117185,2.50490402818729,1.92729318467957,1.92729318467957,1.92729318467957
"AC067838.1",3.8998943163362,4.48241097749231,4.19115264691426,4.19115264691426,4.19115264691426
"AC068057.1",0.587305217295673,1.00570305247342,0.796504134884545,0.796504134884545,0.796504134884545
"AC068138.1",0,0.480739906652952,0.240369953326476,0.240369953326476,0.240369953326476
"AC068448.1",3.0215059071434,3.44815094417516,3.23482842565928,3.23482842565928,3.23482842565928
"AC068944.1",2.0108121048071,2.47647959771349,2.24364585126029,2.24364585126029,2.24364585126029
"AC069213.2",0,0.920635329694638,0.460317664847319,0.460317664847319,0.460317664847319
"AC069218.2",0,0.714409961422162,0.357204980711081,0.357204980711081,0.357204980711081
"AC072052.1",0.18885480922895,0.87789208676688,0.533373447997915,0.533373447997915,0.533373447997915
"AC073261.1",1.94343666776892,2.74141733067145,2.34242699922019,2.34242699922019,2.34242699922019
"AC073346.2",0.800425581752586,1.25834772050911,1.02938665113085,1.02938665113085,1.02938665113085
"AC073352.2",0,0.628986411998482,0.314493205999241,0.314493205999241,0.314493205999241
"AC073534.1",0.44021974934613,1.43464368144287,0.937431715394502,0.937431715394502,0.937431715394502
"AC073578.4",2.44484333408695,2.93524480543911,2.69004406976303,2.69004406976303,2.69004406976303
"AC073610.1",0.159770608126214,0.863264954710523,0.511517781418368,0.511517781418368,0.511517781418368
"AC078909.2",1.28775992584969,1.96700652639648,1.62738322612309,1.62738322612309,1.62738322612309
"AC079089.2",0,0.410894105753825,0.205447052876912,0.205447052876912,0.205447052876912
"AC079250.1",3.1207593677269,3.56581657372312,3.34328797072501,3.34328797072501,3.34328797072501
"AC079328.1",0.227558186304906,0.664023964541072,0.445791075422989,0.445791075422989,0.445791075422989
"AC079598.1",0.466581618501811,0.925952342708917,0.696266980605364,0.696266980605364,0.696266980605364
"AC080013.6",3.14844616554831,3.88468040694176,3.51656328624503,3.51656328624503,3.51656328624503
"AC080080.2",0.105149505089529,0.79531428893579,0.450231897012659,0.450231897012659,0.450231897012659
"AC080112.1",0.905454466938847,1.38576383490138,1.14560915092011,1.14560915092011,1.14560915092011
"AC083873.1",3.75716335463955,4.13494669265542,3.94605502364748,3.94605502364748,3.94605502364748
"AC083906.1",0.28711721789781,0.999286146163818,0.643201682030814,0.643201682030814,0.643201682030814
"AC087072.2",0.0717717750910058,0.505995718670117,0.288883746880561,0.288883746880561,0.288883746880561
"AC087354.1",0.797809904292121,1.1661320062934,0.981970955292763,0.981970955292763,0.981970955292763
"AC087392.5",1.80694287325304,2.63103208019454,2.21898747672379,2.21898747672379,2.21898747672379
"AC087623.3",0.954306653703329,1.33997572769156,1.14714119069744,1.14714119069744,1.14714119069744
"AC090152.1",2.07133548432816,2.90687947118598,2.48910747775707,2.48910747775707,2.48910747775707
"AC090643.1",0.787177004823145,1.11949263511817,0.953334819970659,0.953334819970659,0.953334819970659
"AC091305.1",0.762479735661309,1.54550534986721,1.15399254276426,1.15399254276426,1.15399254276426
"AC091614.1",0.553876053463029,0.980418279960864,0.767147166711946,0.767147166711946,0.767147166711946
"AC091807.1",0.0400993322098282,0.668404440955465,0.354251886582647,0.354251886582647,0.354251886582647
"AC091825.1",0.897594072898677,1.89295547807644,1.39527477548756,1.39527477548756,1.39527477548756
"AC091962.1",0,0.442129123702648,0.221064561851324,0.221064561851324,0.221064561851324
"AC092017.1",0.696087943224811,1.28200107317785,0.989044508201331,0.989044508201331,0.989044508201331
"AC092053.1",0.659829081409678,1.02343966858638,0.841634374998031,0.841634374998031,0.841634374998031
"AC092115.1",1.29107097287855,1.71855833747493,1.50481465517674,1.50481465517674,1.50481465517674
"AC092132.1",0,0.66784422073184,0.33392211036592,0.33392211036592,0.33392211036592
"AC092162.3",0.123794791659233,0.747674825388971,0.435734808524102,0.435734808524102,0.435734808524102
"AC092175.1",0.163624612499748,0.576740408963349,0.370182510731549,0.370182510731549,0.370182510731549
"AC092184.1",2.5175899543771,3.0451973769692,2.78139366567315,2.78139366567315,2.78139366567315
"AC092326.1",0.690439955140159,1.01519478660485,0.852817370872503,0.852817370872503,0.852817370872503
"AC092337.1",1.78284948840966,2.1265168501845,1.95468316929708,1.95468316929708,1.95468316929708
"AC092814.1",1.39031496970745,2.27127707410331,1.83079602190538,1.83079602190538,1.83079602190538
"AC092999.1",1.12186865341791,1.49636247681759,1.30911556511775,1.30911556511775,1.30911556511775
"AC093014.1",0.0811208014836505,0.546922696556922,0.314021749020286,0.314021749020286,0.314021749020286
"AC093072.1",0.588570836505452,1.06381779605475,0.826194316280099,0.826194316280099,0.826194316280099
"AC093510.1",0.671467402525603,1.57747716106559,1.1244722817956,1.1244722817956,1.1244722817956
"AC093510.2",0.367039465521773,0.70463757540094,0.535838520461357,0.535838520461357,0.535838520461357
"AC093535.2",0.980841807079118,1.39296121023365,1.18690150865639,1.18690150865639,1.18690150865639
"AC093582.1",0.548909939468783,1.17971744510548,0.864313692287132,0.864313692287132,0.864313692287132
"AC093673.2",0.566215208634425,1.03319612270622,0.799705665670321,0.799705665670321,0.799705665670321
"AC094104.2",1.56110135455328,2.08749087103055,1.82429611279191,1.82429611279191,1.82429611279191
"AC095057.3",1.57659520663327,2.072888869705,1.82474203816914,1.82474203816914,1.82474203816914
"AC096536.1",1.25648827040056,1.92502773363117,1.59075800201586,1.59075800201586,1.59075800201586
"AC096638.1",0,0.852838704637685,0.426419352318842,0.426419352318842,0.426419352318842
"AC098590.1",0.273177312306641,0.694150784048812,0.483664048177726,0.483664048177726,0.483664048177726
"AC098828.2",0.46231784149148,0.842673902495881,0.652495871993681,0.652495871993681,0.652495871993681
"AC099063.4",0.553057374849362,1.0150729933023,0.78406518407583,0.78406518407583,0.78406518407583
"AC099518.6",0.88019110568095,1.41300983444128,1.14660047006112,1.14660047006112,1.14660047006112
"AC099521.1",0.66203345058857,1.08016711377671,0.871100282182638,0.871100282182638,0.871100282182638
"AC099560.2",4.9455475547602,5.46210626257771,5.20382690866896,5.20382690866896,5.20382690866896
"AC099850.2",1.87597004212904,2.27397931507358,2.07497467860131,2.07497467860131,2.07497467860131
"AC100771.1",0.100778419441656,0.598129487094107,0.349453953267881,0.349453953267881,0.349453953267881
"AC100812.1",1.13931843121548,1.69851301237273,1.4189157217941,1.4189157217941,1.4189157217941
"AC100847.1",1.66524846014908,2.21621961195748,1.94073403605328,1.94073403605328,1.94073403605328
"AC103724.4",0.60660429336704,1.31258733240278,0.959595812884912,0.959595812884912,0.959595812884912
"AC103798.2",0.347986090427117,0.7132228855696,0.530604487998358,0.530604487998358,0.530604487998358
"AC104058.1",1.33649126641667,1.93403139959355,1.63526133300511,1.63526133300511,1.63526133300511
"AC104066.1",0.639474136476075,1.32410863147315,0.98179138397461,0.98179138397461,0.98179138397461
"AC104306.1",0.481825699652755,1.6510717134662,1.06644870655948,1.06644870655948,1.06644870655948
"AC104521.1",0.605074096885308,0.946192979160333,0.775633538022821,0.775633538022821,0.775633538022821
"AC104581.1",0,0.769977603606683,0.384988801803342,0.384988801803342,0.384988801803342
"AC105020.2",0.938703066409762,1.3029266257235,1.12081484606663,1.12081484606663,1.12081484606663
"AC105129.2",0,0.625886102281357,0.312943051140678,0.312943051140678,0.312943051140678
"AC106053.1",0.108490351490487,0.435891554230116,0.272190952860301,0.272190952860301,0.272190952860301
"AC106789.1",0,0.570819097322232,0.285409548661116,0.285409548661116,0.285409548661116
"AC106872.8",0.592057986421001,1.35072618170738,0.971392084064189,0.971392084064189,0.971392084064189
"AC107294.1",2.57347908116434,3.27290666233123,2.92319287174778,2.92319287174778,2.92319287174778
"AC108025.2",1.35311470514668,1.68686090862183,1.51998780688426,1.51998780688426,1.51998780688426
"AC108479.1",1.01358615254654,1.34145014924316,1.17751815089485,1.17751815089485,1.17751815089485
"AC108673.3",2.92550574144078,3.27414608913674,3.09982591528876,3.09982591528876,3.09982591528876
"AC108693.2",0.194247328265878,0.555522007462039,0.374884667863958,0.374884667863958,0.374884667863958
"AC108704.1",0.623760582555429,1.37711381938788,1.00043720097165,1.00043720097165,1.00043720097165
"AC109347.1",1.08047392426061,1.60168661610449,1.34108027018255,1.34108027018255,1.34108027018255
"AC109347.2",0.636178111769817,1.31277583102548,0.974476971397649,0.974476971397649,0.974476971397649
"AC109583.2",3.05044004419898,3.53568721631392,3.29306363025645,3.29306363025645,3.29306363025645
"AC112484.3",1.32717809433802,2.28143516469708,1.80430662951755,1.80430662951755,1.80430662951755
"AC114491.1",1.11849666386546,2.06185897824159,1.59017782105352,1.59017782105352,1.59017782105352
"AC115284.2",2.06390084539911,2.55565086416123,2.30977585478017,2.30977585478017,2.30977585478017
"AC116614.1",1.11287149345562,2.17172581923637,1.642298656346,1.642298656346,1.642298656346
"AC117490.1",0.83713080543385,1.73069829146531,1.28391454844958,1.28391454844958,1.28391454844958
"AC117500.3",1.12184433441429,1.64497313974785,1.38340873708107,1.38340873708107,1.38340873708107
"AC117500.5",1.49106779141141,2.15479327466565,1.82293053303853,1.82293053303853,1.82293053303853
"AC118282.4",1.64140002325936,2.00622271519119,1.82381136922527,1.82381136922527,1.82381136922527
"AC120042.1",0.994554583140385,1.35333082578336,1.17394270446187,1.17394270446187,1.17394270446187
"AC122710.3",0.318188071225342,0.822231656897192,0.570209864061267,0.570209864061267,0.570209864061267
"AC123595.1",0.319563341304808,0.770472397954848,0.545017869629828,0.545017869629828,0.545017869629828
"AC124916.1",0.982545649196732,1.480774785807,1.23166021750187,1.23166021750187,1.23166021750187
"AC124947.2",1.14751581651016,1.79892844436749,1.47322213043882,1.47322213043882,1.47322213043882
"AC125494.2",2.37568476913174,3.03916351755539,2.70742414334357,2.70742414334357,2.70742414334357
"AC126175.1",0.839675809260532,1.28189530922015,1.06078555924034,1.06078555924034,1.06078555924034
"AC126755.3",0.240610937869255,0.642473324372445,0.44154213112085,0.44154213112085,0.44154213112085
"AC126768.3",4.59627820673359,5.05573333012711,4.82600576843035,4.82600576843035,4.82600576843035
"AC127002.1",0.527827060440851,0.913165260997774,0.720496160719312,0.720496160719312,0.720496160719312
"AC127024.1",0.525154835964028,1.13675967365699,0.830957254810509,0.830957254810509,0.830957254810509
"AC127496.5",1.36694435340234,1.841516602916,1.60423047815917,1.60423047815917,1.60423047815917
"AC127537.1",0.959021987354761,1.32210999559558,1.14056599147517,1.14056599147517,1.14056599147517
"AC128657.1",0,0.707449993532218,0.353724996766109,0.353724996766109,0.353724996766109
"AC128713.1",0,0.67678345130642,0.33839172565321,0.33839172565321,0.33839172565321
"AC131935.2",0.409511146046331,0.818472324896918,0.613991735471624,0.613991735471624,0.613991735471624
"AC134878.1",0.287530683860648,0.80275532904237,0.545143006451509,0.545143006451509,0.545143006451509
"AC135388.1",0.699224102217211,1.07373432460471,0.886479213410963,0.886479213410963,0.886479213410963
"AC135776.4",0.995141130276106,1.72507570206807,1.36010841617209,1.36010841617209,1.36010841617209
"AC136443.3",0.21850825422234,0.785970138223953,0.502239196223147,0.502239196223147,0.502239196223147
"AC137590.2",0,0.608335241147813,0.304167620573907,0.304167620573907,0.304167620573907
"AC137630.3",2.08074960070793,2.59281095736518,2.33678027903655,2.33678027903655,2.33678027903655
"AC137695.1",0.262132261203261,0.623374525080795,0.442753393142028,0.442753393142028,0.442753393142028
"AC138356.3",0.416852706756692,0.865241497572341,0.641047102164517,0.641047102164517,0.641047102164517
"AC138907.8",0.896089430920484,1.29294787954945,1.09451865523497,1.09451865523497,1.09451865523497
"AC138907.9",0.821054044906597,1.19061605309092,1.00583504899876,1.00583504899876,1.00583504899876
"AC140113.3",0,1.21912190756874,0.609560953784372,0.609560953784372,0.609560953784372
"AC147876.1",0.205782749272278,0.593729418234018,0.399756083753148,0.399756083753148,0.399756083753148
"AC233266.2",0,0.617083353211878,0.308541676605939,0.308541676605939,0.308541676605939
"AC233279.1",0.33876108696679,0.937259316337759,0.638010201652275,0.638010201652275,0.638010201652275
"AC233280.2",0,0.50973942259017,0.254869711295085,0.254869711295085,0.254869711295085
"AC234782.5",0.242382109790383,0.748121509983733,0.495251809887058,0.495251809887058,0.495251809887058
"AC237221.2",0.230841143428956,0.722568661439978,0.476704902434467,0.476704902434467,0.476704902434467
"AC245008.1",0.244633953412425,0.962183800041315,0.60340887672687,0.60340887672687,0.60340887672687
"AC245100.3",0.348072715310653,0.92876546092355,0.638419088117101,0.638419088117101,0.638419088117101
"ACBD7",1.83667926804948,2.18081903623769,2.00874915214358,2.00874915214358,2.00874915214358
"ACKR3",1.30499685534821,1.75683581157148,1.53091633345985,1.53091633345985,1.53091633345985
"ACTG1P15",0.227607264425307,1.05807368007336,0.642840472249332,0.642840472249332,0.642840472249332
"ACTG1P24",0,0.82367563687665,0.411837818438325,0.411837818438325,0.411837818438325
"ADAMTS4",3.79714476899852,4.25380847402449,4.0254766215115,4.0254766215115,4.0254766215115
"ADH5P2",0.0292235394674725,0.619484887946612,0.324354213707042,0.324354213707042,0.324354213707042
"AF111169.2",0.51632270092806,1.27618591476038,0.89625430784422,0.89625430784422,0.89625430784422
"AF129075.2",0.547547413964059,0.881438933530592,0.714493173747325,0.714493173747325,0.714493173747325
"AF131216.5",0.372367042501235,0.967668574994841,0.670017808748038,0.670017808748038,0.670017808748038
"AF186192.3",0.21381940915876,0.672240659742952,0.443030034450856,0.443030034450856,0.443030034450856
"AF250324.1",0.250763043456222,0.59501398309234,0.422888513274281,0.422888513274281,0.422888513274281
"AIFM1",3.93539838064788,4.43753253132531,4.18646545598659,4.18646545598659,4.18646545598659
"AK4P4",0.0752050934371508,0.485973623679097,0.280589358558124,0.280589358558124,0.280589358558124
"AKAP8P1",0.778026815086728,1.22985525987628,1.0039410374815,1.0039410374815,1.0039410374815
"AKR1C3",0.600700011725024,0.955727762938517,0.77821388733177,0.77821388733177,0.77821388733177
"AL008635.1",0.735517280006912,1.14337597932587,0.939446629666393,0.939446629666393,0.939446629666393
"AL008721.1",0.668057918340378,1.20608527906258,0.937071598701478,0.937071598701478,0.937071598701478
"AL009176.1",0.0322838207820547,0.484101619124103,0.258192719953079,0.258192719953079,0.258192719953079
"AL021068.1",1.77817692877338,2.45039289335564,2.11428491106451,2.11428491106451,2.11428491106451
