"","M_PSVZ_GSM2652134","M_PSVZ_GSM2652135","M_PSVZ_GSM2652136","M_QSVZ_GSM2652126","M_QSVZ_GSM2652127","M_QSVZ_GSM2652129"
"Bves",2.58496250072116,2.58496250072116,2.58496250072116,6.58996318177952,2.58496250072116,2.58496250072116
"Peli2",4.65344223860392,4.14295795384204,5.05889368905357,6.05528243550119,7.48381577726426,4.6724253419715
"Zfpm2",3.75488750216347,3,4.23521646169403,4.4262647547021,4.76376565350992,7.07859560349612
"Gpatch1",5.50250034052918,4.40372218605101,4.14295795384204,3,4.82442843541655,8.63117705570398
"Eno1",10.2113813564752,7.64144969206763,7.69812585230285,11.1422134468193,10.3051117354591,11.0692259723384
"Gltp",5.56985560833095,7.04257138375164,5.95806931953408,8.44086916761087,8.14210705730255,7.1548181090521
"Arpp21",2.58496250072116,2.58496250072116,2.8073549220576,5.71424551766612,2.8073549220576,2.8073549220576
"Ero1l",6.67006606909757,3.05889368905357,3,3.90689059560852,7.94641895979516,7.98251830042189
"Fads2",8.94227012572641,8.54496443278924,7.92283213947754,10.1623913287569,9.85551739809006,10.2201767635956
"2610018G03Rik",2.58496250072116,2.58496250072116,2.58496250072116,7.00187728724067,2.58496250072116,2.58496250072116
"Csnk2a1",8.88366154219686,8.98915793428859,8.56922270854414,5.73696559416621,10.6317075836859,6.52356195605701
"Cyp2d22",5.08746284125034,6.35167543828141,2.58496250072116,11.4367982816557,11.0342258049515,11.8564903732236
"Slc25a23",8.56827283796826,9.87164859885376,9.021905336653,9.15017038341879,10.7464443400543,9.9756091705154
"Fam203a",5.50250034052918,6.2126990251326,5.74146698640115,5.32192809488736,9.90626428995905,7.56605403817109
"Pcnx",7.06608919045777,7.8703647195834,3.24792751344359,6.80950019388916,9.82734270423412,10.6013839135453
"Epb4.1l3",3.96962635095648,4.40372218605101,2.32192809488736,8.58370961741107,9.50050995846013,8.48247186003537
"Ugt8a",6.72109918870718,3.98489310760979,7.16155182041731,8.44086916761087,11.1826529889695,10.163335192082
"Rabgef1",7.8703647195834,7.01402047031493,3.24792751344359,7.19803570819926,8.63602035036062,2.8073549220576
"Tmeff2",4.52356195605701,5.83499767712673,4.84966572691557,8.8167170252613,7.37503943134692,8.57805813885964
"Chac2",2.58496250072116,4.05889368905357,4.05889368905357,3.64385618977472,5.57994442595453,3.75488750216347
"Timp3",8.67625095064489,6.67948009950545,8.0389189892923,11.4821356850272,12.0922616248439,11.6393407086522
"Slk",7.8212425046977,7.58245564511058,7.54689445988764,8.57805813885964,10.1342123816069,6.05528243550119
"Tdo2",2.58496250072116,2.58496250072116,2.58496250072116,7.76487159073609,2.58496250072116,2.58496250072116
"Stom",2.58496250072116,3,2.8073549220576,3.56478461878353,3.87446911791614,2.8073549220576
"Serpina3n",2.58496250072116,2.8073549220576,3.4594316186373,6.70965824817047,6.67948009950545,9.01262453886506
"Abhd6",7.43879185257826,6.69348695749933,4.77258950389693,9.71624787057727,8.98915793428859,9.77574743862824
"Tpmt",2.8073549220576,2.8073549220576,2.8073549220576,2.8073549220576,2.8073549220576,5.5077946401987
"Pdgfc",3.4374053123073,6.71424551766612,3.4594316186373,7.92975155341733,9.11677713795319,8.84313591111135
"Mfsd6",3.87446911791614,4.05889368905357,4.41503749927884,4.98489310760979,5.4757334309664,3.64385618977472
"Npy",2.58496250072116,2.58496250072116,2.58496250072116,8.19023622817683,2.58496250072116,6.876516946565
"Dnajc3",7.33390073655344,8.38801728534514,6.2667865406949,8.26522433692462,9.90626428995905,9.14040375717449
"Slc5a2",5.98109153744994,8.61409632293186,10.1137421660492,9.63843591399047,10.229820214341,7.16658155836794
"Fam174a",7.13099948953399,6.22881869049588,8.32530545508968,8.32493058304889,6.54946381949977,8.55266909751427
"Acy1",4.81591693556103,4.50250034052918,5.10153802646206,7.02236781302845,5.02974734339405,4.96193195916648
"2410004B18Rik",5.13613668798603,9.98986751461647,7.18982455888002,9.19496200124675,10.4201356775185,9.03342300153745
"Mlxipl",3.1963972128035,2.58496250072116,2.32192809488736,4.77258950389693,2.32192809488736,2.32192809488736
"Hrh1",3.32192809488736,7.52225457487023,3.64385618977472,8.80574387215162,11.1891038548303,10.1254134704833
"Icosl",5.24158598656976,3.32192809488736,3.24792751344359,7.57364718749332,9.70649601806119,7.91985648691169
"Hyal1",5.8538293518571,4.14295795384204,6.84339767198314,7.21916852046216,7.22721480479329,8.95225589981744
"Dtna",11.4911014969165,11.288289342181,9.95879435265474,12.5220501894957,12.3784303393172,11.666113021993
"Cecr6",4.48112668973662,3.89077093024524,5.24792751344359,6.49185309632967,3.75488750216347,3.64385618977472
"Cacna2d3",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,5.63903917347695,2.58496250072116
"Eps15",8.10852445677817,7.3887348655842,6.4178525148859,9.52160043972373,9.40744481462734,10.0972640207843
"Sptbn1",2.58496250072116,2.58496250072116,2.58496250072116,2.8073549220576,8.09890936790145,7.93122997715821
"Pip4k2a",2.8073549220576,5.38658105322962,6.36632221424582,5.87856187255002,6.58746500792433,8.24079133216196
"Tns1",2.58496250072116,2.58496250072116,2.58496250072116,3.22239242133645,5.02974734339405,4.8073549220576
"Tmem208",4.41503749927884,6.62692579382485,7.80628108870629,8.60053242348971,8.66118427391471,8.68533282575088
"Jam2",6.44017706155735,6.70274987882829,7.55330929945107,9.1152604500781,9.12412131182919,7.9028775331019
"Htra3",3.87446911791614,4.44846050081629,6.97727992349992,8.84392105128904,10.3708690035147,5.39803107397315
"Creb3l1",3.66296501272243,2.8073549220576,2.8073549220576,4.05889368905357,6.65105169117893,4.90689059560852
"Pon3",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,4.60486205815886
"2010012O05Rik",6.0260622965862,7.39589110565858,6.25424128737579,5.02236781302845,3,9.05754052805936
"Flt1",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,4.49185309632967,2.58496250072116
"Fzd4",2.58496250072116,2.8073549220576,2.58496250072116,8.41855541138745,5.97918698926458,6.57490883605723
"Heyl",3.56478461878353,2.58496250072116,2.58496250072116,3.98489310760979,7.07859560349612,4.6724253419715
"Ccdc96",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,6.52356195605701
"Invs",8.54817971167945,9.00655984584958,7.56605403817109,7.53008114944055,11.1015380264621,6.69348695749933
"Pdpn",10.5251945182329,9.97954428361755,8.23521646169403,11.9739962527638,12.3982092614669,11.9839436537809
"Rfxank",4.52356195605701,5.13613668798603,4.23521646169403,6.05528243550119,6.45395648857115,5.70043971814109
"Gnb1l",2.58496250072116,2.58496250072116,2.58496250072116,4.94641895979516,2.58496250072116,2.58496250072116
"Fgd6",3.96962635095648,6.40372218605101,4.23521646169403,6.83710226545166,7.55842071326866,8.37648719367704
"1700028P14Rik",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,3.96962635095648,2.58496250072116
"Sorbs3",6.57238443464169,7.8116422804607,4.84966572691557,9.34337080686399,9.87472525551839,9.14040375717449
"Egfl6",2.58496250072116,2.58496250072116,2.58496250072116,7.18817670599853,5.21593739919915,5.53915881110803
"Neu3",3.56478461878353,3.32192809488736,3.64385618977472,6.52356195605701,3,3.75488750216347
"Tram2",2.58496250072116,4.50250034052918,4.33390073655344,2.58496250072116,6.72109918870718,4.55458885167764
"Slc15a1",2.8073549220576,2.8073549220576,2.8073549220576,2.8073549220576,2.8073549220576,7.09803208296053
"Klf7",6.82017896241519,10.3581017074408,7.74034295436853,10.9998825883995,11.5517883557243,10.8108393706686
"Sorcs2",8.55714455658139,9.46454575033394,4.05889368905357,11.0631703449315,11.0132063411236,11.617008227652
"Hexim1",3.87446911791614,3.89077093024524,4.77258950389693,6.49185309632967,5.21593739919915,5.13613668798603
"Mrpl35",2.58496250072116,3.4594316186373,5.88264304936184,6.73809225962049,2.58496250072116,8.35093918154643
"Pex11a",2.8073549220576,2.8073549220576,4.33390073655344,4.55458885167764,6.31891934501502,4.15650448567999
"Decr1",9.30035256032822,8.79955146067746,6.2126990251326,9.56953919314361,8.85018683764577,10.5880118532151
"Gosr2",7.01495034146597,8.13699111208023,9.32267930294437,9.01959072835788,9.93012130141155,8.89784545600551
"Zfp423",8.38298420509155,6.59494658929378,5.32192809488736,7.55714455658139,5.57994442595453,11.3984765014493
"Dhrs4",3.4374053123073,5.06608919045777,3.64385618977472,6.92084905319844,3.75488750216347,9.07012094447682
"S100b",3.56478461878353,3.56478461878353,3.4594316186373,10.2336196767597,7.31741261376487,9.60547951806167
"Pde10a",4.26052755022322,3,4.05889368905357,9.48784003382305,6.96962635095648,3
"Pclo",2.58496250072116,2.58496250072116,2.58496250072116,3.08746284125034,5.95031287589965,5.13613668798603
"Reep5",7.28540221886225,8.44017706155735,5.71424551766612,10.7561392983729,9.6122541923889,10.3187310896431
"Asb13",5.03708931873522,4.70043971814109,2.8073549220576,3.75488750216347,8.44777202786556,2.58496250072116
"Nmb",4.70043971814109,3.32192809488736,3,3.75488750216347,3,8.00281501560705
"St6galnac5",3.32192809488736,3.64385618977472,3,10.200694300706,8.83657640612712,10.1613418669801
"Pkd2l2",3.4374053123073,5.69116190455308,2.8073549220576,6.70965824817047,3.75488750216347,5.76818432477693
"Gaa",5.16992500144231,4.93073733756289,6.52356195605701,11.0740299328509,11.3457748368417,10.1802199821702
"Cntfr",8.01495034146597,9.27087929532878,9.57490883605723,10.4995137367327,11.4806219273403,11.0077281146323
"Slc2a10",7.59991284218713,7.76487159073609,2.58496250072116,9.49385544924082,9.38046106508897,7.82548885078284
"Aox1",2.58496250072116,2.58496250072116,2.58496250072116,8.16658155836794,8.01587961366615,9.36777874646533
"Fzr1",5.74146698640115,5.21593739919915,5.24792751344359,7.54817971167945,5.16992500144231,5.98109153744994
"Il10rb",2.8073549220576,2.58496250072116,2.8073549220576,2.58496250072116,7.81271213222711,2.8073549220576
"Dcxr",4.8988532765431,5.44294349584873,5.24792751344359,6.4178525148859,4.49185309632967,6.62935662007961
"Arhgef28",3.32192809488736,2.58496250072116,2.58496250072116,4.05889368905357,2.58496250072116,4.26052755022322
"Magt1",5.74146698640115,7.61960864352805,7.82866542830302,9.07681559705083,9.06024558205353,9.93393649205616
"Gtl3",6.27301849440642,7.06788247228082,6.95225589981744,5.89481776330794,7.56732234158543,7.48112668973662
"Clec14a",2.58496250072116,2.58496250072116,2.58496250072116,5.89481776330794,2.58496250072116,2.58496250072116
"Fam19a5",3,2.8073549220576,3.89077093024524,5.91488338636205,7.27922364393312,8.38370429247405
"Immp2l",2.58496250072116,2.58496250072116,2.8073549220576,3.84130225398094,2.58496250072116,2.58496250072116
"Gpam",11.5168490691028,11.2171499178649,9.86392812890811,13.4810846329482,13.6145564882776,13.3246259277757
"Ghdc",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,7.15312975889933,2.8073549220576
"Nagk",2.8073549220576,3.8073549220576,3.4594316186373,4.81591693556103,3.75488750216347,2.8073549220576
"Nat8",2.58496250072116,3,2.58496250072116,9.52568392685667,10.0322753640249,8.22440370709492
"Zfp94",2.58496250072116,5.72565028093837,2.58496250072116,2.58496250072116,3.4374053123073,6.88874324889826
"1700102P08Rik",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,3.4374053123073,2.58496250072116
"Atp6v1c1",9.09011241966429,8.21512848690384,8.98868468677217,9.94275884356336,9.48917896203135,10.7345685046546
"Fahd1",3.1963972128035,6,3.24792751344359,6.69348695749933,4.49185309632967,8.36777874646533
"Arg1",2.58496250072116,2.58496250072116,3.64385618977472,2.58496250072116,5.02974734339405,2.58496250072116
"Cd47",5.71881824745595,7.03342300153745,6.2126990251326,9.15608307628868,9.32568022974847,10.0202855008446
"Elf5",2.58496250072116,2.58496250072116,2.58496250072116,3.56478461878353,2.58496250072116,2.58496250072116
"Tmem9",6.05528243550119,8.16658155836794,4.33390073655344,8.39874369193819,8.03525732478633,9.44156094179861
"Mdm4",9.30035256032822,9.2644426002266,7.81271213222711,7.68650052718322,9.41996017784789,10.5414999971614
"Cyp4f14",3,3.98489310760979,3,9.73301532168596,8.80036067545472,9.82813648419411
"Zfp467",2.58496250072116,2.58496250072116,2.58496250072116,4.4262647547021,7.72223830841965,2.58496250072116
"Mapk1",6.11547721741994,3.05889368905357,6.10852445677817,8.16155182041731,4.05889368905357,7.05347341326932
"Abcd4",6.0260622965862,3.8073549220576,4.33390073655344,7.50647288560245,4.93073733756289,9.4898479604393
"Dlg4",2.58496250072116,2.8073549220576,2.58496250072116,4.40372218605101,2.58496250072116,2.58496250072116
"Cbx4",7.99717948093762,7.34429590791582,6.03342300153745,7.99341019063965,9.02283014119805,8.41292262710795
"Spag1",2.8073549220576,4.14295795384204,3.4594316186373,7.35901741362258,6.70735913208088,9.14635653030391
"Unc5c",2.58496250072116,2.32192809488736,2.58496250072116,2.32192809488736,5.79441586635011,2.58496250072116
"Ggh",7.59245703726808,4.93073733756289,6.45669665091606,9.03869040733177,7.44846050081629,9.23322020422748
"Kcnj10",10.5790015906911,9.56953919314361,9.21836141832033,12.3572312478861,11.9331988550358,11.7222383084197
"Mia",2.58496250072116,2.58496250072116,2.58496250072116,6.73809225962049,3,4.55458885167764
"Kcnn1",2.58496250072116,2.58496250072116,2.8073549220576,2.8073549220576,2.8073549220576,4.96193195916648
"Pttg1",2.8073549220576,5.4757334309664,2.58496250072116,3.34577483684173,3.58496250072116,7.91985648691169
"Mbp",8.44432472624709,8.02882696375142,5.94251450533924,11.1786648510065,11.5894170757686,11.318072002323
"Ier3",2.58496250072116,2.58496250072116,2.58496250072116,4.05889368905357,2.58496250072116,2.58496250072116
"Slc25a36",7.79928162152192,8.34577483684173,4.23521646169403,6.88874324889826,8.98370619265935,8.16658155836794
"Nupr1",3,4.8988532765431,3.24792751344359,6.1931146288142,9.64144969206763,5.98109153744994
"Sgcb",4.26052755022322,4.84966572691557,4.23521646169403,9.47031993478003,8.31288295528435,8.83473438758482
"Il17rc",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,4.26052755022322,2.58496250072116
"Spock1",2.8073549220576,2.8073549220576,3,5.87856187255002,7.94641895979516,8.35535109642481
"Gpc6",7.06608919045777,5.95806931953408,3.77258950389693,9.08922976742453,9.83025109804413,7.38226375811484
"Colec12",2.8073549220576,2.8073549220576,2.8073549220576,4.05889368905357,2.8073549220576,3.22239242133645
"Prom1",8.51832530769087,7.21593739919915,7.02421623742082,9.8246936123387,10.5350323145293,8.41855541138745
"Gabrb1",3.96962635095648,7.95903594941339,5.63903917347695,12.0505855873905,12.5591778975402,12.8573330878814
"Ahcyl2",2.8073549220576,2.8073549220576,2.8073549220576,3.08746284125034,5.36923380966572,4.41503749927884
"Ldha",9.90061527018203,9.04302728359455,8.67683860647415,10.302448531832,9.57522407587951,10.0503021558184
"Tpm2",7.34207466799914,3.8073549220576,6.97727992349992,8.54303182025524,3.4374053123073,3
"Arhgap23",8.87241837835138,7.05166211982249,2.8073549220576,8.42381624755934,8.91189127666689,9.3297963382207
"Abcd2",7.78135971352466,8.01495034146597,8.59027514956988,10.9388444574662,9.60053242348971,8.69174351917128
"Dgkg",2.58496250072116,2.58496250072116,2.58496250072116,3.98489310760979,2.58496250072116,2.58496250072116
"Pitpnm2",6.30073387261824,3.22239242133645,4.65344223860392,7.02236781302845,3.96962635095648,6.14974711950468
"Abcb1a",2.58496250072116,2.58496250072116,2.8073549220576,8.15608307628868,5.12928301694497,2.58496250072116
"Zhx3",9.403012023575,10.0741414627525,8.6694756475461,10.8207108315607,11.0631703449315,8.9803776264873
"Coa3",9.38945208908437,9.0221365933724,8.05889368905357,8.76514794262677,6.23681148124941,10.4883422775325
"Ankzf1",2.32192809488736,2.32192809488736,2.32192809488736,2.32192809488736,2.32192809488736,3.22239242133645
"Idh1",9.742309436084,9.83381249561076,10.1299269335104,10.2439673269303,11.3009244909763,12.1773157133668
"Ksr1",2.8073549220576,2.8073549220576,2.8073549220576,4.33390073655344,2.8073549220576,7.58245564511058
"Usp31",4.12928301694497,4.8073549220576,5.88264304936184,5.5077946401987,6.96962635095648,3.96962635095648
"AA416453",4.05889368905357,3.98489310760979,6.4178525148859,4.14295795384204,4.56478461878353,9.92876509523128
"Plec",4.33390073655344,3.4594316186373,3.89077093024524,8.95661815927001,5.54432051622381,8.17242750864548
"Tlr7",3,2.8073549220576,3.4594316186373,2.8073549220576,7.82177398197057,2.8073549220576
"Slc4a8",2.58496250072116,2.58496250072116,2.8073549220576,2.58496250072116,2.8073549220576,8.0480326964218
"P2rx7",3,2.58496250072116,2.8073549220576,2.58496250072116,3,9.97238152976873
"Atxn2",8.14974711950468,8.26131141062875,9.25895855056788,6.5104345220714,8.68591679460763,10.0584427763945
"Zbtb16",2.8073549220576,2.8073549220576,2.8073549220576,6.00749453654692,2.8073549220576,3
"Trim25",5.32192809488736,7.88772833852162,10.142957953842,10,8.97871045910636,11.1594509098365
"Ccdc167",4.99246632731459,3.05889368905357,3,6.23521646169403,8.44777202786556,3.48112668973662
"Tet1",2.58496250072116,3.4594316186373,2.58496250072116,6.07681559705083,2.8073549220576,7.49585502688717
"Dbndd2",2.58496250072116,2.58496250072116,2.58496250072116,3,3.96962635095648,5.28540221886225
"Mphosph9",2.32192809488736,3,4.23521646169403,5.98489310760979,2.32192809488736,2.32192809488736
"Tmed7",8.23681148124941,7.96626510287713,6.36632221424582,8.5018371849023,9.76044274599664,8.60362634498619
"Fnip1",6.32192809488736,7.56732234158543,8.15059352319038,8.21107710810861,9.12756449971867,7.8538293518571
"Tmx3",8.40336714850993,8.92629599478111,10.0285967770671,10.8401222425217,11.3398500028846,8.94934038173347
"Lrig1",2.58496250072116,4.84966572691557,2.58496250072116,6.78790255939143,3.96962635095648,2.8073549220576
"Arhgef17",2.8073549220576,2.8073549220576,2.8073549220576,4.85798099512757,2.8073549220576,2.8073549220576
"Srxn1",2.58496250072116,3.98489310760979,2.58496250072116,7.78572490608606,6.4374053123073,7.67006606909757
"Tmem38b",3.4374053123073,2.8073549220576,3.64385618977472,5.38658105322962,4.16992500144231,4.90689059560852
"Lman1",9.09275714091985,8.39767463294827,6.61470984411521,9.79576911196184,9.8363134045694,10.3889142048897
"LOC102640359",6.82017896241519,6.77478705960117,7.38370429247405,9.00796165490648,6.98489310760979,4.6724253419715
"Seh1l",9.271073899098,9.4196091144465,8.69522829149575,7.22721480479329,9.79333235519073,10.539158811108
"Oxsm",2.58496250072116,4.05889368905357,2.58496250072116,2.58496250072116,4.05889368905357,4.60486205815886
"Arhgef25",5.69116190455308,5.83499767712673,3.64385618977472,7.37648719367704,4.64385618977472,4.48112668973662
"Creb3",8.87241837835138,10.5756968064962,4.23521646169403,11.0239853138444,9.97739918899338,10.4988492065317
"Gba2",6.51306958223937,7.86418614465428,7.95419631038687,7.74371242660679,7.11200502551313,8.97871045910636
"A830082K12Rik",3.87446911791614,3.75488750216347,4.23521646169403,3.75488750216347,4.05889368905357,5.28540221886225
"Anapc16",8.1955772667508,7.77258950389693,9.01262453886506,10.2066074114057,9.91538146854925,8.50117372430615
"Xbp1",3.66296501272243,6.2667865406949,6.30682120249715,7.12239663135973,7.00936210320369,5.84966572691557
"Aak1",3.96962635095648,2.58496250072116,5.5077946401987,3.84130225398094,5.67713234464902,8.08214904135387
"Ppp2r2d",6.44017706155735,9.1594509098365,7.58245564511058,7.98299357469431,6.65105169117893,9.48549391522349
"Ate1",6.17658873172332,5.57994442595453,6.55458885167764,6.14974711950468,5.79441586635011,9.06024558205353
"Atp6v1e1",8.50581155391959,9.07681559705083,9.08303603495137,10.7153900596071,9.21654378591528,8.91538146854925
"Cbx7",4.48112668973662,3.64385618977472,4.77258950389693,4.94641895979516,6.60238957247934,6.75933340719466
"Fam73b",5.53915881110803,4.26052755022322,3.4594316186373,7.58746500792433,7.15312975889933,6.80950019388916
"Cd160",2.58496250072116,2.58496250072116,2.58496250072116,4.1963972128035,2.58496250072116,2.58496250072116
"Bbs4",5.4093909361377,6.51832530769087,5.28540221886225,7.52225457487023,7.55842071326866,7.37068740680722
"Golph3",6.49984588708321,5.24792751344359,6.03342300153745,4.70043971814109,9.66651990989906,5.53915881110803
"Tcta",6.93859945533586,3.05889368905357,2.58496250072116,7.97775692632816,6.38658105322962,6.23521646169403
"Pttg1ip",7.97823377149558,8.2667865406949,9.65433767364305,11.0959463906987,10.4299297413533,11.3806414357888
"Slc19a1",6.32192809488736,5.98109153744994,6.12928301694497,6.25424128737579,7.45806478287339,7.73921804589758
"Mepce",4.70043971814109,5.54432051622381,5.32192809488736,6.03342300153745,7.57364718749332,6.7714894695006
"Tiam2",4.76376565350992,3.75488750216347,4.56478461878353,3.34577483684173,3.87446911791614,8.67625095064489
"Slc6a6",3.56478461878353,3.75488750216347,3.77258950389693,3.22239242133645,5.79441586635011,3.34577483684173
"Spsb1",2.58496250072116,3.98489310760979,3.4594316186373,3.34577483684173,7.03158634305783,10.1241213118292
"Myo1e",2.32192809488736,2.32192809488736,2.32192809488736,4.26052755022322,7.56732234158543,2.32192809488736
"Dnajc17",5.4093909361377,5.06608919045777,6.49185309632967,8.01495034146597,5.79441586635011,7.65224746003387
"Tax1bp1",4.12928301694497,8.5372184005386,7.98489310760979,8.68035952351371,8.86702127650903,8.70101760520706
"Tmem191c",3.32192809488736,3.22239242133645,3.4594316186373,4.81591693556103,3.4374053123073,3.34577483684173
"Tbc1d14",9.88975744580533,9.39016895620018,8.13185696060879,11.2268135546055,8.20945336562895,8.52454171503585
"Pkp2",2.8073549220576,3,5.53915881110803,6.00749453654692,2.8073549220576,3
"Gm10627",2.8073549220576,2.58496250072116,2.58496250072116,4.85798099512757,2.58496250072116,2.58496250072116
"Clcn5",2.32192809488736,3.32192809488736,2.32192809488736,2.32192809488736,2.32192809488736,9.96217303110971
"Cramp1l",5.4757334309664,6.6060967138105,4.23521646169403,6.80950019388916,5.3279268355088,7.84077792359505
"Ninj2",2.58496250072116,2.58496250072116,2.58496250072116,2.8073549220576,2.58496250072116,4.6724253419715
"Sntb2",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,3.4374053123073,2.58496250072116
"Mpv17",6.66059020553453,6.11200502551313,6.64144969206763,8.28231623898851,7.11200502551313,8.48717010344608
"Zfp354a",2.58496250072116,2.8073549220576,2.8073549220576,2.58496250072116,4.70043971814109,2.58496250072116
"Kif9",2.58496250072116,2.58496250072116,2.58496250072116,4.73696559416621,4.05889368905357,2.58496250072116
"Atp2b2",9.21512848690384,9.07458749615871,7.44708322620965,10.581828249997,10.2310211259316,9.45327063401062
"Slco1a4",4.1963972128035,5.4757334309664,2.58496250072116,7.14380834882151,6.50514991894313,2.58496250072116
"Abcc9",2.58496250072116,6.88060390408824,2.8073549220576,9.33501809432781,2.58496250072116,2.58496250072116
"Slc7a11",6.64625867999003,6.32192809488736,3.64385618977472,10.1602916412361,12.2494591681112,11.0214427119766
"Syt2",2.58496250072116,2.58496250072116,2.58496250072116,4.26052755022322,2.58496250072116,2.58496250072116
"Pcdhb21",2.58496250072116,2.58496250072116,2.58496250072116,3.56478461878353,2.58496250072116,2.58496250072116
"Dhx32",8.43601743818306,6.05528243550119,5.10153802646206,6.13271392234524,10.2445620483572,3.64385618977472
"Ido1",2.58496250072116,2.58496250072116,2.58496250072116,6.33091687811462,6.56985560833095,2.58496250072116
"Pcdhb19",2.58496250072116,2.32192809488736,2.58496250072116,7.97154355395077,6.28540221886225,8.10503547069829
"Heatr5b",3.66296501272243,4.1963972128035,2.32192809488736,3.56478461878353,4.16992500144231,4.05889368905357
"Cnnm3",7.25895855056788,6,6.30682120249715,6.70965824817047,7.81271213222711,6.95225589981744
"Vtn",6.25738784269265,6.93859945533586,8.47438196010327,10.326710358347,8.62874929738452,4.6724253419715
"Pcyt2",5.53915881110803,8.12756449971867,4.33390073655344,7.31741261376487,7.36777874646533,9.34466578230341
"Ubc",12.8281364841941,12.9883592390302,12.9461447729445,13.7012162004363,13.6595685786129,13.6307221621038
"Vps26a",7.68299458368168,8.51241126826907,8.52552080909507,8.74651432113846,9.31099139209101,9.34170412862613
"Sat1",7.60856285978006,7.25108785433691,9.35498395173753,10.6019255093088,10.612868497291,10.7479831403019
"Stxbp1",5.58996318177952,7.11200502551313,4.77258950389693,8.52943055414615,8.65761618873019,2.8073549220576
"Srek1ip1",4.52356195605701,5.69116190455308,4.70965824817047,6.67478076296963,4.33390073655344,4.05889368905357
"Srfbp1",7.71310006699786,7.63299519714296,7.97154355395077,10.1495354409714,3.4374053123073,8.05889368905357
"Tmem47",9.70534439553674,8.56414948998573,8.87958324961278,11.9569810862035,12.5147551419289,11.6151698138436
"Eral1",6.57238443464169,5.06608919045777,3,7.65344223860392,3,7.58245564511058
"Gpatch2",4.52356195605701,4.44846050081629,4.84966572691557,5.95806931953408,4.56478461878353,5.36340473086352
"Magi2",7.21593739919915,5.79441586635011,5.36340473086352,5.41503749927884,7.68123841177781,7.48112668973662
"Gucy1a3",3.32192809488736,3.56478461878353,3.89077093024524,8.1955772667508,7.21593739919915,8.25502856981873
"Kctd4",2.8073549220576,2.8073549220576,2.8073549220576,4.40372218605101,3.87446911791614,3.34577483684173
"Rit1",5.4757334309664,6.51832530769087,4.23521646169403,8.30833903013941,7.9638594077376,5.98109153744994
"Dnajc28",6.8475793996671,2.58496250072116,2.58496250072116,8.1093953865003,2.58496250072116,2.58496250072116
"Murc",2.58496250072116,3.22239242133645,2.58496250072116,2.58496250072116,5.92679015304622,2.58496250072116
"Epha5",6.58996318177952,5.5077946401987,5.32192809488736,5.44294349584873,4.93073733756289,9.5258470261775
"Gria3",2.58496250072116,2.58496250072116,2.8073549220576,3,3.24792751344359,2.8073549220576
"Prkd3",7.98963102661645,8.47235237706155,6.84339767198314,5.35755200461808,10.0235233557742,7.39016895620018
"Mt3",6.97345821254751,6.57994442595453,7.74034295436853,11.8922898232168,13.0592599518451,11.0330788061306
"Optc",2.58496250072116,2.58496250072116,2.58496250072116,4.14295795384204,4.26052755022322,2.58496250072116
"Cftr",2.8073549220576,2.8073549220576,2.8073549220576,8.42905796959378,2.8073549220576,2.8073549220576
"Rora",6.44017706155735,5.06608919045777,3,9.2936632290842,9.00234622761239,10.2042654561368
"March7",9.30359050685806,9.50878516206451,10.4600292023191,9.04120281918334,10.7328740402834,10.3912435894274
"Dynlt3",8.20130712692731,7.45601209809615,8.52552080909507,9.17617314910749,8.78327111065979,9.2950035789432
"Cpeb4",7.40230151135138,7.28540221886225,6.76818432477693,9.7417478576258,12.5029146580533,11.2695163334505
"Rnf13",10.4238162475593,10.2792236439331,11.1490590506837,12.1222887703421,11.6730881929094,11.3517674439599
"App",8.90237511448603,8.73047013718422,5.63903917347695,11.2098594726101,10.683579499579,9.82044492149805
"Vamp8",3.1963972128035,2.8073549220576,2.8073549220576,7.45395648857115,8.54528628332953,6.18652696877944
"Pura",8.78299820892041,9.44000398315262,6.8538293518571,8.54689445988764,9.64700863844165,9.02928722696825
"Dnaja3",5.7987417917529,6.4374053123073,3.64385618977472,6.97918698926458,6.73921804589758,7.51175265376738
"8430419L09Rik",9.63662462054365,9.60486205815886,8.82813648419411,10.7708015218261,11.1099394507074,11.3435558745367
"Blcap",6.69348695749933,5.63903917347695,4.49185309632967,9.76983784362944,8.50911518495075,9.99906043953639
"Bscl2",6.15312975889933,5.60979435370109,5.4093909361377,8.36340473086352,5.67713234464902,9.54399845013454
"Tcirg1",6.11547721741994,4.05889368905357,6.38082178394093,6.60486205815886,8.52682523507985,8.13699111208023
"Dusp12",3.96962635095648,4.1963972128035,3.89077093024524,2.8073549220576,6.4374053123073,3.34577483684173
"Sqrdl",3.87446911791614,2.8073549220576,2.8073549220576,6.23521646169403,7.54496443278924,8.16658155836794
