"","meanx","meany","FC","logFC","Contrast"
"Kcnk1",549.722222222222,10824.888888889,19.691561394644,4.29950560566972,"QSVZbyPSVZ"
"Htra1",555.555555555556,10904.3333333334,19.6278000000002,4.29482657095383,"QSVZbyPSVZ"
"Ephx1",7,137.277777777778,19.6111111111111,4.29359937182887,"QSVZbyPSVZ"
"P2rx4",12.7222222222222,248.638888888889,19.5436681222707,4.28862936491404,"QSVZbyPSVZ"
"Lzts3",5.00000000000002,97.6666666666667,19.5333333333333,4.28786625881373,"QSVZbyPSVZ"
"9630001P10Rik",5.33333333333334,104.166666666667,19.53125,4.28771237954945,"QSVZbyPSVZ"
"Mfhas1",51.4444444444445,1001.94444444444,19.4762419006478,4.28364341941468,"QSVZbyPSVZ"
"Reep6",11.6111111111111,225.888888888889,19.4545454545454,4.28203536776385,"QSVZbyPSVZ"
"Src",136.166666666667,2626.41666666666,19.2882496940024,4.26965032731784,"QSVZbyPSVZ"
"Plec",14.3333333333333,276.333333333333,19.2790697674418,4.26896353679365,"QSVZbyPSVZ"
"Gm12971",5.00000000000002,96.3888888888888,19.2777777777777,4.26886685113594,"QSVZbyPSVZ"
"Ednra",5.33333333333334,102.583333333333,19.234375,4.26561504648446,"QSVZbyPSVZ"
"1110018F16Rik",7.11111111111111,136.555555555555,19.203125,4.26326920037266,"QSVZbyPSVZ"
"Hrh1",67.7777777777779,1298.77777777776,19.1622950819669,4.26019845894045,"QSVZbyPSVZ"
"0710007G10Rik",7.22222222222223,138.388888888889,19.1615384615384,4.26014149321238,"QSVZbyPSVZ"
"Aspa",5.33333333333334,102.194444444444,19.1614583333333,4.26013546025181,"QSVZbyPSVZ"
"Znrf3",25.2777777777778,484.166666666667,19.1538461538461,4.25956221392699,"QSVZbyPSVZ"
"Pdgfrb",94.0833333333334,1797.63888888889,19.1068792441688,4.256020254855,"QSVZbyPSVZ"
"Strbp",71.9444444444444,1369.66666666664,19.0378378378375,4.25079773331487,"QSVZbyPSVZ"
"Tmem135",26.0000000000001,494.861111111111,19.0331196581196,4.25044014343725,"QSVZbyPSVZ"
"Tmem100",5.00000000000002,95.0555555555554,19.011111111111,4.24877094815973,"QSVZbyPSVZ"
"Rasgrp3",5.66666666666668,107.388888888889,18.9509803921569,4.24420058023974,"QSVZbyPSVZ"
"Slc46a3",8.66666666666666,164,18.9230769230769,4.24207478719815,"QSVZbyPSVZ"
"Higd1b",7.16666666666667,135.388888888889,18.8914728682171,4.23966328030009,"QSVZbyPSVZ"
"Cml1",53.5555555555555,1007.38888888889,18.8101659751038,4.23344067370077,"QSVZbyPSVZ"
"B830032F12",9.55555555555556,179.555555555556,18.7906976744186,4.2319467280497,"QSVZbyPSVZ"
"Cog6",14.5555555555555,272.333333333334,18.7099236641222,4.2257317673294,"QSVZbyPSVZ"
"Pcolce",5.66666666666666,105.916666666667,18.6911764705883,4.22428547375463,"QSVZbyPSVZ"
"Chchd10",116.5,2174.19444444446,18.662613257034,4.22207911049784,"QSVZbyPSVZ"
"Nkiras1",52.3333333333334,973.500000000009,18.6019108280256,4.21737892054983,"QSVZbyPSVZ"
"Rora",41.7777777777777,772.388888888877,18.4880319148934,4.20851975025441,"QSVZbyPSVZ"
"F3",115.527777777778,2126.33333333332,18.4053859100743,4.2020560942542,"QSVZbyPSVZ"
"5830428H23Rik",10.0555555555556,184.333333333334,18.3314917127072,4.19625228387266,"QSVZbyPSVZ"
"1190005I06Rik",65.5555555555555,1199.44444444442,18.2966101694912,4.19350447866064,"QSVZbyPSVZ"
"Scfd2",7.00000000000001,127.833333333334,18.2619047619048,4.19076534472418,"QSVZbyPSVZ"
