"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Contrast","FC"
"RBM3",2.33702595268721,7.44353112964577,8.85986456779505,1.28769644483851e-07,0.000732057697435602,7.71498465734472,"PGBCbyQGBC",5.05259993794749
"CCT8",1.2349904104006,6.48950431500103,8.71580042962139,1.608252062862e-07,0.000732057697435602,7.51504915389465,"PGBCbyQGBC",2.35379782868246
"PSMC3",1.52587941006454,6.77388444055313,8.32367724727194,2.98275159914584e-07,0.000732057697435602,6.95588752825262,"PGBCbyQGBC",2.87962192923873
"BZW1",1.41174546647147,6.81391269116355,6.98520430764065,2.84615334481246e-06,0.00168366659694055,4.87470085396623,"PGBCbyQGBC",2.6605886352323
"RPN2",1.46746691120198,5.42455206622222,6.92135719554762,3.18837290807313e-06,0.00168366659694055,4.76853863435778,"PGBCbyQGBC",2.76535924409033
"MANF",1.59838628480953,6.48217317078601,6.81868586503075,3.83151346323417e-06,0.00173345173153799,4.59648697245831,"PGBCbyQGBC",3.02804424299506
"MPHOSPH6",1.51922028001207,2.84605316898226,6.78767350490994,4.05132887807166e-06,0.00173345173153799,4.54419436557856,"PGBCbyQGBC",2.86636092186484
"NCL",1.3670719110061,7.24553271572011,6.72949858338939,4.49985173392175e-06,0.0017538707829595,4.44569574389569,"PGBCbyQGBC",2.5794650713147
"MYL6",1.46792323441608,9.12380277227902,6.65343922776136,5.16560139931428e-06,0.00179916797673989,4.31611985962057,"PGBCbyQGBC",2.76623406321166
"ARMT1",1.21056610834187,4.43373247826956,6.61890847814555,5.50096805369894e-06,0.00180101694078103,4.25699514335673,"PGBCbyQGBC",2.31428430649588
"CCT5",1.29215482363024,6.73599759130881,6.52258942909543,6.56167257622365e-06,0.00197303881386801,4.09109365699573,"PGBCbyQGBC",2.44893557959911
"PPA1",1.16029098247727,3.95797326678394,6.5185783118715,6.61021273844826e-06,0.00197303881386801,4.08415356544419,"PGBCbyQGBC",2.2350250211164
"SYNCRIP",1.40678072662435,4.51187810211814,6.51703201753289,6.62902472588519e-06,0.00197303881386801,4.0814774779847,"PGBCbyQGBC",2.65144849970159
"POLR3H",1.18868600321714,3.19609568831305,6.46040699868891,7.35773013774929e-06,0.00212279074477653,3.98322408099498,"PGBCbyQGBC",2.27945037817224
"PPIAP13",1.42241033467505,1.31864399080334,6.40382933288048,8.16940842864695e-06,0.00219234780290083,3.88455668496723,"PGBCbyQGBC",2.68032944197848
"PDIA3",1.31590550299942,6.42851121707482,6.38473007535316,8.46399291111106e-06,0.00223476716056271,3.85113719114605,"PGBCbyQGBC",2.48958539675983
"TFDP1",1.55774994621651,4.02296087604805,6.37386890017706,8.63642019801758e-06,0.00224409839113568,3.83210740110592,"PGBCbyQGBC",2.94394342384312
"IMPAD1",1.05845984140633,5.52206192333765,6.27436847821189,1.03967361368564e-05,0.0025268785342544,3.6569274879182,"PGBCbyQGBC",2.08270692695486
"HSD17B10",1.71724872239149,6.60965700886636,6.26990273954526,1.04839900011018e-05,0.0025268785342544,3.64902944677742,"PGBCbyQGBC",3.28808757064076
"CYB5B",0.888838901230215,4.28424065087512,6.26146857464668,1.06508624840289e-05,0.0025268785342544,3.63410456141185,"PGBCbyQGBC",1.851685264782
"SRSF3",1.53359011194993,7.35926930700435,6.18309841545246,1.23399165735436e-05,0.00276718403162889,3.49490217830235,"PGBCbyQGBC",2.89505370624459
"CTPS1",1.63343256884407,4.13460129847255,6.12907201895026,1.36644920756234e-05,0.00289898637044954,3.39839422524863,"PGBCbyQGBC",3.102502921416
"PSMA4",1.51893542515722,6.31726201588198,6.12903219047952,1.36655212220289e-05,0.00289898637044954,3.39832291561562,"PGBCbyQGBC",2.86579502526205
"RBX1",0.962247460261259,4.28574238331222,6.11022498032931,1.41605931077317e-05,0.00293428998953883,3.36462326643763,"PGBCbyQGBC",1.94834270060183
"PITPNB",0.868067501239683,3.55623131390577,6.06894596173182,1.53135673383115e-05,0.00308377481437178,3.2904698873653,"PGBCbyQGBC",1.82521637384936
"AP2S1",1.19488781323784,5.31467289828077,6.04773257140283,1.59435636106913e-05,0.00314453176273515,3.25226223077072,"PGBCbyQGBC",2.2892702961811
"MCAT",0.876045315426699,3.62212431301673,5.9917802043476,1.77375527269976e-05,0.00341604397812883,3.1511613017813,"PGBCbyQGBC",1.83533741214313
"MTCH2",1.02281080863604,4.73587203199489,5.9754835579277,1.82985157147536e-05,0.00344736608877623,3.12162651337945,"PGBCbyQGBC",2.03187381374352
"TMEM18",1.35663550795718,3.97525536948191,5.96885374448467,1.8531961870025e-05,0.00344736608877623,3.10959979671825,"PGBCbyQGBC",2.56087264507371
"NIPSNAP3A",1.17634720633185,4.58601432054046,5.94378506689463,1.94429483923385e-05,0.00350806759797834,3.06406508747271,"PGBCbyQGBC",2.26003827601023
"DECR1",0.964251228291809,3.39709435597182,5.93474846438689,1.97826122688938e-05,0.00350806759797834,3.04762807820201,"PGBCbyQGBC",1.95105064588781
"PHLDA2",2.74036089986921,5.56398930724286,5.88478425551031,2.17749161332056e-05,0.00371307684479766,2.95652770953264,"PGBCbyQGBC",6.6823747873624
"MRPL15",0.944474111777597,4.81192371172628,5.86154937464526,2.27711501542503e-05,0.00374972491104719,2.91403757973357,"PGBCbyQGBC",1.92448724820678
"PRKAA1",0.894432595777131,4.78383140582625,5.84926425500539,2.33168633708744e-05,0.00374972491104719,2.89153939524302,"PGBCbyQGBC",1.85887865443496
"PSMD1",1.25693242528376,3.55171716299552,5.83644808508151,2.39006207135487e-05,0.00376204962577684,2.86804505350964,"PGBCbyQGBC",2.3898704674137
"RNU6-322P",1.63396715594041,1.25450804247697,5.8216157148282,2.45951513002042e-05,0.00379832666777681,2.84082459584257,"PGBCbyQGBC",3.10365275925862
"ATP5PF",0.912341196051778,4.52622885120975,5.79663460059356,2.58125253127806e-05,0.00394907513430111,2.79490639170671,"PGBCbyQGBC",1.88209727667403
"NOP58",1.08873366454732,4.22461389564513,5.7831146896795,2.64972306492321e-05,0.00399865128242862,2.77001726785368,"PGBCbyQGBC",2.12687266828406
"SPDL1",1.51303062396821,3.97099201062185,5.77116293854209,2.71181726545633e-05,0.0039993196968937,2.74799287059873,"PGBCbyQGBC",2.85408959431632
"HINT1",0.914445856296874,6.92282080599167,5.7630768052524,2.75468068201113e-05,0.00402626096111806,2.73308017994225,"PGBCbyQGBC",1.88484495790115
"SNRPB2",1.20347472346143,4.92231390569626,5.71122409177305,3.04673696922951e-05,0.00426282770822967,2.63722715938953,"PGBCbyQGBC",2.3029366467322
"PGAM1",1.15574881860075,8.03450727347911,5.70096266721897,3.10823451287046e-05,0.00431201686234656,2.61821237423512,"PGBCbyQGBC",2.22799936052746
"PLOD1",1.31020977665007,6.0571096048697,5.69309937340375,3.15622806167497e-05,0.00434180280416968,2.60363119124934,"PGBCbyQGBC",2.47977594819786
"CCT7",1.01295588784588,6.68948509208892,5.67909024263846,3.24364123709394e-05,0.00442486725426898,2.5776316373905,"PGBCbyQGBC",2.0180415626728
"TMEM237",1.33017647387093,4.64909710068861,5.63042731788812,3.56723838428851e-05,0.004733776543773,2.48710078806532,"PGBCbyQGBC",2.51433428955313
"TFAM",0.987829422236671,4.99665759218098,5.61998342413755,3.64093635797804e-05,0.004733776543773,2.46762754759417,"PGBCbyQGBC",1.98319896310133
"ELP6",1.08630463341155,3.65338615653786,5.58097439320517,3.93041636775053e-05,0.00494930122615971,2.3947570645889,"PGBCbyQGBC",2.12329471654145
"SSRP1",0.988556013298725,6.60760607260535,5.56755755850533,4.03539341458397e-05,0.00496688270218123,2.36964452807306,"PGBCbyQGBC",1.98419802217012
"MOB4",0.918765502634131,2.66759839887736,5.55629624206832,4.12574001758653e-05,0.00504017642446951,2.34854711195653,"PGBCbyQGBC",1.89049692491093
"LMNA",1.22240893640794,6.26413371378106,5.54997739362283,4.17734729520401e-05,0.00506542038685108,2.3367013818274,"PGBCbyQGBC",2.33336004402844
"MZT1",1.23215368295639,4.48694186768299,5.54530475317629,4.21593827183825e-05,0.00507462569926413,2.32793817018336,"PGBCbyQGBC",2.34917417466174
"PDIA6",1.3787281180042,5.01525062419933,5.51648395574822,4.46225009606564e-05,0.00525518230738091,2.27381984606409,"PGBCbyQGBC",2.60039019236325
"AC126474.1",1.96738235474917,2.07512148342766,5.48798407925218,4.72045866023922e-05,0.00551956487629401,2.22019141593914,"PGBCbyQGBC",3.91057934179282
"EIF5A",1.41337824974439,6.72853056273652,5.4769529636416,4.8244984284127e-05,0.0055741638725023,2.19940416003661,"PGBCbyQGBC",2.66360148527902
"RHOA",0.801580404769761,6.02426602711233,5.4722775390813,4.86930625392687e-05,0.0055741638725023,2.19058867520635,"PGBCbyQGBC",1.74300946629422
"TUBB6",1.27881181933431,5.16922847732322,5.46472714197534,4.94257612883349e-05,0.00560633893985874,2.17634614787849,"PGBCbyQGBC",2.42639060899142
"DEGS1",1.23069698727961,6.08094808883196,5.45839796043093,5.00487172714096e-05,0.00560633893985874,2.16440124884678,"PGBCbyQGBC",2.3468034000156
"YWHAB",1.56367243759218,6.33644485344705,5.44860133533651,5.10289860744626e-05,0.00560633893985874,2.14590159258552,"PGBCbyQGBC",2.95605361744993
"HNRNPAB",1.37008823415444,6.66895465610526,5.4186428403059,5.41514860025042e-05,0.00587059487325162,2.08924820225179,"PGBCbyQGBC",2.58486374478268
"GTPBP4",0.82841752618883,4.38061977845263,5.40956487765148,5.51360821584204e-05,0.00591395416356409,2.07205731149113,"PGBCbyQGBC",1.77573651093651
