"","meanx","meany","tvalue","FC","logFC","pvalue","Contrast","adj.P.Val"
"AC004832.3",0.0952652349947399,0.687424531037991,-2.29931704562764,7.21590127894974,2.8511796011565,0.0642482342060323,"QGBCbyPGBC",0.20861100996556
"SSPO",2.62893280580793,18.8758545603306,-4.90882808844077,7.18004451031591,2.84399278758774,0.000374980149716753,"QGBCbyPGBC",0.0166806316714225
"UPK3B",0.246164258799049,1.76044378897157,-5.88541264500046,7.15150037442545,2.83824594897691,0.00102949954820004,"QGBCbyPGBC",0.0251258133089454
"MIR23A",6.28805866275108,43.105308069002,-3.84752141723106,6.85510590483949,2.77717895443725,0.00225954715753205,"QGBCbyPGBC",0.0347966010995293
"PLA2G2A",0.331196741737369,2.26018964525938,-2.28950935188723,6.82431123386975,2.77068344462239,0.0629620778927549,"QGBCbyPGBC",0.206091795098804
"LINC02473",0.795593530810761,5.40928360517823,-6.2378097242237,6.79905428550409,2.76533408864268,0.000149752084813524,"QGBCbyPGBC",0.0114663524595831
"CNTD2",1.50260589024547,10.1798389939317,-5.00616502468829,6.77478975692597,2.76017617578803,0.00185637645478139,"QGBCbyPGBC",0.0312112842441549
"IGLV1-50",0.111906255704103,0.7580559193612,-1.51297574006308,6.77402630077814,2.7600135882387,0.185600708771484,"QGBCbyPGBC",0.369550083949584
"Z98885.2",0.182381512070003,1.22223494452328,-3.86543781557664,6.70152873858263,2.74449023765928,0.0101294539286667,"QGBCbyPGBC",0.0756463362629528
"CNN2P8",0.241393587174973,1.61376435524292,-2.27368728983817,6.6851997773793,2.74097067378577,0.0606972480427953,"QGBCbyPGBC",0.201708069521023
"AC087491.1",0.262671026732014,1.75290559869395,-2.08107710949467,6.67338769906408,2.73841932151454,0.0829978903688331,"QGBCbyPGBC",0.239320615581907
"AC020904.2",0.787402505987278,5.24630435726419,-4.80788878561844,6.66279865427422,2.73612829689749,0.00134513162542087,"QGBCbyPGBC",0.0276412886603069
"SUMO2P15",1.19073446512015,7.85269833951619,-6.36148213157754,6.59483585093325,2.72133675045608,6.560676073917e-05,"QGBCbyPGBC",0.00852367201031915
"MCFD2P1",1.16701767113303,7.66823756089592,-5.22258923053018,6.57079815548209,2.71606862549691,0.000198441384274459,"QGBCbyPGBC",0.012674794390522
"MIR4689",0.248570000459555,1.63170233632952,-1.69988153904917,6.56435745791058,2.71465380203163,0.135257614630938,"QGBCbyPGBC",0.313169193013819
"Z98257.1",0.459628121676277,2.99368819962705,-3.35525385544555,6.51328336636363,2.70338499380988,0.0163210662843045,"QGBCbyPGBC",0.0974027907670669
"OR13J1",1.02552882976123,6.63418543351908,-7.27494129683915,6.46903845215514,2.69355128819933,8.01986672725444e-06,"QGBCbyPGBC",0.00614648983623982
"AC127496.5",0.531191051748087,3.38708424378075,-8.32635441080643,6.37639552216524,2.67274112119923,9.85390505306114e-06,"QGBCbyPGBC",0.00651621293507131
"PLK5",0.372687169724777,2.35273267350604,-7.65095259377837,6.31288883715394,2.6583003470935,0.000182828975972196,"QGBCbyPGBC",0.0125226373919031
"GAS2L1P2",0.166157238700225,1.03693583591113,-3.03805125907842,6.24069010789191,2.64170557398861,0.0226086215757138,"QGBCbyPGBC",0.117686701632802
"NANOGNBP2",0.172919228916013,1.07476248028879,-5.63857773733809,6.21540176315963,2.63584765000411,0.000106918157656823,"QGBCbyPGBC",0.00968068357072625
"GPR35",0.435669287941691,2.70361991650828,-6.05683951179149,6.20567019833202,2.63358702656789,0.000253677153145331,"QGBCbyPGBC",0.0134827759642502
"CACNA1H",0.240449002387999,1.49188606874827,-1.14170984185828,6.20458414853764,2.63333451946969,0.29751848652224,"QGBCbyPGBC",0.489042838073006
"KRT8P26",0.415871051476717,2.55506569271586,-3.03159777290869,6.14388927443513,2.61915221595119,0.0234075700557034,"QGBCbyPGBC",0.119781782373199
"AL390955.1",0.230061109211237,1.41093822260095,-3.45285205290743,6.13288455158,2.61656579323677,0.0131738588561304,"QGBCbyPGBC",0.0868716595740759
"LRCOL1",0.97454789910511,5.94605477564563,-2.84481316944013,6.10134687182197,2.60912775264439,0.0281519715619532,"QGBCbyPGBC",0.132237524955287
"LGI4",1.53888820221489,9.37693897689993,-4.65685912491681,6.09332046564778,2.60722861792668,0.00129928247141198,"QGBCbyPGBC",0.0272813522342046
"TRIM73",3.3392612272773,20.324894348376,-8.33621520969383,6.08664401046219,2.60564698938078,1.42178840759589e-06,"QGBCbyPGBC",0.0052203275411524
"NCOA4P2",0.189443838118052,1.14915888544903,-3.10458549446679,6.06596074522588,2.60073616185077,0.0218758972736332,"QGBCbyPGBC",0.115593427491729
"MLN",0.825644475188578,5.0064209307671,-2.10545736501995,6.0636521907612,2.60018700333507,0.0717409819871227,"QGBCbyPGBC",0.221449773665609
"RNA5SP228",0.825800163790377,4.99340831304982,-3.04284082570865,6.04675142001711,2.59616027148492,0.0142757760573202,"QGBCbyPGBC",0.0906143676069529
"OR7E28P",0.144886871018403,0.872938347905666,-2.52282216862722,6.02496514535668,2.59095289532326,0.0409108292438566,"QGBCbyPGBC",0.162039747089749
"SEC1P",0.32573004615342,1.93746323706601,-6.85175567769175,5.94806423277715,2.57242022704882,0.000506446856492448,"QGBCbyPGBC",0.0189451689048711
"AC005377.1",0.150130497437061,0.892948226692997,-2.95020006386266,5.94781368167615,2.57235945493372,0.0188342390663655,"QGBCbyPGBC",0.106031377889002
"NDUFA5P4",0.259028197047703,1.53366744466511,-3.01913836043066,5.92085132871716,2.56580462845817,0.0197359580877633,"QGBCbyPGBC",0.108824910153317
"PDIA2",0.563923090646474,3.30601684906194,-3.95191118412322,5.86253144071822,2.55152375481294,0.00406535177608372,"QGBCbyPGBC",0.0468677155252682
"FTCD",0.861770284638432,5.03014580594217,-6.66411348858563,5.83699147627565,2.5452249614626,5.50910081089953e-05,"QGBCbyPGBC",0.00812972086781834
"AL133215.3",1.15125588658605,6.70127312745035,-6.71978323701577,5.82083723134952,2.54122667592494,1.6337034753494e-05,"QGBCbyPGBC",0.00670305073747246
"LINC01397",0.165909163219931,0.959923269733193,-3.64932400748279,5.78583636432851,2.53252552138191,0.0121313307004608,"QGBCbyPGBC",0.0833011256571071
"AC136475.3",1.14508830531065,6.61769692097092,-4.2130240068895,5.77920225914418,2.5308703618945,0.00201054266009512,"QGBCbyPGBC",0.0326820761395394
"SEMA4A",0.569314898410323,3.26614188034701,-5.68524978880782,5.73696892434563,2.5202887033108,0.000880896296109234,"QGBCbyPGBC",0.0235240984784799
"ZNF603P",3.71534570477804,21.1072192819936,-5.35204140211164,5.68109160201408,2.50616816520562,0.000353812486181466,"QGBCbyPGBC",0.0164323409884346
"BCL6",18.3078394035002,103.981035413053,-5.66827237879344,5.67959075461266,2.50578697945502,0.000600036290655492,"QGBCbyPGBC",0.0205138170428391
"UNC13D",1.59076180209239,9.02740405262104,-5.19157737338652,5.67489365205208,2.50459335643973,0.0015152441034628,"QGBCbyPGBC",0.028536482345385
"AC009075.1",0.108054969245794,0.610848083164881,-2.03454721631751,5.6531234743622,2.49904820838632,0.0840174775490909,"QGBCbyPGBC",0.24082372805566
"AC004840.2",0.14445775388625,0.81535615275729,-2.10181440374698,5.64425329082249,2.49678273159465,0.0754358504973243,"QGBCbyPGBC",0.227796508511566
"AC073150.1",0.257898205939556,1.45183072308203,-2.29887975422923,5.62947197632812,2.49299960918691,0.0598910671058861,"QGBCbyPGBC",0.200353318758383
"LTA",0.41096937342824,2.3124020744316,-3.95003997302507,5.626701705633,2.49228948228457,0.00747684028368403,"QGBCbyPGBC",0.0642850959922824
"AC009163.5",0.820595257665345,4.60302487729626,-4.84529570794438,5.60937299393151,2.48783951787509,0.00293836839617377,"QGBCbyPGBC",0.0400508664824018
"AC091849.2",0.289022903255023,1.61960001576174,-2.25544211962907,5.60370820970082,2.4863818352517,0.0635544550041165,"QGBCbyPGBC",0.207414322366542
"AL583810.2",0.426541458193587,2.35681520862924,-5.86215288683443,5.5254071166034,2.46608076739388,0.000155748429868334,"QGBCbyPGBC",0.01154042336491
"OBSCN-AS1",0.290522198154162,1.60469949189372,-6.34464355433275,5.52350044880979,2.46558284663901,0.000186084282660374,"QGBCbyPGBC",0.0126195924633616
"GBX2",5.0825834919313,28.0570966079408,-2.82461527309892,5.52024313077828,2.46473180972873,0.0168877944860221,"QGBCbyPGBC",0.0992650613056308
"GALR3",0.322106532880515,1.7779642387567,-4.80362461500307,5.51980185827597,2.46461648018945,0.00123651006622268,"QGBCbyPGBC",0.0266395747119618
"AOC3",1.24711227399955,6.88078872235941,-4.15768413790843,5.51737711657058,2.46398259305252,0.00655994429340016,"QGBCbyPGBC",0.0601603854806502
"VN1R12P",0.15215082623974,0.839331465130146,-2.2437865269322,5.51644368863061,2.46373849775915,0.0681371543726589,"QGBCbyPGBC",0.215662261616478
"RNU6-968P",0.384770652874591,2.12122402302042,-1.38935206512069,5.51295689308144,2.46282632075049,0.210042924204517,"QGBCbyPGBC",0.39567349473279
"CCDC197",0.117033060507088,0.64379216502266,-1.70411414489522,5.5009427441545,2.45967888695811,0.141336526211838,"QGBCbyPGBC",0.320608380183096
