"","PGBC_SRR5196886","PGBC_SRR5196887","PGBC_SRR5196888","PGBC_SRR5196889","PGBC_SRR5196890","PGBC_SRR5196891","PGBC_SRR5196892","PGBC_SRR5196893","PGBC_SRR5196898","QGBC_SRR5196894","QGBC_SRR5196895","QGBC_SRR5196896","QGBC_SRR5196897","QGBC_SRR5196899","QGBC_SRR5196900"
"ASTE1",2.57452518624626,1.89415305738515,3.47165143591325,3.45479737651302,2.97898134643359,3.09397985039472,2.25197820139649,1.89367851271774,2.62191108099197,2.1131225199731,2.04300119403078,2.21968875221572,1.88002111983189,2.3101194748306,2.27830643834363
"ASXL2",2.98980196932069,2.49394298505727,3.61011784510948,3.66782818223793,2.29610430196376,2.20501602705262,2.95851533671029,2.67518900899223,3.25715128797307,2.29483489919829,2.17916047910962,2.34267325755471,2.19892804833597,2.76661408088504,3.0512173521023
"ATAD2",4.21170543257887,4.09355441161242,4.95615601998358,5.17824972085698,2.14937584183883,1.46741078322793,3.84330324625197,3.81192833765409,3.91161352417467,1.5218510361842,3.17825035437033,1.96396849188274,2.17057069938778,2.80391502811383,1.69797734496476
"ATAD3A",3.4282746836899,3.03049263118371,4.30932191536538,4.5974520927005,4.04710883790965,3.18046237090641,3.4424473667851,3.41354850355236,3.71706270874983,2.84935536109607,2.93109814892319,3.11274794763267,3.13024233392067,3.10375912096403,3.7099890137606
"ATAD5",2.5645824544325,1.85395030438098,3.19169379982582,3.16325972523876,1.01828968223831,0.732041285361133,2.33809784765084,1.67011545162973,2.63729084639605,1.56074676677311,1.46212318280284,1.8350798066281,1.21438823348101,2.066134387642,1.44619615386747
"ATF4P4",0.435352947769624,0.597602012877177,0.786823365327374,0.499843888182371,1.36494335680443,1.56874612192511,0.187367915995742,0.119959020334641,0.377997930055364,0.422762551877911,0.523613433325257,0.387025038138486,0,0.41471954886854,1.19333900988791
"ATF6",3.17878555363982,2.76366615184161,3.52049869948008,3.46212687254273,2.61899126146502,3.48908377786302,3.0896592732648,2.86921996242737,3.17822877334401,2.57370416620742,2.46454740568607,2.45230664591375,2.66501380968708,2.73401262230682,2.96734652321494
"ATF6B",5.42211743569713,4.43393838197346,6.19076485611446,5.98285561710589,4.64057550302041,6.05092932578557,5.70081586786204,5.03533065632343,5.88977263071871,5.05768301779016,4.19348731522891,5.20115649750284,4.42413073001595,5.51600539498771,5.52310248535599
"ATG16L1",3.50561326446661,5.03872981578567,2.966517357362,3.07426780845928,2.61714126010125,2.43333814789739,3.46917314172375,4.89868490259693,3.39912292373597,2.4987318896915,4.08241890512242,2.47361038013505,3.99156002284352,2.64402160493284,3.055866764261
"ATG3",4.39593537158719,4.03339508553447,4.79192262773257,4.69421015032108,4.79160076506979,4.20627575886033,3.93933400952507,3.78100997986399,4.23885131479829,3.19246936326563,3.25731746932105,3.15962952533009,3.27772957142178,3.48791660248665,3.92777133824031
"ATG4A",1.70487480569055,1.7500707539102,2.83488397269052,2.70354846592664,1.79487156951677,1.6979972549186,1.48824594972845,1.58723694542975,1.87209364020007,1.80622422773236,1.4502882562969,1.65485526261959,1.5590699292649,1.84826643523544,1.81801845935025
"ATG4C",1.81248168956293,1.70364355122566,2.22687942712028,2.26157077641129,1.89807206107692,1.77285750696135,1.68890416092516,1.40099077577488,1.83470399418522,1.67740548638088,1.7450466370187,1.71850568720316,1.31330096420212,1.75976193180038,1.53178843677124
"ATG5",1.39631166792465,1.20985422352654,1.6585626280754,1.66462793661071,1.74233741611962,1.45655578500472,1.24575699492631,1.12591369733117,1.39409203477275,1.07977848432527,0.958073004626869,1.01582654915143,0.903115636260052,1.17048599661221,1.42821026646489
"ATIC",3.64062671343982,2.8629841148633,4.33431163721292,4.4402788227735,4.31182614140049,4.66225787456057,3.77503771529371,3.09971866555017,4.20854268699852,2.88373502152092,2.52040629721529,2.87299291261601,2.60888383259585,3.33033009378818,4.11876697259005
"ATL2",3.63720407195219,2.85195891259085,4.4865320852205,4.58676971756369,2.94404554331617,2.87806654292649,3.39244822295659,2.7517593205228,3.54783209536636,2.67903447373986,2.47254472714582,2.72685636179639,2.6506983914108,2.81555384786164,3.43469208134193
"ATL3",3.50106174184067,3.11990004690297,4.93320148716326,4.87771919038347,4.86571820763395,5.3497112314654,3.265152517786,3.13835891613863,3.54847442396037,2.07663194645182,2.69913858758906,1.98998790605635,2.07528631708121,3.1091962807743,2.93295233910197
"ATOX1",5.39541910563127,5.2599903719395,3.39461188596301,3.37869607413792,3.26046625009927,3.02563418532997,5.33663095081634,5.42097493918651,5.35447980451581,3.97472762071009,4.21380029952392,3.96163043086496,4.34668418073672,4.16341346549874,5.0633939054038
"ATP10A",1.37666402391035,0.00599934340268965,0.788765123305011,0.611756181269944,0.00758039305816653,1.51557804052617,1.62414538238265,0.0155574018968208,1.61596760241549,0.843797951141613,0.0199539636847577,0.773055444657544,0.0119788289302206,1.54756929822385,1.01196670641451
"ATP10D",2.5990435893838,1.47293874610664,2.07592714405353,1.9174589978075,2.56073335677826,4.99661951505042,2.66544569340105,1.53602348478288,2.85687184017437,2.41926844388631,1.33159691102181,2.37777609037183,1.54982464875702,2.68791717584994,2.46978380567558
"ATP11C",2.03072699296877,1.37698045119728,2.09962125080041,2.15169954208885,1.50830362178317,2.02304418802023,1.7454505935242,1.36179151909451,2.07642231617813,0.948722371216269,1.04113811703709,1.0494345969249,0.932664345509062,1.3399943118484,1.60175967822831
"ATP13A2",0.58471044407872,1.22192575164114,1.14268791831529,1.18932160063579,0.680070595159936,1.96429289737436,0.752209638575144,1.75472924884171,0.971434171627978,0.387410563642094,1.10055776295991,0.558157450002214,0.955546148248459,0.604478966885038,0.941679099514356
"ATP13A3",5.80015365471314,5.90393146260002,5.15159227773698,5.33893441014224,4.5814601891543,4.96513053087723,5.51473543567782,5.81245207103656,5.72503333356837,4.87710307298774,4.92107169997097,4.92362086002969,5.39629861875819,5.07919933799667,5.60119377707819
"ATP1A2",0.05734399761695,0.0557296948780509,1.04091809690217,0.681451179871968,3.51626058867294,0.127269967515097,0.145913685914399,0.0656794735862399,0.200904596219126,0.530289389045386,0.181823565552936,0.24963705696504,0.143437378690912,0.712784962927003,0.14877792132942
"ATP1B1",4.86555316518638,2.14928259613929,5.92806192230439,5.91904546500525,3.40449438568268,4.76536866099059,4.67105187650817,1.80219823248903,4.85298354833713,4.09075404271068,2.20054021636814,4.23213183692679,1.20690751573309,5.06073001976203,4.8614653027481
"ATP1B3",4.45872681778889,4.5581848877845,5.93008128220123,5.50132000690891,5.21921687348061,5.10210782417055,4.20858841263621,4.42210435884128,4.6520980661617,3.90178799963638,3.95869296289487,4.22018073165833,4.48075626828308,4.2485844516718,4.93992799192496
"ATP2C1",3.23344862172519,3.01597717809807,3.80460342251336,3.73898119355654,3.7417800047612,4.45793072361177,3.05878781225577,2.93275995706594,3.34304199348123,3.05941288895401,2.88099574921943,2.71748440072702,2.69645242114211,3.05235782581823,3.19726888412284
"ATP2C2-AS1",1.01534291712606,0.841867392033722,1.87837355606593,1.79358984559292,1.73165962977715,1.14374386397045,1.32128151999711,0.901893361857963,1.07412007536816,1.1548824758294,0.908115749845333,1.05760062245001,0.99590236881253,1.21217621431549,1.31761242920402
"ATP5F1A",8.48141948951022,8.41487975824098,7.89951583803353,8.06026986257121,7.43562460175825,7.10362968888127,8.34957934671336,8.32307131528645,8.46756213760336,7.50351919010598,7.41985323343595,7.46547759725229,7.35044434137578,7.87780662014752,8.05505719843001
"ATP5F1AP2",1.08684202956007,1.35600403950743,0.470669031119992,1.2687071456789,0.838955181031482,1.25975268344541,0,0,0.711285562017815,0,0,0,0,0,0
"ATP5F1E",7.99525518202251,7.84200701536681,8.54878719389051,8.37919042419605,8.03459052510851,7.97747782526082,7.96248378956198,7.75563040538354,7.91191194597977,7.10400721838154,7.12092628888698,7.27654570355663,7.12282101247471,7.54903404021596,7.93396135187613
"ATP5F1EP2",0,0,2.24000588551157,1.70830985701652,0,0,0,0,0,0,0,0,0,0,0
"ATP5IF1",5.36838398321836,4.84807148020057,6.43086183164479,6.46133923613252,5.90999326159469,5.30337747502163,5.27812355277297,4.65243083279898,5.42362313436155,4.93820604916797,4.43410449909459,5.11684921123923,4.63794912837715,5.38169485727137,5.55762660040082
"ATP5MC1P4",2.14149519550256,2.95361911924708,3.58228478645035,4.09120405166167,1.88501548115429,1.63996892592078,2.33065530662172,2.86776021343273,3.65610240747467,0,1.64122048786619,2.69254650517369,2.33913250404963,1.88302730079089,3.45580334976106
"ATP5MC2P1",0.527613172866917,0.451650043068256,2.69038546327257,2.11163740682844,0,0.630200201063911,0,0,0,0,0,0,0.609156869593833,0.638425536294963,0
"ATP5MC3",6.74372788920421,7.2274093549059,0.503291392821162,0.652572629995793,7.4196490193961,6.87594609709532,6.58505877753282,7.01739874152205,6.41165149152012,5.61448849379235,5.92635558580082,5.59096700543254,5.90674151079426,5.85997405140116,6.05756152154595
"ATP5MD",6.48669268508758,6.76359712452087,6.42775880786474,6.46550821409307,6.34990629389457,5.99158788513097,6.17801171541617,6.49956601203098,6.20730551627627,5.48998311180694,5.5718850321468,5.6068399021534,5.63963978867434,5.60885714168739,6.335648401952
"ATP5ME",6.65296115609043,5.70328045692777,6.89036721040687,7.15735708480053,6.54507994994084,6.29909537275527,6.59826732207535,5.61980446497124,6.46347559962035,6.00707624138706,4.96593466246558,6.12366920720274,4.70323028187382,6.10664061873619,6.58338456775222
"ATP5MFP5",2.60961492421101,2.39199114404982,2.64477951423703,2.14666698550802,1.7233671096187,0.929392259577809,0,0.780585942964028,0,0,1.29219693999613,0.88685457447157,1.84895911077455,0,1.04639485289664
"ATP5MG",4.36075238475406,3.85808836807024,4.85659146165025,4.57849944181257,3.52333039063065,4.01829639235193,4.31474015008148,3.63385208673451,4.33694849389343,3.56681014319909,3.0466640887872,3.6794251047871,3.1320519161091,3.95459164689414,3.95613560823205
"ATP5MGP2",0,1.00508961794668,1.16692196187069,0.649631465602936,0,1.70088574786737,0,0,0,0,0,0,0,1.33623428350293,0
"ATP5PB",7.76079057182838,8.08879251398822,6.98887818248708,6.97411094790789,7.43796917164642,6.29594760568526,7.53153954736357,7.91989058227643,7.52875933681888,6.84417431640317,6.91019613108045,6.86682092383278,6.91824412966451,6.9716755204701,7.11673293842659
"ATP5PBP5",2.2364746151491,0.497845217091528,1.60330919009004,1.83195897872398,0.333992070857887,0.386308781309359,1.73926770513297,0.314619801515571,2.25953080735248,0.399430555429102,0.317246040511618,0.365424615002523,0,0.953091119422312,1.06003863710139
"ATP5PF",4.92344939209207,4.96229870907408,5.25138214979608,5.07031313216138,4.92799305920709,4.42531793294747,4.76177947197287,4.84909767200891,4.84885644741421,3.82288344838492,4.01624033600851,3.70538860612348,3.83291478933382,4.11700366727319,4.37851395434818
"ATP6AP1",7.98315629865513,7.43835676605608,8.76611308822661,8.59455350866295,7.52523697046838,8.19568438402051,8.01316155337154,7.70902223013762,8.44918408561764,7.41233789611095,7.11368878266822,7.52824137226665,7.53766231737477,7.90971200471279,8.70260294990351
"ATP6AP2",5.95311095996079,5.53978367702498,6.88123378171658,6.68746062193919,6.3607330079199,6.9882741665703,5.6206421040302,5.23133402630456,5.90112202479494,5.10376314603386,4.88516247783885,4.92320532790727,4.73293778904383,5.35206324596165,5.53217341256755
"ATP6V0A2",4.98866779286348,3.55779316226692,3.91020749660605,3.6687754428686,3.41074341912125,3.17455895914515,4.79213195103342,3.68819423405474,5.03779986986306,3.97056319436665,3.08705475896037,3.87705108519972,3.36436068276069,4.04162597447529,4.51831971738391
"ATP6V0B",7.7817511304831,7.11654550201571,8.74026880895306,8.62125408500167,8.18886964355313,7.55676452208529,7.67833855679496,7.32142360202158,7.91108233290633,6.81878528408872,6.64288462926939,6.83603591751652,6.7751128927582,7.62778026213274,8.14285580325748
"ATP6V0D1",3.71027937095457,3.14996313932673,4.33927944222333,4.00022216353498,4.71480344862625,4.35984168205003,3.64543105650667,3.28719303915843,4.07748138664593,3.0476901389975,2.85345095488721,2.90059185827931,2.64034024796869,3.47029633166956,3.77466052300819
"ATP6V0E1",4.24033816979382,4.10353122018356,4.55877524372395,4.26166588306925,5.03587355845983,4.73616374114968,3.94558359411815,3.96020968769957,4.30940071814163,3.74070976929635,3.57807696520807,3.65783048662709,3.77194203439083,4.10805566288906,4.71092531343603
"ATP6V1A",3.97061955919526,3.92314515226458,4.72038408668364,4.6197424607691,4.4347159484588,5.03167969096891,3.61419178972077,3.82099129585828,4.06098255594168,3.51234771354316,3.26721705745348,3.32782491181264,3.51303709398361,4.01888596474626,4.27993353798676
"ATP6V1B2",5.51567207830257,5.2202259165767,6.24540449464631,6.27233584428772,6.01485095304835,6.03883599395376,5.24151022610897,5.06430205714623,5.66861423531984,4.98387578048395,4.58684022305006,5.12591242095363,4.9176640987931,5.29313976823583,6.01511628122991
"ATP6V1C1",4.11081863518826,3.704827367672,5.530175442361,5.51982109799868,4.86764386136876,4.24273029083437,3.75197514478114,3.48848458474939,3.9890266902183,3.29267615896001,3.0868577222182,3.32570939186184,3.10329845343648,3.52121158367308,4.27236540936807
"ATP6V1D",3.94012463371085,3.55620171303224,3.33688020711608,3.23421558183304,4.17298001762106,4.19455124736323,3.72843057823813,3.41029753280615,4.07972916460936,3.17435253239496,2.91807418795138,2.9589628062557,2.87532879464026,3.66988395075856,4.24244730907258
"ATP6V1E1",5.16565285487728,4.49011979973162,5.26387681352825,5.34712084627071,5.31034503528796,5.49496035732688,5.02389538085781,4.40596922095801,5.24536862619924,4.69939774418394,3.91008826577222,4.52366102288224,4.08825013476204,4.80004628275704,5.65666515401219
"ATP6V1E2",0.627231766980976,0.364185540853575,1.87383090309713,1.84318754712063,1.08122969945901,0.576240615364071,0.782784111538117,0.362866618523241,0.710179589470059,0.362265969595982,0.381914374392855,0.397418695083865,0.213922242564653,0.734362337087246,0.593899488013676
"ATP6V1G1",6.81081464599984,6.66183611942835,6.85921048688834,6.90489690899147,6.87924524890181,6.8872778814454,6.47246572418184,6.4973133016446,6.72244494608997,6.15448616563856,5.99322363527579,5.92206172552718,5.92162117836114,6.3522615159178,7.41822340620368
"ATP6V1H",2.05637292643858,1.73153576397978,3.30523395916675,3.16768414613941,2.73368954645628,2.8203766354221,1.7840256350153,1.64605370840193,2.08202005338001,1.54993924510299,1.37797526363865,1.4918536788758,1.42707711296269,1.76038143007754,2.0591207387129
"ATP8B2",4.35394022860961,4.20654400321564,5.18223253722477,5.46507889665513,4.96285620955774,4.76569801745582,4.67171302961638,4.55635944713526,4.78820872360817,4.51811485699153,4.43617115581792,4.44610744218827,4.27383138873013,4.63920722518951,4.55440930984086
"ATPAF1",3.11892705823579,2.76522847146779,4.9398741527748,4.9324534133865,3.62642110982302,3.55542825133777,2.91584872035242,2.54606249223753,3.19516435109919,3.1039165592232,3.05837887462563,3.38455010484777,3.09543468800246,3.35959260096549,3.29293343464734
"ATR",2.59545779244467,2.33782345002351,3.25328741681516,3.27821665011973,2.34626531812448,2.61507394163074,2.47516296728696,2.28434468866487,2.50786995087697,2.64540687856128,2.25541876804462,2.54888017853531,2.11310683975521,2.31182897199033,2.33598961952283
"ATRAID",7.11178549662038,6.94154659058386,7.769105634208,7.79734808453852,7.73134423701143,7.55993475856484,6.89743337455294,6.55561953350046,7.16557717524111,6.59631012967517,6.54716660275497,6.83805253124043,6.63696587374006,7.09809303842403,6.91742351873477
"ATRIP",3.26947837283754,2.94242572134984,3.31922222094492,3.49707438201288,2.99957968596531,2.74081902341719,3.27192972610573,3.00267971404623,3.20488155577497,2.45146729363455,2.7083013846935,2.64937375636122,2.63863614253468,2.80794341146163,2.36787789358556
"ATRN",3.01092880348281,2.82697634528351,3.64156375301955,3.59675047751343,2.21685810083029,3.63173216618832,3.04858939645375,3.0685244265527,3.12145009360423,2.53887807271311,2.70853299147195,2.61219532421124,2.85054755013982,2.6586455509484,3.06401119728896
"ATRX",2.70961407024078,2.51132777765808,3.69918845507854,3.32099954764958,1.85096284098468,2.85176075027075,2.54737992496017,2.34853552500259,2.96277118532543,1.95032587835725,2.01615415949448,2.05203503063776,1.88885502249464,2.33457791327603,2.85009709321784
"ATXN10",3.06962087223689,2.99593839130288,3.2260542535849,3.24005058762413,2.71523589562512,3.12473093875238,2.82957383230505,2.96548903543796,3.04076417448521,2.01297686951391,2.25382726929846,2.07627514513164,2.20891189047099,2.37575969348543,2.65074751477555
"ATXN2-AS",2.07781999496487,0.868127040510808,1.82836760810733,1.39581181829388,2.21777524928549,1.34326428701925,1.35679656435087,0.573384060688816,1.8192181520831,0,0.577777192179415,0.899888352310247,0,1.16971086840883,0.785992313693829
"AUNIP",1.78433314271893,1.38341727444961,1.65588756640924,1.95248673358702,0.863411552720889,0.384018519810458,1.63088585306127,1.44065396567643,1.71714945420186,0.543642445255906,0.891428530815501,0.570602507172872,0.664471673438471,0.967552966129798,0.410650835754834
"AUP1",7.6496123445804,7.32940069173195,8.1744998711305,8.08057872737212,8.82493908360395,8.02624387259784,7.79721196531171,7.52185842414358,7.70240389442252,7.25397486100395,6.95406108748782,7.12887123585604,6.922337957563,7.13409618867448,7.78446262624843
"AURKA",4.56154655941325,4.04650124536125,5.55732625884465,5.44195033550997,3.90536100035822,1.90905543219367,4.66582211301016,4.05516352892365,4.52250469988822,1.38751264763122,3.19812965298911,1.82735708484684,2.85823028949149,2.86233683475671,2.15749470789278
"AURKAIP1",8.32671333924442,8.11258326096134,8.64672218110916,8.86404219286117,8.86005029011981,7.88146693970571,8.39366238905455,8.21912367284558,8.33412665300011,7.48751388893975,7.58454176298723,7.58807198091212,7.82549467326482,7.79797660441885,8.43746285994456
"AURKB",6.31291883819173,5.5090795454847,7.06813755313084,7.01954892288057,4.08104603617127,2.488772091194,6.5933970449627,5.67221502303961,6.46047459216213,1.86555973080492,5.06435193663059,3.23269700135594,3.67641575215102,5.03217212610142,1.54620764320322
"AVEN",0.434335670605922,0.284769451038068,0.419022800669335,0.549236539643619,1.02976002690669,1.14246960828812,0.389586551341,0.351937715209949,0.371951783398808,0.110896334145622,0.135339842697139,0.149177914568279,0.26061609266954,0.151930932106008,0.394705718037115
"AVIL",0.621007839969066,0.37148411083506,1.58370936748824,0.85155512920318,1.79838784772443,1.36483053767264,0.611424151669287,0.448569092058091,0.327660543169708,0.730523617429718,1.33622144534168,0.578239292717382,0.666857980439589,0.48566204581867,0.374508008160479
"AVPI1",2.10633077407021,2.04683397147947,2.74666157600255,2.74409248278742,5.27931023389256,3.78650468869913,2.16058974803764,2.12053800840735,2.0921007523143,2.15471109555109,2.12459885349516,2.31066298852405,2.18563045962657,2.50958915154732,2.84068578125624
"AVPR1A",0.298464851272233,0.320487261904176,1.38349507576587,1.07196827386993,0.255230248142261,0.227840590233258,0.366889785429237,0.492961469282402,0.257548752477492,0.406914444280561,0.349454792437407,0.459187267458427,0.149763204363231,0.430487984711025,0.381027713923555
"AXL",5.27984581721849,3.08713967425084,3.40221387436078,3.59347336716372,4.83139550286158,6.19546273127558,5.54976480025871,3.93318750087181,5.75514049475448,3.78997252089981,3.68154307830035,3.91527416277815,2.91979580311286,4.48567092613779,4.12389147387301
"AZI2",3.26532540961758,3.33693252510062,3.63560903775703,3.39818735904136,4.07316757166935,3.61457653305215,3.02885207393721,3.10853670249846,3.22827266224839,2.76490105867605,3.06193039222393,2.89513437644784,3.00669290356898,2.92491876022866,3.41051885096543
"AZIN1",4.71191259025891,4.87855217048335,5.40925133251769,5.51680361421759,4.60930638398692,5.50355884815177,4.498128352755,4.63920223557923,4.99834015794596,4.20155887409933,4.33049769014046,4.30621267077361,4.48478623235728,4.74810290068445,4.71591370864677
"B2M",10.3559709041074,10.0659090604777,10.0482148168211,9.82578127172144,12.157140045931,12.5693694338308,9.92074063981923,9.46421995495407,9.9933440456958,9.35877038605135,9.65503246754166,9.19666921368015,9.47003155872772,9.75309285267803,9.42039425819218
"B3GALNT1",0,0.0311820297950292,4.04355073502903,2.97016145078704,3.11752279866824,4.28648645485261,0.0197401252560482,0.0123729253654591,0,0,0.073353290044007,0,0.0149388793787179,0,0
"B3GALT4",0.450353680271046,0.26705517437403,2.11077746318866,1.53925948092547,1.4852001211454,2.70374923469718,0.299594553432261,0.28266410675747,0.321056236750749,0.588503131422402,0.522963250119668,0.845224593546717,0.634294228084219,0.798251497922977,0.477792431405487
"B3GALT6",7.30260872960447,6.27760562640218,7.67285935047043,7.70803689875141,6.86674211778589,7.49241508778456,7.01607082936032,6.1717703683889,7.27952464624125,5.73821669046325,5.62239736004042,5.72330950333268,5.49455419862394,6.53195182656395,6.57480646360736
"B3GLCT",2.11629971687107,1.69704135840613,1.94993564455985,1.72492562798712,0.613127167823017,1.54694369031244,1.85644650505767,1.57200316963408,1.86763668152056,0.848416100622341,1.36290775064421,0.812720657139159,0.890659453598273,1.11890129754397,1.05514602557747
"B3GNT10",3.53743455336038,2.33996657311581,3.63685963615086,3.73429105129244,2.31540913697256,2.30540215574063,3.07879774262369,2.07152070931484,3.23688021373133,2.88489764499384,2.21905086640907,2.81428079291409,1.59686824903116,3.26023572450033,2.24189672717734
"B3GNT8",0.223232365635039,0.245816971729416,1.95285681220547,1.72601577584637,0.769387191611396,2.49483390234778,0.767908259773879,0.286516004716242,0.650054314532132,1.05549169566432,0.957818235787599,1.35573526282353,0.550510993509903,0.357592591285468,0.651310640234122
"B3GNT9",5.71673298488117,5.17176615903212,6.09138437058845,5.41776907380215,7.59905476726975,6.18451882052849,5.65363012361089,5.18713837200881,5.7123698661457,4.82980150007409,5.14727863142573,5.20381026523425,5.05170683913617,5.67075354722271,5.60136158939504
"B3GNTL1",0.829482463992353,0.435883801531413,1.23107787735173,1.48637380034187,1.31165779236295,1.07199143600441,0.950094418433704,0.443329784813557,1.20051940639685,0.614095501626604,0.408480595970795,0.78845500406139,0.348790307852516,0.935496107432128,0.564388059381484
"B4GALNT1",3.80071241974923,4.31425561696782,6.03221810544357,5.63087840273554,5.09095818706965,4.17635616397587,4.15364908164929,4.61465692335297,4.50735317670519,2.7449507077066,4.47121829621794,2.53102132084622,3.84008884628362,3.55780247357214,4.50247659481054
"B4GALT1",3.80393766424129,2.99086601817942,3.98660864439791,4.10644970536682,5.06173869985968,6.69793597111965,3.69824947360689,3.18148362280838,3.90148437925982,3.70551833697127,3.0910546290955,3.70393726948298,2.69810614210139,3.64398655472851,4.14233582393121
"B4GALT2",4.8416254628374,4.44781264037935,5.64926630849834,5.9028460983517,5.51213777751022,5.41930525356733,5.11978754698263,4.85441393463593,5.29648618190031,4.1849939895809,4.3427977467331,4.52362340453451,4.50157955172165,4.91667723706923,5.19929317133786
"B4GALT4",3.21118423647,2.43684046556467,3.33979472945175,3.09726900755887,3.36197188530616,3.66976384107153,2.94802321011446,2.2407544174419,3.00058550754943,2.36503610616874,2.21220042335785,2.07288059870235,1.94191660148043,2.48586143560206,2.83380018013565
"B4GALT6",2.00084188858958,0.0141417995200233,0.181409215098854,0.0159637820588488,1.7091252284889,2.04622096265134,1.93118919966834,0.00837904034607016,2.19752842066385,1.01013341956275,0.0084567294868997,0.767920885620361,0.00506868593317475,1.60217581385535,1.81379372685835
"B4GALT7",4.85477188542929,4.0964401169746,5.37812571010638,5.09267672010788,5.01931983335163,4.97890557036191,4.97841778856582,4.43910464977115,4.93954639845955,4.51614900313413,4.18008520263865,4.61813118327198,4.08814343264943,4.7528279639974,5.00265426923402
"BABAM2",0.637805775140979,0.436521980135483,1.04459091084201,0.995979147796407,1.08320324156055,0.720844798140981,0.656885899803852,0.457666980101712,0.749486854877418,0.636005235806455,0.502171013172745,0.632665407207551,0.442459671762726,0.709624911060967,0.629776995272483
"BACE2",2.23135998248681,1.92798622183714,0.0828130218474044,0.115384884896011,4.12786972359939,4.6442656151582,2.24618106365123,2.07417114415008,2.85728928618408,1.78806259482845,1.68964142999493,1.95386647047932,2.25787035268268,2.13554900738305,2.88091116697344
"BACH1",1.16190245120418,1.19190914834802,1.67685833402986,1.33795454484812,1.20945409016631,2.03710849311717,0.973764835861859,0.996357241840275,1.05849651826756,0.638097868762022,0.974088579633582,0.744396831594032,0.675438953178217,0.760872925361547,1.0869030693956
"BAD",1.77731414231359,1.59013973020601,2.30583930455183,1.99879779683839,1.88303369982363,1.55069588246964,1.94402981225772,1.83884418836367,2.19898020449412,1.17308465828622,1.45108326467369,1.55782105787942,1.57094971114721,1.76178215580459,2.13750082232282
"BAG1",3.12495071107673,2.6971682068285,4.91839503588002,4.71219447734585,4.12872467374477,3.93715473058381,2.65380785482772,2.70791067737885,3.03100565745286,2.87861801540481,2.49134059851603,3.33066508213195,3.0501907252533,3.02278207147193,3.91649091057909
"BAG2",3.38453719885154,2.68465487088899,5.27857571103933,5.18792987546923,3.8637478133139,5.90123026051627,3.12356291939872,2.79813710894981,3.40749667645449,2.30636316111226,2.00770255750113,2.21063174319388,2.08641285702228,2.65744647658407,2.84509395044456
"BAG3",5.4812737922028,4.37552222519823,4.43748961988269,4.44127302081186,4.89734419947001,4.99611367875216,5.59516870882797,4.87978600725877,5.69448437607357,4.90688943462738,4.15937952985383,4.75042729901083,4.30568301413505,5.19129586899491,4.8168548356729
"BAG4",2.9839023070141,2.5243249659772,3.2630872429121,3.49269030645497,2.60984184238812,2.85317909312427,2.88691478939323,2.64696960362386,3.25981687193626,2.3582349177832,2.12274900193701,2.39018884325718,2.08137553908399,2.77186805186646,3.01154311643112
"BAG6",6.98501801038178,6.52135038770645,8.13635984735395,7.98930402296027,6.19456859394581,6.97848167066754,7.3671794779723,7.22223316067864,7.66004349724293,6.58764142995086,6.45511911166164,6.91214059931214,6.7855243956484,7.11132136431495,7.55618246700845
"BAMBI",7.95399583952965,9.44680044448313,5.63434091648121,5.08831580275661,0.91390850549751,3.52415016917196,7.63827223211043,9.3764486604115,7.57102971601716,6.27896337377429,8.41257737789599,6.56334071722276,8.54770748600484,6.92845418718872,5.19754761084648
"BANF1",8.6217064937458,8.0717622408693,9.11248410209621,8.94909677366754,9.03473954388398,8.37229536435616,8.78551195279527,8.33867308281926,8.70010775457329,7.53607515502448,7.74576127936231,7.52857601228147,7.40861480826092,7.88232932328969,8.07481376023567
"BARD1",2.99089149242493,2.91676469112055,3.62932955674077,3.55511197632134,0.848563945457719,1.45441531973081,2.67930530132197,2.66200586914531,2.84550995857067,1.48219210212642,2.25767356161371,1.90964839996484,1.66800039943567,1.96126328377055,1.70745555918097
"BASP1",0.00512927154404734,0.00427161593289893,2.42094119306951,2.21904968596399,2.53004885425384,3.40877296613536,0.118413120424722,0.0175995975808653,0.0130494944029537,0.0049584689687088,0.0612340657153044,0.017843412037954,0.00610098878990361,0.047782755410676,0.0205024689244579
"BAZ1A",3.11267564784379,2.75644914791439,3.41036773421864,3.45149920680745,1.45391849891603,2.66241116092699,2.78249187450638,2.66237059163805,3.06846897074996,2.40964593640974,2.15741591492915,2.41634832224379,2.17909668281901,2.49657500524413,2.51333325361891
"BAZ1B",5.9025512306236,5.47319815604617,5.34077668697621,5.41236602367301,4.27995849484898,4.50891523846424,5.74326633378553,5.58232475505622,6.06449552722114,4.84614617348218,4.93413990626721,4.98285088778903,4.91333959700639,5.22012872133392,5.62622201728697
"BBIP1",4.39576575775474,3.78954612528168,4.00218869806922,3.94926479710388,4.29476215063293,3.7322225502104,4.30756223611504,3.58031969985047,4.1064285837357,3.56610485240653,3.4806084858135,3.61845074588617,3.07168832294408,3.78898046391413,4.06002372487227
"BBS12",2.39398596329915,1.94103634511884,1.96152947204198,2.22344961198224,3.18620882791704,3.21300625799662,2.78242380440594,1.94831472712631,2.78233711195026,2.36699728034613,1.66365623811748,2.05298229372203,1.69170709089225,2.33024348732463,2.62388423700987
