"","PGBC","QGBC"
"AC008267.3",1.04831629862558,1.98970196279116
"AC008267.5",3.15302426866505,3.96273122138217
"AC008403.3",1.04596142734871,2.06173048028114
"AC008438.2",0.731021254853368,1.31464421617287
"AC008443.1",2.81199474871373,3.1913282523322
"AC008443.3",0.528077320438731,1.70890824020978
"AC008443.4",1.49173033312102,2.98370646816839
"AC008443.5",2.36821003531157,3.00316731814304
"AC008494.2",0.995178087629795,2.0046209675437
"AC008537.1",1.21256916256703,1.96545506102179
"AC008610.1",3.17278203623694,4.00050979217048
"AC008663.2",0.901940758073192,1.49734307015093
"AC008737.2",0,1.00487929556854
"AC008752.2",1.15192768154925,1.6595350174917
"AC008785.1",1.1452745755021,1.54442931826903
"AC008806.1",0.379828214988345,0.823686064040596
"AC008875.1",2.90918620660732,3.48681454268097
"AC008969.1",3.25752574331574,3.82675793716337
"AC009041.2",1.13321992837679,1.78191185969366
"AC009052.1",1.66982497898142,2.22938632418389
"AC009075.1",0.125344950189327,0.606171232954755
"AC009084.1",0.175647045104042,1.25951045813105
"AC009108.1",0.78283620740823,1.40754972912995
"AC009127.2",0.194173954669922,1.13281491635674
"AC009133.3",0.982009754429713,1.47867556568286
"AC009159.1",0.600699950940556,1.78771321013823
"AC009159.2",1.20911869854892,1.70845238050096
"AC009159.3",2.8050457056774,3.84271575177246
"AC009163.5",0.843483306416404,2.32087046342015
"AC009163.6",0.41266274058376,2.30076791590195
"AC009283.1",4.89477873364399,5.27188441957993
"AC009404.1",2.09057570252399,2.97245748716101
"AC009407.1",1.45752949249881,2.69162410364429
"AC009414.2",4.91046033983903,5.2601897304082
"AC009518.2",0.692534815050223,1.3486223221541
"AC009518.3",0.594054781080376,0.963107729011332
"AC009720.1",2.6071306689647,3.06379656295401
"AC009779.1",1.16954957718145,2.07060415543432
"AC009812.1",2.88175548993223,3.27800208660884
"AC009831.4",0.557405661385183,0.910408853711205
"AC009955.2",2.46643155881695,4.57165859377482
"AC009963.2",2.20074424937262,2.56324447051927
"AC010198.1",0.846748781142788,1.37769913693483
"AC010201.1",2.489247250809,3.42242049329279
"AC010201.2",3.52039480293349,4.12943444989376
"AC010205.1",0.287135699520978,0.7467885443195
"AC010327.1",0.225810122651514,0.716682731065093
"AC010327.4",1.08620693614116,1.4958099183053
"AC010327.5",2.04134671197739,2.58058612860568
"AC010335.1",1.40751433654206,3.4900417123604
"AC010359.1",1.88535258915028,2.58189909551258
"AC010422.2",1.43291242077951,1.80514352750472
"AC010425.1",0.400872819611863,0.876155974796437
"AC010531.1",1.12426230926401,2.42700989222438
"AC010551.3",0.623221589208294,1.09339169294847
"AC010595.1",1.41851422697587,1.76280641695805
"AC010615.1",2.10528683105417,2.56164667387753
"AC010618.3",1.42972480021717,1.92042628387068
"AC010654.1",1.42421614683207,1.96142524805944
"AC010719.1",3.09325461415195,5.20142813774734
"AC010883.1",1.17103032030264,1.6986774092606
"AC010894.2",3.02642101440295,3.3510419970658
"AC010904.2",1.44459020939247,1.86904313335744
"AC010931.3",0.676231239812609,1.4187304599479
"AC010997.4",1.63794722762093,2.46333355881289
"AC011374.2",3.25581798782513,4.57104627957436
"AC011450.1",2.57384272243485,3.39701791979321
"AC011458.1",0.808224065163038,1.49378593197051
"AC011458.2",0.748702030365238,1.57977683781116
"AC011474.2",0.662682811139597,1.06273567220124
"AC011475.1",1.32084174818763,2.04877883558075
"AC011481.1",2.67359860649581,3.49837123785651
"AC011487.2",0.423334293105538,0.830015751637371
"AC011530.1",2.35619681845601,2.71705701650818
"AC011816.2",0.95890288082465,1.84115500911676
"AC012313.4",3.15252922719305,3.51388799886253
"AC012313.6",1.33276405686435,1.9571336683727
"AC012313.8",1.9209806849116,2.38645725419068
"AC012414.2",0,0.417302293546015
"AC012462.3",1.12560874111909,1.45207712543516
"AC012512.1",4.9720447416651,6.90042313271889
"AC012615.1",1.98966318803503,2.38391321225357
"AC013244.1",0.72761657088206,1.2823543875539
"AC013268.5",0.203641161541081,0.761249352627604
"AC015660.2",1.94714103853957,3.12230598029946
"AC015660.3",1.96700119156867,2.86240176602955
"AC015660.4",1.08728475351124,2.53107316676019
"AC015802.4",1.0287347445601,1.51948390713316
"AC015813.4",1.94169087372402,2.56388494202272
"AC015909.5",1.65946150039588,2.48829623404291
"AC015983.2",0.38854226659463,1.36610236208621
"AC016027.1",1.01846317534549,1.88400310264888
"AC016168.2",1.31181493931564,2.26516841608843
"AC016575.1",1.2258487158378,1.65749097062129
"AC016588.2",5.53797021567722,5.88621283609863
"AC016590.1",1.44278569464763,1.94653022089409
"AC016705.2",1.20074212939834,1.54026260540451
"AC016717.3",0.654067926177378,1.02977302026091
"AC016722.3",1.18525640510635,1.67683794578385
"AC016739.1",3.90236945747254,4.27070537802313
"AC016831.6",0.135404792622137,0.805524000544177
"AC016876.1",4.40642408324945,5.31653944432253
"AC017104.4",2.74659547052364,3.14223039796976
"AC018521.4",0.67263916932739,1.58580593641963
"AC018635.2",0.135551767675437,2.16580431526785
"AC018638.1",5.02980879561045,5.46340390411901
"AC018638.2",6.05795466178669,6.89660221656688
"AC018638.4",5.56735120299837,6.51789984990667
"AC018638.5",6.39939764422607,7.11822131028928
"AC018638.7",3.23179469833119,3.70078270421976
"AC018638.8",1.9694045380324,2.43468015882134
"AC018845.3",1.52090445431311,1.95234028123168
"AC019322.4",2.52919839043857,2.9393732794364
"AC020604.1",1.3800156661635,1.80176811578497
"AC020661.1",1.36354236657347,1.95208242066157
"AC020904.2",0.753123075522094,2.50133274074934
"AC020916.1",6.44915276687997,6.84291137840418
"AC020917.3",2.3466029875476,2.77512373222211
"AC020928.1",1.46575205366814,2.08628153266981
"AC021218.1",2.56892472688724,3.64539785926885
"AC021739.3",1.47027648993298,2.69974596193894
"AC021739.5",1.45839749234225,2.22970592222162
"AC021755.2",0.168598418816202,1.18529284249979
"AC021755.3",0.163919620241527,2.342603777119
"AC022167.2",1.7050878130342,2.06489351996122
"AC022182.2",1.23367900261717,1.72693209729498
"AC022400.4",1.7996613435798,2.45825049020885
"AC022417.1",1.79707971172182,3.188170597535
"AC022762.2",2.8194175467366,3.35772658435266
"AC022868.1",1.35316010185704,1.8737820806498
"AC023157.3",2.85365384053593,3.48686415484372
"AC023424.2",0.509329732852869,0.932783277525262
"AC023509.1",0.619568329527964,1.24491598641163
"AC023509.4",3.12434879004561,3.50672095953994
"AC023669.1",0.353864799373947,0.852198188305959
"AC023983.2",1.52080699971357,2.22262987269352
"AC024257.3",0.795316977185347,1.11901436499086
"AC024361.3",1.34175504530088,2.07356261843738
"AC024560.1",1.4917902437693,2.66280123717792
"AC024560.3",4.89617052505646,5.55409888049728
"AC024575.1",0.70567650048356,1.05615958603008
"AC024587.1",0.461652525082316,0.932273824171614
"AC024592.2",0.115750260575383,2.01071126539351
"AC024940.3",1.65041880471849,2.01988074924351
"AC024941.1",0.973078223375534,1.89979553993058
"AC025048.2",2.02220979240813,3.09927783368779
"AC025809.1",0.728292433609955,1.64164536089798
"AC025884.2",2.26602603290448,2.84431154525244
"AC026150.1",1.11581963465174,1.53766898667574
"AC026254.2",2.13601695854135,2.83351303768876
"AC026367.2",0.875222330170123,1.46902972770947
"AC026412.1",2.08231513159268,2.8317485335256
"AC026471.1",3.3496914926207,4.05882465508414
"AC026471.4",4.15333905958224,5.05895269416315
"AC026585.1",0.574514703011654,1.36046976910449
"AC026741.1",0.636707064153911,1.03429349963239
"AC026803.1",2.15078193117114,2.90765848196129
"AC026954.1",0.387497767934639,2.40166540223685
"AC027176.3",2.50564373779789,3.0020782732535
"AC027601.3",2.65643315017571,3.50086643236203
"AC032011.1",1.09371604125414,1.71180318711994
"AC034105.2",0,0.519720269393136
"AC034236.2",3.49052143435949,3.95178062155661
"AC034236.3",0.883079628888679,1.93089860025455
"AC044860.2",0,2.04543206405386
"AC055713.1",2.45242990442939,3.0594578438435
"AC061975.3",0.250725608311172,0.747491905966418
"AC061975.5",0.415336564477957,0.915298336171916
"AC061992.1",0.91593173390779,1.30163987505452
"AC061999.1",1.84685169233266,2.45995654960467
"AC063962.1",0.278156050132532,0.890314665194057
"AC067852.1",1.12009666993431,2.21050469311982
"AC067930.3",1.79931834349705,2.23279780684053
"AC067930.5",2.69251437837274,4.1132191037624
"AC068057.1",0.769745816820135,1.7341654226247
"AC068213.1",2.5419401111193,3.10669659389347
"AC068279.1",1.29009039174672,1.70691204974675
"AC068338.3",1.90367874617938,2.78424755667424
"AC068620.1",2.64971410795961,3.03016205671482
"AC068888.1",1.25549209978618,1.90450807390764
"AC068944.1",2.29367377523052,2.93563602236322
"AC069154.1",0.728480416766708,1.54632246051339
"AC069209.1",1.58254697106879,3.72671665589021
"AC069213.1",1.58976857061393,2.05018620560064
"AC069213.2",2.52204223840124,3.12022109211478
"AC069213.3",2.64636680049971,3.43800910038773
"AC069218.2",0.312470503225749,0.899390005370011
"AC069222.1",1.41579244958856,1.97232171126814
"AC069503.3",0.456281534711103,1.24051914383682
"AC072052.1",0.235385416973215,0.933607731396179
"AC073073.1",2.37152724792359,2.77222220529434
"AC073111.5",1.13742229849579,1.48896206272436
"AC073150.1",0.294123437974478,1.09680509778729
"AC073195.1",2.3930763356022,2.81018060747045
"AC073210.1",1.70999239069065,2.46178006766117
"AC073316.2",1.46864651047427,2.32213900036061
"AC073335.1",1.01217388063254,1.34249026075991
"AC073349.2",3.44235853759168,5.11015638145588
"AC073389.3",2.15376286241783,2.50374392193827
"AC073429.2",0.531726422193565,0.876112098785513
"AC073476.3",1.575662162313,2.12293751750726
"AC073517.1",0.825629792620154,1.29362135858777
"AC073578.4",2.41804318369666,3.22680501813517
"AC073610.1",1.35764379953463,1.83588407348086
"AC073834.1",0.693391161170158,1.30166706315646
"AC073878.2",0.182823803443111,0.644451093801742
"AC074117.1",2.80398689193751,3.16545988882851
"AC074131.1",0.287427535168447,0.713088716909157
"AC074138.1",2.71264459411624,3.61082586180587
"AC078909.2",2.39273808916032,2.80918088776719
"AC079089.1",1.23950242696584,1.86835651992954
"AC079089.2",0.333985096674923,0.671394817031874
"AC079140.3",0.665318923053463,1.17583856285971
"AC079305.3",0.51051159935559,1.37709086974718
"AC079781.5",1.27222519028497,1.8538044533607
"AC079922.2",3.30842906110817,3.92131527740027
"AC080080.1",2.55384739220868,3.63702579906001
"AC080129.2",1.55770147787592,1.93962637022018
"AC083843.2",0.7930440924529,1.22336161372447
"AC083902.2",1.55259088570666,2.41331234549066
"AC084125.2",0.514269867517601,0.921036930819672
"AC084211.1",0.346930577483306,0.686745771497206
"AC084337.2",2.84853563299147,3.38509894889813
"AC084864.1",0.365001633914548,1.23397763170388
"AC087239.1",1.73919720441122,2.5970737177088
"AC087491.1",0.289773969489659,1.16089478933972
"AC087627.1",1.83085548521399,2.62847219128431
"AC087672.2",0.380598371346458,0.729459153306605
"AC090192.1",0.500625573875453,1.32959102873638
"AC090241.2",2.12752076015119,2.78080660943828
"AC090618.1",0.928965822619156,1.73502100586357
"AC090692.1",1.69588118781947,2.47077930645795
"AC090844.2",0.580131244051425,1.62285200780127
"AC091185.1",3.40929186879889,4.05747222465625
"AC091812.2",1.62185059968274,2.29539005722507
"AC091812.3",0.706355699399263,1.18474942059288
"AC091825.1",2.42375348504937,2.96482998583496
"AC091849.2",0.320634059328064,1.17777111905901
"AC091917.2",0.560669163440471,0.956966362928063
"AC091932.1",0.859663409988205,1.57756888381835
"AC092013.1",1.87870687107109,2.65738788706474
"AC092117.1",2.02310172541152,2.68371742866635
"AC092119.2",3.11298102537772,3.48039276558077
"AC092162.3",0.738005933202555,1.33630535068667
"AC092171.4",3.3889802814276,3.98402196497855
"AC092295.1",1.07442220246761,1.62870486919842
"AC092295.2",3.11024014103719,3.6350762937941
"AC092437.1",0.441665123619516,0.825297096580651
"AC092611.2",2.53725890946879,3.83805016335738
"AC092653.1",1.157814222363,1.64193337518679
"AC092670.1",0.274303121182137,0.657278457210277
"AC092681.3",1.94042663367363,2.4136806571082
"AC092757.2",1.53556177465092,2.36608332811297
"AC092803.2",1.43072787585259,1.81929584575238
"AC092809.3",0.386324132427376,1.14867135061835
"AC092954.1",2.16087264989118,3.51158893864206
"AC092954.2",1.24965062378855,2.05903152160528
"AC093106.1",1.15636144332544,1.71780550693581
"AC093162.2",2.12045441748175,3.01128404186246
"AC093278.1",1.1745841003936,2.20786655688193
"AC093278.2",0.224138496053477,0.712895355737868
"AC093297.2",5.7038768565749,6.32824562848481
"AC093382.1",1.3820818009592,1.77756267045661
"AC093392.2",1.52034759481556,1.98294186045385
"AC093458.1",1.90015798992016,2.37104581354296
"AC093458.2",2.29701603982732,3.2011815120417
"AC093510.2",1.10170367535193,1.42512792277998
"AC093591.2",0.540980060282468,0.941098695525983
"AC093627.3",3.22709956258243,4.03073109033799
"AC093734.1",0.788044145913386,2.03557099599401
"AC096733.2",2.82947225704505,3.60085051055225
"AC096887.1",0.421260846548059,0.806558540951432
"AC096920.1",0.139093259582717,0.843279665527599
"AC097359.1",0.807043113017781,1.91562882367489
"AC097359.3",0.296313256089713,1.46132510439274
"AC097532.2",2.63683432504159,3.35687178082893
"AC098479.1",0.984332662656163,1.73935605028604
"AC098591.1",0.649964242884302,1.34916752568886
"AC098614.2",0.40439639820069,0.770774128132827
"AC099066.3",0.565315803026116,1.00731002810828
"AC099398.1",1.38325726345731,1.90964692521926
"AC099518.6",2.38016600086374,3.21565479262393
"AC099522.2",3.23179884343188,3.7140513239847
"AC099552.4",0.26786516724513,0.779203206740218
"AC100793.4",0.304869476042114,0.731015271374088
"AC100803.1",0.489834749806032,0.812711920016987
"AC100803.2",0.864934859189716,1.85566648530875
"AC102953.1",1.04533853726461,2.62872249692587
"AC102953.2",4.8266680465202,5.75073382585971
"AC103564.1",1.07763966953625,1.65310226656339
"AC103798.2",0.7609308483352,1.48695856541148
"AC104057.1",1.28887048784301,2.32497982602898
"AC104058.1",0.940681299381548,1.93197756301779
"AC104066.1",1.48465834769262,2.45235544958804
"AC104137.1",2.87142291688528,3.34242410321766
"AC104521.1",0.359785132504076,1.13428972663226
"AC104590.1",1.36545758844212,2.76728957178375
"AC104653.2",0.763950433157161,1.62132992107716
"AC104825.1",1.60502787592739,2.1630721318186
"AC105118.1",1.2804942564579,3.01370010663272
"AC105206.2",2.52588915254793,3.14434741763525
"AC105285.1",1.15679394459967,1.51710121514674
"AC105339.1",0.625167519373655,1.02655266916896
"AC105345.1",0.258881509604103,0.771749567823814
"AC105383.1",1.19047412868376,1.74051900948695
"AC106052.1",1.58599328662506,2.02297454749938
"AC106786.1",2.44624000317403,3.99032443308725
"AC106820.2",1.724528372589,2.18839539799518
"AC106881.1",1.29013735678274,2.74600588871395
"AC106897.1",1.05626863274187,1.81789449653164
"AC107294.1",2.80525919990226,4.76567866541468
"AC107294.2",2.88465558671519,4.3266544378974
"AC107294.3",4.0158141052689,5.73604483978916
"AC107871.2",0.876414809521863,1.28147241984064
"AC108134.1",0.13633045467145,0.85850588680301
"AC108134.4",1.07326934421841,1.7629827626282
"AC108156.1",0.265571379770048,1.61824818319829
"AC108673.3",2.48667413497245,3.60127553137038
"AC109454.4",1.77203617524059,2.31716254006111
"AC110079.1",1.53739129397129,1.87534074286612
"AC110079.2",0.82719057010291,1.35249789686599
"AC110285.1",0.410535075786282,1.72459768174187
"AC110285.2",2.97507892961392,3.84313498823029
"AC110285.5",0.693934985414326,1.36842427038602
"AC112191.1",0.473707803798352,1.0542653475352
"AC112229.4",0.348987936253967,0.786660998170984
"AC113208.2",0.471863035280972,1.59266642232186
"AC114490.3",2.3687787302685,2.76346499328159
"AC114501.1",2.06383653154358,2.64063727510409
"AC114928.1",2.32223717366856,2.66174157885925
"AC114956.1",0.740717029770684,1.75530595410282
"AC115284.2",2.24798140073844,2.77571742425194
"AC115522.1",1.79983037770356,2.16793538680115
"AC115618.1",0.6056852255914,0.976052382104469
"AC116407.2",3.30970551572642,3.84189249619208
"AC117498.3",0.845650797371962,3.26067658576206
"AC117532.1",0.326886620768057,0.973763668752649
"AC118282.4",2.58588037132917,3.84086622767319
"AC118658.1",4.37073115469225,6.21547963367124
"AC119751.2",0.259657614805623,0.87242345221151
"AC119751.3",1.02369622982437,1.6705845233011
"AC119751.4",2.38517120840665,2.71819370887763
"AC119751.5",1.93525081521085,2.84193902114527
"AC122683.1",0.122950067840645,0.906595839169534
"AC122713.2",1.28783230480616,2.02166481018685
"AC124944.3",3.07481004356302,3.83714361189761
"AC125232.1",0.790728662451537,1.15767806205923
"AC125494.2",2.8939102703804,4.29023395764182
"AC126175.1",0.786446686974915,1.66727473632266
"AC126178.1",0.328857523144625,0.803879662612608
"AC126335.2",1.24298367691916,2.18447049174778
"AC126564.1",0.779737100574953,1.11763317546048
"AC126755.1",1.34647282336448,2.29014271701935
"AC126915.2",1.0157196281741,1.63260148170215
"AC127496.2",0.357990407364962,2.02406809179013
"AC127496.5",0.583613369393412,2.09531714991533
"AC127537.1",1.40789804271691,2.29269835123221
"AC128677.1",0.875961496342635,1.31825884846391
"AC128709.3",0.188173311662015,0.573931418539218
"AC129492.4",0.569283547861085,1.06809791548724
"AC131157.1",0.0489486290397171,0.797051042616056
"AC132008.2",3.71832290265972,4.19262370696148
"AC132872.1",5.3385037144364,6.23458320042319
"AC132872.2",1.52516102717946,2.13358854950997
"AC132938.1",2.08250138395055,3.27742505113464
"AC133552.4",0.663700660177391,1.80837920232448
"AC134879.2",0.960964914929305,1.64619276744593
"AC135050.3",0.85383887232773,1.51269974134598
"AC135178.3",2.18062298155866,2.98776569218867
"AC135506.1",1.26154069139981,2.90792212290911
"AC135776.4",4.47738380031933,5.66305128678377
"AC136475.1",0.596711045717209,0.954902138878928
"AC136475.3",0.94537151647565,2.74207104722445
"AC136475.5",1.3065230790864,2.65224497350773
"AC136475.6",0.266155080025772,0.747572593331257
"AC136475.9",1.75950073578224,4.31381126880483
"AC136944.1",1.70564928820174,2.36008473376903
"AC136944.2",4.10989342090671,5.59668054924214
"AC137695.2",0.75029765299527,2.25485702137067
"AC138035.1",1.09508039803021,1.60597767758365
"AC138150.1",3.10460380317077,3.92015586168252
"AC138207.5",0.646299887816296,1.18648722550469
"AC138696.1",0.93285283298882,1.28492643237771
"AC138894.3",0.103103354942879,0.826074737921242
"AC138907.10",2.9940084593245,4.37182912748742
"AC138907.8",2.86057397137511,4.56111364390943
"AC138907.9",4.93315632063298,6.08662984086504
"AC138932.1",1.18144805352429,1.76647833002964
"AC139149.1",0.542787845844539,1.14167228140582
"AC139495.3",0.844707262646585,1.49824822930634
"AC139530.2",1.9005199685463,2.33055441436947
"AC139795.2",2.85567723623339,3.37165065642569
"AC141002.1",2.76448579346166,3.34188054549717
"AC141586.1",1.73369206423648,2.51299561018767
"AC141586.2",0.365429937610502,0.958127870840547
"AC142472.1",3.15681105950944,3.80654159219681
"AC144831.1",0.990290853864061,1.43095010368633
"AC145207.9",3.17116538901543,3.56201668437147
"AC145343.1",1.00874342336068,1.45048107941888
"AC145350.2",0.378857952175702,0.929933990250243
"AC145422.1",0.861031447814758,1.56131159462709
"AC147651.1",1.0721383694919,1.6497299186687
"AC156455.1",1.05396315215935,1.77883421388148
"AC231981.1",0.946026942808454,1.43280776463337
"AC233263.1",0.686762170212027,1.47239375476476
"AC233263.6",2.56652703336784,3.29718767682205
"AC233280.1",2.99275335500332,3.57173205251811
"AC233723.2",3.32004216815595,3.69800097510225
"AC234582.1",0.515836448688381,1.14284672299907
"AC234775.1",0.590788168648461,0.912863649088798
"AC234778.2",1.4350631632081,2.47404604882927
"AC234917.1",1.05676385688237,1.78186747045702
"AC239600.1",0.559780523431414,1.38939370437356
"AC239803.1",0.672271659471534,1.29616631187672
"AC239803.4",0.598927598541786,1.26857838158119
"AC241377.3",0.311002426097302,0.68195412231426
"AC242988.1",1.07205032177985,2.41596075332118
"AC243830.2",1.36473381030515,2.05904706454628
"AC244033.2",1.2960501350297,2.0386508010389
"AC244452.1",0.135868644695894,0.721779656318668
"AC244452.3",3.66989242884095,4.1401395619404
"AC244502.1",2.66240192901915,3.01672968226282
"AC244517.11",0.901361960761769,1.38874022074436
"AC245060.2",1.76241560885768,2.37283157583524
"AC245060.5",3.65317397073288,4.34201312605451
"AC245884.8",2.22016134430551,2.99698036233382
"AC246787.1",2.78058068781796,3.12009277990765
"AC254562.2",0.455606870333288,0.898344173602399
"AC254633.1",2.4284031559083,3.39279421928245
"ACADS",3.76465079096563,4.26353055242142
"ACAP1",1.42912401673481,3.04382227220541
"ACBD4",4.20021710150167,5.49958701750851
"ACER2",1.8226154558147,2.38381120874758
"ACHE",2.37088001758851,4.71336706477154
"ACRBP",0.607551289096581,1.6327816416395
"ACSL1",2.33988488356901,2.74294462530231
"ACSS3",2.27468311958263,2.76254307837716
"ACTN2",0.728837268751834,1.84724348370374
"ACVR2B",2.3287130653105,2.70642055760911
"ADAM11",1.11084402501725,1.99747940992685
"ADAM22",1.59061629265219,2.12419511281971
"ADAM8",1.15173550706868,1.84732078617791
"ADAMTS13",1.98742940331657,2.925012058857
"ADAMTS4",4.9260505277107,5.5721463905642
"ADAMTS7",1.36704914442104,1.69496390201333
"ADAMTSL5",2.71533407018552,4.04282960664921
"ADGRB2",4.38486063420628,4.8095435489039
"ADGRE5",4.23230579393971,4.564739599936
"ADGRG1",4.45072106113394,6.39638875512639
"ADGRL1",0.761269675703719,1.21541259542484
"ADHFE1",1.80231123423194,3.27907632128343
"ADRB2",0.936416481203752,1.69107772467597
"AF038458.3",0.586168871015917,1.59337844779201
"AF131216.2",1.30343510053665,2.62706405386953
"AF186192.3",0.338165892692747,0.719276457215476
"AFAP1L2",1.05273513943636,1.39648550527088
"AFMID",3.34724919477245,3.78632465802476
"AGAP2",2.32736744546789,4.10253203820151
"AGAP3",4.16641837988868,4.71695130425332
"AGBL2",0.794621639893384,1.13886955113378
"AGER",4.79529434415035,5.80183128437677
"AGGF1P2",0.536730542727577,0.996098174263633
"AGPAT2",3.31497392281101,4.16099333212821
"AGT",6.74856674256209,7.80341701826553
"AHCYL2",1.93118128302305,2.27779839792549
"AHNAK2",3.82465736219664,4.40353318662172
"AHRR",1.37164265352785,1.92125522223991
"AHSA2P",6.1483182684371,6.47168739182652
"AJM1",4.97264751546131,5.80212167888267
"AK4P3",0.328746867347369,0.67050119001659
"AKAP6",1.21293819693397,1.56382766243147
"AKAP8L",3.70792005765751,4.77515786559451
"AL008582.1",1.75067938794647,2.42399761414938
"AL008635.1",1.02081958704457,1.64695047159365
"AL008638.5",0.794000153918404,1.1690778582393
"AL008707.1",3.7244745886464,5.11484659929354
