"","No_data"
"AC021755.3",1.03539328299252
"AC022167.2",1.849010095805
"AC022182.2",1.4309802404883
"AC022400.4",2.06309700223142
"AC022417.1",2.35351606604709
"AC022762.2",3.03474116178302
"AC022868.1",1.56140889337414
"AC023157.3",3.10693796625905
"AC023424.2",0.678711150721826
"AC023509.1",0.86970739228143
"AC023509.4",3.27729765784334
"AC023669.1",0.553198154946751
"AC023983.2",1.80153614890555
"AC024257.3",0.924795932307553
"AC024361.3",1.63447807455548
"AC024560.1",1.96019464113275
"AC024560.3",5.15934186723279
"AC024575.1",0.845869734702167
"AC024587.1",0.649901044718035
"AC024592.2",0.873734662502636
"AC024940.3",1.7982035825285
"AC024941.1",1.34376514999755
"AC025048.2",2.45303700891999
"AC025809.1",1.09363360452517
"AC025884.2",2.49734023784366
"AC026150.1",1.28455937546134
"AC026254.2",2.41501539020031
"AC026367.2",1.11274528918586
"AC026412.1",2.38208849236585
"AC026471.1",3.63334475760607
"AC026471.4",4.5155845134146
"AC026585.1",0.88889672944879
"AC026741.1",0.795741638345305
"AC026803.1",2.4535325514872
"AC026954.1",1.19316482165552
"AC027176.3",2.70421755198014
"AC027601.3",2.99420646305024
"AC032011.1",1.34095089960046
"AC034105.2",0.207888107757255
"AC034236.2",3.67502510923834
"AC034236.3",1.30220721743503
"AC044860.2",0.818172825621544
"AC055713.1",2.69524108019503
"AC061975.3",0.44943212737327
"AC061975.5",0.615321273155541
"AC061992.1",1.07021499036648
"AC061999.1",2.09209363524146
"AC063962.1",0.523019496157142
"AC067852.1",1.55625987920851
"AC067930.3",1.97271012883444
"AC067930.5",3.2607962685286
"AC068057.1",1.15551365914196
"AC068213.1",2.76784270422897
"AC068279.1",1.45681905494674
"AC068338.3",2.25590627037732
"AC068620.1",2.80189328746169
"AC068888.1",1.51509848943476
"AC068944.1",2.5504586740836
"AC069154.1",1.05561723426538
"AC069209.1",2.44021484499736
"AC069213.1",1.77393562460862
"AC069213.2",2.76131377988665
"AC069213.3",2.96302372045492
"AC069218.2",0.547238304083454
"AC069222.1",1.63840415426039
"AC069503.3",0.769976578361388
"AC072052.1",0.514674342742401
"AC073073.1",2.53180523087189
"AC073111.5",1.27803820418722
"AC073150.1",0.615196101899602
"AC073195.1",2.5599180443495
"AC073210.1",2.01070746147886
"AC073316.2",1.8100435064288
"AC073335.1",1.14430043268349
"AC073349.2",4.10947767513736
"AC073389.3",2.29375528622601
"AC073429.2",0.669480692830345
"AC073476.3",1.7945723043907
"AC073517.1",1.0128264190072
"AC073578.4",2.74154791747207
"AC073610.1",1.54893990911312
"AC073834.1",0.936701521964677
"AC073878.2",0.367474719586563
"AC074117.1",2.94857609069391
"AC074131.1",0.457692007864731
"AC074138.1",3.0719171011921
"AC078909.2",2.55931520860307
"AC079089.1",1.49104406415132
"AC079089.2",0.468948984817703
"AC079140.3",0.869526778975963
"AC079305.3",0.857143307512226
"AC079781.5",1.50485689551526
"AC079922.2",3.55358354762501
"AC080080.1",2.98711875494921
"AC080129.2",1.71047143481362
"AC083843.2",0.965171100961527
"AC083902.2",1.89687946962026
"AC084125.2",0.676976692838429
"AC084211.1",0.482856655088866
"AC084337.2",3.06316095935413
"AC084864.1",0.712592033030283
"AC087239.1",2.08234780973025
"AC087491.1",0.638222297429682
"AC087627.1",2.14990216764212
"AC087672.2",0.520142684130516
"AC090192.1",0.832211755819823
"AC090241.2",2.38883509986603
"AC090618.1",1.25138789591692
"AC090692.1",2.00584043527486
"AC090844.2",0.997219549551363
"AC091185.1",3.66856401114183
"AC091812.2",1.89126638269967
"AC091812.3",0.897713187876709
"AC091825.1",2.6401840853636
"AC091849.2",0.663488883220443
"AC091917.2",0.719188043235508
"AC091932.1",1.14682559952026
"AC092013.1",2.19017927746855
"AC092117.1",2.28734800671345
"AC092119.2",3.25994572145894
"AC092162.3",0.977325700196202
"AC092171.4",3.62699695484798
"AC092295.1",1.29613526915993
"AC092295.2",3.32017460213996
"AC092437.1",0.59511791280397
"AC092611.2",3.05757541102422
"AC092653.1",1.35146188349252
"AC092670.1",0.427493255593393
"AC092681.3",2.12972824304746
"AC092757.2",1.86777039603574
"AC092803.2",1.58615506381251
"AC092809.3",0.691263019703764
"AC092954.1",2.70115916539153
"AC092954.2",1.57340298291524
"AC093106.1",1.38093906876959
"AC093162.2",2.47678626723404
"AC093278.1",1.58789708298893
"AC093278.2",0.419641239927233
"AC093297.2",5.95362436533886
"AC093382.1",1.54027414875816
"AC093392.2",1.70538530107088
"AC093458.1",2.08851311936928
"AC093458.2",2.65868222871307
"AC093510.2",1.23107337432315
"AC093591.2",0.701027514379874
"AC093627.3",3.54855217368465
"AC093734.1",1.28705488594564
"AC096733.2",3.13802355844793
"AC096887.1",0.575379924309408
"AC096920.1",0.42076782196067
"AC097359.1",1.25047739728062
"AC097359.3",0.762317995410925
"AC097532.2",2.92484930735653
"AC098479.1",1.28634201770811
"AC098591.1",0.929645556006127
"AC098614.2",0.550947490173545
"AC099066.3",0.74211349305898
"AC099398.1",1.59381312816209
"AC099518.6",2.71436151756781
"AC099522.2",3.42469983565301
"AC099552.4",0.472400383043165
"AC100793.4",0.475327794174903
"AC100803.1",0.618985617890414
"AC100803.2",1.26122750963733
"AC102953.1",1.67869212112912
"AC102953.2",5.196294358256
"AC103564.1",1.3078247083471
"AC103798.2",1.05134193516571
"AC104057.1",1.7033142231174
"AC104058.1",1.33719980483604
"AC104066.1",1.87173718845079
"AC104137.1",3.05982339141823
"AC104521.1",0.669586970155351
"AC104590.1",1.92619038177877
"AC104653.2",1.10690222832516
"AC104825.1",1.82824557828388
"AC105118.1",1.97377659652783
"AC105206.2",2.77327245858286
"AC105285.1",1.3009168528185
"AC105339.1",0.785721579291776
"AC105345.1",0.464028732891988
"AC105383.1",1.41049208100504
"AC106052.1",1.76078579097479
"AC106786.1",3.06387377513932
"AC106820.2",1.91007518275147
"AC106881.1",1.87248476955523
"AC106897.1",1.36091897825778
"AC107294.1",3.58942698610723
"AC107294.2",3.46145512718808
"AC107294.3",4.703906399077
"AC107871.2",1.03843785364938
"AC108134.1",0.425200627524074
"AC108134.4",1.34915471158233
"AC108156.1",0.806642101141345
"AC108673.3",2.93251469353162
"AC109454.4",1.9900867211688
"AC110079.1",1.67257107352922
"AC110079.2",1.03731350080814
"AC110285.1",0.936160118168518
"AC110285.2",3.32230135306047
"AC110285.5",0.963730699403004
"AC112191.1",0.705930821293093
"AC112229.4",0.524057161020774
"AC113208.2",0.920184390097325
"AC114490.3",2.52665323547374
"AC114501.1",2.29455682896778
"AC114928.1",2.45803893574484
"AC114956.1",1.14655259950354
"AC115284.2",2.45907581014384
"AC115522.1",1.94707238134259
"AC115618.1",0.753832088196628
"AC116407.2",3.52258030791268
"AC117498.3",1.811661112728
"AC117532.1",0.585637439961894
"AC118282.4",3.08787471386678
"AC118658.1",5.10863054628385
"AC119751.2",0.504763949767978
"AC119751.3",1.28245154721506
"AC119751.4",2.51838020859504
"AC119751.5",2.29792609758462
"AC122683.1",0.436408376372201
"AC122713.2",1.58136530695843
"AC124944.3",3.37974347089685
"AC125232.1",0.937508422294613
"AC125494.2",3.45243974528497
"AC126175.1",1.13877790671401
"AC126178.1",0.518866378931818
"AC126335.2",1.61957840285061
"AC126564.1",0.914895530529164
"AC126755.1",1.72394078082643
"AC126915.2",1.26247236958532
"AC127496.2",1.02442148113503
"AC127496.5",1.18829488160218
"AC127537.1",1.76181816612303
"AC128677.1",1.05288043719114
"AC128709.3",0.342476554412896
"AC129492.4",0.768809294911546
"AC131157.1",0.348189594470252
"AC132008.2",3.90804322438042
"AC132872.1",5.69693550883112
"AC132872.2",1.76853203611166
"AC132938.1",2.56047085082419
"AC133552.4",1.12157207703623
"AC134879.2",1.23505605593596
"AC135050.3",1.11738321993503
"AC135178.3",2.50348006581066
"AC135506.1",1.92009326400353
"AC135776.4",4.9516507949051
"AC136475.1",0.739987482981897
"AC136475.3",1.66405132877517
"AC136475.5",1.84481183685493
"AC136475.6",0.458722085347966
"AC136475.9",2.78122494899128
"AC136944.1",1.96742346642866
"AC136944.2",4.70460827224088
"AC137695.2",1.35212140034543
"AC138035.1",1.29943930985159
"AC138150.1",3.43082462657547
"AC138207.5",0.862374822891652
"AC138696.1",1.07368227274438
"AC138894.3",0.392291908134224
"AC138907.10",3.54513672658967
"AC138907.8",3.54078984038884
"AC138907.9",5.3945457287258
"AC138932.1",1.41546016412643
"AC139149.1",0.782341620069052
"AC139495.3",1.10612364931049
"AC139530.2",2.07253374687557
"AC139795.2",3.06206660431031
"AC141002.1",2.99544369427586
"AC141586.1",2.04541348261695
"AC141586.2",0.60250911090252
"AC142472.1",3.41670327258439
"AC144831.1",1.16655455379297
"AC145207.9",3.32750590715785
"AC145343.1",1.18543848578396
"AC145350.2",0.599288367405518
"AC145422.1",1.14114350653969
"AC147651.1",1.30317498916262
"AC156455.1",1.3439115768482
"AC231981.1",1.14073927153842
"AC233263.1",1.00101480403312
"AC233263.6",2.85879129074952
"AC233280.1",3.22434483400924
"AC233723.2",3.47122569093447
"AC234582.1",0.766640558412658
"AC234775.1",0.719618360824596
"AC234778.2",1.85065631745657
"AC234917.1",1.34680530231223
"AC239600.1",0.891625795808271
"AC239803.1",0.921829520433608
"AC239803.4",0.866787911757547
"AC241377.3",0.459383104584085
"AC242988.1",1.60961449439638
"AC243830.2",1.6424591120016
"AC244033.2",1.59309040143338
"AC244452.1",0.370233049345004
"AC244452.3",3.85799128208073
"AC244502.1",2.80413303031662
"AC244517.11",1.0963132647548
"AC245060.2",2.00658199564871
"AC245060.5",3.92870963286153
"AC245884.8",2.53088895151684
"AC246787.1",2.91638552465384
"AC254562.2",0.632701791640932
"AC254633.1",2.81415958125796
"ACADS",3.96420269554794
"ACAP1",2.07500331892305
"ACBD4",4.71996506790441
"ACER2",2.04709375698785
"ACHE",3.30787483646172
"ACRBP",1.01764343011375
"ACSL1",2.50110878026233
"ACSS3",2.46982710310044
"ACTN2",1.1761997547326
"ACVR2B",2.47979606222994
"ADAM11",1.46549817898109
"ADAM22",1.8040478207192
"ADAM8",1.42996961871237
"ADAMTS13",2.36246246553274
"ADAMTS4",5.1844888728521
"ADAMTS7",1.49821504745796
"ADAMTSL5",3.24633228477099
"ADGRB2",4.55473380008533
"ADGRE5",4.36527931633822
"ADGRG1",5.22898813873092
"ADGRL1",0.942926843592166
"ADHFE1",2.39301726905254
"ADRB2",1.23828097859264
"AF038458.3",0.989052701726354
"AF131216.2",1.8328866818698
"AF186192.3",0.490610118501839
"AFAP1L2",1.19023528577017
"AFMID",3.52287938007337
"AGAP2",3.03743328256134
"AGAP3",4.38663154963454
"AGBL2",0.932320804389543
"AGER",5.19790912024092
"AGGF1P2",0.720477595341999
"AGPAT2",3.65338168653789
"AGT",7.17050685284347
"AHCYL2",2.06982812898403
"AHNAK2",4.05620769196667
"AHRR",1.59148768101267
"AHSA2P",6.27766591779287
"AJM1",5.30443718082985
"AK4P3",0.465448596415058
"AKAP6",1.35329398313297
"AKAP8L",4.13481518083231
"AL008582.1",2.02000667842763
"AL008635.1",1.2712719408642
"AL008638.5",0.944031235646763
"AL008707.1",4.28062339290526
"AL008718.2",0.654863797516197
"AL008723.3",0.43129449710108
"AL021368.2",3.39702734167318
"AL021368.3",1.11408635596226
"AL021707.2",1.38689916503191
"AL021918.1",0.315375840341415
"AL022069.1",2.62737109602805
"AL022069.2",1.71013469135922
"AL022328.4",3.06628609780141
"AL022334.2",0.267621150089889
"AL022341.1",2.73749718657097
"AL023284.4",2.64219499075755
"AL023583.1",1.2487462920152
"AL024474.1",0.950158616728781
"AL031118.1",2.69059419010337
"AL031123.2",1.56507845063637
"AL031432.5",2.37587343593247
"AL031602.1",1.78717566253814
"AL035252.3",3.19753260475591
"AL035252.4",0.332332493510594
"AL049597.1",1.68526718331124
"AL049796.1",1.62554477906938
"AL049836.1",3.28435998499868
"AL049871.1",3.1306630794475
"AL078595.1",5.41905389290265
"AL078601.2",0.917259796217422
"AL078621.3",5.53537709233667
"AL109741.1",0.405447214818444
"AL109804.1",0.656271485599654
"AL109936.2",1.57611344066886
"AL109976.1",1.24967284227706
"AL110118.2",1.03642978549278
"AL117328.1",1.76881285925367
"AL117344.1",2.26257819069991
"AL117348.2",1.10171627578409
"AL118516.1",4.97848017592406
"AL118558.3",3.28386493632565
"AL118558.4",2.56237359159263
"AL121580.1",0.71602659567331
"AL121612.2",2.56825155808237
"AL121761.2",1.31332413641017
"AL121768.1",1.44884423483677
"AL121782.1",1.43448032396918
"AL121809.2",0.432405531944167
"AL121890.3",0.356449773128871
"AL121950.1",1.66912634269912
"AL132640.1",0.884020387301721
"AL133215.3",1.74600265042326
"AL133268.3",0.524054065002601
"AL133325.3",1.7488287844526
"AL133355.1",3.70305672083629
"AL133367.1",4.49852539059904
"AL133410.1",2.26422627011352
"AL135791.1",1.63277334524081
"AL135818.2",0.537430687158041
"AL135924.2",1.03653432677079
"AL136038.3",1.1822541118186
"AL136295.1",2.46878850545991
"AL136295.3",0.979227743418383
"AL136295.5",0.901894377388452
"AL136317.2",1.6848743184672
"AL136380.1",1.98194773715849
"AL137003.1",3.24378145335383
"AL137003.2",4.19977341602614
"AL137026.1",0.632128914728278
"AL137145.1",1.43449049386709
"AL137145.2",0.497540956977222
"AL137918.1",0.752075891435043
"AL138690.1",1.71308694400067
"AL138781.2",1.72905583598969
"AL138831.3",2.57974317649207
"AL139246.3",0.646736821249514
"AL139352.1",0.366546416355994
"AL139393.1",0.618534565563038
"AL139424.2",2.49901212362595
"AL157770.1",2.07900569286337
"AL157871.6",0.812250647536477
"AL157935.1",1.96554378949031
"AL158042.1",0.590544861801952
"AL158151.1",0.635503387718881
"AL158151.4",2.01465910732824
"AL158206.1",5.45063563681797
"AL158211.3",1.02608600681259
"AL158801.2",0.665293596671862
"AL160314.2",0.607600770985834
"AL161640.1",0.601013693629738
"AL161670.2",1.57908195205207
"AL161785.3",0.546065983027024
"AL161912.4",1.61311620318714
"AL161935.3",1.47467519623023
"AL162231.2",1.46161844812542
"AL162386.1",2.02163643963879
"AL162497.1",2.13256046451003
"AL162574.2",2.32641761311071
"AL162595.1",3.57648390081998
"AL162725.2",0.588071095708708
"AL162741.1",2.64709249060516
"AL353151.1",0.389891304087589
"AL353622.2",1.16602671360354
"AL353708.3",2.15211613901735
"AL353764.1",0.594416984505655
"AL353796.1",3.29093943296881
"AL353807.4",3.52389420978616
"AL354822.1",5.26656162081547
"AL354872.2",3.00054450438647
"AL355075.5",3.54153037904938
"AL355297.3",2.44226833028894
"AL355309.1",4.14560314317396
"AL355432.1",2.20971462646172
"AL355472.1",4.03268853394129
"AL355596.1",0.581127011092128
"AL355974.1",1.83520586365763
"AL355974.2",2.48666706334651
"AL355987.3",2.60416605279949
"AL355987.5",2.38091911842221
"AL356488.1",1.15000557366396
"AL356512.1",2.16924598384259
"AL356859.1",0.731649069346177
"AL358072.1",2.93603912057117
"AL358334.1",0.784671935698521
"AL358933.1",0.96060729238102
"AL359091.2",0.850942059605624
"AL359504.2",4.1137575687164
"AL359510.2",1.96483928662437
"AL359641.1",0.745085677600091
"AL359715.2",3.01482326137764
"AL359762.2",0.59245751707624
"AL359771.1",0.494630716238256
"AL359852.1",0.555715020621289
"AL359955.1",1.45871577422425
"AL365181.2",5.83793293205209
"AL365181.4",2.71303944466446
"AL365205.3",0.770137539676651
"AL365226.2",0.317064200611787
"AL390067.1",1.57099772624947
"AL390115.1",2.60299839983358
"AL390195.1",2.98902965192919
"AL390195.2",4.1447703206088
"AL390755.1",4.28349445234604
"AL390955.1",0.636077017373314
"AL391095.3",1.70161515457704
"AL391244.2",0.946718339666451
"AL391262.1",0.641758867115286
"AL391422.1",1.31194260920418
"AL391422.3",4.16839800506055
"AL391684.1",2.00552742033699
"AL391807.1",3.48669605183253
"AL391811.1",4.51056321182954
"AL442663.4",2.62817530616761
"AL445228.2",1.81649894073752
"AL445483.1",0.979632796872198
"AL445665.1",1.72820495942211
"AL449212.1",0.53325081320505
"AL450306.1",1.49695612784759
"AL450998.1",4.69315058651254
"AL451123.1",1.78224673379523
"AL512274.1",1.12442070811077
"AL512343.2",1.77142275559596
"AL512353.2",0.374713096197605
"AL512356.1",0.684343002236503
"AL512604.2",0.540883620478983
"AL512625.2",2.20682152439436
"AL513165.1",7.30456220754048
"AL513217.1",1.35979143971971
"AL513283.1",1.73373455249414
"AL513303.1",0.523925303437357
"AL513320.1",1.99119413583478
"AL513497.1",3.08611425087279
"AL583810.2",0.959509970492426
"AL583839.1",3.14623071620755
"AL583856.2",1.88011560638349
"AL589743.1",1.93255256297177
"AL589743.6",1.56102602019049
"AL589765.6",1.88684711728049
"AL589880.1",1.92024652593925
"AL590004.3",0.497941595371281
"AL590004.4",2.81006547853987
"AL590617.2",5.38083864898588
"AL590623.1",0.306868792768127
"AL590666.1",2.11057939604956
"AL591242.1",0.700773686558894
"AL591379.1",2.33125809400798
"AL591438.2",4.36831476764244
"AL591441.1",1.26107111102935
"AL591479.1",1.02462076079884
"AL592071.1",0.782684984028045
"AL592424.1",1.96425073259705
"AL603750.1",2.62187096294083
"AL603832.2",0.597703830406343
"AL606491.1",0.641192773372342
"AL606534.5",2.13200357480308
"AL606763.1",2.71693036404932
"AL627230.4",3.75045301803532
"AL627230.7",3.63054986923056
"AL627309.5",2.0902384209152
"AL645568.3",0.6485233565975
"AL645608.1",1.0393140439032
"AL645608.8",3.21059392622989
"AL645929.1",0.41592464883451
"AL645939.1",1.31411450353307
"AL645939.2",2.83430193526972
"AL645940.1",2.60614867092212
"AL662907.1",4.13494856594602
"AL670729.3",0.706119873308926
"AL683813.2",0.166632007049091
"AL713866.1",1.18928291485193
"AL731533.2",1.31223156367687
"AL731566.2",1.98733120485363
"AL731569.1",2.81572838614238
"AL731577.2",1.29176452523238
"AL807752.1",2.7941482908025
"AL845321.1",1.6612473099291
"ALAS2",0.419629795968968
"ALDH3A2",6.0208081578952
"ALDOB",0.506559693686469
"ALKBH4",4.6094447709565
"AMH",5.73796011222385
"AMIGO1",4.87776189112795
"AMN",1.85804463264663
"AMPD2",5.94425520902199
"AMY2B",2.44668836344717
"AMZ1",1.58705602006782
"ANAPC2",5.54143458216967
"ANGEL1",3.24746817370369
"ANKH",3.0518368179103
"ANKK1",0.958065333278542
"ANKLE1",2.13542503390722
"ANKRA2",4.96016632821294
"ANKRD10",6.12128411079334
"ANKRD16",2.31166996494108
"ANKRD20A17P",2.03729272535005
"ANKRD20A6P",0.386402926099935
"ANKRD24",1.27460472288806
"ANKRD9",6.30858292355952
"ANO7L1",1.46202972249305
"ANO8",5.23895640500694
"AOC2",2.59356433989448
"AOC3",1.79164243388815
"AP000253.1",1.48857860074952
"AP000322.1",1.73758537612947
"AP000787.2",2.60899016004091
"AP000811.1",2.52733062880779
"AP000845.1",1.44961021466414
"AP000866.1",1.16757572746052
"AP000974.1",2.72926083534787
"AP001029.1",1.48485257131818
"AP001029.2",2.14713928228801
"AP001264.1",1.05357548207007
"AP001266.2",0.761543113531837
"AP001324.1",3.91146676328229
"AP001330.2",1.01206899903891
"AP001453.4",2.10111942632387
"AP001476.1",0.964613332265884
"AP001486.2",3.13921630280195
"AP001628.1",1.44126792822277
"AP001767.2",1.22736419750313
"AP002364.1",1.43305041741327
"AP002373.2",1.1338592805914
"AP002748.3",2.280735693925
"AP002840.1",1.39881074653606
"AP002992.1",0.90338251848628
"AP003068.4",2.25998333629556
"AP003108.1",0.317673921212796
"AP003119.1",1.01551768357235
"AP003119.3",3.86698077083805
"AP003354.2",0.772623763679403
"AP003392.5",2.32543520645859
"AP003392.6",2.87792330770779
"AP003469.4",3.9453960575798
"AP003717.2",0.592089870923947
"AP003717.3",0.445510096157449
"AP004371.1",0.510349561821032
"AP005436.2",0.453967906363372
"AP005901.2",0.998381579105341
"AP006545.1",2.3075925427888
"AP006547.1",0.999030080210706
"AP1G2",0.869321608276159
"AP1S2",5.73187560582862
"AP4B1",4.36263745650425
"APBA2",1.99580085628913
"APBA3",4.13260590263607
"APBB3",5.02357259703389
"APC2",3.77460278169454
"APCDD1",3.09976744879756
"APH1B",3.12075851416695
"APOBEC3C",2.16997967529435
"APOBEC3G",4.14562699988078
"APOBEC3H",0.769963590364592
"APOD",1.95872383945034
"APOL2",5.37607015445787
"APTR",2.69855095206507
"AQP7",3.82843361919938
"AQP7P1",3.03405260725829
"AQP7P2",0.709447758808523
"ARAP3",6.19366630399123
