"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes","Overlap_Number"
"1","mmu-miR-804","24/1735",0.000441896726108156,0.30181546393187,0,0,2.08012827457693,16.0678143059636,"RIC3;CCDC34;KDM4D;SCLT1;MRPL17;LRP4;LDLRAD3;PRR5L;GTF2H1;LIN7C;ARHGAP36;PHF21A;NUP160;HIPK3;FANCF;ALKBH3;MDK;CAPRIN1;CAT;CHRNA10;NUP98;TEAD1;FJX1;TRIM44",24
"2","hsa-miR-4776-5p","19/1532",0.00612787931339454,1,0,0,1.86497575531518,9.50187717461243,"TUB;RIC3;CSTF3;MRPL17;LRP4;LDLRAD3;PAX6;PIK3C2A;NUP160;TTC17;COMMD9;RDH16;DCHS1;APBB1;TEAD1;QSER1;TRIM44;LGR4;C11ORF58",19
"3","mmu-miR-486","20/1649",0.00627623319885228,1,0,0,1.82384402485899,9.24868621686313,"TUB;RIC3;API5;CELF1;DNHD1;MRPL17;HPS5;SPTY2D1;CHRDL1;PHF21A;MAPK8IP1;ALKBH3;ABTB2;COMMD9;CAPRIN1;TRAF6;TEAD1;RBMX;TRIM44;LGR4",20
"4","mmu-miR-3107","20/1649",0.00627623319885228,1,0,0,1.82384402485899,9.24868621686313,"TUB;RIC3;API5;CELF1;DNHD1;MRPL17;HPS5;SPTY2D1;CHRDL1;PHF21A;MAPK8IP1;ALKBH3;ABTB2;COMMD9;CAPRIN1;TRAF6;TEAD1;RBMX;TRIM44;LGR4",20
"5","mmu-miR-1898","20/1669",0.00714507268849272,0.976016929248105,0,0,1.80198849430346,8.9042239408859,"FNBP4;TUB;ARL14EP;ZNF143;RIC3;KDM4D;API5;CELF1;MRPL17;HPS5;PRDM11;MAPK8IP1;RCN1;COMMD9;CRY2;FAR1;ACP2;TOX;TEAD1;FJX1",20
"6","mmu-miR-383","20/1671",0.00723713891837898,0.823827646875474,0,0,1.79983171573458,8.87052339593509,"CARS;TUB;SLC35C1;MRPL17;LRP4;LDLRAD3;PAX6;AMBRA1;SPTY2D1;DGKZ;PHF21A;EXT2;CAPRIN1;TRAF6;CRY2;ANKRD42;FAR1;NUP98;FJX1;LGR4",20
"7","mmu-miR-133a","22/1928",0.00837164241926441,0.816833110336799,0,0,1.71590802732974,8.20702540401705,"RIC3;MTCH2;CELF1;HARBI1;DNHD1;PAX6;LIN7C;PIK3C2A;SPTY2D1;BTBD10;CHRDL1;NUP160;RCN1;CAPRIN1;CRY2;RDH16;ARFIP2;FBXO3;TEAD1;FJX1;RBMX;C11ORF58",22
"8","mmu-miR-133b","22/1928",0.00837164241926441,0.714728971544699,0,0,1.71590802732974,8.20702540401705,"RIC3;MTCH2;CELF1;HARBI1;DNHD1;PAX6;LIN7C;PIK3C2A;SPTY2D1;BTBD10;CHRDL1;NUP160;RCN1;CAPRIN1;CRY2;RDH16;ARFIP2;FBXO3;TEAD1;FJX1;RBMX;C11ORF58",22
"9","mmu-miR-3077","20/1701",0.00873905872264562,0.663197456396328,0,0,1.76808865196501,8.3806567437152,"FNBP4;TUB;ARHGAP1;MRPL17;LRP4;NR1H3;LDLRAD3;AMBRA1;ATG13;PHF21A;TTC17;EXT2;MOB2;RDH16;NUP98;ZBED5;TEAD1;FJX1;RBMX;LGR4",20
"10","mmu-miR-500","17/1417",0.0128743285962608,0.879316643124609,0,0,1.80408678718674,7.85232378987064,"FNBP4;RIC3;API5;MRPL17;PAX6;GTF2H1;LIN7C;PHF21A;EXT2;CAPRIN1;MADD;RDH16;TEAD1;METTL15;FJX1;LGR4;C11ORF58",17
