"","logFC","logCPM","LR","PValue","adj.P.Val","Contrast","FC"
"Ube2c",10.3347478527209,9.59931402789465,232.313897301809,1.86522361678986e-52,4.0092981642898e-48,"PSVZbyQSVZ",1291.42473793259
"Pbk",8.95652169721109,8.02061046463912,94.0591890875918,3.06228449108457e-22,1.31647610271726e-18,"PSVZbyQSVZ",496.800114972737
"Ascl1",8.60987186346977,8.59047905829456,92.5930005732251,6.42342094561336e-22,2.30119055376599e-18,"PSVZbyQSVZ",390.687656061889
"Hmgb2",4.62050736920441,9.98732339112074,76.6233820100414,2.06875715037419e-18,5.55849186841166e-15,"PSVZbyQSVZ",24.5986522713609
"Mki67",6.88359717165405,9.70676507726735,74.7035172930817,5.46985856183836e-18,1.30638455318573e-14,"PSVZbyQSVZ",118.078064777972
"Ung",8.51303472907318,7.38791004177334,71.0227341019353,3.53132245359834e-17,6.32548134500803e-14,"PSVZbyQSVZ",365.324507580685
"Dlx1",8.34445098721893,7.46054425366766,69.3466295242423,8.25936443271416e-17,1.18356692320794e-13,"PSVZbyQSVZ",325.034937031763
"Tubb5",4.77663933051345,9.0692230687417,68.180546398138,1.49190353803612e-16,2.0042791593804e-13,"PSVZbyQSVZ",27.4101692348633
"Mycn",8.41674074684424,7.20036196977854,67.4983547906144,2.10862973310965e-16,2.66617624195247e-13,"PSVZbyQSVZ",341.736549864702
"Atad2",7.36047656284522,7.83108796412785,66.8977841608632,2.8595614165807e-16,3.41479292496678e-13,"PSVZbyQSVZ",164.332789676698
"Hist1h2ab",6.46229564475251,8.47444477382597,64.331035128433,1.05175907718285e-15,1.13037806820227e-12,"PSVZbyQSVZ",88.1748703813373
"Gm10052",3.07590902029952,10.0960286687098,63.7867723856597,1.38641362533797e-15,1.36624781657671e-12,"PSVZbyQSVZ",8.432199615464
"Ccna2",8.385198439042,7.1689868690515,63.7698894254425,1.39834621840835e-15,1.36624781657671e-12,"PSVZbyQSVZ",334.346090788487
"Lmnb1",7.25141117771847,7.69425787152915,62.7488417538639,2.34819641363573e-15,2.19454269178696e-12,"PSVZbyQSVZ",152.36747668763
"Gm8203",3.57913191032137,10.2889012785646,62.198970260672,3.10450213602795e-15,2.78046972558003e-12,"PSVZbyQSVZ",11.9516003808151
"Kif11",7.96793094224185,7.01070876741593,58.8539706449249,1.69818732541266e-14,1.35194579850908e-11,"PSVZbyQSVZ",250.372264298843
"Cd24a",7.82444113350015,7.08667397944876,58.7119872948233,1.82526064276002e-14,1.40121348271881e-11,"PSVZbyQSVZ",226.668661714039
"Ncapg",7.26330652015339,7.30927364832679,58.3364546797765,2.20912424408005e-14,1.63741812505175e-11,"PSVZbyQSVZ",153.628974038384
"Uhrf1",8.14171929862148,6.92687976204138,57.5873402812945,3.23299746864838e-14,2.31644268628656e-11,"PSVZbyQSVZ",282.42408159408
"Ccnd2",6.95656418875164,9.08665962877092,57.3240516702233,3.6960758323752e-14,2.5628112908679e-11,"PSVZbyQSVZ",124.203686847029
"Larp7",7.7428246448485,7.06271364850761,55.8818239549434,7.69608047020215e-14,4.72649284877129e-11,"PSVZbyQSVZ",214.20148101244
"Timeless",7.98013302407678,6.67072630619482,54.4383303690013,1.60403411029627e-13,8.61967830020461e-11,"PSVZbyQSVZ",252.498853000326
"Kif20a",8.00019506319119,7.26050057541303,54.1001417869401,1.90527515010127e-13,9.98875350034797e-11,"PSVZbyQSVZ",256.034615460339
"Ybx1",3.35673326102354,9.66410131434866,53.994648085346,2.01036451870074e-13,1.02887584117792e-10,"PSVZbyQSVZ",10.2441846746881
"Cdk4",5.6066200649173,8.02109505531326,53.0510340783979,3.24993851241158e-13,1.58766882555197e-10,"PSVZbyQSVZ",48.7260059416447
"Tyms",6.85258258360654,7.81817861040386,52.877370561082,3.55036537534472e-13,1.69589119428966e-10,"PSVZbyQSVZ",115.566751418459
"2810417H13Rik",7.9049439573578,6.69167130290184,52.4147081735144,4.49345931803334e-13,2.09971539219841e-10,"PSVZbyQSVZ",239.676384741622
"Smc2",7.30226643993031,7.2008483026427,51.8041201317915,6.13229923666505e-13,2.80454834238543e-10,"PSVZbyQSVZ",157.834244125393
"3010003L21Rik",7.64051902722337,6.60316447749339,50.946169142968,9.49341130803179e-13,4.16450767481925e-10,"PSVZbyQSVZ",199.537905688863
"Nop58",6.92403551383923,7.12563661060223,50.4141585602571,1.24492805373107e-12,5.24700559116654e-10,"PSVZbyQSVZ",121.434581573405
"Mcm6",7.7086006661622,6.49683710473684,48.5827430524562,3.16643269409651e-12,1.24642801034663e-09,"PSVZbyQSVZ",209.179935674383
"Sox11",5.03956386249946,9.15126989487593,48.5686442527214,3.18927846332005e-12,1.24642801034663e-09,"PSVZbyQSVZ",32.8896981482241
"Tacc3",5.87153560507468,8.35987932572775,48.5069401324966,3.29122078511487e-12,1.2632998352865e-09,"PSVZbyQSVZ",58.5474976364947
"Aspm",7.84305134931541,6.63023036948374,48.0843170541697,4.08279029049668e-12,1.53964170691625e-09,"PSVZbyQSVZ",229.611541207402
"Myt1",7.45875001179336,6.50543561807896,47.3176519855383,6.03661413928217e-12,2.19927154108255e-09,"PSVZbyQSVZ",175.916867759887
"Casc5",7.58306311256076,6.37237641979541,47.1614441371903,6.53738347448839e-12,2.34201762973546e-09,"PSVZbyQSVZ",191.747387660328
"Spc25",7.33921617258753,6.60967062333505,46.6397761366388,8.53109111292273e-12,2.95767424955281e-09,"PSVZbyQSVZ",161.928842927427
"Anp32b",2.5146777204862,10.1546900876355,46.1307531551185,1.106183880753e-11,3.65806500258242e-09,"PSVZbyQSVZ",5.71469982593763
"Rpl35",2.00442184019326,10.6347685388865,45.7447866168413,1.34707388465837e-11,4.38717471980783e-09,"PSVZbyQSVZ",4.01227875174049
"Ncapd2",6.61836185569765,7.33227681197646,45.0571119221131,1.91370990544359e-11,6.13958125634477e-09,"PSVZbyQSVZ",98.2483896419491
"Rrm2",7.3968017586915,6.36466202643898,44.3551101436167,2.73896112180745e-11,8.53245932076104e-09,"PSVZbyQSVZ",168.523007617947
"Arhgap11a",7.21683009050722,6.26590957072018,43.9857440146997,3.30776279986486e-11,9.87505019209656e-09,"PSVZbyQSVZ",148.758685080229
"Gas2l3",7.3809199613037,6.42833181289556,42.7315254020393,6.27921223114274e-11,1.79962222544551e-08,"PSVZbyQSVZ",166.678008946291
"Mcm2",7.19295759796517,6.16293522790324,41.9605902669918,9.31316200007367e-11,2.56649252809722e-08,"PSVZbyQSVZ",146.317406476723
"Cdk6",7.46343276222139,6.2538549512546,41.9002219656519,9.60517338765975e-11,2.61345825275628e-08,"PSVZbyQSVZ",176.488792616274
"Mcm5",7.35951193371343,6.15100480475931,41.8256082741397,9.97878793209642e-11,2.68117558250516e-08,"PSVZbyQSVZ",164.222948575237
"Dlx2",5.58388096331842,9.06967330983209,41.4522338767137,1.20786457629843e-10,3.16622549604083e-08,"PSVZbyQSVZ",47.9640295836924
"Cenpf",7.21885747711856,6.01188454512736,41.2797046874399,1.31931618548873e-10,3.37836808922369e-08,"PSVZbyQSVZ",148.967879239042
"Ect2",7.40856813829692,6.19953545127013,41.2071519242985,1.36920635615029e-10,3.46248125005299e-08,"PSVZbyQSVZ",169.903073241665
"Cdca2",7.4093730053408,6.20035254053773,41.0543630281673,1.48053295108688e-10,3.70047160274565e-08,"PSVZbyQSVZ",169.997887137306
"Insm1",6.64801940981805,8.41637296081513,40.8852095561026,1.61438316238771e-10,3.98863977879585e-08,"PSVZbyQSVZ",100.288989194525
"Racgap1",7.11003230622078,6.16031353474731,40.811983690011,1.6760215752365e-10,4.09387315451233e-08,"PSVZbyQSVZ",138.144307698696
"Nrm",7.29465922469523,6.08682120936571,40.6506533356966,1.82026373511189e-10,4.39624370631799e-08,"PSVZbyQSVZ",157.004187150816
"Nptx2",6.29997856821195,6.59157754699869,40.2457439113402,2.23942687359171e-10,5.17596566105954e-08,"PSVZbyQSVZ",78.7920719589379
"Birc5",7.4415749436816,6.32498979556227,40.1072403829422,2.40396317670733e-10,5.43928299824463e-08,"PSVZbyQSVZ",173.835020457595
"Lig1",6.88322778797309,6.16188071374749,39.9830790158652,2.56172392085849e-10,5.7358599665472e-08,"PSVZbyQSVZ",118.047836264132
"Cenpk",7.32995225612473,6.12174686916977,39.8947131778556,2.6802769085999e-10,5.87883185207703e-08,"PSVZbyQSVZ",160.892387353234
"Ranbp1",4.96485752229278,9.02839290938165,39.7901991743896,2.82760448840988e-10,6.13932913922934e-08,"PSVZbyQSVZ",31.2299319862585
"Cks2",6.33562705545952,8.23349182363797,39.5355305363039,3.22144513285079e-10,6.72281195442987e-08,"PSVZbyQSVZ",80.7632496157085
"H2afz",3.11810327142047,9.62491939802283,39.4363269509938,3.38932655257182e-10,7.00515136995492e-08,"PSVZbyQSVZ",8.68245646296103
