"","Grade_3","Grade_2","Grade_4","CON","F","M","18","21","23","24","25","26","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","67","68","77","85","10","12","19","20","22","27","66","70","71","74","75","8","81","83","90","106","69","72","73","76","78","79","80","82","86","87","88","89","91","93","97","brain_tumor","hippocampus","prefrontal_cortex","optic_chiasm","SRP027383","SRP091303","GSE67333","GSE64810","GSE100297","GSE53697","Grade_3","Grade_2","Grade_4","CON","F","M","18","21","23","24","25","26","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","67","68","77","85","10","12","19","20","22","27","66","70","71","74","75","8","81","83","90","106","69","72","73","76","78","79","80","82","86","87","88","89","91","93","97","brain_tumor","hippocampus","prefrontal_cortex","optic_chiasm","SRP027383","SRP091303","GSE67333","GSE64810","GSE100297","GSE53697"
"Grade_3",1,0.99305694580943,0.992929435764311,0.934654707534312,0.998435061837297,0.996917233654861,0.981160339679357,0.960148030671078,0.974964123662048,0.9883846112008,0.990952453544796,0.984174343112512,0.987288149233569,0.991270982173616,0.993486144106834,0.984541079319067,0.988481745349143,0.992154955326706,0.995127635305269,0.985923139065638,0.99156256098026,0.993261219536301,0.996251957040015,0.992845493708863,0.992968164486607,0.991771136202391,0.994223714402016,0.995752447604949,0.995059137293103,0.995985982215512,0.990919889277367,0.982053912399515,0.993693454856795,0.987249029156431,0.986688265270247,0.992723667156671,0.990203116253003,0.985390289069539,0.993333162542345,0.984137167992258,0.99166219996277,0.979805463473021,0.978815400188772,0.986529511622348,0.983617697187026,0.98294181389162,0.993393656405173,0.98805617622069,0.974015540365695,0.972328353777191,0.964971955772996,0.960023339233544,0.802289947207854,0.823350243970962,0.970865691528188,0.92162244807798,0.893151699812597,0.951369527049619,0.964876895653174,0.987800591445358,0.957276596421989,0.952397018403189,0.913921756960694,0.972556101996276,0.955016781041018,0.943303774072928,0.962127735874331,0.808408110080779,0.823052265382424,0.93406347992831,0.928249230322484,0.82522510011109,0.926494643665906,0.924608533639696,0.909756529840494,0.914403756021012,0.89474486780132,0.912742000297984,0.934535793912449,0.914044997442495,0.910950772321576,0.836998557296149,0.930975791119834,0.918519273360977,0.919529486324286,0.999228901302854,0.823904939743062,0.929686788324987,0.919543627378897,0.999583850357136,0.988405272377264,0.823904939743062,0.929733437328267,0.919543627378897,0.833506486934238,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Grade_2",0.99305694580943,1,0.976327244671215,0.949277218085982,0.994602044262805,0.993353978762397,0.969955441540635,0.97007310342032,0.98860463024574,0.984482695064854,0.989469951072183,0.975808730156804,0.984767495408338,0.984635946660639,0.991215861976014,0.985278303399026,0.990042184418493,0.988579628031462,0.990499601386053,0.989059122818949,0.994965227185472,0.99672092949728,0.993429477760457,0.99037395870129,0.997873793436681,0.990084245371193,0.980989391876917,0.994737083636884,0.987444206082819,0.993575432102199,0.993146331677134,0.968746088853931,0.984793473227288,0.973668961844739,0.983880951420185,0.981989083697577,0.983713939508242,0.976760408960239,0.986998830423165,0.966136704206495,0.979882766119436,0.979198502989312,0.965619413527118,0.97716448352839,0.964136475285974,0.978808162025165,0.988379759112994,0.976094029828787,0.956102766091349,0.956709049286836,0.964525989514636,0.949904918400532,0.813389751941809,0.837992386799101,0.972267652695159,0.902953483037292,0.884717292734654,0.944570506806938,0.954423436751591,0.985431121954251,0.963218746259502,0.962408778689028,0.891208533709795,0.965482786274636,0.948678071543619,0.924353258312681,0.949626712607824,0.819092642981501,0.838663210351925,0.946722189500887,0.941840977945674,0.83869377236298,0.939932524800336,0.940953817862743,0.924375932264173,0.931880721207507,0.91385413029211,0.928932823897919,0.946930990040041,0.928792019952755,0.929335876990212,0.845167025714352,0.944785701448208,0.933481057349195,0.931662189743992,0.992290914223944,0.835660752803121,0.945143361099362,0.924315964116857,0.993723909996461,0.9758605912365,0.835660752803121,0.944802166050408,0.924315964116857,0.850589455755622,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Grade_4",0.992929435764311,0.976327244671215,1,0.913959143157278,0.991832920941089,0.990660285216416,0.977387937688203,0.941710843015796,0.954479467633547,0.980830890350695,0.978519006901929,0.98009507671733,0.974898059813601,0.988512177855271,0.985363016405799,0.975119195556463,0.976120226208793,0.980095922597458,0.990711431533881,0.970073993075076,0.973661425447784,0.978272037894814,0.988896359959719,0.984330832672949,0.97775210727848,0.98410584522297,0.99776569016884,0.987250932757966,0.988601681986476,0.988283067388923,0.976596561893475,0.987130179941443,0.991495048851474,0.990886676592734,0.98196264283119,0.994857011135766,0.983071236218736,0.986761687426561,0.991636228222774,0.991806167096178,0.989708295962316,0.97043053199169,0.989002580473944,0.989243976998961,0.992048475239987,0.98179633182814,0.98903686077847,0.990921542855119,0.984482492314579,0.980456176379731,0.955327263902632,0.968158433398903,0.781492104862521,0.80034748383543,0.958064661466482,0.940064741496509,0.898762989949536,0.946499973709943,0.965814439195193,0.978704896488792,0.942561364246788,0.935930664681604,0.934036038053483,0.97078416047143,0.950284970369015,0.955628752947796,0.96819478153534,0.79001798381575,0.799832617905027,0.914418235654877,0.909933444714691,0.804057246678138,0.910595194626972,0.904110773023973,0.889846628536487,0.892470907789944,0.872180024555042,0.893232384279833,0.914460988307798,0.892290701837407,0.890232328755014,0.818232399754818,0.913593704708321,0.902515077017492,0.902829585232324,0.995514080753161,0.804257761425534,0.908236205057047,0.910504397378534,0.993747657013753,0.995878946906807,0.804257761425534,0.909128147115203,0.910504397378534,0.807250403311885,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CON",0.934654707534312,0.949277218085982,0.913959143157278,1,0.944901691979735,0.955891126741907,0.917851620003421,0.913644010354081,0.935779772472426,0.93766191327503,0.931594182336308,0.908296615472899,0.920895435814692,0.916850697647129,0.932867444089342,0.923529450684092,0.923071214799124,0.920726317617145,0.933560754942465,0.920739615377766,0.951526769565392,0.941242599238401,0.935552695191599,0.926534494992388,0.956519579304176,0.935440690568459,0.916668778505794,0.953115270057293,0.935550562726663,0.938000752608441,0.959300065490696,0.902997763047663,0.922508703418251,0.926295030589384,0.955002593824268,0.936061380960581,0.942093750225454,0.937677134075563,0.939535486322408,0.91653219073704,0.925335810317611,0.969685101750649,0.919802756945725,0.927954470522106,0.90562098843616,0.9612321724747,0.949959024252683,0.930331902044665,0.918837781546233,0.897032530656775,0.91567616967518,0.926589824083347,0.865566618607745,0.906323196217917,0.917938538459893,0.835705169223888,0.850495355273094,0.903321489134048,0.883884156880518,0.919555235714909,0.982907242867416,0.984723124796789,0.842539293925201,0.955769201435286,0.898653640866551,0.862755220901726,0.915938561357459,0.871193216613369,0.90718557302616,0.977606902279909,0.992094304087386,0.867163891882685,0.982071890583305,0.985708049507662,0.978339495436045,0.992465230417399,0.972918364294298,0.984714076542185,0.985724411687823,0.98611886391723,0.979494022822377,0.898627111924045,0.982828930376728,0.961743067209198,0.98203852693339,0.934266895940208,0.894458597450191,0.998890427878951,0.923349728773425,0.93604439561473,0.916545136393234,0.894458597450191,0.996448684744086,0.923349728773425,0.916232567451241,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"F",0.998435061837297,0.994602044262805,0.991832920941089,0.944901691979735,1,0.998057682449967,0.978962458556781,0.963295347122715,0.977808970910493,0.988927503258213,0.99004489976002,0.982996881329513,0.98461195182871,0.990671505491912,0.993814482032189,0.985170790655154,0.98783473523474,0.989466787647809,0.995652197252668,0.98547942314506,0.991228700414517,0.993757533694339,0.996497889172476,0.993080600410853,0.994802254468685,0.992003877060759,0.993067555584576,0.997195462077977,0.993085642754196,0.996298776151702,0.99165363416231,0.981069690682963,0.993020026414497,0.987132012854071,0.990030888787826,0.99333691402047,0.989273084798893,0.987657551816135,0.994546886618057,0.983090471851649,0.989719427922619,0.984304254645746,0.981150111752025,0.988892859439683,0.981828248371854,0.986785251654353,0.995776195739078,0.98852516347273,0.975176940193555,0.972802158192727,0.967458673496801,0.96354469433569,0.816400403236608,0.839073876631249,0.97044970853031,0.922006421475423,0.897127584466708,0.950420632797812,0.963404458417761,0.986813164385139,0.963190393547368,0.961083088846888,0.914278728082677,0.975374030231057,0.954954959079652,0.942145915222054,0.964246334261268,0.823138592953743,0.838868584854659,0.941826277438373,0.937172697423931,0.837856550610626,0.93551563730336,0.93357602099403,0.918300325953295,0.926313322557055,0.906001209248856,0.922528947042714,0.942520880875216,0.922528535642374,0.920736033917529,0.849970261374387,0.940383203306457,0.926971129827423,0.928729122970221,0.998876099681581,0.838812220770856,0.939376174948217,0.930271145443121,0.998988317052172,0.989332032858134,0.838812220770856,0.938642432997897,0.930271145443121,0.848674553168445,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M",0.996917233654861,0.993353978762397,0.990660285216416,0.955891126741907,0.998057682449967,1,0.978720897829343,0.958583607105054,0.97589268408487,0.988418031663451,0.987853598509429,0.979303358922149,0.982976559282644,0.988088653766365,0.991738041502423,0.982861093986256,0.985093082562682,0.986509187330209,0.994310968861828,0.981010717441549,0.991510275129104,0.991747348803537,0.994806553606344,0.989474243916976,0.994890944861116,0.991569692776972,0.991646672684041,0.99800280871356,0.993557704712915,0.995105510442319,0.993926907278395,0.979692550952851,0.990742817545772,0.987824565761759,0.991864770474938,0.994325623602387,0.990822245304518,0.988528766308903,0.99486413482911,0.984128142793522,0.989419973429352,0.987477196218612,0.982486822063804,0.987573585771634,0.981371880283661,0.991721597161125,0.99572247476452,0.98931895550533,0.977303370623989,0.970765805354152,0.964090539641004,0.968817727668839,0.817018805886588,0.842439323040305,0.969641172554891,0.921543423433388,0.897487000689975,0.952511160422934,0.960717188034684,0.98421281023666,0.971770177254418,0.967590937460016,0.91644258089943,0.981230905064734,0.95407922121611,0.941925123982057,0.966452481951075,0.824076293389484,0.842637411471822,0.951251084586222,0.950693071004174,0.836896041830001,0.948285725188684,0.94616493720608,0.932648642598361,0.937849541904921,0.918498048570024,0.936737847817014,0.953050881016641,0.936822599512529,0.934303519720975,0.852565130006964,0.951041149742241,0.938123433935146,0.941705818260327,0.997597032063599,0.841298480405442,0.95192930050407,0.928580523462962,0.9976047961805,0.988613696152957,0.841298480405442,0.952139990186278,0.928580523462962,0.852095675973765,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18",0.981160339679357,0.969955441540635,0.977387937688203,0.917851620003421,0.978962458556781,0.978720897829343,1,0.936643035078873,0.949544044597504,0.967232904702824,0.974410351852066,0.962626307774923,0.972902773866192,0.970791129789172,0.973010063664271,0.96180777949903,0.965221700644458,0.974641393842675,0.972184138262906,0.963586763811971,0.97426010724828,0.973625128738976,0.973437821361681,0.968301916074557,0.971300808049358,0.970640216947709,0.974843373236553,0.975179926020855,0.980196400700518,0.974003204440302,0.973027175449114,0.963597432826846,0.971852430594428,0.969037585096351,0.966620101286097,0.976263900430883,0.97738537229945,0.966061770921831,0.974662508636964,0.978126548177521,0.974935057434563,0.964141937791537,0.962618759844654,0.966948052288386,0.967417447442367,0.963701331160298,0.973991790185732,0.970863949214871,0.957480080553961,0.946717928751132,0.942101127697087,0.945928397585166,0.786156241101146,0.805366658212527,0.954845643691784,0.896640974841906,0.880174176096169,0.929132088167128,0.937500768289753,0.968716688215297,0.939589911140335,0.932760679594382,0.907379011313696,0.95210580168374,0.935338569293287,0.927263673253061,0.943658187677019,0.79094802524699,0.805596654568645,0.914481589249791,0.911859775617104,0.807770463021615,0.909478503025188,0.908668802944934,0.896221473416932,0.897490490004754,0.879086515734639,0.895359001754129,0.915917145573616,0.897330352092595,0.894568849916199,0.82004722758619,0.912787191316105,0.902721467837093,0.900907634163134,0.980442151523773,0.806568639699171,0.913413803870333,0.900118475590205,0.980151596125396,0.973181299840501,0.806568639699171,0.91376576666878,0.900118475590205,0.816376208985765,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21",0.960148030671078,0.97007310342032,0.941710843015796,0.913644010354081,0.963295347122715,0.958583607105054,0.936643035078873,1,0.96587662278529,0.956691865314535,0.965516581443044,0.958371119017923,0.947061824701385,0.961463643614918,0.965423068050716,0.960123855871239,0.96100776618597,0.959878857900828,0.957741821572154,0.970108549678153,0.96339212559967,0.969819225309117,0.96469894876616,0.95994857244317,0.966528246069448,0.94801266298877,0.944461908749541,0.9618022636337,0.949908533097178,0.960358624393084,0.95420949366247,0.934311957976021,0.953084747099514,0.926961913439955,0.943541687637053,0.94617973763659,0.951820787324344,0.940428171124073,0.953873850270294,0.93153701166336,0.94400521001596,0.942955318119224,0.928365924126501,0.942477552948795,0.923743486078346,0.936255370237462,0.955204618446683,0.937433656926674,0.916693509728004,0.920585760569489,0.936705656533582,0.895229878266934,0.798668111080472,0.827590941189811,0.953579630778962,0.847658038728024,0.873108708822351,0.906145901427137,0.931884881961915,0.96218732524667,0.93456365917693,0.928195883371982,0.855319489446648,0.927125132477331,0.926921698057692,0.890135544986907,0.916822702842717,0.814518666663824,0.827247596388636,0.913705681411957,0.901667698620878,0.824033372535007,0.894225811538304,0.899616505062433,0.881847865478998,0.897611419934167,0.873995782353265,0.889836346110767,0.913898995891228,0.889462637172316,0.885202084747578,0.823376215085792,0.910412018779997,0.881053527775761,0.891181954920328,0.959403460613165,0.824597871881049,0.907456556786995,0.897323964457753,0.96108976269556,0.941935936338689,0.824597871881049,0.904882873894899,0.897323964457753,0.835314933259801,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23",0.974964123662048,0.98860463024574,0.954479467633547,0.935779772472426,0.977808970910493,0.97589268408487,0.949544044597504,0.96587662278529,1,0.971993328006085,0.977573807643182,0.961408928905454,0.969428163704141,0.970694075548662,0.978356498517899,0.971602393659132,0.974880782683521,0.971608178535076,0.974212602021376,0.979848335909472,0.979746330316878,0.985703639177049,0.979078711703768,0.971775311680251,0.984626102716936,0.973061896610334,0.960749867640745,0.978585547995501,0.967432561476873,0.977582142560633,0.976913956299714,0.950880535872156,0.964116838855924,0.947489832498678,0.967888543834232,0.964493319541764,0.96707086561382,0.956660228615149,0.968347165358192,0.944060278198293,0.961157433085548,0.958630862053141,0.944407283542479,0.956326467710272,0.939333136294373,0.960084550265035,0.970962917478675,0.954772288457943,0.932634837938796,0.933625719060762,0.942856845989838,0.92773293226445,0.801682347402734,0.82976507353104,0.958726696953292,0.877867655827379,0.868116225463175,0.925741757927915,0.936767541455767,0.971556499157945,0.949000988182532,0.946875030995391,0.865356627468077,0.946325320198592,0.934906361679667,0.895608964546018,0.919432101037204,0.813325810842153,0.832330771244829,0.927051220008911,0.929013459566504,0.822511830162981,0.927964171697968,0.925749762846047,0.90653739549954,0.920693861971214,0.898557878434601,0.920992893416605,0.930362524052856,0.915565953890458,0.919377593486435,0.830885986107518,0.929548341856496,0.918611325734783,0.91948107120796,0.974546773823482,0.828512788516884,0.932053053445869,0.90291386369429,0.976196297088703,0.957136904805008,0.828512788516884,0.93160551505589,0.90291386369429,0.839730571932583,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
