"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Contrast","FC"
"AC004923.4",0.349294648702847,0.547313802254247,2.04651805379318,0.0572625476454585,0.207020297030953,-4.46408349182231,"QGBCbyPGBC",1.27393763130633
"HOXB13",0.437798248307194,0.479122433125002,2.04531041183341,0.0573939924801196,0.207358123350156,-4.46609514556505,"QGBCbyPGBC",1.35453554109046
"MIR193A",0.614740951227187,0.245896380490875,2.04504214412896,0.0574232290860426,0.207417974434801,-4.46654192509066,"QGBCbyPGBC",1.53128301687286
"AC009518.2",0.656087507103877,0.954969817891773,2.04492082042695,0.0574364557476747,0.207419982481675,-4.46674396944027,"QGBCbyPGBC",1.57580335002862
"BTG2",1.24270297858449,7.99715823649251,2.04449083440738,0.057483354962006,0.207497799499016,-4.46745998371829,"QGBCbyPGBC",2.36641479692038
"ARHGEF25",0.461717517136571,1.72398515805094,2.04215159350931,0.0577391099389975,0.208257974779014,-4.47135377627694,"QGBCbyPGBC",1.37718036503616
"RNU6-1096P",0.70896068957492,0.283584275829968,2.04111977448304,0.0578522496623814,0.208599411227574,-4.473070477754,"QGBCbyPGBC",1.63462611622394
"BMP2K",0.425644103092058,1.32129801050431,2.04042678955778,0.057928349044459,0.208757412794397,-4.47422315885352,"QGBCbyPGBC",1.34317203916397
"RNF144A",0.68242298046798,2.08405240226453,2.03971073437179,0.0580070774183794,0.208952603588679,-4.47541397666361,"QGBCbyPGBC",1.60483278099891
"AL161670.2",0.381862556060303,1.57908195205207,2.03943972245992,0.0580368998169152,0.20898901231916,-4.47586461333904,"QGBCbyPGBC",1.30302300590843
"CNKSR3",0.859573678820823,2.48855056971294,2.0374819652047,0.0582527473800484,0.209572959204905,-4.47911893039632,"QGBCbyPGBC",1.81450204002028
"CAMK2A",1.49317621030473,3.14776167045565,2.03738845828135,0.0582630749750472,0.209572959204905,-4.4792743187485,"QGBCbyPGBC",2.8150805626814
"RNASE10",0.382205652323496,1.53355747266977,2.03692458914589,0.0583143327050107,0.209665193582478,-4.48004510829393,"QGBCbyPGBC",1.30333292274813
"C2",0.366869803150269,0.795844189453825,2.03578257615739,0.0584407002272503,0.209888884140762,-4.48194230491167,"QGBCbyPGBC",1.28955186904903
"FOXL2",0.67504309129165,0.628947458291117,2.03566723197867,0.058453477263148,0.209888884140762,-4.4821338889765,"QGBCbyPGBC",1.59664446154754
"SNORA3C",0.645535330995345,0.258214132398138,2.0355364870357,0.0584679633580032,0.209894859686516,-4.48235104576388,"QGBCbyPGBC",1.56431963998123
"RNU6-1273P",0.596467966686267,0.238587186674507,2.03450881183744,0.058581939861952,0.210225315130454,-4.4840576500376,"QGBCbyPGBC",1.51201029924318
"RNU6-1150P",0.600148657107475,0.24005946284299,2.03322556358825,0.0587245445171795,0.210462750174127,-4.4861879696412,"QGBCbyPGBC",1.51587275589435
"AC245060.2",0.61041596697756,2.00658199564871,2.0329637443982,0.0587536786182173,0.210462750174127,-4.48662251983345,"QGBCbyPGBC",1.52669933313531
"AL035252.3",0.669717070509717,3.19753260475591,2.03258319353031,0.0587960480656958,0.21046332716662,-4.48725407517229,"QGBCbyPGBC",1.59076096995467
"PXDC1",0.632987905603202,3.66838082605824,2.03225302637667,0.0588328304081938,0.21046332716662,-4.48780195906751,"QGBCbyPGBC",1.55077341220044
"AC011450.1",0.823175197358355,2.90311280137819,2.03182777698118,0.058880236191392,0.210497808790803,-4.48850754767728,"QGBCbyPGBC",1.7692957165635
"AATK",0.430439421239191,0.8905589182634,2.03129273250693,0.0589399309323771,0.210573258263425,-4.48939519041415,"QGBCbyPGBC",1.34764398460773
"AL512625.2",0.676628966743916,2.20682152439436,2.03081192400959,0.0589936214479512,0.210673120223159,-4.49019273953773,"QGBCbyPGBC",1.59840053014395
"BAX",0.615448671437143,6.62944480932506,2.02980524590708,0.0591061781412006,0.210891049732226,-4.49186222867094,"QGBCbyPGBC",1.53203437856932
"AL078595.1",0.954163931117045,5.41905389290265,2.02931379034654,0.0591611985742012,0.210986615122906,-4.49267709086009,"QGBCbyPGBC",1.93745651601376
