"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes","Overlap_Number"
"1","embryonic_stem_line_Bruce4_p13","302/876",2.11710160251809e-09,2.03241753841737e-07,0,0,1.34221864297251,26.8084253615268,"TCERG1;POP1;ZMYND8;PPAN;GPATCH4;PPP2R2A;PWP1;CDC20;SOX2;PPAT;TRIM24;ADNP2;GTSE1;SAMD11;DDX18;SMARCC1;TIPIN;TYW3;MRPS18B;DNTTIP2;SETMAR;DDX10;HUS1;WDR75;NUP93;TIAM2;LARS2;CFDP1;KARS;SUB1;SARNP;ZSCAN21;SRFBP1;PIF1;ZBTB8A;RTEL1;SET;L3MBTL2;DHX9;CDCA5;MRPL18;NMD3;MRPL15;ANAPC10;ADH5;DHX35;FAM192A;BARD1;CDT1;PHC1;ST13;RCC2;SMARCA5;FAM136A;GPN1;GPN3;CCT6A;SMU1;UCK2;FUBP3;FUBP1;TRMT11;FARSA;SUV39H2;FASTKD1;PHF20;PAK1IP1;SETD6;CCDC124;KIF14;NAT10;ASH2L;WDR46;ING1;WDR43;ZMYM1;SMPD4;XPO4;RIOK2;RRP15;CEP68;PRMT5;NUDC;SHPRH;PRMT7;PARP1;NSUN5;PRMT1;TEX10;NSUN2;ACTL6A;GAB1;TET1;MRPL47;CACYBP;NUTF2;CBFA2T2;MRPS5;TOPORS;GNL3;WDR33;TMEFF1;LSG1;HEATR5B;KIFC1;MTF2;FRG1;RPUSD3;KIF2C;ZSWIM1;SATB1;RNMT;NIP7;TXLNG;CCDC106;MRPS30;EXOSC6;LIMA1;EXOSC4;PES1;PPP1R8;MGAT3;ZFP142;BRD8;EXOSC3;AASDHPPT;CENPT;SF3A3;GINS1;NFYB;GINS4;ADAT1;RPA2;MRE11A;DOHH;RRP1B;GTF2H3;GATAD2A;ADAT2;NUDT21;ETAA1;RYBP;CENPH;APEX1;RFWD3;CENPM;RAD1;CIAPIN1;PNPLA6;TRIP13;IL17D;KBTBD8;OTUD4;ERCC6L;RIF1;KDM1A;ZFAND3;CSE1L;BUB1B;TSEN2;FBXO22;EDC4;CHCHD5;HELB;SALL1;RUVBL1;SMARCAD1;PIM3;OIP5;PCID2;SUPT16H;ANAPC7;THOC1;ILF2;TIMM8A1;PIAS2;TRAIP;MSH6;HIC2;MORF4L1;PRPF4;ILF3;MELK;MSH2;NCL;RPL7L1;HAT1;FIZ1;ANKRD17;RBM8A;SMYD5;UTP23;CUL2;NOP2;NRF1;NUP160;TAF5L;RPF1;MTM1;ORC5;CCNB1;BAG4;ORC1;UBR7;NACC1;ORC2;G3BP2;EIF4EBP2;ZC3H18;BRIX1;UTP20;FDPS;NOP14;API5;RPP40;ZBTB10;HPS3;EIF2S2;LSM3;ZC3HC1;UBOX5;KIF18A;NASP;ZFP64;RSL24D1;ZFP644;KDM5B;ZMYND19;DDX46;NVL;DPY30;MCM10;LMNB1;RPS4X;DUSP12;SPR;EXO1;SIN3A;ACP6;SNAPC3;WDR5;MYBL2;TNPO3;RFC5;RBM17;TGIF2;ZFP532;PEG3;NUP133;DIS3;SIGMAR1;RBM19;H2AFX;DARS2;URB2;RAD23B;ZFP518B;SUPV3L1;PSRC1;RBL1;ESPL1;POLR1B;MCM3;POLR1E;NAF1;ETF1;MCM5;MCM6;KDM3A;NUFIP1;SRBD1;MAK16;TTK;ZBTB44;CXXC4;AURKC;IWS1;TFPT;TAF1D;TDG;BNIP2;E2F3;ABCF2;PTCD3;IGBP1;NOP58;KRR1;LYSMD2;DHODH;ASXL1;MCM3AP;REST;SNRNP40;RAD51;POLR3B;IMPDH2;TAF8;TAF7;ESF1;RHEBL1;NUP37;CUL4B",302
"2","embryonic_stem_line_V26_2_p16","251/728",4.92301544629686e-08,2.36304741422249e-06,0,0,1.34234074276901,22.5872448531468,"TCERG1;POP1;PPAN;PWP1;GLE1;CDC20;SOX2;ALKBH2;NDST1;CDC23;PPAT;AP1S2;TRIM24;ADNP2;GTSE1;DDX18;SMARCC1;TIPIN;REV1;WDR75;DNTTIP2;DDX10;IMP4;GTPBP4;NIF3L1;MTHFD1;PNLDC1;SRFBP1;KIF20A;ZBTB8A;SET;L3MBTL2;DHX9;CDCA5;NMD3;MRPL15;AAAS;PCDH17;ZBTB2;HMGXB4;TERT;CSTF1;BARD1;CDT1;PHC1;SETDB1;RCC2;PA2G4;FAM136A;GPN3;DERA;TRMT11;PHF3;SUV39H2;PAK1IP1;NAT10;TCF20;ASH2L;WDR46;WDR43;ZMYM1;SMPD4;XPO4;XPO5;RIOK2;DLGAP5;TOP3B;SS18;PRMT5;MRPS27;PARP1;PRMT1;TEX10;NSUN2;ACTL6A;GAB1;TET1;CBFA2T2;WDR35;TOPORS;MRPS5;GNL3;WDR33;LSG1;KIFC1;NFX1;MTF2;ZSWIM1;NIP7;TXLNG;CCDC106;TYMS;RAD54B;NSD1;HSF2;PES1;PPP1R8;ZFP142;MFN1;BRD8;EXOSC2;RAE1;AASDHPPT;CENPT;YTHDF1;APEX2;RPA2;RRP1B;GTF2H3;ETAA1;RYBP;NR6A1;CENPH;APEX1;TRMT6;CENPM;RAD1;TRIP13;IL17D;KBTBD8;RIF1;ZWILCH;CSE1L;TTF2;YARS2;IPO5;CHCHD5;HELB;RUVBL1;SMARCAD1;IPMK;RPSA;CDYL;CDC25A;MSH6;HIC2;PRPF4;MSH2;PSPC1;NCL;HAT1;TIMELESS;FIZ1;SMYD5;UTP23;NOP2;NRF1;TAF5L;NUP160;MTM1;RPF1;ORC5;BAG4;CCNB1;ORC6;ORC1;UBR7;ORC2;DNAJC21;DVL3;BRIX1;UTP20;KLHDC4;FANCM;ODF2;PTCH1;RPP40;ZC3HC1;YRDC;NASP;TADA3;ZFP64;TAF4B;NF2;RAD9B;RSL24D1;UBE2K;KDM5B;MCM7;ZMYND19;DDX46;NVL;DPY30;MCM10;CHD4;MTR;CHD1;LMNB1;DUSP12;SIX4;EXO1;SIN3A;SNAPC3;WDR5;DGCR8;MYBL2;RBM34;ACP1;TNPO3;BCAS2;YWHAG;RFC5;RBM17;HSP90AA1;USP48;ZFP532;TGIF2;NUP133;DIS3;ATRX;CAD;HAUS6;PSRC1;POLR1B;MCM3;MCM4;NAA35;NAF1;ETF1;DTL;MCM2;NUFIP1;GTF3C6;SRBD1;GTPBP10;DDX21;AURKA;CACNG8;TAF1D;BMS1;CCDC77;NOP56;PTCD3;NOP58;TCF7L1;KDM4C;FEM1B;KRR1;MGA;DHODH;ASXL1;MCM3AP;REST;RAD51;IMPDH2;POLR3G;TAF7;RHEBL1;SLC25A36;CUL4B;NUP37",251
"3","mega_erythrocyte_progenitor","193/562",2.30922309610105e-06,7.38951390752335e-05,0,0,1.33703083553343,17.3527876159251,"RPL31;NUDT1;GPATCH4;PWP2;PHB2;SMC2;NFRKB;EIF2A;WDHD1;SLC11A2;ARMC9;ESCO2;BCS1L;GTPBP4;ARMC1;LARS2;NIF3L1;MTHFD1;PDE12;THAP7;RPL24;TARS2;UHRF1BP1;CCDC82;ZFP865;SLC22A3;POM121;RTEL1;PAXIP1;CDCA8;WDR61;MRPL15;MRPL13;OSGEP;RRS1;DHX37;ZSCAN12;B3GALNT2;TMEM86B;SIVA1;PA2G4;FAM136A;GPN1;NDUFAF4;PSMG3;RPS21;FARSB;AHCTF1;FASTKD2;SETD6;ZFP800;FARS2;PPP3CB;SMPD4;NKRF;RIOK1;TOP3B;CCT3;ACTL6A;MRPS5;MRPL52;MRPS9;ZEB1;CINP;CKS2;STRAP;KIF2C;MRRF;TRUB2;PRIM2;HSPA14;TYMS;FAM117B;PSMB4;SAMM50;TWISTNB;RPL14;METTL4;SIAE;AASDHPPT;CCT4;GINS1;CENPW;PUS7L;MLH1;PHF5A;LYRM4;SERBP1;CYP20A1;CENPK;HDGF;TRIP13;OXNAD1;RIF1;DSCC1;NUCKS1;TM7SF3;YARS2;AMOT;TOMM22;ENPP3;RARS2;THOC1;E130309D02RIK;EPDR1;ACYP1;FTSJ1;THOC7;RINT1;MSH2;TEX9;NCL;PPIF;SRSF3;PLAA;GEMIN8;DNMT1;HTRA2;KLHL12;FOXO3;RPF2;PMF1;ORC4;PITRM1;ORC2;EP400;LLPH;KLHDC2;EIF2B4;CPSF4;ANKRD26;KLHDC4;NOP16;NUP155;CPSF2;RPP40;CNOT10;TIMM44;AP4B1;ZFP68;SPIRE1;MCM7;ZMYND19;NVL;USP39;MTO1;MRPL3;DTWD1;BCL7A;SCRN3;CASP3;HIST1H1E;ACP1;BCAS2;SCYL2;ILKAP;HSP90AA1;RFC4;TBP;CCDC34;ZFP518B;ARFGAP2;DNAJC2;MCM4;NAA35;RP9;MCM6;SLC25A5;MCM2;SMARCD1;USP14;JAKMIP2;EIF4E;ABCF1;USP24;IGBP1;SSB;TTC13;KRR1;CNBP;DDX31;PTPN14;DHODH;POLE4;RPIA;SNRNP40;POLE2;APLF;DRG1;POLR3H;SLC25A32;RGS12;POLR3K",193
"4","neuro2a","143/425",0.000133824827084745,0.00321179585003389,0,0,1.30998866355964,11.6837612151869,"TDRKH;LTV1;TRIO;NUP107;MTRR;CCNH;ZFP606;EPRS;PCMT1;AKT3;STMN1;FBXO3;PSPH;AGFG1;BIVM;STARD4;DIMT1;GLCE;RPL22;SSU72;SOX11;ACSL4;CSNK1E;HCFC2;GTPBP4;PGF;DHDDS;FAM173B;MTHFD2;FANCD2;DDIT4;MRTO4;TBPL1;GEMIN8;CCDC84;NUP205;ANAPC16;TROAP;TMTC2;SLC1A4;FOXO3;GTF2E2;PHF21B;FBXO42;MED30;RACGAP1;MIER2;PMVK;ZFP580;SRGAP3;KLHDC10;ZRSR2;CBX7;GGT7;OSBPL6;PNPT1;NCAPH2;HPS4;LSM1;ASNS;LSM4;CYP51;RPS25;UCK2;CNOT7;UBE2T;CDC16;CDK1;RAD17;HYOU1;INTS7;PSMG2;RAD18;XKR5;MDM1;LRP11;SETD5;ZFP644;SUV39H2;MCM8;TSEN15;ELAVL1;SEC61A2;MED14;PCM1;NUDCD1;ENC1;REV3L;YAF2;SCYL2;NUDC;SHPRH;RABGGTB;SMC1A;CBFA2T2;LSS;SREBF2;LATS1;MRPS9;MBLAC2;POC5;GARS;SAMD5;AGPAT5;PRPS1;HDAC2;PRIM1;CRMP1;HMGCR;STOX2;MAPK8;EXOSC4;CUX1;LEPROTL1;TDG;PPP1R8;POLD2;BEND4;TMEM209;HNRNPA1;SRSF10;TRIM44;S100PBP;REPS1;RWDD3;CENPW;ADAT1;HUWE1;APEX2;NAP1L1;GTF2H2;VAX2;HINFP;CLCN6;CENPF;XPOT;RPA3;MARS;CIAPIN1;ZFP157;TARDBP;PFKP;ZFP28",143
"5","thymocyte_DP_CD4+CD8+","135/410",0.000564114486637169,0.0108309981434336,0,0,1.28194780098473,9.58929431563042,"DCLRE1C;FAM13C;HJURP;CISD2;NUCKS1;SLA2;RCBTB2;ABHD13;PNN;CDC23;MYB;CHORDC1;TRIM24;EPC1;SKP2;AGFG2;TMPO;GIN1;THEMIS;ESCO2;HCFC2;SDHA;FTSJ1;MR1;RC3H2;SYTL3;FAM133B;TEX9;ZW10;TIPRL;ZCCHC8;PIF1;RAB5B;L3MBTL3;CDCA2;CDCA7;NRF1;PDS5B;PLA2G6;PDS5A;OSGEP;STK38;EP400;MAP2K5;BARD1;TIA1;XRCC6;CBX3;NONO;CLK3;TPX2;KIF18A;ZFP68;ZBTB6;PAN3;CNOT2;CNOT3;PHF14;LRRN1;TAB1;MXD3;ARHGAP11A;PHF2;KDM5B;USPL1;HIBADH;CEP164;ZFP955A;CTDSPL2;N4BP2L2;CHD1;HS2ST1;UBL5;PPP3CB;ING3;AUH;CASP2;RIOK1;TOPBP1;ZFP280D;TAPT1;HSDL1;TCF12;VPS13D;KREMEN1;HAUS3;DNTT;CKAP5;DCK;HIST2H2BE;WDR33;MRPL50;ZEB1;RBL1;MED20;KIF2C;EXOC5;GLCCI1;ZFP410;BDP1;RAPGEF3;PRPS2;ZFP787;RNF34;ZFP422;SATB1;ATL2;TTK;HSPA14;CBL;NAPG;RMND5A;CUX1;RICTOR;CLASP1;IGBP1;DUT;RNGTT;GPKOW;NFYB;ATAD2;C1GALT1;TUBE1;WDR12;RNF146;MARCKS;GNPDA2;CCNG2;CENPK;TAF7;NCAPD2;NCAPD3;TARDBP;SSBP2;RBMX",135
"6","NK_cells","200/669",0.00698629181166244,0.111780668986599,0,0,1.16392315430158,5.77748799491562,"TRIO;WIPF1;GPATCH2;CCNC;SLA2;ALKBH3;PREX1;HERC4;EFR3A;ALKBH4;PPAT;GOLGA1;SLC12A6;VPS36;TRIM23;MBNL1;ESCO1;SACM1L;GAPVD1;SYTL3;ATG12;ZFP292;PRKD3;ACOT2;HECA;CBLL1;SLBP;ZFP746;BAZ2A;ZC3HAV1;PIK3R1;UGCG;PDCD10;HLTF;LTA4H;ARGLU1;NFATC3;TRIP4;PUM2;PPFIBP1;STAG2;PSMG3;HYOU1;LRRN1;DCP1B;DENND1B;PHF2;GMEB1;HIP1;MTMR12;SNX10;ADO;LIMD1;MED15;ING1;PPP3CB;PPP3CC;ARIH2;RIOK1;RSPRY1;CCT3;SS18;SHPRH;BRD1;CNOT6L;IFNGR1;NCOA3;TCF12;SIRT6;SERPINB9;ZEB2;SIKE1;RAP2B;ZFP251;CEP63;ZDHHC20;HTT;XIAP;PCNP;EXOSC8;TWISTNB;STAT4;ZSWIM6;MAP3K2;GIT2;YTHDF1;YTHDF2;CARD6;PLEKHA5;SYNJ2BP;GATAD2A;SULF2;ITCH;MPHOSPH9;NR6A1;TRIP11;ZFP398;ZFP276;FRYL;OTUD5;ZBTB25;CCNT1;UBXN2B;NAB1;POGK;GXYLT1;TTF1;ABHD13;CYSLTR2;AMMECR1L;RGS3;KIF5C;ENPP4;AZI2;USP3;UBE4A;ATP11B;THOC2;TUG1;FBXW2;MORF4L1;SLC9A8;XPR1;NSMAF;CSNK1G1;ANKRD11;UBR1;SBNO1;BCL2L11;ZFP52;ZMAT2;ZFP54;TPR;EP400;SKIL;SMAD4;NUP155;ODF2;CBX3;CEP350;BTBD7;MARCH7;FOXN2;ZFP322A;GON4L;PAN3;SP4;ZFP472;AAK1;TPP2;TAB2;SCYL3;USP37;SFT2D3;CELF2;CDCA7L;CHD8;PPWD1;CTDSPL2;CHD1;MFSD8;EFHD2;ME2;MRPL9;LRRFIP1;USP30;POLK;RBM5;POLH;NCK1;KLF12;USP48;VPS13D;ATRX;MSL2;ARAP2;ARNT;SMC1A;SENP2;DNAJC1;CREB1;RASA2;BIRC6;BDP1;SOS2;ZFP787;ROCK1;ZFP426;TULP4;NR2C2;CBL;AURKA;AP3M2;ZNRF2;FYN;CHURC1;WTAP;ZFP316;ASXL2;CCM2",200
"7","granulo_mono_progenitor","41/124",0.0398100997452051,0.545967082219956,0,0,1.2873083951346,4.14981193033801,"PIF1;PIGU;DHX9;DSCC1;BUB1B;XPC;ZCCHC17;CDC73;UNG;KCTD20;EXO1;TRA2B;NUSAP1;ARIH1;SKP2;E2F6;DCPS;TRDMT1;TOP3B;GINS1;SMARCC1;SLC35A4;CBX5;H2AFY;VPS13C;HUWE1;DDHD2;ZBTB34;PUS7L;CDC25A;PAX1;FAM133B;SIKE1;FANCD2;POLE2;CENPK;STT3A;PSMG4;INTS7;DTL;RAD18",41
"8","bone_marrow","119/413",0.0799388782613779,0.959266539136535,0,0,1.12180491812474,2.83423222595292,"OTUD5;ANKLE1;CMAS;HJURP;UBP1;UBE2L6;CDC14A;SMC2;EIF4ENIF1;HERC4;HERC1;MYB;NUSAP1;KNTC1;FBXO5;SLC16A4;SAMD11;FBXO9;TMPO;ARL6IP6;BNIP3L;TBCCD1;IFRD2;ESCO2;GAPVD1;GTPBP1;CDC25B;CCNE2;FKBP4;PRR11;ASF1B;SLBP;DNMT1;MTMR3;PAXIP1;CDCA3;CDCA8;KLHL12;ADIPOR1;FBXO42;ORC1;ST3GAL5;GSE1;SLC38A9;LTA4H;CEP76;UBE2H;STIL;UBE2C;DENND4A;CDC7;MEMO1;FBXO30;MARCH3;ISG20;CDK2;HNRNPD;SPIRE1;TMCC1;TCF3;MXD3;MCM7;ADPGK;NCAPG2;HMGB3;LMNB1;ALAD;RBM3;NANP;BCL7A;DGCR8;ACP1;RBM6;RFC4;NUP133;STRADB;H2AFX;RAD23A;KIF23;SMC1A;GPCPD1;DCK;RNF144A;ASPM;PRPF18;TFDP2;PDIK1L;MTFR1;TRIM59;NCOA7;PRIM2;USP14;USP15;WDR26;MOSPD3;PPOX;PRAM1;FZR1;KCTD20;SH3TC2;FCHO2;CCDC77;E2F4;ATF7IP;RBM38;FOXJ3;XPO7;DEK;HIPK1;NFIA;CENPK;CENPL;TACC3;CACHD1;NCAPD2;NCAPD3;YPEL4;SSBP3;METAP2",119
"9","stem_cells__HSC","56/186",0.0977565148696502,1,0,0,1.1721832541063,2.72564892498368,"CDCA7L;NUCKS1;CCAR1;SMC2;CDC26;SENP8;KDM6A;RBM33;CEP68;SMARCC1;RFC1;ZFP418;H2AFY;UBE2E3;DNTT;SMC1A;TSN;TIAM2;DNAJC1;ELF2;ZFP292;PSPC1;NCL;MTF2;SRSF3;MCM6;DTL;ITGB3BP;SLC22A3;TRUB2;DNMT1;USP15;ZFP422;XPC;REPIN1;ORC3;TRA2B;ANKRD10;RPRD1B;RPL15;CCT4;DDX31;ATP2B4;PA2G4;MZT1;KIF18A;SLC7A6OS;SUCLA2;CNOT1;POLE2;SERBP1;ALMS1;PHF14;INTS7;ASB3;BRWD3",56
"10","B-cells_GL7negative_Alum","102/379",0.308538103866325,1,0,0,1.04780723223261,1.23212692902516,"ATP8A1;JMJD1C;CCNC;NOC2L;TBK1;ZFP560;CDK5RAP2;DDX18;ANGEL2;SSU72;WDR75;AP1AR;HDHD2;RC3H2;EML4;DPM3;RALGAPB;BIN1;RFX5;PSME4;UNC50;GUF1;FAM76B;ATF7;PHIP;SRSF7;ZCCHC7;TXNDC9;ANKRD11;MYNN;WDR61;BAZ2B;ZC3HAV1;SPATA5;RPAP2;RLF;RPF1;ZMAT2;SNX5;BTF3;PRPF38B;PRPF38A;FANCM;BCL11A;KLHL28;SMARCA5;CNOT10;KLHL24;CYLD;COPS5;DMXL1;INTS7;PI4KB;ZFP870;FARSB;RBM27;AHCTF1;KDM5C;FKBP15;GFM2;CHD8;COX7C;MYSM1;MRPL3;NUDCD1;IMPA1;CASP3;RIOK1;SCYL2;RBM33;CCT3;ACTR5;GPCPD1;DDX50;SIKE1;ETF1;DEPDC5;LUC7L2;DDX24;ZFP426;NOL7;AKAP7;ZFP706;UNG;DCAF17;EIF4H;CNNM3;SRSF11;YIPF1;MGA;PCGF3;ADAT1;RPRD2;RNF146;BOP1;MAPK11;PIKFYVE;PFKL;DNAJA2;YIPF6;ZFP398;ASB3",102
