"","meanx","meany","FC","logFC","Contrast"
"Fbln7",3.99999999999999,18.0555555555555,4.51388888888889,2.17437090647351,"PSVZbyQSVZ"
"Uhrf2",10.7777777777778,48.611111111111,4.51030927835051,2.17322636453256,"PSVZbyQSVZ"
"Gm6750",1794.33333333334,8092.25000000002,4.5098922533903,2.17309296621761,"PSVZbyQSVZ"
"Phlpp2",9.27777777777779,41.8333333333332,4.50898203592813,2.17280176219787,"PSVZbyQSVZ"
"Rab3ip",25.6666666666667,115.694444444445,4.50757575757577,2.17235173883686,"PSVZbyQSVZ"
"Gm15453",1406.00000000002,6337.38888888898,4.50738896791527,2.17229195368514,"PSVZbyQSVZ"
"Hnrnpd",904.500000000007,4074.50000000006,4.50469872857935,2.17143062272727,"PSVZbyQSVZ"
"Psmg1",18.8333333333333,84.8333333333333,4.50442477876106,2.17134288366051,"PSVZbyQSVZ"
"Elp4",96.6666666666667,435.222222222235,4.50229885057485,2.1706618222147,"PSVZbyQSVZ"
"Erh",1523.55555555555,6852.38888888894,4.49762981330227,2.16916492201143,"PSVZbyQSVZ"
"4833408D11Rik",11.2222222222222,50.4722222222222,4.49752475247525,2.16913122148232,"PSVZbyQSVZ"
"Fus",1546.44444444443,6942.72222222215,4.48947406236527,2.16654644450759,"PSVZbyQSVZ"
"Plxna2",133.277777777777,597.888888888889,4.48603584827013,2.16544114916135,"PSVZbyQSVZ"
"Pprc1",79.4999999999998,355.944444444444,4.47728860936408,2.16262531843759,"PSVZbyQSVZ"
"Vopp1",24.4444444444445,109.444444444444,4.47727272727271,2.16262020081907,"PSVZbyQSVZ"
"Dbr1",25.4444444444444,113.888888888889,4.47598253275109,2.16220440629587,"PSVZbyQSVZ"
"Mcg1038069",778.722222222233,3484.94444444435,4.47520867517996,2.1619549555899,"PSVZbyQSVZ"
"Thnsl1",15.2222222222222,68.1111111111113,4.47445255474454,2.16171118073026,"PSVZbyQSVZ"
"A430102J17Rik",23,102.888888888889,4.4734299516908,2.1613814257609,"PSVZbyQSVZ"
"Npm3",5.33333333333334,23.8333333333333,4.46874999999999,2.15987133677839,"PSVZbyQSVZ"
"Mid1",33.5555555555555,149.888888888889,4.46688741721856,2.15926989362319,"PSVZbyQSVZ"
"Ints4",274.166666666666,1223.33333333331,4.46200607902729,2.15769247910795,"PSVZbyQSVZ"
"Nsmaf",27.5555555555556,122.888888888889,4.45967741935483,2.15693935984783,"PSVZbyQSVZ"
"Gm6793",1544.5277777778,6885.7777777777,4.4581767170835,2.15645380453104,"PSVZbyQSVZ"
"Wdr46",44.7777777777779,199.25,4.44975186104218,2.15372488690481,"PSVZbyQSVZ"
"Enpp4",145.666666666667,647.999999999981,4.44851258581222,2.15332303410514,"PSVZbyQSVZ"
"Mis18a",28.9444444444444,128.75,4.44817658349329,2.15321406123439,"PSVZbyQSVZ"
"Snx5",297.222222222223,1321.91666666666,4.44757009345791,2.1530173424654,"PSVZbyQSVZ"
"Tubb4b",437.305555555555,1942.22222222224,4.44133900781303,2.15099469655255,"PSVZbyQSVZ"
"Magohb",28.6666666666666,127.305555555555,4.44089147286822,2.15084931495106,"PSVZbyQSVZ"
"Pdap1",441.472222222222,1960.38888888883,4.44057132070711,2.15074530462166,"PSVZbyQSVZ"
"Ube2j2",82.8055555555557,367.25,4.4350888963435,2.14896302200742,"PSVZbyQSVZ"
"Rps5",1458.75000000001,6469,4.434618680377,2.14881005681938,"PSVZbyQSVZ"
"Anapc11",316.694444444444,1404.02777777778,4.43338303657576,2.14840801422788,"PSVZbyQSVZ"
"Ict1",5.00000000000002,22.1666666666667,4.43333333333333,2.14839183989267,"PSVZbyQSVZ"
"Cadps",5.00000000000002,22.1666666666667,4.43333333333333,2.14839183989267,"PSVZbyQSVZ"
"Rfesd",11.2777777777778,49.9444444444443,4.42857142857141,2.14684138832926,"PSVZbyQSVZ"
"Ccdc82",15.6111111111111,69.1111111111111,4.4270462633452,2.14634444990968,"PSVZbyQSVZ"
"AI596198",6.77777777777777,30,4.42622950819673,2.14607825948795,"PSVZbyQSVZ"
"Stk38",111.666666666667,494.166666666658,4.42537313432829,2.14579910408821,"PSVZbyQSVZ"
"Psmg4",50.6111111111112,223.888888888889,4.42371020856201,2.14525687961328,"PSVZbyQSVZ"
"Plp2",304.055555555556,1344.94444444446,4.4233509957976,2.14513972557485,"PSVZbyQSVZ"
"Fam76b",206.611111111111,913.388888888885,4.42081204624897,2.14431139846101,"PSVZbyQSVZ"
"Aatf",24.6111111111111,108.777777777778,4.41986455981941,2.14400216104867,"PSVZbyQSVZ"
"Raly",172,759.083333333334,4.41327519379845,2.14184971068343,"PSVZbyQSVZ"
"Gmds",9.50000000000002,41.8888888888889,4.40935672514619,2.14056819838276,"PSVZbyQSVZ"
"Tra2b",720.666666666668,3177.52777777768,4.40915047795237,2.14050071489675,"PSVZbyQSVZ"
"Zic2",5.33333333333334,23.4999999999999,4.40624999999998,2.13955135239879,"PSVZbyQSVZ"
"Dym",31.0555555555556,136.694444444444,4.40161001788908,2.13803132828695,"PSVZbyQSVZ"
"Kcne1l",97.8333333333333,430.277777777778,4.39806927881886,2.13687032984572,"PSVZbyQSVZ"
"AK153603",21.5,94.5555555555555,4.39793281653746,2.13682556554155,"PSVZbyQSVZ"
"Hnrnpr",305.5,1343.02777777779,4.39616293871619,2.13624485910822,"PSVZbyQSVZ"
"Polr2m",179.111111111111,787.333333333332,4.39578163771712,2.13611972159035,"PSVZbyQSVZ"
"Rpl10a",2621.11111111108,11513.4999999999,4.39260279779569,2.13507604926944,"PSVZbyQSVZ"
"Pfdn6",166.777777777778,732.22222222223,4.39040639573622,2.13435448827474,"PSVZbyQSVZ"
"Mettl10",102.777777777778,450.416666666668,4.38243243243244,2.1317318479395,"PSVZbyQSVZ"
"2700029M09Rik",776.111111111122,3397.8888888889,4.37809591982815,2.13030356291184,"PSVZbyQSVZ"
"Pcgf2",104.277777777778,456.36111111111,4.37639850825786,2.1297441137499,"PSVZbyQSVZ"
"Ipo5",477.5,2089.49999999994,4.37591623036637,2.12958512039926,"PSVZbyQSVZ"
"Itfg2",3.99999999999999,17.5,4.37500000000002,2.12928301694497,"PSVZbyQSVZ"
"Bcl7a",76.1111111111112,332.805555555555,4.37262773722627,2.12850053009801,"PSVZbyQSVZ"
"Chga",18.7222222222222,81.7777777777779,4.3679525222552,2.12695717487516,"PSVZbyQSVZ"
"Kdm2b",99.2777777777778,433.5,4.36653609401231,2.12648926562266,"PSVZbyQSVZ"
"Thoc7",305.888888888889,1333.80555555558,4.36042499091906,2.12446875482118,"PSVZbyQSVZ"
"Gtf2e2",69.1944444444445,301.638888888889,4.35929345644319,2.12409432548704,"PSVZbyQSVZ"
"Nsg1",121.777777777778,530.527777777778,4.35652372262774,2.12317739910078,"PSVZbyQSVZ"
"Senp1",231.833333333333,1009.77777777778,4.35561945842321,2.12287791424129,"PSVZbyQSVZ"
"4932433N03Rik",5.99999999999998,26.0555555555556,4.34259259259261,2.11855661035191,"PSVZbyQSVZ"
"Fam175b",21.7222222222222,94.2222222222221,4.33759590792838,2.11689565725584,"PSVZbyQSVZ"
"5830458C19Rik",13.5,58.5555555555555,4.33744855967076,2.11684664803143,"PSVZbyQSVZ"
"Spata33",8.11111111111113,35.1666666666666,4.33561643835615,2.11623713054832,"PSVZbyQSVZ"
"Brf1",5.66666666666668,24.5555555555556,4.33333333333332,2.11547721741993,"PSVZbyQSVZ"
"9530068E07Rik",740,3204.22222222223,4.33003003003004,2.11437703050054,"PSVZbyQSVZ"
"Pibf1",29.1666666666666,126.277777777778,4.32952380952382,2.11420835626437,"PSVZbyQSVZ"
"Fam136a",28.0555555555555,121.361111111111,4.32574257425744,2.11294781280506,"PSVZbyQSVZ"
"Snx12",52.3611111111111,226.444444444444,4.32466843501325,2.11258952800978,"PSVZbyQSVZ"
"Hdac11",14.8888888888889,64.3888888888889,4.32462686567164,2.1125756605487,"PSVZbyQSVZ"
"Msantd3",5.66666666666666,24.5,4.3235294117647,2.11220950358602,"PSVZbyQSVZ"
"March5",256.5,1107.77777777776,4.31882174572228,2.11063777223617,"PSVZbyQSVZ"
"Cnot8",33.6111111111112,145,4.31404958677686,2.10904275929529,"PSVZbyQSVZ"
"2310047K21Rik",5.66666666666666,24.4444444444445,4.31372549019609,2.10893437155317,"PSVZbyQSVZ"
"Casz1",5.00000000000002,21.5555555555556,4.31111111111111,2.10805974585745,"PSVZbyQSVZ"
"Txnrd2",9.72222222222222,41.8888888888888,4.30857142857141,2.10720960143633,"PSVZbyQSVZ"
"Hinfp",6.66666666666666,28.7222222222222,4.30833333333333,2.10712987470642,"PSVZbyQSVZ"
"Cntln",12.3333333333333,53.1111111111113,4.30630630630633,2.10645094163065,"PSVZbyQSVZ"
"4632404H12Rik",62.6111111111111,269.611111111111,4.3061224489796,2.10638934459198,"PSVZbyQSVZ"
"2810428I15Rik",77,331.194444444445,4.30122655122656,2.10474812191806,"PSVZbyQSVZ"
"Pdia5",5.00000000000002,21.5,4.29999999999998,2.10433665981473,"PSVZbyQSVZ"
"Peg12",6.33333333333332,27.2222222222222,4.2982456140351,2.10374792483783,"PSVZbyQSVZ"
"Cct5",535.277777777777,2300.16666666667,4.29714582252207,2.10337873542227,"PSVZbyQSVZ"
"St8sia2",3.99999999999999,17.1666666666667,4.29166666666668,2.10153802646207,"PSVZbyQSVZ"
"Yeats4",178.722222222223,766.555555555548,4.28908921355294,2.10067132450969,"PSVZbyQSVZ"
"Cdc25c",5.00000000000002,21.4444444444444,4.28888888888887,2.1006039409384,"PSVZbyQSVZ"
"Ddx11",5.00000000000002,21.4444444444445,4.28888888888888,2.1006039409384,"PSVZbyQSVZ"
"Peo1",11.8888888888889,50.9722222222222,4.28738317757009,2.10009736132943,"PSVZbyQSVZ"
"2700078F05Rik",22.7222222222222,97.3333333333332,4.28361858190708,2.09883002665942,"PSVZbyQSVZ"
"Ncoa5",90.7222222222222,388.333333333333,4.28046540110227,2.0977676647011,"PSVZbyQSVZ"
"Nfix",1102.2222222222,4711.50000000003,4.27454637096784,2.09577132454123,"PSVZbyQSVZ"
"Nedd1",39.4444444444444,168.444444444444,4.27042253521127,2.09437882377905,"PSVZbyQSVZ"
"Pkn2",247.222222222222,1055.3611111111,4.26887640449434,2.09385639327087,"PSVZbyQSVZ"
"Polr1d",132.444444444444,564.722222222223,4.26384228187921,2.09215407426994,"PSVZbyQSVZ"
"Mettl14",462.444444444444,1970.02777777781,4.26003123498326,2.09086400847699,"PSVZbyQSVZ"
"Stau2",62.1666666666668,264.777777777777,4.25915996425379,2.09056891521387,"PSVZbyQSVZ"
"Zc3h8",82.2777777777778,350.222222222222,4.25658338960161,2.08969589416753,"PSVZbyQSVZ"
"AA414993",7.50000000000002,31.8888888888889,4.25185185185185,2.08809132962485,"PSVZbyQSVZ"
"Tomm7",373,1582.88888888889,4.24366994340184,2.08531245325214,"PSVZbyQSVZ"
"Wbp5",486.722222222222,2063.86111111106,4.24032644675255,2.08417533671812,"PSVZbyQSVZ"
"Coprs",568.611111111099,2409.66666666663,4.23781143136299,2.08331939396539,"PSVZbyQSVZ"
"Dgcr8",99.2222222222222,420.250000000003,4.23544232922736,2.08251264555727,"PSVZbyQSVZ"
"Inpp4a",16.9444444444444,71.7499999999999,4.23442622950819,2.08216649566775,"PSVZbyQSVZ"
"Wdr90",5.00000000000002,21.1666666666667,4.23333333333333,2.08179409116365,"PSVZbyQSVZ"
"Dmrta2",6.61111111111113,27.9444444444445,4.22689075630252,2.07959682649758,"PSVZbyQSVZ"
"Ogn",5.00000000000002,21.1111111111111,4.2222222222222,2.07800251200127,"PSVZbyQSVZ"
"Rps11",2359.61111111112,9960.33333333328,4.221175805806,2.07764491668785,"PSVZbyQSVZ"
"Rimklb",156.666666666667,660.833333333345,4.21808510638305,2.07658820402637,"PSVZbyQSVZ"
"Ubqln1",269.333333333334,1135.1111111111,4.21452145214517,2.07536882622976,"PSVZbyQSVZ"
"Ttc21b",8.55555555555554,36.0555555555556,4.21428571428573,2.07528812730424,"PSVZbyQSVZ"
"C030041B07Rik",20.6111111111111,86.8055555555556,4.21159029649597,2.07436509781601,"PSVZbyQSVZ"
"Prkab1",15.4444444444444,64.9722222222221,4.20683453237409,2.07273507362892,"PSVZbyQSVZ"
"Ankrd32",5.66666666666666,23.8333333333333,4.20588235294118,2.07240849552805,"PSVZbyQSVZ"
"Ccar1",156.805555555555,659.444444444433,4.2054915854738,2.07227444886888,"PSVZbyQSVZ"
"Ubr7",70.3333333333333,295.611111111111,4.20300157977883,2.07141999875462,"PSVZbyQSVZ"
"Pcsk5",4.66666666666667,19.6111111111111,4.20238095238094,2.07120695049242,"PSVZbyQSVZ"
"Bcas2",136.5,573.555555555556,4.2018722018722,2.0710322837318,"PSVZbyQSVZ"
"Sh3bgrl",835.250000000014,3509.16666666665,4.20133692507224,2.0708484870003,"PSVZbyQSVZ"
"9430012M22Rik",5.00000000000002,21,4.19999999999999,2.0703893278914,"PSVZbyQSVZ"
"A630026N12Rik",22.8333333333333,95.8611111111111,4.19829683698297,2.06980417475383,"PSVZbyQSVZ"
"Epb4.1",192.333333333333,807.472222222224,4.19829578278454,2.06980381249097,"PSVZbyQSVZ"
"Cenpl",5.66666666666666,23.7777777777778,4.19607843137255,2.06904164442965,"PSVZbyQSVZ"
"Epha4",39.4166666666667,165.388888888888,4.19591261451725,2.06898463217748,"PSVZbyQSVZ"
"Myo1b",5.99999999999998,25.1666666666666,4.19444444444445,2.06847973788277,"PSVZbyQSVZ"
"Ipo9",409.444444444445,1716.86111111114,4.1931478968793,2.06803371650231,"PSVZbyQSVZ"
"D030056L22Rik",67,280.611111111111,4.1882255389718,2.06633913453112,"PSVZbyQSVZ"
"2600001M11Rik",12.1666666666667,50.9444444444444,4.18721461187215,2.06599086399388,"PSVZbyQSVZ"
"Naa20",117.833333333333,492.555555555555,4.18010372465818,2.06353874163471,"PSVZbyQSVZ"
"Tsen15",138,576.777777777772,4.17954911433168,2.06334731417133,"PSVZbyQSVZ"
"Dak",8.66666666666668,36.2222222222222,4.17948717948717,2.06332593536883,"PSVZbyQSVZ"
"Trim72",5.33333333333334,22.2777777777777,4.17708333333332,2.06249592573376,"PSVZbyQSVZ"
"Znhit1",118.611111111111,495.277777777778,4.17564402810304,2.0619987280045,"PSVZbyQSVZ"
"Nfil3",6.33333333333332,26.4444444444444,4.17543859649123,2.0619277491432,"PSVZbyQSVZ"
"Isl1",5.00000000000002,20.8333333333334,4.16666666666666,2.05889368905357,"PSVZbyQSVZ"
"Plcxd3",5.00000000000002,20.8333333333334,4.16666666666666,2.05889368905357,"PSVZbyQSVZ"
"Gsx1",5.00000000000002,20.8333333333333,4.16666666666665,2.05889368905356,"PSVZbyQSVZ"
"Trim35",58.8888888888889,245.277777777777,4.16509433962263,2.05834917308526,"PSVZbyQSVZ"
"Eif1ax",1103.69444444446,4587.58333333331,4.15657010545384,2.05539354449794,"PSVZbyQSVZ"
"Ltv1",43.8333333333334,182.166666666667,4.15589353612167,2.0551586963796,"PSVZbyQSVZ"
"Mybbp1a",300.944444444445,1249.7777777778,4.15285213217656,2.05410250360151,"PSVZbyQSVZ"
"Cdk11b",131.666666666667,546.666666666655,4.15189873417713,2.05377125644095,"PSVZbyQSVZ"
"2210404O09Rik",33.3333333333333,138.333333333333,4.15000000000001,2.05311133645956,"PSVZbyQSVZ"
"Jmjd6",40.8333333333333,169.333333333333,4.14693877551021,2.0520467477696,"PSVZbyQSVZ"
"Ubap2",63.7777777777776,264.388888888889,4.14547038327527,2.05153581248481,"PSVZbyQSVZ"
"Gucd1",5.00000000000002,20.7222222222222,4.14444444444443,2.05117872392556,"PSVZbyQSVZ"
"4930478L05Rik",5.00000000000002,20.7222222222222,4.14444444444443,2.05117872392556,"PSVZbyQSVZ"
"Ostc",11.9722222222222,49.6111111111111,4.14385150812065,2.05097230603212,"PSVZbyQSVZ"
"Smim11",133.888888888889,554.388888888889,4.14066390041494,2.04986210324307,"PSVZbyQSVZ"
"Smyd2",102.388888888889,423.638888888889,4.13754747693978,2.04877586644616,"PSVZbyQSVZ"
"Lrrc20",10.9444444444444,45.2777777777777,4.13705583756344,2.04860442966206,"PSVZbyQSVZ"
"Txn1",809.666666666663,3341.24999999994,4.1266982297241,2.04498794321571,"PSVZbyQSVZ"
"Fem1b",172.611111111112,711.638888888889,4.12278725458641,2.04362001672632,"PSVZbyQSVZ"
"Nrd1",131.583333333333,541.694444444456,4.11674055309278,2.04150252940708,"PSVZbyQSVZ"
"Ptrhd1",238.777777777777,982.833333333364,4.11610051186612,2.04127821211534,"PSVZbyQSVZ"
"Bex2",290.277777777778,1194.61111111112,4.11540669856461,2.04103500975004,"PSVZbyQSVZ"
"Tsn",371.5,1528.36111111109,4.11402721698814,2.04055133826828,"PSVZbyQSVZ"
"Sox8",395.055555555555,1623.33333333335,4.1091267051048,2.03883181675722,"PSVZbyQSVZ"
"Commd7",4.66666666666667,19.1666666666667,4.10714285714286,2.03813512888677,"PSVZbyQSVZ"
"Rbmx",1686.25,6923.27777777788,4.10572440490905,2.03763679037514,"PSVZbyQSVZ"
"Spopl",5.33333333333334,21.888888888889,4.10416666666668,2.03708931873522,"PSVZbyQSVZ"
"Ranbp9",439.333333333333,1802.44444444446,4.10268082953973,2.03656692328946,"PSVZbyQSVZ"
"Nfxl1",6,24.6111111111111,4.10185185185185,2.03627538639155,"PSVZbyQSVZ"
"Araf",5.00000000000002,20.5,4.09999999999998,2.03562390973071,"PSVZbyQSVZ"
"Shfm1",1915.33333333338,7847.7777777779,4.0973430792435,2.03468869779763,"PSVZbyQSVZ"
"4931406H21Rik",3.99999999999999,16.3888888888889,4.09722222222223,2.03464614280689,"PSVZbyQSVZ"
"Mrpl44",33.1111111111111,135.555555555556,4.09395973154363,2.03349691198809,"PSVZbyQSVZ"
"Uba2",226.222222222222,925.916666666652,4.09295186640466,2.0331417006174,"PSVZbyQSVZ"
"Otud6b",50.0555555555556,204.611111111111,4.08768035516092,2.0312823860862,"PSVZbyQSVZ"
"Rpl19",3171.61111111114,12957.5555555554,4.08548056543282,2.03050578916386,"PSVZbyQSVZ"
"AI451458",4.66666666666667,19.0555555555555,4.08333333333332,2.02974734339405,"PSVZbyQSVZ"
"Spata5l1",31.4444444444444,128.388888888889,4.08303886925794,2.02964330163575,"PSVZbyQSVZ"
"Rps6kb1",108.722222222222,443.722222222223,4.08124680633624,2.02900995771949,"PSVZbyQSVZ"
"Cdc123",633.527777777766,2585.52777777778,4.08115929319954,2.02897902204518,"PSVZbyQSVZ"
"Bcl2l11",5.00000000000002,20.3888888888889,4.07777777777777,2.02778315651353,"PSVZbyQSVZ"
"A130019P10Rik",5.00000000000002,20.3888888888889,4.07777777777777,2.02778315651353,"PSVZbyQSVZ"
"Asun",46.4444444444445,189.222222222223,4.07416267942584,2.02650358759766,"PSVZbyQSVZ"
"BC005624",124.222222222223,506,4.07334525939176,2.02621410329343,"PSVZbyQSVZ"
"1700037H04Rik",32.6111111111111,132.833333333333,4.07325383304941,2.02618172160158,"PSVZbyQSVZ"
"2210018M11Rik",158.166666666666,644.250000000003,4.07323498419392,2.02617504555968,"PSVZbyQSVZ"
"Fam206a",40.5555555555556,165.111111111111,4.07123287671233,2.02546574677122,"PSVZbyQSVZ"
"Atmin",19.1666666666666,78,4.06956521739131,2.02487466863903,"PSVZbyQSVZ"
"Nipsnap3b",20.0555555555556,81.5555555555556,4.06648199445983,2.02378122595604,"PSVZbyQSVZ"
"Nf2",177.277777777777,720.694444444447,4.06534001880291,2.02337602214681,"PSVZbyQSVZ"
"Glcci1",9.94444444444444,40.3888888888889,4.06145251396648,2.02199577665534,"PSVZbyQSVZ"
"Ubqln4",131.611111111111,533.833333333333,4.05614183199662,2.02010810025561,"PSVZbyQSVZ"
"Thoc6",13.2777777777778,53.8333333333334,4.05439330543934,2.01948604743434,"PSVZbyQSVZ"
"Gm19816",28.1111111111111,113.888888888889,4.05138339920949,2.0184146196985,"PSVZbyQSVZ"
"E2f3",427.777777777777,1732.33333333331,4.04961038961036,2.01778311391942,"PSVZbyQSVZ"
"D430030G11Rik",5.66666666666666,22.9444444444444,4.04901960784313,2.01757262944795,"PSVZbyQSVZ"
"Rufy2",21.7777777777778,88.1666666666667,4.0484693877551,2.01737656871997,"PSVZbyQSVZ"
"Akt1",54.4722222222222,220.444444444444,4.04691483936767,2.01682249019473,"PSVZbyQSVZ"
"Rptoros",5.00000000000002,20.2222222222222,4.04444444444443,2.01594154386902,"PSVZbyQSVZ"
"Polm",3.99999999999999,16.1666666666666,4.04166666666666,2.01495034146597,"PSVZbyQSVZ"
"Sept11",307.472222222222,1242.22222222223,4.04011202457316,2.01439529670367,"PSVZbyQSVZ"
"Mbd3",124.333333333333,502.166666666676,4.03887399463815,2.01395313733925,"PSVZbyQSVZ"
"Rcor1",22.2777777777778,89.9722222222222,4.03865336658354,2.01387432634026,"PSVZbyQSVZ"
"Adcy6",9.11111111111111,36.7777777777778,4.03658536585366,2.01313540218914,"PSVZbyQSVZ"
"Rpl35",3793.16666666667,15309.1666666667,4.03598576387364,2.01292108563725,"PSVZbyQSVZ"
"Myg1",84.2777777777776,340,4.03427818061966,2.01231056733299,"PSVZbyQSVZ"
"Dusp10",9.55555555555556,38.5000000000001,4.02906976744187,2.01044678743512,"PSVZbyQSVZ"
"Gnl3",25.0555555555555,100.944444444444,4.02882483370288,2.01035908097873,"PSVZbyQSVZ"
"Gm5848",1368.66666666666,5513.94444444444,4.02869784055854,2.01031360487224,"PSVZbyQSVZ"
"Srsf9",437.166666666667,1760.19444444446,4.02636929724237,2.00947950183354,"PSVZbyQSVZ"
"Kif20b",6.33333333333332,25.5,4.02631578947369,2.00946032924907,"PSVZbyQSVZ"
"Gm10913",2288.19444444448,9210.88888888899,4.02539605462821,2.00913073551001,"PSVZbyQSVZ"
"Ncbp2",96.8888888888888,389.833333333332,4.02350917431192,2.00845432229666,"PSVZbyQSVZ"
"Ep300",65.2222222222223,262.166666666667,4.01959114139693,2.00704876302679,"PSVZbyQSVZ"
"H2-T24",207.444444444444,833.361111111128,4.01727370112488,2.00621675707765,"PSVZbyQSVZ"
"Cnot1",223.166666666666,896.055555555564,4.01518546178745,2.00546662749888,"PSVZbyQSVZ"
"Gtf2f1",321.972222222223,1292.72222222222,4.01501164696745,2.00540417279808,"PSVZbyQSVZ"
"Crk",163.666666666667,657.05555555554,4.01459606245747,2.00525483506358,"PSVZbyQSVZ"
"Neto2",21.3333333333334,85.6388888888891,4.01432291666667,2.00515667338602,"PSVZbyQSVZ"
"Zc3h10",35.6666666666667,142.944444444445,4.00778816199377,2.0028062546115,"PSVZbyQSVZ"
"Dnajc11",10.3888888888889,41.6111111111112,4.0053475935829,2.00192744857112,"PSVZbyQSVZ"
"Pard3",6.33333333333334,25.3333333333333,3.99999999999999,2,"PSVZbyQSVZ"
"Lrrc3",5.00000000000002,20,3.99999999999999,2,"PSVZbyQSVZ"
"Zfp873",5.00000000000002,20,3.99999999999999,2,"PSVZbyQSVZ"
"C130057M05Rik",4.33333333333333,17.3333333333333,4,2,"PSVZbyQSVZ"
"Ccdc142",73.0277777777777,292.055555555555,3.99923925446937,1.99972559295383,"PSVZbyQSVZ"
"Gm4963",3843.58333333327,15367.7777777776,3.99829441565671,1.99938470929343,"PSVZbyQSVZ"
"Cwc27",77.6944444444444,310.583333333333,3.9974973185556,1.99909706597381,"PSVZbyQSVZ"
"Mrpl14",12.1666666666667,48.6111111111111,3.99543378995433,1.99835214711851,"PSVZbyQSVZ"
"Gps2",99.7222222222222,397.888888888889,3.9899721448468,1.99637867461011,"PSVZbyQSVZ"
"Rps6kb2",48.2777777777777,192.611111111111,3.9896432681243,1.99625975438844,"PSVZbyQSVZ"
"Klhl35",5.00000000000002,19.9444444444444,3.98888888888887,1.99598693749337,"PSVZbyQSVZ"
"Tmem194",5.00000000000002,19.9444444444444,3.98888888888888,1.99598693749337,"PSVZbyQSVZ"
"Rpl11",2208.41666666667,8808.55555555545,3.98862935989832,1.99589306840374,"PSVZbyQSVZ"
"Hnrnpl",433.305555555555,1727.9722222222,3.98788383870757,1.99562338672676,"PSVZbyQSVZ"
"Rbmxl1",478.861111111111,1909.63888888891,3.98787632693315,1.99562066919277,"PSVZbyQSVZ"
"Cchcr1",8.44444444444445,33.6666666666667,3.98684210526316,1.99524647002937,"PSVZbyQSVZ"
"Zhx2",129.111111111111,514.555555555556,3.98537005163513,1.99471368829917,"PSVZbyQSVZ"
"Psme1",217.5,866.805555555549,3.98531289910597,1.99469299906315,"PSVZbyQSVZ"
"Cenpc1",36.4166666666667,145.083333333333,3.98398169336384,1.9942110181505,"PSVZbyQSVZ"
"2810001A02Rik",162.555555555555,647.416666666665,3.98274094326725,1.99376164289108,"PSVZbyQSVZ"
"Nras",65.8888888888887,262.416666666666,3.98271500843171,1.99375224831056,"PSVZbyQSVZ"
"Rabggtb",180.805555555556,719.30555555555,3.9783376862805,1.9921657391293,"PSVZbyQSVZ"
"Chic2",165.333333333334,657.583333333334,3.97731854838709,1.9917961140099,"PSVZbyQSVZ"
"Cep68",54.4444444444445,216.333333333333,3.9734693877551,1.99039922971772,"PSVZbyQSVZ"
"Zkscan17",50.3611111111111,199.944444444445,3.97021511307227,1.98921717718057,"PSVZbyQSVZ"
"Ilkap",272.999999999999,1083.58333333331,3.96916971916963,1.98883725237791,"PSVZbyQSVZ"
"2900078I11Rik",5.33333333333334,21.1666666666667,3.96875000000001,1.98868468677217,"PSVZbyQSVZ"
"Wars",48.9999999999999,194.277777777778,3.96485260770975,1.9872672351402,"PSVZbyQSVZ"
"Pbx1",206.555555555555,818.72222222223,3.96369015599789,1.98684419060806,"PSVZbyQSVZ"
"Orc6",175.75,696.222222222223,3.96143511932986,1.98602317385621,"PSVZbyQSVZ"
"Ergic2",66.0555555555556,261.611111111111,3.96047098402018,1.98567200755387,"PSVZbyQSVZ"
"Fam32a",58.388888888889,231.083333333333,3.95765937202663,1.98464744779845,"PSVZbyQSVZ"
"Efs",169.555555555555,670.777777777764,3.95609436435117,1.98407683897817,"PSVZbyQSVZ"
"Unc79",24,94.9444444444444,3.95601851851852,1.98404917951267,"PSVZbyQSVZ"
"Rab23",72.8888888888888,288.166666666666,3.95350609756098,1.98313264974535,"PSVZbyQSVZ"
"Wdfy1",11.6666666666667,46.1111111111112,3.95238095238096,1.98272200856817,"PSVZbyQSVZ"
"Mybl1",5.66666666666666,22.3888888888889,3.95098039215687,1.98221068655648,"PSVZbyQSVZ"
"Nek1",19.6111111111112,77.4444444444445,3.94900849858356,1.98149047259724,"PSVZbyQSVZ"
"Aen",324.444444444444,1280.94444444444,3.94811643835616,1.98116453856885,"PSVZbyQSVZ"
"Cenpo",5.66666666666666,22.3611111111111,3.94607843137255,1.98041963103048,"PSVZbyQSVZ"
"Mllt4",5.99999999999998,23.6666666666666,3.94444444444445,1.97982211806237,"PSVZbyQSVZ"
"C78878",6,23.6666666666666,3.94444444444444,1.97982211806237,"PSVZbyQSVZ"
"Acp1",178.555555555556,704.249999999999,3.94415059116365,1.97971463614215,"PSVZbyQSVZ"
"Gm10362",1346.33333333332,5303.38888888884,3.93913509944707,1.97787889752061,"PSVZbyQSVZ"
"Lipt2",5.00000000000002,19.6944444444445,3.93888888888889,1.97778872090984,"PSVZbyQSVZ"
"Sugp2",114,448.61111111111,3.93518518518517,1.97643152886159,"PSVZbyQSVZ"
"Tox",98.1666666666666,386.222222222222,3.9343520090549,1.97612604226278,"PSVZbyQSVZ"
"Hnrnpm",290.944444444445,1142.55555555555,3.92705747565396,1.97344871316452,"PSVZbyQSVZ"
"Aplf",5.00000000000002,19.6111111111111,3.92222222222221,1.9716712769415,"PSVZbyQSVZ"
