"","meanx","meany","FC","logFC","Contrast"
"Kcna2",20.2777777777778,225.944444444445,11.1424657534247,3.47799662169476,"QSVZbyPSVZ"
"Gpr107",11.7777777777778,131.222222222222,11.1415094339623,3.47787279483396,"QSVZbyPSVZ"
"A930026B05Rik",25.9444444444444,289,11.1391862955032,3.47757194423333,"QSVZbyPSVZ"
"Pcsk6",27.8333333333333,309.749999999999,11.12874251497,3.4762186803877,"QSVZbyPSVZ"
"Cbr3",32.8888888888889,365.777777777778,11.1216216216216,3.47529525479267,"QSVZbyPSVZ"
"Abca2",15.7222222222222,174.777777777778,11.1166077738516,3.4746447125838,"QSVZbyPSVZ"
"Ankrd29",73.3333333333334,814.388888888878,11.1053030303029,3.47317685511584,"QSVZbyPSVZ"
"A630072M18Rik",5.99999999999998,66.6111111111111,11.1018518518519,3.47272844125076,"QSVZbyPSVZ"
"Megf10",276.444444444444,3066.41666666663,11.0923432475883,3.47149226061932,"QSVZbyPSVZ"
"Pde9a",11.2777777777778,125.055555555556,11.0886699507389,3.47101442426898,"QSVZbyPSVZ"
"1700019D03Rik",16.0555555555556,177.888888888888,11.0795847750865,3.46983191001557,"QSVZbyPSVZ"
"2310010J17Rik",34.2777777777778,378.38888888889,11.0388978930308,3.4645242376893,"QSVZbyPSVZ"
"D730045A05Rik",20.1111111111111,221.888888888889,11.0331491712707,3.46377273036077,"QSVZbyPSVZ"
"Atp6v0a1",80.7222222222221,890.277777777763,11.0289057123192,3.4632177487606,"QSVZbyPSVZ"
"Gm7020",16.4444444444444,181.194444444444,11.0185810810811,3.46186654755435,"QSVZbyPSVZ"
"Zkscan3",70.8888888888888,778.277777777767,10.9788401253917,3.4566537417866,"QSVZbyPSVZ"
"Plcl1",24.5,268.722222222223,10.968253968254,3.45526197688835,"QSVZbyPSVZ"
"Kcnma1",5.00000000000002,54.7222222222223,10.9444444444444,3.45212681801406,"QSVZbyPSVZ"
"4930523C07Rik",5.33333333333334,58.3333333333332,10.9375,3.45121111183232,"QSVZbyPSVZ"
"Phka1",24.9444444444444,272.444444444445,10.9220489977729,3.44917162894964,"QSVZbyPSVZ"
"Fam134c",4.33333333333333,47.2777777777777,10.9102564102564,3.44761310282371,"QSVZbyPSVZ"
"Gm10125",5.33333333333334,58.1666666666666,10.90625,3.44708322620965,"QSVZbyPSVZ"
"Kcna1",8.00000000000001,87.2222222222221,10.9027777777778,3.44662384233667,"QSVZbyPSVZ"
"Sos2",53.3888888888888,582.000000000001,10.901144640999,3.44640772357685,"QSVZbyPSVZ"
"Tom1",19.3333333333333,210.194444444444,10.8721264367816,3.44256223394353,"QSVZbyPSVZ"
"Msrb2",6.88888888888889,74.7222222222223,10.8467741935484,3.43919414705711,"QSVZbyPSVZ"
"Slitrk2",99.611111111111,1077.05555555557,10.8126045733409,3.43464218062732,"QSVZbyPSVZ"
"Hhatl",8.00000000000001,86.4444444444446,10.8055555555556,3.43370134354388,"QSVZbyPSVZ"
"6030427F01Rik",5.00000000000002,54.0000000000001,10.8,3.4329594072761,"QSVZbyPSVZ"
"Mir1931",11.7777777777778,127.166666666666,10.7971698113207,3.43258129299248,"QSVZbyPSVZ"
"Mgst1",135.555555555555,1462.86111111112,10.7915983606558,3.43183665537729,"QSVZbyPSVZ"
"Tagln3",123.111111111111,1328.49999999997,10.7910649819492,3.4317653478836,"QSVZbyPSVZ"
"Sdk2",24.3333333333333,262.527777777778,10.7888127853881,3.43146421245951,"QSVZbyPSVZ"
"2810455O05Rik",30.0555555555555,324.222222222221,10.7874306839186,3.43127938409107,"QSVZbyPSVZ"
"Scn2b",6.83333333333333,73.6111111111113,10.7723577235773,3.42926213899869,"QSVZbyPSVZ"
"Ccdc85a",8.16666666666665,87.9444444444446,10.7687074829932,3.42877319530082,"QSVZbyPSVZ"
"Dnm3",5.33333333333334,57.3888888888889,10.7604166666667,3.4276620381439,"QSVZbyPSVZ"
"Rnd2",88.8055555555558,955.388888888894,10.7582108226463,3.42736626089306,"QSVZbyPSVZ"
"Pigs",92.8888888888886,998.111111111119,10.7452153110049,3.42562248644848,"QSVZbyPSVZ"
"Optn",5.00000000000002,53.7222222222224,10.7444444444444,3.42551898314717,"QSVZbyPSVZ"
"Gm626",5.00000000000002,53.7222222222224,10.7444444444444,3.42551898314717,"QSVZbyPSVZ"
"Nav3",3.99999999999999,42.8888888888888,10.7222222222222,3.42253203582577,"QSVZbyPSVZ"
"Sdsl",17.2777777777778,185.111111111111,10.7138263665595,3.42140191523495,"QSVZbyPSVZ"
"Xkrx",5.00000000000002,53.5555555555555,10.7111111111111,3.42103623990028,"QSVZbyPSVZ"
"Npc1",301.055555555556,3216.33333333331,10.6835209448237,3.41731528615439,"QSVZbyPSVZ"
"Mtmr1",13.7222222222222,146.111111111111,10.6477732793522,3.41247985259499,"QSVZbyPSVZ"
"Mettl11b",5.66666666666668,60.1666666666667,10.6176470588235,3.40839218563683,"QSVZbyPSVZ"
"Hspb1",4.99999999999999,53.0555555555554,10.6111111111111,3.40750382659343,"QSVZbyPSVZ"
"D2Wsu81e",34.2222222222222,363.055555555555,10.6087662337662,3.40718497998789,"QSVZbyPSVZ"
"Trim9",339,3596.16666666663,10.6081612586036,3.40710270656093,"QSVZbyPSVZ"
"Kcng4",5.00000000000002,53,10.6,3.40599235967583,"QSVZbyPSVZ"
"St3gal4",5.00000000000002,52.9444444444445,10.5888888888889,3.40447930758027,"QSVZbyPSVZ"
"Cnksr2",8.27777777777779,87.3888888888889,10.5570469798658,3.40013443495352,"QSVZbyPSVZ"
"Mecr",5.00000000000002,52.7777777777778,10.5555555555555,3.39993060688863,"QSVZbyPSVZ"
"Otud5",8.88888888888889,93.6666666666667,10.5375,3.39746072605472,"QSVZbyPSVZ"
"Gabrg1",43.9444444444444,462.055555555556,10.5145385587864,3.39431363220782,"QSVZbyPSVZ"
"Cachd1",115.194444444445,1211.13888888891,10.5138654449,3.39422127160205,"QSVZbyPSVZ"
"Dagla",19.5555555555555,205.416666666667,10.5042613636364,3.39290281334914,"QSVZbyPSVZ"
"Nudt10",12.1666666666666,127.75,10.5,3.39231742277876,"QSVZbyPSVZ"
"Rilp",5.99999999999998,62.9999999999999,10.5,3.39231742277876,"QSVZbyPSVZ"
"Dtx3",46.6666666666667,489.527777777777,10.4898809523809,3.39092640002998,"QSVZbyPSVZ"
"Wdr45",40,419.111111111111,10.4777777777778,3.38926086434542,"QSVZbyPSVZ"
"C77027",6.11111111111113,63.9444444444446,10.4636363636364,3.38731240460757,"QSVZbyPSVZ"
"Kazn",27.1111111111111,283.666666666667,10.4631147540984,3.38724048484423,"QSVZbyPSVZ"
"Tenm4",5.99999999999998,62.7777777777776,10.462962962963,3.38721955513908,"QSVZbyPSVZ"
"Hsd3b7",4.33333333333333,45.3333333333333,10.4615384615385,3.38702312310925,"QSVZbyPSVZ"
"Tpbg",30.5555555555556,319.611111111111,10.46,3.38681094647221,"QSVZbyPSVZ"
"P4ha3",15.7777777777778,164.972222222222,10.4559859154929,3.38625719778386,"QSVZbyPSVZ"
"LOC102632575",8.99999999999998,93.9166666666665,10.4351851851852,3.38338429800875,"QSVZbyPSVZ"
"Kifc3",6.72222222222222,70.1111111111113,10.4297520661157,3.38263295770796,"QSVZbyPSVZ"
"Synm",19.0555555555555,198.722222222222,10.4285714285714,3.38246963682241,"QSVZbyPSVZ"
"Zfp939",7.33333333333333,76.3888888888886,10.4166666666666,3.38082178394093,"QSVZbyPSVZ"
"Lrrc23",5.00000000000002,51.8888888888888,10.3777777777777,3.37542564337998,"QSVZbyPSVZ"
"Chst9",5.00000000000002,51.8333333333334,10.3666666666667,3.37388017452208,"QSVZbyPSVZ"
"Tmc7",154.722222222222,1602.58333333335,10.3578096947937,3.37264705191348,"QSVZbyPSVZ"
"Nubpl",16.7222222222222,172.916666666667,10.3405315614618,3.37023844508311,"QSVZbyPSVZ"
"Gm9744",5.00000000000002,51.611111111111,10.3222222222222,3.36768169005297,"QSVZbyPSVZ"
"Tlr7",7.66666666666667,79.0833333333334,10.3152173913044,3.3667023209641,"QSVZbyPSVZ"
"LOC102640338",10.5555555555556,108.861111111111,10.3131578947369,3.36641424927126,"QSVZbyPSVZ"
"Ppp1r14a",45.111111111111,464.833333333334,10.3041871921182,3.3651588025643,"QSVZbyPSVZ"
"Rab27b",5.00000000000002,51.4999999999999,10.2999999999999,3.36457243229585,"QSVZbyPSVZ"
"4933439C10Rik",3.99999999999999,41.1666666666667,10.2916666666667,3.36340473086352,"QSVZbyPSVZ"
"Gm5528",5.99999999999998,61.7222222222223,10.2870370370371,3.36275559922563,"QSVZbyPSVZ"
"Tmem51",35.8333333333333,368.499999999999,10.2837209302325,3.36229046022676,"QSVZbyPSVZ"
"Sesn1",87.5000000000002,899.194444444445,10.2765079365079,3.36127820002569,"QSVZbyPSVZ"
"Grm3",1049.11111111112,10766.2777777779,10.2622855327261,3.3592801669167,"QSVZbyPSVZ"
"Opcml",5.66666666666666,58.0555555555555,10.2450980392157,3.35686188499675,"QSVZbyPSVZ"
"Kcnab1",8.55555555555557,87.611111111111,10.2402597402597,3.3561804040956,"QSVZbyPSVZ"
"Nfe2l3",11.3888888888889,116.611111111111,10.2390243902439,3.35600635178671,"QSVZbyPSVZ"
"Tmem170b",201.5,2060.41666666672,10.2253928866835,3.35408437128475,"QSVZbyPSVZ"
"Lgi3",5.00000000000002,51.111111111111,10.2222222222222,3.35363695461469,"QSVZbyPSVZ"
"Cklf",40.3888888888889,412.777777777778,10.2200825309491,3.35333494150636,"QSVZbyPSVZ"
"Frmd8",12.5,127.555555555556,10.2044444444445,3.35112573545865,"QSVZbyPSVZ"
"D10Bwg1379e",5.00000000000002,50.9999999999999,10.2,3.35049724708413,"QSVZbyPSVZ"
"Slc13a3",6.33333333333332,64.5277777777778,10.1885964912281,3.34888342464407,"QSVZbyPSVZ"
"Pikfyve",25.9444444444444,264.277777777778,10.186295503212,3.3485575702528,"QSVZbyPSVZ"
"Bend6",5.66666666666666,57.7222222222224,10.186274509804,3.34855459693272,"QSVZbyPSVZ"
"Sspn",15.7222222222222,160,10.1766784452297,3.34719485349779,"QSVZbyPSVZ"
"Nckap5",5.99999999999998,60.9444444444445,10.1574074074075,3.34446030823973,"QSVZbyPSVZ"
"Ghdc",5.00000000000002,50.7777777777776,10.1555555555555,3.34419725872839,"QSVZbyPSVZ"
"Arpc5",10.0555555555556,102,10.1436464088398,3.3425044563306,"QSVZbyPSVZ"
"Naga",160.611111111111,1629.11111111111,10.1432030439294,3.34244139672551,"QSVZbyPSVZ"
"Pdgfc",41.2777777777777,418.416666666666,10.1366083445491,3.34150310985042,"QSVZbyPSVZ"
"Serpinb1a",10.2777777777778,103.944444444445,10.1135135135135,3.33821238272447,"QSVZbyPSVZ"
"Irs1",17.2777777777778,174.666666666666,10.1093247588424,3.337614732128,"QSVZbyPSVZ"
"Gphn",19.0555555555556,192.583333333333,10.1064139941691,3.33719927901597,"QSVZbyPSVZ"
"Bace1",23.1666666666667,232.555555555555,10.0383693045563,3.32745302281104,"QSVZbyPSVZ"
"Lpar6",63.4444444444444,636.472222222221,10.0319614711033,3.3265318073151,"QSVZbyPSVZ"
"Sez6l",5.00000000000002,50.138888888889,10.0277777777778,3.32593002544486,"QSVZbyPSVZ"
"Manea",326.611111111111,3270.36111111106,10.0130124170776,3.32380416949743,"QSVZbyPSVZ"
"Wnt7a",38.8333333333334,388.694444444445,10.0092989985694,3.32326903342679,"QSVZbyPSVZ"
"Cmbl",6.33333333333332,63.388888888889,10.0087719298246,3.32319306212394,"QSVZbyPSVZ"
"Lmf1",9.55555555555555,95.3888888888888,9.98255813953488,3.31940956930004,"QSVZbyPSVZ"
"Cpeb3",31.1666666666666,310.888888888888,9.97504456327986,3.31832328655596,"QSVZbyPSVZ"
"Ifi35",5.00000000000002,49.7777777777778,9.95555555555553,3.31550182572793,"QSVZbyPSVZ"
"Mesdc1",5.00000000000002,49.6666666666668,9.93333333333332,3.31227792485364,"QSVZbyPSVZ"
"Zfp626",8.61111111111112,85.4166666666665,9.91935483870964,3.31024628983972,"QSVZbyPSVZ"
"Cog3",37.9444444444445,376.222222222222,9.91508052708636,3.30962448960555,"QSVZbyPSVZ"
"Manba",10.3888888888889,102.833333333334,9.89839572192516,3.30719471998294,"QSVZbyPSVZ"
"Lrrc16a",21.8888888888889,216.611111111111,9.8959390862944,3.30683661994126,"QSVZbyPSVZ"
"Letm1",10.5,103.722222222222,9.87830687830689,3.30426378800513,"QSVZbyPSVZ"
"Plekho2",40.8611111111112,403.555555555554,9.87627464309988,3.30396695603608,"QSVZbyPSVZ"
"Dirc2",44.9999999999999,443.777777777778,9.86172839506174,3.30184051967199,"QSVZbyPSVZ"
"9530057J20Rik",16.5555555555556,162.722222222222,9.82885906040268,3.2970239574172,"QSVZbyPSVZ"
"Slc22a23",144.277777777778,1416.30555555557,9.81651906045445,3.29521153528292,"QSVZbyPSVZ"
"Gnal",5.00000000000002,49.0555555555557,9.81111111111111,3.29441653131879,"QSVZbyPSVZ"
"Ak4",70.1666666666667,688.055555555555,9.806017418844,3.29366732434617,"QSVZbyPSVZ"
"Amacr",6.66666666666666,65.2222222222222,9.78333333333334,3.29032609750153,"QSVZbyPSVZ"
"Afap1",106.305555555556,1037.11111111113,9.75594460412874,3.28628156629567,"QSVZbyPSVZ"
"Prnp",536.361111111111,5232.38888888879,9.7553472473974,3.28619322733783,"QSVZbyPSVZ"
"Rabac1",58.1666666666667,567.416666666666,9.75501432664755,3.28614399164191,"QSVZbyPSVZ"
"Far2",6.05555555555556,58.9444444444445,9.73394495412845,3.28302461613784,"QSVZbyPSVZ"
"E130006N16Rik",5.00000000000002,48.6666666666667,9.7333333333333,3.28293396327149,"QSVZbyPSVZ"
"Jph4",5.00000000000002,48.6111111111111,9.72222222222219,3.28128611039001,"QSVZbyPSVZ"
"Plat",5.00000000000002,48.5833333333333,9.71666666666663,3.28046147759197,"QSVZbyPSVZ"
"Rasgef1a",5.33333333333334,51.7777777777778,9.70833333333333,3.27922364393312,"QSVZbyPSVZ"
"Cav2",28.4444444444445,275.722222222222,9.69335937499998,3.27699673929712,"QSVZbyPSVZ"
"Id3",368.305555555556,3568.63888888886,9.68934308771393,3.27639885798057,"QSVZbyPSVZ"
"Chst10",39.4999999999999,382,9.67088607594938,3.27364807985865,"QSVZbyPSVZ"
"Pcp4",461.333333333332,4455.83333333334,9.658598265896,3.27181382864926,"QSVZbyPSVZ"
"Pbxip1",203.777777777778,1963.97222222222,9.6378135223555,3.26870588730164,"QSVZbyPSVZ"
"Abcd4",32.1111111111112,309.444444444445,9.63667820069204,3.26853592972672,"QSVZbyPSVZ"
"Zmym3",21.6666666666666,208.194444444445,9.60897435897439,3.26438244908562,"QSVZbyPSVZ"
"Rab29",5.66666666666668,54.4444444444446,9.60784313725492,3.26421259703108,"QSVZbyPSVZ"
"Smim6",5.00000000000002,47.9722222222222,9.59444444444442,3.26219927119925,"QSVZbyPSVZ"
"Ccdc167",15.0555555555555,144.222222222222,9.57933579335795,3.25992562664527,"QSVZbyPSVZ"
"Btbd17",91.6666666666666,877.833333333329,9.5763636363636,3.25947793574193,"QSVZbyPSVZ"
"Pln",8.94444444444443,85.6111111111111,9.57142857142858,3.25873426840017,"QSVZbyPSVZ"
"Slc2a8",15.5555555555555,148.722222222222,9.56071428571432,3.25711840669582,"QSVZbyPSVZ"
"Amy1",5.99999999999998,57.3333333333333,9.55555555555558,3.25633975325979,"QSVZbyPSVZ"
"Myo1d",8.94444444444443,85.3055555555554,9.53726708074534,3.25357591886126,"QSVZbyPSVZ"
"Lmbrd1",25.5,243.027777777778,9.53050108932463,3.2525520693376,"QSVZbyPSVZ"
"C1galt1",8.05555555555556,76.527777777778,9.50000000000003,3.24792751344359,"QSVZbyPSVZ"
"Limk2",10.5,99.7222222222222,9.49735449735449,3.24752570448934,"QSVZbyPSVZ"
"Nhsl1",118.777777777778,1126.66666666667,9.48550046772686,3.24572389417021,"QSVZbyPSVZ"
"Mast3",63.5277777777778,601.944444444451,9.47529514648021,3.24417088256938,"QSVZbyPSVZ"
"2810468N07Rik",26.611111111111,251.666666666667,9.45720250521923,3.24141348919742,"QSVZbyPSVZ"
"Hexa",350.777777777778,3309.11111111113,9.43363953120057,3.23781447510061,"QSVZbyPSVZ"
"Tmeff2",35.3055555555555,332.027777777778,9.40440597954369,3.2333368201513,"QSVZbyPSVZ"
"BC017643",16.0555555555556,150.638888888889,9.38235294117644,3.22994977251452,"QSVZbyPSVZ"
"2700029L08Rik",5.00000000000002,46.8333333333333,9.36666666666663,3.2275357246124,"QSVZbyPSVZ"
"Col11a2",5.00000000000002,46.7777777777778,9.35555555555552,3.22582332673672,"QSVZbyPSVZ"
"Gsta4",116.055555555555,1084.27777777778,9.34274772618477,3.22384691267078,"QSVZbyPSVZ"
"Lman2l",13.2777777777778,124,9.33891213389121,3.22325450384844,"QSVZbyPSVZ"
"Yipf1",77.3333333333334,721.805555555567,9.33369252873578,3.22244794270656,"QSVZbyPSVZ"
"D930002L09Rik",6.83333333333333,63.7222222222224,9.32520325203254,3.22113517067659,"QSVZbyPSVZ"
"Lgi4",88.2222222222222,822.638888888888,9.32462216624685,3.2210452685394,"QSVZbyPSVZ"
"Spred1",118.833333333333,1107.6111111111,9.32071061243566,3.22043995036833,"QSVZbyPSVZ"
"Ermp1",53.3333333333335,496.861111111111,9.31614583333331,3.21973322342384,"QSVZbyPSVZ"
"Htr6",5.00000000000002,46.5555555555555,9.31111111111107,3.21895333736967,"QSVZbyPSVZ"
"Pls1",6.38888888888888,59.4444444444444,9.30434782608696,3.21790503034414,"QSVZbyPSVZ"
"Hist1h1c",460.305555555555,4279.88888888901,9.29793011888266,3.21690958293148,"QSVZbyPSVZ"
"Mfsd2a",146.888888888889,1365.55555555555,9.29652042360055,3.21669083375232,"QSVZbyPSVZ"
"Stard8",10.1111111111111,93.8888888888889,9.28571428571429,3.21501289097085,"QSVZbyPSVZ"
"Mtss1l",9.2777777777778,86.1388888888891,9.28443113772455,3.21481351813857,"QSVZbyPSVZ"
"Efnb3",37.5000000000001,347.972222222222,9.27925925925924,3.21400964310645,"QSVZbyPSVZ"
"Lix1l",30.0555555555556,278.166666666667,9.25508317929759,3.21024595625694,"QSVZbyPSVZ"
"Lace1",7.16666666666666,66.2777777777776,9.24806201550386,3.20915107227197,"QSVZbyPSVZ"
"4832441B07Rik",5.66666666666668,52.2777777777779,9.22549019607843,3.20562557075704,"QSVZbyPSVZ"
"Ept1",13.3333333333333,123,9.225,3.20554891117303,"QSVZbyPSVZ"
"Ccdc157",15.6666666666667,144.333333333333,9.21276595744678,3.20363436304908,"QSVZbyPSVZ"
"Arhgdib",5.33333333333334,49.1111111111111,9.20833333333332,3.20294005867027,"QSVZbyPSVZ"
"Tifa",4.66666666666667,42.9722222222222,9.20833333333331,3.20294005867027,"QSVZbyPSVZ"
"Vwa5a",38.1666666666666,350.861111111111,9.19286754002911,3.20051495297083,"QSVZbyPSVZ"
"Ngly1",51.888888888889,476.666666666671,9.18629550321206,3.19948319267726,"QSVZbyPSVZ"
"BC029722",11.1111111111111,102,9.17999999999999,3.19849415363908,"QSVZbyPSVZ"
"0610040J01Rik",5,45.8333333333333,9.16666666666667,3.1963972128035,"QSVZbyPSVZ"
"Gmpr",5.33333333333334,48.8333333333333,9.15624999999998,3.19475685442224,"QSVZbyPSVZ"
"Msmo1",354.805555555556,3247.75000000005,9.15360526109778,3.19434007868363,"QSVZbyPSVZ"
"2610018G03Rik",5.00000000000002,45.7222222222222,9.14444444444442,3.19289552409195,"QSVZbyPSVZ"
"Ano3",5.00000000000002,45.7222222222222,9.14444444444442,3.19289552409195,"QSVZbyPSVZ"
"Acad11",17.0555555555556,155.944444444445,9.14332247557004,3.19271850314235,"QSVZbyPSVZ"
"Aldoa",926.666666666681,8460.22222222222,9.12973621103104,3.1905731764707,"QSVZbyPSVZ"
"Smpd2",53.6111111111111,489.138888888889,9.12383419689118,3.18964022947597,"QSVZbyPSVZ"
"Cers1",19.8888888888889,181.305555555556,9.11592178770951,3.18838854669978,"QSVZbyPSVZ"
"Inpp1",9.66666666666667,88.1111111111112,9.11494252873563,3.18823355985525,"QSVZbyPSVZ"
"Kdm5b",66.0555555555555,601.666666666668,9.10849453322122,3.18721262275004,"QSVZbyPSVZ"
"Hcfc2",25.7222222222222,234,9.09719222462204,3.18542133776548,"QSVZbyPSVZ"
"Dnm1",5.33333333333334,48.5,9.09374999999998,3.18487534290828,"QSVZbyPSVZ"
"Sdf2",527.000000000001,4785.02777777776,9.0797491039426,3.18265243281368,"QSVZbyPSVZ"
"B230217C12Rik",5.00000000000002,45.3888888888889,9.07777777777776,3.18233917181601,"QSVZbyPSVZ"
"Eif4e3",12.6111111111111,114.388888888889,9.07048458149781,3.18117962734134,"QSVZbyPSVZ"
"AU017263",7.33333333333333,66.4999999999998,9.0681818181818,3.18081331758505,"QSVZbyPSVZ"
"Rhpn2",8.27777777777778,75.0555555555557,9.06711409395974,3.18064343886352,"QSVZbyPSVZ"
"Ccnt2",37.9444444444444,344.027777777777,9.06661786237187,3.18056447984363,"QSVZbyPSVZ"
"Ccdc3",3.99999999999999,36.1666666666667,9.04166666666671,3.17658873172333,"QSVZbyPSVZ"
"Il15ra",5.66666666666666,51.1666666666667,9.02941176470589,3.17463200411984,"QSVZbyPSVZ"
"Mia",5.00000000000002,45.0833333333333,9.01666666666664,3.17259418821829,"QSVZbyPSVZ"
"Palmd",6.99999999999998,63.111111111111,9.01587301587303,3.17246719600477,"QSVZbyPSVZ"
"9630005C17Rik",4.66666666666667,42.0555555555555,9.01190476190474,3.17183206720697,"QSVZbyPSVZ"
"Gm11787",5.00000000000002,45.0555555555557,9.01111111111111,3.1717050078876,"QSVZbyPSVZ"
"4930402H24Rik",7.94444444444445,71.5555555555557,9.00699300699302,3.17104554133623,"QSVZbyPSVZ"
"I54",367.972222222222,3303.24999999999,8.97690043028607,3.16621739309862,"QSVZbyPSVZ"
"Mark4",7.44444444444446,66.7222222222223,8.96268656716417,3.16393124524786,"QSVZbyPSVZ"
"Purg",68.2222222222223,610.222222222224,8.94462540716613,3.16102106477692,"QSVZbyPSVZ"
"Syde2",9.77777777777775,87.4166666666667,8.94034090909093,3.16032984466113,"QSVZbyPSVZ"
"C79798",5.99999999999998,53.6111111111111,8.9351851851852,3.15949762999198,"QSVZbyPSVZ"
"Itgav",201.833333333334,1800.61111111113,8.92127718139286,3.15725026298888,"QSVZbyPSVZ"
"Cyb561d2",24.5555555555556,218.972222222222,8.91742081447961,3.15662649980733,"QSVZbyPSVZ"
"Sdc4",447.888888888889,3990.52777777777,8.90963780699576,3.15536678475821,"QSVZbyPSVZ"
"Prss35",5.33333333333334,47.5,8.90625,3.1548181090521,"QSVZbyPSVZ"
"LOC102641080",14.7777777777778,131.555555555556,8.90225563909777,3.15417093012776,"QSVZbyPSVZ"
"B4galt4",5.00000000000002,44.5000000000001,8.89999999999998,3.15380533607903,"QSVZbyPSVZ"
"Abat",216.722222222222,1926.77777777777,8.89054088695203,3.15227119309168,"QSVZbyPSVZ"
"Atp6ap2",251.361111111111,2233.8888888889,8.88716985302247,3.15172406145451,"QSVZbyPSVZ"
"Tprkb",169.611111111111,1504.94444444444,8.87291188994428,3.14940764226874,"QSVZbyPSVZ"
"AI480526",56.9444444444444,505.111111111111,8.87024390243903,3.14897377442504,"QSVZbyPSVZ"
"Slc12a9",51.6666666666667,457.361111111112,8.85215053763442,3.14602798548732,"QSVZbyPSVZ"
"Rspry1",60.0555555555556,531.166666666667,8.8445883441258,3.14479499676436,"QSVZbyPSVZ"
"Dusp6",73.1666666666666,646.916666666667,8.84168564920275,3.14432144268396,"QSVZbyPSVZ"
"Zdhhc18",311.5,2754.08333333328,8.84135901551617,3.14426814498452,"QSVZbyPSVZ"
"Mboat1",7.83333333333333,69.2222222222223,8.83687943262413,3.14353700062521,"QSVZbyPSVZ"
"1110054M08Rik",5.00000000000002,44.1388888888888,8.82777777777773,3.14205031301884,"QSVZbyPSVZ"
"Cd47",84.9444444444444,749.222222222211,8.82014388489195,3.14080219096725,"QSVZbyPSVZ"
"AA416453",38.3333333333334,337.666666666666,8.80869565217389,3.13892840785676,"QSVZbyPSVZ"
"Adck4",5.00000000000002,43.9166666666666,8.78333333333329,3.13476855602869,"QSVZbyPSVZ"
"4921504P13Rik",7.8888888888889,69.2777777777777,8.78169014084505,3.13449863032498,"QSVZbyPSVZ"
"Prdx3",73.3333333333333,643.972222222222,8.7814393939394,3.13445743592206,"QSVZbyPSVZ"
"Cyp4f16",12.7222222222222,111.694444444444,8.77947598253273,3.13413483270341,"QSVZbyPSVZ"
"Tmbim1",208.166666666667,1826.6666666667,8.77502001601299,3.13340241623996,"QSVZbyPSVZ"
"Apoc1",7.61111111111111,66.7777777777778,8.77372262773724,3.13318909775066,"QSVZbyPSVZ"
"Cspg5",617.36111111111,5416.2222222222,8.77318335208097,3.13310041997281,"QSVZbyPSVZ"
"4930505M18Rik",3.99999999999999,35.0555555555554,8.76388888888888,3.13157119354023,"QSVZbyPSVZ"
"Fxyd1",458.861111111112,4019.00000000005,8.75864156425943,3.13070713004582,"QSVZbyPSVZ"
"Gm4980",7.77777777777778,67.8888888888888,8.72857142857142,3.12574555287376,"QSVZbyPSVZ"
"Gin1",7,61.0555555555555,8.72222222222221,3.12469574744931,"QSVZbyPSVZ"
"Gstt1",37.5555555555555,327.444444444445,8.71893491124264,3.12415190884182,"QSVZbyPSVZ"
"Prodh",168.777777777778,1468.66666666663,8.70177748518741,3.12131012591992,"QSVZbyPSVZ"
"Apln",18.4444444444444,160.444444444445,8.69879518072291,3.12081559554025,"QSVZbyPSVZ"
"Ica1",3.99999999999999,34.7777777777777,8.69444444444445,3.12009384549031,"QSVZbyPSVZ"
"AU022706",6.33333333333332,55.0555555555556,8.69298245614038,3.11985123302175,"QSVZbyPSVZ"
"Dner",353.333333333333,3071.19444444441,8.69205974842758,3.11969809150768,"QSVZbyPSVZ"
"Ppfibp2",5.33333333333334,46.2777777777777,8.67708333333332,3.11721018464439,"QSVZbyPSVZ"
"Nid2",11.7777777777778,102.166666666667,8.67452830188682,3.11678530984874,"QSVZbyPSVZ"
"Acadvl",254.416666666666,2205.83333333335,8.67016049787101,3.11605870017599,"QSVZbyPSVZ"
"Znfx1",11.2222222222222,97.1666666666664,8.65841584158414,3.11410309116985,"QSVZbyPSVZ"
"C79242",6.94444444444447,60.1111111111112,8.65599999999998,3.11370049916473,"QSVZbyPSVZ"
"9530085L11Rik",4.33333333333333,37.5000000000001,8.65384615384618,3.11334147307595,"QSVZbyPSVZ"
"Uba5",39.2777777777778,339.722222222223,8.64922206506366,3.11257037860535,"QSVZbyPSVZ"
"Gsap",5.00000000000002,43.2222222222222,8.64444444444442,3.11177324865651,"QSVZbyPSVZ"
"Ptprn",5.00000000000002,43.1111111111111,8.62222222222218,3.10805974585745,"QSVZbyPSVZ"
"Tnfrsf18",18.3888888888889,158.5,8.61933534743204,3.1075766247745,"QSVZbyPSVZ"
"Vrk2",9.88888888888889,85.2222222222225,8.61797752808991,3.10734933653654,"QSVZbyPSVZ"
"Ebp",19.0555555555556,164.166666666666,8.61516034985418,3.10687764889208,"QSVZbyPSVZ"
"Rap1gap2",3.99999999999999,34.4444444444444,8.61111111111112,3.10619940383193,"QSVZbyPSVZ"
"2810455D13Rik",38.5,330.194444444444,8.57647907647906,3.10038549604245,"QSVZbyPSVZ"
"Ajap1",5.00000000000002,42.8055555555556,8.56111111111109,3.09779805018511,"QSVZbyPSVZ"
"Dpp7",8.55555555555557,73.1666666666668,8.55194805194805,3.09625308956161,"QSVZbyPSVZ"
