"","18","21","23","24","25","26","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","67","68","77","85","10","12","19","20","22","27","66","70","71","74","75","8","81","83","90","106","69","72","73","76","78","79","80","82","86","87","88","89","91","93","97","18","21","23","24","25","26","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","67","68","77","85","10","12","19","20","22","27","66","70","71","74","75","8","81","83","90","106","69","72","73","76","78","79","80","82","86","87","88","89","91","93","97"
"18",1,0.936643035078873,0.949544044597504,0.967232904702824,0.974410351852066,0.962626307774923,0.972902773866192,0.970791129789172,0.973010063664271,0.96180777949903,0.965221700644458,0.974641393842675,0.972184138262906,0.963586763811971,0.97426010724828,0.973625128738976,0.973437821361681,0.968301916074557,0.971300808049358,0.970640216947709,0.974843373236553,0.975179926020855,0.980196400700518,0.974003204440302,0.973027175449114,0.963597432826846,0.971852430594428,0.969037585096351,0.966620101286097,0.976263900430883,0.97738537229945,0.966061770921831,0.974662508636964,0.978126548177521,0.974935057434563,0.964141937791537,0.962618759844654,0.966948052288386,0.967417447442367,0.963701331160298,0.973991790185732,0.970863949214871,0.957480080553961,0.946717928751132,0.942101127697087,0.945928397585166,0.786156241101146,0.805366658212527,0.954845643691784,0.896640974841906,0.880174176096169,0.929132088167128,0.937500768289753,0.968716688215297,0.939589911140335,0.932760679594382,0.907379011313696,0.95210580168374,0.935338569293287,0.927263673253061,0.943658187677019,0.79094802524699,0.805596654568645,0.914481589249791,0.911859775617104,0.807770463021615,0.909478503025188,0.908668802944934,0.896221473416932,0.897490490004754,0.879086515734639,0.895359001754129,0.915917145573616,0.897330352092595,0.894568849916199,0.82004722758619,0.912787191316105,0.902721467837093,0.900907634163134,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21",0.936643035078873,1,0.96587662278529,0.956691865314535,0.965516581443044,0.958371119017923,0.947061824701385,0.961463643614918,0.965423068050716,0.960123855871239,0.96100776618597,0.959878857900828,0.957741821572154,0.970108549678153,0.96339212559967,0.969819225309117,0.96469894876616,0.95994857244317,0.966528246069448,0.94801266298877,0.944461908749541,0.9618022636337,0.949908533097178,0.960358624393084,0.95420949366247,0.934311957976021,0.953084747099514,0.926961913439955,0.943541687637053,0.94617973763659,0.951820787324344,0.940428171124073,0.953873850270294,0.93153701166336,0.94400521001596,0.942955318119224,0.928365924126501,0.942477552948795,0.923743486078346,0.936255370237462,0.955204618446683,0.937433656926674,0.916693509728004,0.920585760569489,0.936705656533582,0.895229878266934,0.798668111080472,0.827590941189811,0.953579630778962,0.847658038728024,0.873108708822351,0.906145901427137,0.931884881961915,0.96218732524667,0.93456365917693,0.928195883371982,0.855319489446648,0.927125132477331,0.926921698057692,0.890135544986907,0.916822702842717,0.814518666663824,0.827247596388636,0.913705681411957,0.901667698620878,0.824033372535007,0.894225811538304,0.899616505062433,0.881847865478998,0.897611419934167,0.873995782353265,0.889836346110767,0.913898995891228,0.889462637172316,0.885202084747578,0.823376215085792,0.910412018779997,0.881053527775761,0.891181954920328,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23",0.949544044597504,0.96587662278529,1,0.971993328006085,0.977573807643182,0.961408928905454,0.969428163704141,0.970694075548662,0.978356498517899,0.971602393659132,0.974880782683521,0.971608178535076,0.974212602021376,0.979848335909472,0.979746330316878,0.985703639177049,0.979078711703768,0.971775311680251,0.984626102716936,0.973061896610334,0.960749867640745,0.978585547995501,0.967432561476873,0.977582142560633,0.976913956299714,0.950880535872156,0.964116838855924,0.947489832498678,0.967888543834232,0.964493319541764,0.96707086561382,0.956660228615149,0.968347165358192,0.944060278198293,0.961157433085548,0.958630862053141,0.944407283542479,0.956326467710272,0.939333136294373,0.960084550265035,0.970962917478675,0.954772288457943,0.932634837938796,0.933625719060762,0.942856845989838,0.92773293226445,0.801682347402734,0.82976507353104,0.958726696953292,0.877867655827379,0.868116225463175,0.925741757927915,0.936767541455767,0.971556499157945,0.949000988182532,0.946875030995391,0.865356627468077,0.946325320198592,0.934906361679667,0.895608964546018,0.919432101037204,0.813325810842153,0.832330771244829,0.927051220008911,0.929013459566504,0.822511830162981,0.927964171697968,0.925749762846047,0.90653739549954,0.920693861971214,0.898557878434601,0.920992893416605,0.930362524052856,0.915565953890458,0.919377593486435,0.830885986107518,0.929548341856496,0.918611325734783,0.91948107120796,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24",0.967232904702824,0.956691865314535,0.971993328006085,1,0.980954161230315,0.975060469351794,0.972556986939248,0.98222646396449,0.985367810826381,0.973172411659859,0.975440772331366,0.976940460755385,0.985711569402345,0.974565170674998,0.98079571251042,0.983427810673914,0.987762717360419,0.980997429917024,0.984579662229115,0.979376229305021,0.981247886137647,0.986976143552496,0.980871163011619,0.987830318546375,0.981449377165723,0.970133718483086,0.980272973203117,0.972567934315984,0.982446641539819,0.985792726852938,0.979824247022652,0.978082658441721,0.98380288938624,0.972411302024647,0.981454217585253,0.973329356545757,0.968990023677366,0.978865210285787,0.96841779535087,0.978396949359624,0.983597762895482,0.979182292839104,0.964258281410228,0.962027956361549,0.955055658456429,0.950283917829788,0.805808557120505,0.830963768487627,0.961102029707781,0.909273026609417,0.88946159992045,0.944696632449426,0.953632183370376,0.979164321913399,0.957452225523047,0.952587633246429,0.899359059391442,0.966632620313152,0.949691842856909,0.929317489338141,0.948791692176165,0.816376321456516,0.83130174762633,0.932139884716497,0.931342222950438,0.825056943371649,0.929402547355602,0.925450567166248,0.909383979780834,0.919225337476217,0.897712846795036,0.918112593768111,0.934532867513431,0.916510726340635,0.915618327436054,0.83883861610774,0.9325677932229,0.918125733953058,0.926551687490969,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25",0.974410351852066,0.965516581443044,0.977573807643182,0.980954161230315,1,0.97834036354091,0.984625201256742,0.986121296515194,0.990721109817415,0.980029029267324,0.981412755000547,0.989610013944101,0.984619412397224,0.986146228956014,0.989983378040851,0.992342662805998,0.989971923401659,0.982957896035766,0.987968751575043,0.979049575801014,0.979575075842167,0.987699317821608,0.985203208036996,0.987750743792019,0.983982079352698,0.96962535686766,0.979430985494974,0.967100541767693,0.975009985068478,0.981693089479177,0.985759869514208,0.969958715313613,0.981330511918054,0.971913157685846,0.9810497678123,0.969926989357822,0.962567709246197,0.968892359133171,0.964630885958669,0.966971226335913,0.984192091621921,0.974745801005995,0.953829084427844,0.946570042796682,0.951464139973427,0.938566025754153,0.807790523620832,0.830248075605227,0.974373032178184,0.891398852260893,0.88160844112991,0.939593913533107,0.954214492437019,0.98599177137125,0.954413692317396,0.946099327061148,0.896928333639405,0.958938884255047,0.942595059153764,0.924130686933755,0.942908563292618,0.814208183604713,0.830684493191068,0.925712082044683,0.922847968163252,0.824625540766514,0.918663007883062,0.91827764101755,0.90352669330609,0.913536142849715,0.891770147857141,0.909892247468293,0.927751614576732,0.910955067182794,0.907109564188813,0.835583752319347,0.924897852909605,0.907600908102225,0.914017073063809,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26",0.962626307774923,0.958371119017923,0.961408928905454,0.975060469351794,0.97834036354091,1,0.966187318041606,0.98224413952041,0.982007178550449,0.973526300049227,0.973345863363312,0.97612257106556,0.982221035866002,0.975403995608544,0.971485702916441,0.978557446750001,0.983968879750896,0.979447014528031,0.97528878870586,0.96880801208249,0.980620118113244,0.978133053879195,0.976144519024698,0.978957917205015,0.967547768982505,0.969788720527419,0.980582723852826,0.965619644389109,0.966338963177949,0.976364732898094,0.971448807820248,0.971895465879027,0.978368447966901,0.968601560235439,0.974453905176698,0.955911909362043,0.96141240733994,0.970743315848875,0.966399969684938,0.961333369281688,0.977392056679697,0.972675492200498,0.95864066131253,0.959994026066125,0.952035524114106,0.931872969516096,0.793287081841212,0.814166456150747,0.963650994565469,0.897765505704425,0.891664006342861,0.933849714883577,0.959822202786652,0.979301172592258,0.938337439024127,0.931826873706624,0.899762483715265,0.958113886615262,0.95198392114895,0.934467333175437,0.94875676188573,0.803120792542493,0.812821487416562,0.90931864480949,0.899841772670277,0.809025074222327,0.892937234691362,0.892121139242247,0.87836001538554,0.88659447572255,0.861308426017958,0.883073255717862,0.911646632226584,0.889058384033503,0.876859996699196,0.830280804765674,0.901715886552557,0.881913114308079,0.889696759550774,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"28",0.972902773866192,0.947061824701385,0.969428163704141,0.972556986939248,0.984625201256742,0.966187318041606,1,0.977338153804714,0.982014707425747,0.97553149445951,0.979740378806831,0.986653227479586,0.978541676081089,0.977202165794096,0.986422715065304,0.98735159008408,0.982036349855914,0.978392137840677,0.983628814233698,0.980484320296105,0.976677716336892,0.981924303179393,0.984657019963457,0.982535706445915,0.982828081708487,0.967446022507024,0.976286375570045,0.970811151010716,0.970983805211175,0.976000970807845,0.979155085377834,0.966128154548909,0.976584649143488,0.967877120013871,0.97662820191754,0.964293978414811,0.962282843836751,0.963951412423012,0.963373967302121,0.964152367095573,0.977626451486653,0.972040370677066,0.947432769474697,0.946318851523847,0.941995445239398,0.945903279522051,0.776982817844884,0.798775610645584,0.964522922277284,0.903317453959725,0.872780396804993,0.939563176046826,0.946784768252666,0.978141931091439,0.940425375412783,0.935085426288863,0.896256391111491,0.950014501376552,0.932134334342754,0.924621569909902,0.938841730235488,0.781205883449685,0.799509174336683,0.91743370149283,0.91773056145984,0.798002287182492,0.917851976231346,0.915428295104335,0.899685585449153,0.902543991267674,0.887051247964075,0.903737152256307,0.918087449736827,0.901685487196096,0.905574575506723,0.812401007933126,0.917934689197577,0.915432860122064,0.906476872142703,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29",0.970791129789172,0.961463643614918,0.970694075548662,0.98222646396449,0.986121296515194,0.98224413952041,0.977338153804714,1,0.992319904095277,0.984812989614909,0.981868746359908,0.983823154209503,0.989823957386086,0.982018512307851,0.979767149363436,0.987361373708597,0.992877202583434,0.98642012269494,0.983273786445866,0.982638233881295,0.987824633732494,0.986966306581115,0.982453350150165,0.989267710912578,0.976478300311575,0.978485490817516,0.985522413197696,0.974098577896922,0.976614877900455,0.986933507907925,0.981282265663253,0.977707519781701,0.986773292338132,0.976992586191343,0.980081054592699,0.965217501894018,0.976682718517654,0.979723730475729,0.975009461904577,0.971016262295839,0.98456543181572,0.980127167309743,0.964955001140273,0.963190291448548,0.954352236695622,0.94972682820707,0.787447780398708,0.809480209275467,0.968446477893794,0.918570946919765,0.894490151226398,0.940949817873499,0.970311966185919,0.986591413419187,0.944717111339691,0.936355631032172,0.915546191277319,0.960694952102922,0.944898620105999,0.938776352823125,0.955002704313933,0.797199526604419,0.809233002185482,0.917047813720949,0.910711162396601,0.811986381259142,0.909447768354509,0.906058600440749,0.889786894604172,0.897120390997082,0.876208629808622,0.895765594318584,0.915894656175617,0.893171141461069,0.893424105566387,0.818431175296515,0.916902548043812,0.900097346899328,0.903557806244938,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30",0.973010063664271,0.965423068050716,0.978356498517899,0.985367810826381,0.990721109817415,0.982007178550449,0.982014707425747,0.992319904095277,1,0.984959710299263,0.984951797764514,0.98657900135454,0.992041088475562,0.984502417548622,0.986781832030113,0.99230898037577,0.994898731642582,0.989605796744307,0.989933739214787,0.985511086508076,0.986515626812934,0.991233544761457,0.984754400291028,0.991606504042099,0.984667117328224,0.974613083224676,0.986423438945174,0.97393866871795,0.981537929854598,0.987226073599454,0.984224845455551,0.977659752316403,0.987730175801298,0.974654748505309,0.982066953554788,0.972081483293884,0.973230681255018,0.979250491216925,0.971814598858249,0.976202536056404,0.988276676895991,0.980640550330484,0.964743309162601,0.961450697074621,0.958718417391139,0.951777945695823,0.80258204779149,0.825296335763656,0.973973578294429,0.912699940212018,0.889759067922924,0.944766345631721,0.963973880669473,0.988566420378027,0.955555690546117,0.949662177629594,0.908237851392698,0.966548765204187,0.946902103842853,0.933386592053942,0.952242855720029,0.809329012950843,0.825776258412693,0.929976470296218,0.925355407370787,0.827131068082429,0.923697028379035,0.921861212289112,0.907246365786945,0.913884148197362,0.894374491010475,0.911366241705148,0.930249897661388,0.910953194735223,0.90922985460231,0.835102212320952,0.928827267168733,0.914708890897107,0.918026691480083,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
