"","brain_tumor","hippocampus","prefrontal_cortex","optic_chiasm"
"BSND",0.148610403191776,0.232704591760937,0.0612113917304899,0.0778128790189896
"BSPH1",0.0579483159932685,0.0342743980081032,0.0138618794305519,0.0105102702117357
"BSPRY",0.48589471092221,1.14290629385664,0.871759524711699,0.620879723301241
"BST1",0.884323353929885,0.424220519382151,0.235547579877969,0.512441460616517
"BST2",6.54222986854782,5.13041282172938,4.61450296977027,5.13438910947312
"BSX",0.188364701259998,0.153183015763624,0.00974780873806338,0.680902382751192
"BTAF1",2.20595227262135,3.12882122055682,1.67098345619257,1.87621036099976
"BTBD10",2.11127898751101,3.91526714869425,2.67681020114908,1.53087998087973
"BTBD10P1",0.308109691387486,0.0385320145471505,0.0228175521611455,0.0737024536828912
"BTBD11",0.376924420868857,1.03708556118021,0.431322399789929,0.383404104213729
"BTBD16",0.161934642121585,0.340135435121379,0.297501007702909,0.524145493685206
"BTBD17",4.05513328138463,0.802086590849509,1.33763810842352,1.73757229853172
"BTBD19",2.87836441715669,2.8034240383668,1.84750286177892,3.71044211133859
"BTBD2",3.96578016473902,3.43305741130675,3.76885893126474,3.31903397608165
"BTBD3",3.83267908216993,5.86518613155575,4.24839042690762,3.2717572895718
"BTBD7",1.99970775684439,2.919602400336,1.45426988473304,2.03807321923966
"BTBD7P1",0.363699715817799,0.193666673462265,0.23206422125996,1.24707630393438
"BTBD7P2",0.0466830957912996,0,0.00313300411310942,0
"BTBD8",1.13433298167106,4.07344019398369,2.75063933096641,1.74343845287063
"BTBD9",0.618738533680478,2.93336036054866,1.01753768186046,1.08736421864976
"BTC",0.445115808177891,0.566571673990954,0.393626539527328,0.454060566507583
"BTD",1.82881903857458,2.56641540139982,1.18512260455391,1.61857773706287
"BTF3",7.8066535560069,6.23786985063345,6.28953170654067,6.31679563363055
"BTF3L4",3.8902229718264,3.3798489953243,3.26230067269572,2.78823408544047
"BTF3L4P3",0.100432102111272,0,0.0161986120850803,0.0527626983897722
"BTF3P14",0.0312728010613089,0,0.0366483764055576,0.092802785526547
"BTF3P2",0.0950871139464506,0.238834498026771,0.0208898173341948,0.0516714874459988
"BTF3P4",0.0337101179108912,0.173085603283511,0.00562838959052335,0.180152599839813
"BTF3P7",0.101866448124276,0,0.0172719115563073,0.418821122310493
"BTF3P9",0.0573450833426782,0,0.0241006496499363,0.213464234903086
"BTG1",6.59329519434301,4.23685437716295,4.62757427598672,5.55554369156944
"BTG1P1",0.550950256107134,2.25956944532609,0.704465824382019,0.931821256412228
"BTG2",7.90199709305409,4.34790892406485,5.29483076705121,6.75376087328152
"BTG3",3.46542697527182,2.12930869177419,1.93872185901231,2.85331349313262
"BTG3-AS1",0.503837516811501,0.779350007228251,0.222375486531158,0.410205882676914
"BTG4P1",0.0278220559891017,0,0.0118818504765644,0
"BTK",1.51081064182582,0.776746720773189,0.361288080570442,0.852574983463942
"BTLA",0.103137584576951,0.2585848137154,0.0309766064339442,0.102053951224961
"BTN1A1",0.337635115617838,0.398426849693805,0.0754209305219929,0.303305783340718
"BTN2A1",3.92971760178724,4.13453118450622,3.12057083044305,3.25910012059081
"BTN2A2",3.32084827997044,1.88166286975397,1.34336050556934,2.17172771285024
"BTN2A3P",1.72515451959985,0.94868882379581,0.299799997813888,0.953278307933385
"BTN3A1",4.52824354851845,3.10673558893168,2.42007078591431,3.33214645644572
"BTN3A2",4.6866387041914,3.20928755093749,1.94048000138673,3.30908999671684
"BTN3A3",4.23405278125178,3.36411329312879,2.36217925513929,2.39757495724927
"BTNL10",0.492130062681751,0.352810467129923,0.0433219274413745,0.161762977300626
"BTNL3",0.0992088301193541,0,0.0199473908499721,0.0570274058472123
"BTNL8",0.0922863316856725,0.0862929643422862,0.021429188493404,0.0945063798265111
"BTNL9",1.75311922414481,2.65434640328777,2.71037772375165,3.04745823365327
"BTRC",1.37881212040538,3.64151894264857,1.79581598053024,1.38631877085333
"BUB1",1.53441289332003,0.134296670698776,0.0797610286531756,0.0893398556535961
"BUB1B",0.960344481000753,0.268183928204249,0.133159538788056,0.141667079184488
"BUB3",4.93695582966428,4.18231738632646,4.05632008546135,3.83002748536415
"BUB3P1",0.226015434391407,0.171844990655818,0.00403029757598019,0
"BUD13",2.75609153383011,2.62311907966951,1.9518149768015,2.08303951940481
"BUD13P1",1.22934953476738,4.55502060901616,2.15292480055611,2.10125978788643
"BUD23",4.29004040649277,3.29778864440269,3.21920401520059,3.24454471408255
"BUD31",4.37372931904546,5.14897949671246,3.1947461096146,2.89349172263135
"BUD31P2",0.368533111218718,0.54700934426735,0.320279048427633,0.325692378457572
"BVES",1.59909222393441,1.63163229149572,0.868491508427984,2.00350523585708
"BVES-AS1",0.218610362005343,0.870074007490803,0.474629788443761,0.583336470336725
"BX004987.1",1.09584477032789,3.20789332987336,1.12819517176063,1.78401642487185
"BX005040.1",0.0670339186258658,0.098087592901736,0.0636828593287187,0.0264000834038394
"BX005195.1",0.0491711980383556,0.364496604504021,0.120001584221973,0.266005768222085
"BX005266.2",0.722312164166491,0.383602104403777,0.38124424822067,0.270864535841296
"BX005266.3",0.599280853181917,0.8951915497459,0.514579316642529,0.793335400769655
"BX072579.2",0.0526528915197019,0,0.032241268322785,0.0165232190291177
"BX088651.2",0.0525890382556181,1.05336970691003,0.112950918246112,0.0876157916871479
"BX088651.4",0.814434321847481,1.06655549576954,0.475521604622913,0.386807408498359
"BX088702.1",0.26003480699405,2.7093390288451,0.348446274888858,0.24241623776643
"BX119904.2",0.0766897610270145,0,0.0094154744716143,0
"BX119927.1",0.282079393398745,0.512329401403858,1.22875379648435,0.0211761049974092
"BX248123.1",0.0926383129624079,1.13241654630769,0.44113113628607,0.399158859046206
"BX248123.2",0.0809088409035172,0.766563615214992,0.4418355510358,0
"BX255925.1",0.826869724285077,0.405126444459324,0.208264423976796,0.827008049405975
"BX255925.2",0.126843619690498,0,0.0219019329115993,0.0513913564267508
"BX255925.3",5.96722998392131,4.15250777323197,4.94592161804364,5.26261490094121
"BX276092.3",0.0248317090936288,0,0.00855320271332444,0
"BX276092.7",0.057638468682006,0,0.161302598370281,0.027108428822666
"BX276092.9",0.250006315581546,0.0813097995376413,0.889776756053062,0.0337367500664409
"BX284613.1",0.168167576349657,0,0.0480182339997793,0.0485686444087598
"BX284632.1",2.52931731915559,0.16120311586113,1.67478875947844,4.81718324007613
"BX293535.1",1.58995739906577,2.5303103191582,1.77052549365714,1.32993787803936
"BX322234.1",0.384837220847877,0.623263292219121,0.321149434125486,0.802607210075384
"BX322562.1",1.65945392253598,0.465755558470963,1.62507875961382,2.45312728815867
"BX322639.1",0.918557806907293,2.60159920905702,0.992510579068423,0.692872153314396
"BX322784.1",0.0512542066980757,0.0360064447142045,0.00199789303388726,0.261332019254334
"BX323014.1",0.037214147436624,0,0,0
"BX323043.1",1.87280135420002,0.580924430004744,1.19725330499158,2.21945754242435
"BX323046.1",1.18090696237695,2.26960705042218,1.08442489302627,0.819747418570431
"BX323845.1",0.116907251863486,0,0,0
"BX323845.2",0.0419033723382053,0,0,0
"BX323845.3",0.0523383938431762,0,0.0022730372535874,0.196465438984526
"BX324167.1",0.565341472279175,1.04762632748214,0.658561904770743,0.783004358497105
"BX470102.1",0.286827603169109,0.652092727227453,0.173041806617441,0.286389421912075
"BX510359.4",0.0226586514311981,0,0,0
"BX537318.1",1.52623106687386,0.817698214956067,1.44688237119483,2.03353720102616
"BX537318.2",0.298284868524046,0.494285857335691,0.0562502685666128,0.384463240169192
"BX539320.1",0.637770722220408,1.40384370523106,0.390465204012331,1.11154006442447
"BX546450.1",0.0847550766053875,0,0.0435814980717353,0.0371536153783964
"BX546450.2",0.487884934588216,0,0.170054900755073,0.4676786415363
"BX547991.1",0.108941489550709,0.218206123321762,0.0963505608401232,0.154912818258565
"BX571818.1",0.0320694786156834,0.037555589412405,0.00733979243177971,0.0169683241716308
"BX640514.1",0.0392717112324978,0,0.00577927421472878,0
"BX640514.2",0.409153918308099,0.185988837375688,0.0557111356630532,0.200341684642912
"BX649567.1",0.0820663389592199,1.12694404223527,0.147455226678598,0.0660337234477537
"BX649601.1",2.19765147877582,0.427987728291091,1.36692051852302,1.69263977999859
"BX649632.1",1.0242777980426,1.50381965014303,0.965617938154134,1.52137402122148
"BX664727.3",0.28094126905394,1.55642544106642,0.3772696761071,0.170242744770466
"BX842568.1",0.125195502668756,0,0,0
"BX842568.2",0.408583099128833,3.33786985500105,1.07013511447499,0.666676482024536
"BX842568.3",0.17758471854335,0.604919083511734,0.139732097984351,0.0458604904718434
"BX842568.4",0.493088997555257,2.33178789211622,2.26795460814042,0.877121745140081
"BX890604.1",1.45375441359636,1.83015684604131,1.24816462083428,1.30208349744529
"BYSL",3.42076220036943,3.04444156002163,2.10122664841446,1.63208208759242
"BZW1",6.39437553724502,5.24501012426371,5.02359100701721,4.44717084153816
"BZW2",1.54786437196456,1.53151748461848,0.881296619834014,0.423322726819433
"C10orf111",1.10447675834794,1.17088007414592,1.57785237377471,1.9946926595187
"C10orf120",0.310669517389911,0,0.0351714574036872,0.028870777115515
"C10orf128",1.43420203493842,2.09447652117945,1.32388980065313,2.68876084818803
"C10orf142",0.246525146450131,1.02818258471805,1.12886703243599,1.52267231030998
"C10orf143",0.415723394206089,0.615630597877201,0.431652781117624,0.634396056269801
"C10orf25",3.21685771760067,1.88602340336627,1.78402640215472,2.20139565594245
"C10orf55",0.0200962881540791,0,0,0.00301444936213064
"C10orf71",0.190068029141974,0,0.00620696394462555,0.00408626473161646
"C10orf76",1.02492018057548,2.25734433871341,0.922786636758007,1.09538398688452
"C10orf82",0.319948084088467,1.06426671114647,0.929346898104139,1.44396215167409
"C10orf88",2.07037561994127,2.43775766920654,2.22112257294432,1.69805800308896
"C10orf90",0.397404501415398,3.10639159572315,0.796302768427116,1.45906934554617
"C10orf91",0.235795092616296,0.0582008108137533,0.063822880726966,0.068162732061158
"C10orf99",0.0839223685886897,0.00509497775716608,0.00291146150915331,0.0194496963430882
"C11orf1",3.22179028864735,1.78849933214385,2.49369702463288,2.9137754198981
"C11orf16",0.260341220592797,1.15329173332269,0.165823050271877,1.45590426651585
"C11orf21",0.880782919118696,0.572062867876212,0.321611502684667,0.864246019512347
"C11orf24",4.20092708859819,3.05884425769257,3.07041586597967,3.61580409908018
"C11orf40",0.0772326324338821,0,0.00303166469111864,0.0168584990389726
"C11orf42",1.23775503936939,4.40688576724978,1.5993870646894,1.64709029311423
"C11orf49",1.37702242942551,2.29258311472536,1.43337856976666,1.64138454603755
"C11orf58",2.63915480535906,2.80683875373667,2.16402907078086,2.00632142603448
"C11orf68",6.95903025241362,4.04571591010883,6.72790408655457,5.67746806298205
"C11orf70",0.631482509498074,0.93461288701608,0.225663811503866,1.2115850713558
"C11orf71",3.30696880170931,1.94489864497576,2.76101306233404,2.53970988806936
"C11orf72",2.34669777358761,3.54335938115384,2.40884697059877,1.68076572350845
"C11orf74",1.06601946708118,2.02185888181002,1.07577091796329,0.81393090828069
"C11orf80",0.952521816017953,3.07677207390307,1.33055924558602,1.42853967168416
"C11orf86",0.416696392239824,0.134249203046829,0.0808806325393381,1.11407220202217
"C11orf88",0.198242178461617,0.148239239010413,0.0795657960273467,1.13416989630805
"C11orf94",1.53615228551269,2.49504827206974,0.743367112246904,1.03221100570442
"C11orf95",5.03345399687935,4.70053211603982,4.39329726449685,3.65629259102621
"C11orf97",0.148290500856511,1.94762293976605,0.562189137401457,0.440036574523047
"C12orf10",4.34656682466018,3.46888430021865,4.22109755980653,3.55919283914953
"C12orf29",2.83893293515883,3.20114510198002,2.85250080865039,2.32514248161111
"C12orf4",2.26853160836488,2.8693652502278,2.00281050983982,1.2676550171339
"C12orf43",3.22999501788835,3.86473838606579,3.00803165774187,2.57400122876936
"C12orf45",1.10688566839468,2.9441582608268,1.09878605666836,1.95234071298888
"C12orf49",4.30398783447786,4.07255044760955,3.41311476447459,3.04817035578091
"C12orf50",0.28494448638892,0.758300819652895,0.273841243161789,0.33686062588293
"C12orf57",5.60487121339029,2.73642945101778,4.87808435144873,4.72741051384071
"C12orf60",0.322453891212234,0.617097589608773,0.189629468117238,0.292396652803552
"C12orf65",1.87051528128284,1.19865383777323,0.553144582534585,2.01311787903759
"C12orf66",1.75107580711433,2.06883672883527,1.49911693566107,1.49263834155713
"C12orf71",0.643105844759449,0.299917964253851,0.83116649725878,0.321055975380644
"C12orf73",1.67759085850241,2.03216958275933,1.28478278016886,1.9925245790408
"C12orf74",0.145821588037206,0,0.000889927147035947,0
"C12orf75",0.455816695979109,0.431329265758117,0.196343580600091,0.407137234978235
"C12orf76",2.8048138943285,3.33866224926274,3.37753358611418,3.37450389732083
"C12orf77",0.0893646625702839,0.0134518212209879,0.00473309545479965,1.81814859783158
"C13orf42",0.0334836369476746,0.112700229661149,0.0142583889332134,0.0181927015249842
"C13orf46",0.321431571992858,1.75719625963733,0.255035856025835,0.871380511240964
"C14orf119",4.99095517621802,3.53552834794491,3.93577016250343,3.96111340052921
"C14orf132",4.53160338476451,5.78560527539195,4.38441798642924,3.92331162616696
"C14orf177",0.0757773153202674,0.498120017689123,0.00805177649878439,0
"C14orf178",1.272603716987,1.8559275575914,0.963968930224492,2.12240490710813
"C14orf28",0.344770848504349,0.325079116948845,0.222211797561468,0.536008770954048
"C14orf37",0.770848041914021,1.84134373630495,0.339296623961569,0.413430326548702
"C14orf39",0.100317307505458,0.0363391903742395,0.012758044944391,0.499316471195971
"C14orf93",0.603391050950129,0.791241116647253,0.29718656028008,0.836550382935913
"C15orf39",3.26772863231167,1.64939945607337,1.17107551079062,2.28770891583596
"C15orf41",0.119927050395724,1.06298772880142,0.159607984601124,0.21313070838887
"C15orf59",4.18544773854642,5.09055846828048,4.19529590432895,3.27863173554431
"C15orf59-AS1",0.839079737721973,0.193203544408564,0.478340911463986,0.898686305105848
"C15orf61",2.64161431839323,3.0080632157387,3.90260796480385,2.1308647331784
"C16orf45",2.03337339815465,3.15493340303508,2.47795638983894,1.58029551142448
"C16orf54",1.59901318099477,0.814330004198994,0.22960347870569,0.985169144331962
"C16orf58",3.77962204097502,4.31246086120757,3.03419720338919,2.79724196266021
"C16orf70",2.31093720913579,3.19042924235262,2.2242496113206,2.26128173340389
"C16orf72",3.7846996796945,5.14500777834856,2.9712054116593,3.07573699497078
"C16orf74",0.288161492301886,0.993078767956753,0.254780287992475,0.431852043395202
"C16orf78",0.0644835469072715,0.0535646602128677,0.00739086160168803,0.0310874042974942
"C16orf82",0.120611824128274,0,0.00364990676497153,0.190075409402871
"C16orf86",3.78406482490548,2.00199992766778,3.25873773262934,3.34838794937755
"C16orf87",1.92323684521783,2.52348094818901,1.68194708936747,1.19722761695648
"C16orf91",5.84266280234183,4.0022761116266,5.24037115951803,4.05961883576317
"C16orf92",0.231630483636758,0.185746862442275,0.0165999291020982,0.0150388329807158
"C16orf95",0.0390059599347335,0.712203009696672,0.0511739208994309,0.13039425191979
"C16orf96",0.388453427289666,0.50068166851847,0.168754808074696,0.523572140771995
"C17orf100",1.18163111419233,0.522293841357792,0.851647454099773,0.694994831086408
"C17orf102",1.0804812042753,1.71519510164703,2.31449488787553,1.13662824742981
"C17orf112",0.286466322008645,0,0,0.0126389052364396
"C17orf51",1.67720002315866,3.10784840535975,2.06189314516934,1.37873699257757
"C17orf53",1.14254770685587,0.973466888450375,0.537295219956787,1.08973738865154
"C17orf58",4.00719134308941,3.35436410356135,3.40325782072837,2.46474127925669
"C17orf62",5.79504259790002,4.44982928083858,4.56194278748521,4.9459109011456
"C17orf67",0.659121850519748,2.15207473315567,1.03506058464361,1.71885870166035
"C17orf80",3.07112544269715,2.69421466168307,2.26737308668194,2.20780024831928
"C17orf82",1.75652992525108,0.094321227610375,0.24405959693276,1.34621837583889
"C17orf97",1.05679441661607,1.40569936089348,1.17532117251381,1.23282265755851
"C17orf98",0.197813656350043,0.130324820450006,0.0161654468448778,0.159756541347272
"C17orf99",0.167366628766715,0.0680505206318631,0.0118790125944898,0.423366517782117
"C18orf21",3.38159559747463,2.25439656699469,2.90936609260981,2.13318876683104
"C18orf25",1.81595895382067,2.74714587038895,1.61572825406422,1.18931831016467
"C18orf32",2.3046649647874,2.01638486704139,2.20311354041498,2.56096705398619
"C18orf54",1.77314184574055,1.13956284699204,0.94936813834935,1.28586561628222
"C18orf65",0.999357675352257,0.0434576921207643,0.627592949415494,0.731777814359387
"C19orf12",3.8705212716473,3.93278658992052,4.1154867616215,3.47192456425744
"C19orf18",1.45714735317844,1.33384666011937,1.14748526168157,2.70110972376425
"C19orf24",5.12168322729592,3.98030043548385,3.91595513161048,3.98249686435419
"C19orf25",3.44402180678197,2.35562234559674,3.05705257173913,2.88805869361784
"C19orf38",0.727114670018885,0.768937927962635,0.305085482383671,0.957997625115957
"C19orf47",2.05896919301237,2.20413310649601,1.47366284085529,2.32867404176685
"C19orf48",4.37349988262286,2.17829712101008,2.64260017890442,2.59235331363491
"C19orf53",6.44996096326366,4.88725817701875,5.42843040879595,5.34299229125438
"C19orf54",3.42939434369701,1.4567667287999,1.72362118296167,2.72031719851363
"C19orf57",2.03036201637525,1.01771569028348,1.11495906254737,1.21754595775851
"C19orf66",3.54347648558129,2.76803721143123,3.33753558038795,3.87275321017111
"C19orf67",0.537495289120857,0.821793099275092,0.34919525839066,0.583441171841892
"C19orf73",3.21891853884351,1.66705051548219,3.03075487059955,2.65959618636353
"C19orf81",1.0562105589518,0.768287099226176,1.43266016822098,1.42213816333181
"C19orf84",0.856561520510273,0.218023564495568,0.118171851725622,0.284010900875215
"C1D",1.45906373367857,2.45223473153089,1.59955754510503,1.12535355279027
"C1DP2",0.0433929738206421,0.410772753002973,0.081093130067256,0.109550705320896
"C1DP4",0.156659573513209,0.915602977507182,0.384211946770078,0.208996583238098
"C1DP5",0.32728549511952,0.96798958668274,0.150478322696134,0.440476805386278
"C1GALT1",1.90237375413734,2.6753189375152,1.52613468285847,1.67030559614924
"C1GALT1C1",4.60068379977743,4.0081042431335,3.50378082101164,3.51987744010006
"C1GALT1P1",0.623031748627354,3.33017748906928,1.23505228151258,0.495304619422103
"C1QA",7.81238767747429,5.61350606599503,4.22756301049469,5.97112729606635
"C1QB",6.92386351701241,4.85789495596284,3.55199547660823,5.39448291346995
"C1QBP",5.05900880956454,5.47531997620816,3.99943730292624,3.59639096010763
"C1QBPP1",0.051932794940572,0,0,0
"C1QC",7.8190133310606,5.53808909500205,4.03051308399281,5.97888663856229
"C1QL1",6.27333463548995,3.09002914691302,3.18015976421361,4.98847245042171
"C1QL2",2.31169637783701,4.62227228503785,4.43570111764258,3.95191327981735
"C1QL3",1.3691778790083,5.89088942884873,3.56696422121742,1.22993726520705
"C1QL4",1.95314589700371,0.343888758779087,0.266526563808473,2.6157267754429
"C1QTNF1",2.98303449583832,1.01744894991038,1.0688039709349,2.38602352845335
"C1QTNF1-AS1",0.0841669240843183,0,0.0115411671041177,0.0405402761740515
"C1QTNF12",1.24475197593499,0.873117956893496,1.00180881783094,1.50326700019477
"C1QTNF2",0.681272490398717,1.04246381039778,0.559426260878577,0.724568609100176
"C1QTNF3-AMACR",0.297072897809078,2.36292738108005,0.563858562229918,0.886048418254166
"C1QTNF4",2.97301478505972,3.67433713456425,5.13978701875697,3.00547531212109
"C1QTNF6",1.56477455688205,2.15940696871512,1.56289331309175,2.03793914578024
"C1QTNF7",0.0806766788695809,0.465046347774103,0.102812840902281,0.168343867499081
"C1QTNF8",0.528176512288285,0.382191004584712,0.308614112836068,1.50627255745052
"C1QTNF9B",0.11060122211555,1.21511307408352,0.137579207300249,0.231127627693611
"C1R",5.44928077128296,3.16036589795021,2.75222407347822,4.45840449655061
"C1RL",2.9337658217794,2.23947949971545,1.95115876813778,3.00249121153891
"C1RL-AS1",0.622310638834347,1.68120938180007,0.55270677416401,1.38162375000564
"C1S",3.05462107777299,1.89092745074437,1.36972768032481,2.62918947467231
"C1orf100",0.0451416051897626,0.220183583371051,0.0127192537483651,0.162426131452098
"C1orf109",3.81208048968208,3.73540022091476,2.87266269360598,2.45521486130312
"C1orf112",0.384995822905919,0.539892148506658,0.196213405923764,0.257617632493697
"C1orf115",3.27914649124505,6.5799255195497,6.14104279888765,2.66866616263993
"C1orf116",0.257614639856217,0.183763991407987,0.0792095883225408,0.0783932867502976
"C1orf122",6.78027382580902,3.50151726793962,6.5160480909567,6.40703555851654
"C1orf123",5.43061447592141,4.48891203447494,4.92271928583971,4.64068284011858
"C1orf127",0.171204467708876,0.0369795268767178,0.042899158427198,0.0726341313374675
"C1orf131",2.65127310644016,2.23475943257764,1.75091841515671,1.95182918038228
"C1orf137",0.0914165011936565,0.0190738935187122,0.0142894608225716,0.0021976565917524
"C1orf143",0.144522656237073,0.0312236797966703,0.0510837914205695,0.401509695825454
"C1orf146",0.100357876527059,0.400691304914951,0.468384533538063,0.102866873343293
"C1orf158",0.697101177020922,0.735892442786974,0.0570754057663776,2.36705928021377
"C1orf159",1.89606608543931,3.33485703965881,2.33777703202668,2.08148787609395
"C1orf162",4.19957562661839,2.57392828326484,3.31162453140029,3.65811297107275
"C1orf167",0.122841522726693,0.0314776763395197,0.0073120820484194,0.0228740705399744
"C1orf174",3.401495974933,2.19771355629767,2.93934203073677,2.55659536929137
"C1orf189",0.331267550365653,0.357791794463719,0.0933662764616265,0.307500878526704
"C1orf194",1.82246314591014,1.6717167301132,1.33962719008996,3.23063372995225
"C1orf198",4.8916652477775,4.08816161518824,3.93611267934373,5.10760222145155
"C1orf21",1.80662604105745,3.18412504550373,1.76866555128585,1.27864812494188
"C1orf210",0.19993917031163,0.152968731005241,0.140420080156805,0.665767735117122
"C1orf216",5.70782330048748,7.89020392737523,6.59351079373012,4.7680453833495
"C1orf226",2.99067456638616,1.04089156305707,1.05660695118983,2.0039838305621
"C1orf228",0.749164143192052,2.16232954813446,0.987038812479488,2.34482545707132
"C1orf229",2.48156766129097,1.24012294090654,1.78735518869005,2.19676493119443
"C1orf232",0.127768098204612,0.133317276975365,0.0398848696838875,0.120794997495688
"C1orf35",4.7890265867869,3.95074370476337,4.1695842989926,4.54875420547407
"C1orf43",6.1124393719779,4.16546626046788,5.48378968571563,5.2137691658063
"C1orf52",4.54333044235034,5.57467490042309,4.77760251881356,4.24101525847709
"C1orf53",1.99406143433638,0.748823191626894,1.41698625386345,0.90674330440292
"C1orf54",2.81478298669442,1.70206571960813,1.74643549644857,2.65692435494491
"C1orf56",4.08479543475422,2.59980803342861,2.83338778013131,3.35708955349758
"C1orf61",7.33213689192776,4.91913311888415,5.5960184484828,5.33117493499147
"C1orf68",0.595333342538257,0,0.00130887073383018,0
"C1orf74",2.05597686944254,2.00136777719116,1.48351578444994,0.942510395845822
"C1orf87",0.171485271678289,0.362930955186678,0.0788082012752581,0.819203885871811
"C1orf94",0.692330455549704,0.386459872392431,0.108885543092027,0.228647667658051
"C2",0.458080763785885,0.646685758747596,0.252493872341001,0.523974527544012
"C20orf173",0.184706340333832,0.127619230840875,0.0213626451283578,0.0538839408215098
"C20orf181",0.324785275480787,0,0.025197898512359,0.10614977546867
"C20orf187",0.166398031298251,0,0.0166361986065181,0
"C20orf194",2.19906969666058,3.80202522856573,2.29438619763945,2.94429741904877
"C20orf196",0.63621758762531,0.930941721073397,0.4221702378062,0.584279950986429
"C20orf197",0.480617397969399,1.02813452948186,0.230770573053078,0.580517049925097
"C20orf202",0.739145528726439,0.331000414951071,0.495316795075586,0.5891516847876
"C20orf204",1.95516495762212,1.68836433806843,1.62674771537104,1.93153114454501
"C20orf27",4.17734962345905,2.79446841216429,3.2168726461394,3.07719090717989
"C20orf85",0.114958971236782,0.063189153929164,0.0248669064523607,0.537941199352112
"C20orf96",3.02779921556276,2.41369557279781,2.11977074514934,2.93517823792896
"C21orf2",2.65307864305762,2.19064277610669,2.60096815124482,2.68515896930826
"C21orf33",0.483085816069815,0.469723476478678,0.3388801293459,0.182173365646332
"C21orf58",1.97305980138101,1.50327526960879,1.14246426557167,2.08334440565332
"C21orf59",0.858369993003702,0.645821912961481,0.417715465755428,0.247182603726643
"C21orf62-AS1",1.04429654123569,0.993713568126596,0.243173802979233,0.818325100654642
"C21orf91",0.616511841476092,1.28461673434454,0.48572260050372,1.09777606772814
"C21orf91-OT1",0.0543861638834181,0.952107014846114,0.123522775317763,0.386660456829732
"C22orf15",0.532972329016555,1.76851185034894,0.500350288862197,2.60817701932113
"C22orf23",3.42096301017493,2.87511043696204,2.02078702991718,3.93883460803938
"C22orf31",0.634942564343212,0.782910225119825,0.585601627801059,0.58856862404873
"C22orf34",0.191438181980422,0.410341853715679,0.137582609683544,0.271630612548633
"C22orf42",0.161992472530975,0.0673180961207561,0.0511404278284466,1.19036631350954
"C22orf46",4.99227114412986,4.25740772018876,3.73875542028566,5.97164011951746
"C2CD2",2.09690885893523,3.03657560201564,2.05103844312594,3.05495838322923
"C2CD2L",3.57427559585249,5.26746081221669,4.25400062277901,3.34922851971372
"C2CD3",1.59402284637357,2.30262545485142,1.06582253963626,1.41086477443523
"C2CD4A",0.603156399850092,1.02455758414101,0.377867069361697,1.10317573339197
"C2CD4B",1.46527931821336,0.314045188596755,0.789858334104911,2.3813745495102
"C2CD4C",3.53076672641316,3.36711480004594,5.29645054356536,4.16085018989332
"C2CD4D",1.17972237035538,2.20469399389884,1.93052202116348,2.5284487264351
"C2CD5",2.31805298873591,4.15938565472727,2.87959874603623,1.97205606831291
"C2CD6",0.219219342893346,1.08184041350608,0.404472834055649,0.744766827642762
"C2orf16",0.993592761055128,1.4022321016515,0.736658838174545,0.586130527830566
"C2orf27A",2.18611050098871,1.94450849594731,1.20597198597071,1.28952860073887
"C2orf27AP1",0.148117122690674,0,0.145837470346174,0.160815050485674
"C2orf27AP3",1.14237983917284,0,1.4813135757132,0
"C2orf27B",0.27011120349413,0.377006118054704,0.209660254431103,0.202724442253376
"C2orf40",1.29915935429085,0.980008133930448,1.03371438563084,2.00007907087531
"C2orf42",1.04729860392364,1.21944266907992,0.823728373766374,1.05460814037079
"C2orf48",0.15913471758776,0.025370967074829,0.0184314509062989,0.0460971331805716
"C2orf49",4.32614214306015,4.42631662026618,3.45121796071344,3.47959410965629
"C2orf50",0.730962816991227,1.55145679571339,0.987908828880696,1.30004355403528
"C2orf54",0.186063731633777,0.0661805968267942,0.0326909094872353,0.271073594385572
"C2orf66",0.84348707914621,0.876533450953657,0.467404343679216,0.920335194119557
"C2orf69",2.25103123488499,1.96113875276586,2.42108925638614,1.92172875281956
"C2orf69P1",0.109805313771707,0,0.00621206221573074,0.0248644251578176
"C2orf69P2",0.0936486695589265,0,0.00319149158699082,0
"C2orf69P3",0.140401177985308,0,0,0
"C2orf70",0.319858037613605,0.6740771400917,0.20129254254545,1.00525750507266
"C2orf71",0.370414562080387,0.801891440673738,0.262422457050883,0.527815952482622
"C2orf72",5.24600024059977,5.35446318744606,5.25436044220965,4.39258569421111
"C2orf73",0.241896039788658,1.00037490944371,0.297945623088008,0.820113937434218
"C2orf76",1.10119196827573,1.4296294143076,0.732130961157944,0.920994588629394
"C2orf80",1.8067429667725,3.97584501228375,2.70916455393635,0.930843650780486
"C2orf83",0.151996680907016,0.248312216649279,0.191638333919399,0.510803228042132
"C2orf88",0.0998053635736132,1.08165691432302,0.193999330261717,0.323266637982839
"C2orf91",0.18718903694714,0.15407419034049,0.0271528329570711,0.462156566487619
"C2orf92",1.32684103457394,1.32288393892003,1.40274061309015,2.04092765174696
"C3",5.92312858395991,5.85411262069957,2.58356577512591,4.9422847247198
"C3AR1",4.44503703165649,2.14879500283881,1.4259584850712,2.59909826680726
"C3P1",0.13879620582686,0.0388248862397151,0.0204871698645909,0.0235857262316031
"C3orf18",3.87155125821397,3.12538385937106,3.69805120832159,3.20665594530407
