"","Grade_3","Grade_2","Grade_4","CON"
"ABTB2",0.816482707835256,0.7941011218372,0.787670582765118,0.796210280500216
"AC000036.1",0.111937480821134,0.0914458483313025,0.0916965176621422,0.0960965988633294
"AC000058.1",0.135067107874066,0.113487391467949,0.109970978411773,0.116710087163798
"AC000067.1",0.494145801046756,0.529877877251221,0.538558406359465,0.52580799018927
"AC000068.1",1.38453018425631,1.41514576193989,1.35751018222585,1.38282623864131
"AC000077.1",0.0701145369469904,0.0521953774491617,0.0601154502636224,0.0596743619695493
"AC000403.1",1.33295928737916,1.34083843593099,1.35099548581913,1.34359325589456
"AC002056.1",0.230048779380845,0.188723360478417,0.191965700143301,0.199315136086781
"AC002064.1",0.24502363954226,0.24616759894134,0.238325385294077,0.242439464043065
"AC002069.1",0.139462287172,0.130238511552143,0.144894521202053,0.13877567227281
"AC002069.2",0.0359592725886518,0.0386180447333061,0.0451841570299746,0.0409383172757835
"AC002074.1",0.0884502977759233,0.0680595668190151,0.0724726141155396,0.0745322174023902
"AC002076.2",0.355960082419354,0.311678949671796,0.312815388942185,0.321992453711059
"AC002091.1",0.64102453928558,0.664594456551132,0.698658967118407,0.674466011869802
"AC002091.2",0.826586981235934,0.835720842451381,0.888571596601266,0.857114290420831
"AC002115.1",0.0453682482195157,0.0508832101469294,0.0434943010169584,0.0463875788438844
"AC002116.2",0.615572606461953,0.616918060591365,0.614467118753618,0.615534034985355
"AC002127.2",0.101362179410665,0.105398577224932,0.103354934700665,0.103598869021481
"AC002310.2",0.536533998741196,0.490651192545314,0.48992863886489,0.500495851979537
"AC002310.4",1.47601435890512,1.52730268127531,1.5377387112359,1.52056430928661
"AC002310.5",0.807148236823234,0.821224746089327,0.826180290017669,0.820301945038627
"AC002347.1",0.337077791890135,0.339725130793898,0.366117438094907,0.350832465717819
"AC002375.1",0.0302267127155251,0.0291515659057391,0.0284886989457602,0.0290960512228703
"AC002378.1",0.0296451266050526,0.0273122128945999,0.0316731494693731,0.0297612733681996
"AC002383.1",0.0441562110906305,0.0348192192512653,0.0332063927660753,0.0361731158622405
"AC002384.1",0.104586322656951,0.0979378817032511,0.097073920099925,0.0990279656349047
"AC002386.1",0.0250191182441216,0.0288604512107554,0.0233051910365518,0.0255480406301924
"AC002401.4",0.74784823726968,0.704970582142432,0.724339794232427,0.723051682788958
"AC002428.1",0.160662780135819,0.117836467283494,0.149400515301441,0.141309444021807
"AC002428.2",0.921310478757429,0.831107312968896,0.961763229059975,0.908981404827018
"AC002451.1",0.494260098653357,0.4694437706735,0.50074789803385,0.488811678225624
"AC002451.2",0.0529771021373499,0.0450530045317073,0.0461186608715941,0.0472806646564764
"AC002454.1",0.105677539409968,0.0863306887498051,0.0852399263741708,0.0901334686434679
"AC002460.1",0.0407943607670367,0.0326793610365364,0.02614733327911,0.0315829548320029
"AC002467.1",2.77654419237883,2.89848776098599,2.87438574126204,2.86079352166302
"AC002472.1",0.119056625976981,0.102020855502757,0.117444156776206,0.112628642756667
"AC002486.2",0.0401511342040283,0.041503162483682,0.0400277008468156,0.0405498932164703
"AC002504.1",0.327297049210467,0.264005835503861,0.287963577298514,0.28864239613557
"AC002511.1",0.248524726876992,0.179098446014116,0.193441474889571,0.200834102568555
"AC002511.2",0.373836477364505,0.288847960631206,0.349060270460841,0.334354870847406
"AC002519.2",0.377116277844426,0.425982054871832,0.496876547958704,0.446568119667328
"AC002524.1",5.64418744426664,5.57536773885836,5.60067906704283,5.60182881592901
"AC002540.1",0.247549824465299,0.202356524199642,0.163224873495286,0.195030247023334
"AC002984.1",0.375802851081453,0.379822915367849,0.385810630336695,0.381585334835213
"AC002996.1",0.0718487270755217,0.0722949805803001,0.0761364465744613,0.0738981831981929
"AC003002.2",1.0672372087299,1.10416011748874,1.130114470378,1.10748004790541
"AC003005.2",0.637894785186032,0.727039555539965,0.699404206179016,0.695045974698551
"AC003006.1",0.0752667676866655,0.0879544878674593,0.0896601886995155,0.085899426534533
"AC003035.1",0.237699405760386,0.255061974166729,0.259563145343591,0.253209862548918
"AC003035.2",0.144604108310881,0.175969886119515,0.210529609321392,0.184333775777511
"AC003043.1",0.0550303160996457,0.0574260884897566,0.0536555079909068,0.0552246755546108
"AC003043.2",0.0656541650337236,0.064322608143303,0.0593842201417087,0.0624295134475513
"AC003070.2",0.0986016567000552,0.1040704055821,0.126022187926804,0.112585195545577
"AC003084.1",0.0884240280186122,0.0641104820802191,0.0663140813761065,0.0704732316376716
"AC003087.1",0.0300547472335272,0.029567975728228,0.0263779754331339,0.0282623988232679
"AC003092.1",0.0610706156489116,0.043875449720456,0.0586535714270432,0.0542326850207555
"AC003092.2",0.0868643847378593,0.0485534238662209,0.0611456133606533,0.0626200837737785
"AC003101.1",0.137774318194344,0.14694273708491,0.143937735639164,0.143580132874731
"AC003101.2",0.36627354193498,0.419492773358114,0.421450604198817,0.408570136369177
"AC003102.1",3.10567488735933,3.12079617415788,3.10103084917907,3.10868866816882
"AC003682.1",0.498916169220352,0.482084338064717,0.444678069183916,0.469239381524319
"AC003684.1",0.0979518405748203,0.0924820807803265,0.0905178744555146,0.0928235484554977
"AC003685.1",0.0314115877978445,0.0264284123841349,0.0188913070389046,0.0241928599535932
"AC003685.2",0.371350122258358,0.363495841431788,0.345276380303829,0.357163243945902
"AC003686.1",0.100053019038442,0.0710323345016458,0.058372621223953,0.0718523055006042
"AC003965.1",0.789895377173577,0.859939019186894,0.879181870251943,0.852947721735843
"AC003973.2",0.0364046867032617,0.0371875820291467,0.0329139322651501,0.0351205850153644
"AC003982.1",0.0403723334886749,0.0373468331735142,0.0342322935846843,0.036637117240899
"AC003985.2",0.138967345606063,0.17230103367755,0.17502387275424,0.166122766864923
"AC003986.1",0.144504756469675,0.128177826878762,0.130108557064322,0.132650331731889
"AC003986.3",0.42721518763203,0.379436243914443,0.504439911418013,0.445407357970383
"AC004006.1",0.341435029029036,0.292568674553457,0.290915891587256,0.302662141553791
"AC004009.2",0.0197479821488103,0.0339924205491558,0.0324207208793989,0.030140345726787
"AC004012.1",0.171302626915715,0.207535978851082,0.17657271777001,0.18578979135871
"AC004014.2",0.113489370748911,0.116405380407184,0.11995202265403,0.117330807447646
"AC004022.1",0.187477751574595,0.138921170729078,0.161635973872407,0.159742726032205
"AC004022.2",0.0950517254230631,0.0985314663257395,0.0846474669004405,0.091608890134245
"AC004023.1",0.488539610070823,0.498304878823598,0.512555801944816,0.502455751375154
"AC004052.1",0.0396952967515605,0.0393024847674708,0.0384986956287492,0.0390333673117125
"AC004066.1",0.0916506046370555,0.0927470267344576,0.108476456105318,0.0994734742371991
"AC004066.2",0.0725681781432783,0.0799358079248091,0.0717254544383116,0.0746657763976525
"AC004069.1",0.870765942059478,0.833034856645801,0.841261103427764,0.845038603373147
"AC004076.1",1.30979944849778,1.34801237087939,1.35973391971163,1.34474028663436
"AC004080.1",0.267533920257747,0.281123636859567,0.346104454969908,0.306904492898207
"AC004080.2",0.146854209392291,0.143474388552619,0.188183320054413,0.164032644665588
"AC004080.4",0.1465641438252,0.100919347518198,0.120992738488921,0.119925481776316
"AC004112.1",1.5361531808164,1.53399962931819,1.56466730517567,1.5480648632608
"AC004130.1",1.61006711104846,1.63734612924882,1.61971582466301,1.62349119641564
"AC004148.1",0.0314246517021474,0.0752197540812033,0.0664694746262386,0.0616404075802589
"AC004149.1",0.0607682007915914,0.0521515061468316,0.0525548783921739,0.0542391603552992
"AC004156.1",0.52577417328772,0.544874499879296,0.514084558254638,0.527000730314545
"AC004160.1",0.0730269452378057,0.0668941906629104,0.0642848269640298,0.067096682837537
"AC004221.1",1.91983935635281,1.96420599793569,2.02574088855368,1.98164177041268
"AC004231.1",0.0238135374274733,0.0238634073518814,0.0257474618669139,0.0246871403229808
"AC004231.3",0.127184493501375,0.111584174473777,0.110459924091929,0.114542115750703
"AC004233.1",0.458808005857277,0.493629458065332,0.510537357308196,0.493406667086847
"AC004233.2",0.335973662921323,0.307644562406462,0.310359109630437,0.315123300982839
"AC004233.3",2.74622521944508,2.79375417783608,2.78184653684086,2.77794868458235
"AC004233.4",0.806433029423395,0.788277797057816,0.779319176758796,0.788330521387854
"AC004257.1",0.288447544572265,0.280737606075995,0.301567390876922,0.291674850946964
"AC004264.2",1.10270187153755,1.05271609795035,1.0272470595104,1.05250512614397
"AC004383.1",1.55339774958123,1.69184389367705,1.66914648781782,1.6511160511582
"AC004386.1",0.0382415413416711,0.0495078160785341,0.0493726515507181,0.046952014622966
"AC004386.2",0.00729883362814045,0.0383005866367691,0.0237546448782471,0.0249875348526201
"AC004408.1",0.0580998664724941,0.0508636027191638,0.0514165478326642,0.0527117106778833
"AC004408.2",0.0958830829720393,0.086442460197328,0.0787560389746658,0.0851282453779921
"AC004448.2",0.371018890517017,0.332207043841312,0.329199195792307,0.339472652584678
"AC004449.1",1.64650464925315,1.66801352549532,1.5619905385085,1.61627214329367
"AC004453.2",1.41378534821724,1.42932108397892,1.45277306960332,1.43627035460991
"AC004471.1",0.548980450719874,0.558297040054124,0.554785106427376,0.554677000440839
"AC004471.2",0.298536040263594,0.278546574979519,0.288578322518567,0.287419846198215
"AC004477.1",1.55179554387772,1.52192967633757,1.52786301803142,1.5311750414662
"AC004477.3",2.69220293230656,2.60867155432496,2.55147140767758,2.60183290231712
"AC004486.1",0.160779574838066,0.122572603007731,0.147492914612243,0.142078531754912
"AC004522.1",0.213552040187834,0.251515462162853,0.238249426415039,0.237227229763202
"AC004522.2",0.296084251505434,0.302481309710686,0.288118790800181,0.294700414591022
"AC004528.1",0.0282186408537156,0.0300433474338072,0.0302198875015419,0.0297173255753063
"AC004540.1",0.628642637727052,0.634366167111979,0.614956042051105,0.624498006728962
"AC004540.2",1.43578963938187,1.50692033741238,1.49796383582569,1.48719373283798
"AC004543.1",0.107265094048638,0.121799043905523,0.111637456271421,0.114076850031657
"AC004551.1",0.294717366599026,0.2613181392878,0.253639507593143,0.265315128218193
"AC004552.1",0.36240202542518,0.41147856827935,0.440536835606725,0.413481274155171
"AC004556.1",0.747088301420851,0.901361995044641,0.807218141320686,0.825471469268758
"AC004585.1",0.0948585712055639,0.101798800284551,0.0992742724766574,0.0991427125983243
"AC004590.1",0.593495399308022,0.594610511709887,0.563000383355585,0.580357753014645
"AC004656.1",4.81766419122648,4.97900070036659,4.96853456528696,4.93862115541411
"AC004674.2",0.0512607695742095,0.0359090067135622,0.0391106141719889,0.040728571021193
"AC004690.2",0.312100066840682,0.329139549703451,0.35064102951225,0.334891458399905
"AC004704.1",0.0151611044782931,0.014693521835553,0.0150875691290903,0.014971702637235
"AC004771.3",2.43120485518246,2.52534021362218,2.56938408363165,2.52400043354127
"AC004775.1",0.24551774026202,0.20420372702206,0.215377251693169,0.218307100886419
"AC004797.1",0.0575305503775569,0.0642126179088999,0.0628703091913728,0.0621375369317288
"AC004801.6",1.18656691935261,1.14314376172386,1.22465396197861,1.18887894998833
"AC004801.7",0.0448768679535766,0.044039410460403,0.0416115242931013,0.0431491991724555
"AC004805.1",0.076860093764425,0.0724939833038334,0.0690497554314323,0.0719351868101006
"AC004812.2",3.93680739497776,3.91222248880865,3.89209275816508,3.9087499719825
"AC004816.1",1.37052295705959,1.36217744783846,1.36060981897838,1.36333171894022
"AC004816.2",0.338179737266538,0.32006837163395,0.317794235693901,0.323073118557578
"AC004817.1",0.326211039734011,0.356839126220533,0.340041173883105,0.342611042024782
"AC004817.2",0.14434522597795,0.13585485100945,0.143276241744195,0.141024042589558
"AC004817.3",0.196699075288162,0.216111254527732,0.222644524482431,0.214705451353047
"AC004817.4",0.798551693001185,0.826095524345116,0.825644674798435,0.819793745294393
"AC004825.2",2.84758202787474,2.82582957695394,2.87389057052693,2.85194329861797
"AC004832.2",0.129419775987309,0.111466722575425,0.101272082576321,0.110927004685531
"AC004832.6",0.364197525286612,0.40879514998264,0.404522147251077,0.397021791916612
"AC004836.1",1.88847423389216,1.81795600416664,1.80863120125294,1.82944689930715
"AC004839.1",1.16218977944637,1.15087885580554,1.20393698895389,1.17689349480708
"AC004840.1",0.16158518617871,0.192143752223214,0.198051831885696,0.187991588273039
"AC004840.2",0.378234999703605,0.447973832896045,0.460506582564649,0.438076971241964
"AC004847.1",0.775401356029881,0.740601644848481,0.726977077149247,0.742274387791161
"AC004852.2",0.251515888089327,0.286369020811166,0.241653772967309,0.258835416978896
"AC004854.1",0.307598937051543,0.352309881142188,0.347831691543984,0.340420504906287
"AC004854.2",1.76421047932644,1.9664386982139,1.98120480350653,1.9281798902208
"AC004865.2",1.63532336883691,1.66975636287056,1.68132489792878,1.66725388126429
"AC004888.1",0.0894613698799225,0.100095920859936,0.10174028935608,0.0984685405303474
"AC004890.1",1.73226029942466,1.60321562623981,1.56110506333036,1.61314576596396
"AC004895.1",0.127881796721151,0.159063763906038,0.154284814224474,0.150038316547709
"AC004899.1",0.284903876662104,0.262724276372575,0.263557979927334,0.268007305704056
"AC004910.1",0.0656250963113261,0.0659270527552455,0.0855422978995607,0.0745512202531509
"AC004911.1",0.218202219583518,0.162524268832348,0.154007572461045,0.171085524760399
"AC004918.1",2.292579701925,2.355583611512,2.34426141548886,2.33660921853478
"AC004921.1",0.189175369672476,0.205922013570944,0.208488983796064,0.203349353114721
"AC004923.1",0.149149909421021,0.152029238965645,0.148538360509305,0.149844629042796
"AC004923.4",0.162115729412432,0.200874776980149,0.20783452981146,0.195371863081174
"AC004925.1",3.01460194385952,3.01476393508134,3.04447465430263,3.02789218185025
"AC004936.1",0.0306751705245104,0.0289302967821838,0.0258482855581349,0.0279512853765968
"AC004941.1",0.0825561669344557,0.0921269914850111,0.0982251700446728,0.0927086479310151
"AC004941.2",0.164195503394474,0.188197211961653,0.156882768482359,0.169005203106714
"AC004943.2",0.0970876691718032,0.0948361888886864,0.0929422212836655,0.0944958050279522
"AC004947.1",0.252935369628361,0.221074632116703,0.246992902676843,0.239616798459779
"AC004947.2",3.00307346280511,2.8945740667188,2.93622514424354,2.93706548727811
"AC004948.1",0.981074978027583,0.91570024795758,0.887978272026834,0.917900297283772
"AC004975.2",0.221053335731036,0.223310659857176,0.228252140831219,0.2250000319285
"AC004980.1",0.640304496369894,0.653897232820572,0.658687254581345,0.653008267002426
"AC004980.2",1.62164223891896,1.72130423353428,1.75999790766277,1.71636954264874
"AC004980.3",0.196831310698646,0.178162033433887,0.196937559003692,0.190616998495778
"AC004980.4",0.0199503405527721,0.0239734574625324,0.0267867578828768,0.0243286908256919
"AC004982.1",2.70116652753636,2.75251768498435,2.7603275892161,2.74460181690163
"AC004982.2",1.49282513241975,1.52787737109565,1.52374629060537,1.5182815656333
"AC004987.3",0.0287271740542247,0.0246609390471276,0.0239989402174058,0.0252684500903
"AC004990.1",0.111067001740329,0.111262196404922,0.116395809241208,0.113493538658997
"AC005000.1",0.543388919199176,0.560663547711553,0.561303500626643,0.557120101455805
"AC005000.2",0.084860980363534,0.131340574688569,0.142618715760204,0.126040640912917
"AC005002.2",0.0286265658479613,0.0349987839270045,0.0210306649916069,0.0273981413781172
"AC005005.1",0.0853712294163413,0.0851708781193334,0.0884509785587715,0.0866686004475292
"AC005005.4",0.0416486227735775,0.044432167401293,0.042933018219173,0.0431512667999982
"AC005013.1",1.28433831927836,1.34105778116404,1.36559287981597,1.33936317485668
"AC005014.1",0.43383062444381,0.431042557496339,0.442804062166366,0.436871472858499
"AC005014.2",2.01988737244892,2.05211631657779,2.04405015280968,2.04140243485506
"AC005019.1",0.0560108294202851,0.0518591361279169,0.0282174217882017,0.0423037978267832
"AC005019.2",0.0470753840262038,0.0590747416793749,0.0525913712685029,0.0535437906326244
"AC005020.1",0.694155591977326,0.677322707790134,0.637533781372837,0.66342228396671
"AC005034.1",0.0204825387292361,0.0347832835966723,0.042318125445334,0.0349536331220629
"AC005034.4",1.91709421405348,1.90749188154103,1.8586851713046,1.88799404051595
"AC005037.1",0.218829329279996,0.22489112354997,0.216496617911627,0.219828791244248
"AC005040.1",0.0363929245238625,0.0293201554783805,0.0325657966426379,0.0323251145520045
"AC005041.1",0.584292721799687,0.598873270928171,0.58722794483649,0.590483343252931
"AC005052.1",0.250098260200781,0.226757827339982,0.217251220863291,0.22771647298101
"AC005062.1",0.0615850999446417,0.0637509026732927,0.0647650570467953,0.0637204424681282
"AC005064.1",0.0519007705624815,0.045960559600731,0.0381176729559896,0.0438015427158181
"AC005076.1",3.00137669687955,3.11139150686869,3.13950547393469,3.09947564514034
"AC005077.2",0.060901572145289,0.058250815607776,0.0522135897732129,0.0561631046863108
"AC005077.4",0.367544320244989,0.390528235298597,0.389819852636926,0.385122546107396
"AC005082.1",1.10988487921892,1.07229527928454,1.00896465662531,1.05256248399945
"AC005083.1",0.365554386264328,0.354954218707191,0.326815786270143,0.344835073455434
"AC005090.1",0.0314095701812072,0.0212203448085052,0.0248214963253181,0.0250732372554455
"AC005091.1",0.100558653870678,0.0995146402523715,0.101881357874724,0.1007945673851
"AC005094.1",0.050445923383366,0.041464040469472,0.0427106629929221,0.0440062226638632
"AC005102.1",0.166715674734166,0.199022717882979,0.19445299876509,0.189840728160855
"AC005144.1",0.0621800183979767,0.0622555360571659,0.0599486760295218,0.0612166895481124
"AC005150.1",0.0569467384586833,0.0779094461545491,0.0648509484930814,0.0674794811780764
"AC005154.1",2.30722475284016,2.30586927574348,2.35453077214722,2.32773035215302
"AC005154.6",0.529315999844307,0.528730102549807,0.533515197676072,0.530980066560226
"AC005156.1",0.0874019145115325,0.077458349546834,0.0755174029991914,0.0788012430071348
"AC005162.3",0.123395976908582,0.130809441352139,0.129700371519262,0.128675670595614
"AC005176.2",0.0306617041014738,0.00585369998692642,0.0201612071688754,0.0176889533113819
"AC005178.1",0.00574372534891919,0.0452839082183289,0.0401891814856105,0.03426688109184
"AC005180.1",0.341509993733327,0.352256374058447,0.36176159368868,0.354087180961046
"AC005180.2",0.684222470340059,0.732016886312761,0.729704779399501,0.720404143711087
"AC005186.1",0.101525009813571,0.0846538882537032,0.0901447403167547,0.0908243604056722
"AC005224.1",0.946689874057758,0.898798526779897,0.920662440963859,0.919095697999886
"AC005224.2",0.0636827459709397,0.0572429854805515,0.049156223776176,0.0550865826186374
"AC005225.2",0.109438229312959,0.105444246433319,0.103812876292109,0.105606244793319
"AC005225.4",3.03896018138163,3.06967587083825,3.03792456042556,3.04880289132962
"AC005229.1",0.179600922870641,0.198748277421542,0.16237783656497,0.178391498926124
"AC005229.2",0.0649564137763327,0.0606335695770332,0.0492380690060693,0.0565421625005122
"AC005229.3",0.0305237511617786,0.0252417164122948,0.0163248012197058,0.0224610109176179
"AC005229.4",2.78771340153871,2.84861112589755,2.89657611308298,2.85637211666944
"AC005244.2",0.0304856450242958,0.0315533569845397,0.0307336429389212,0.0309536213423654
"AC005252.3",0.0786708471705799,0.0702181525106979,0.0722272777001491,0.0729809464885209
"AC005258.1",0.841112275183882,0.845906145520653,0.784334415261474,0.817563106069671
"AC005261.1",5.20971343097001,5.20691702560608,5.1853935730099,5.19799999179793
