"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes","Overlap_Number"
"1","H3K9me3 Neurosphere Cultured Cells Cortex Derived","45/340",0.962492203755358,1,0,0,0.79850944902848,0.0305264675385439,"PSMD10;COX7B;RPL10;NKAP;CD99L2;ARHGAP39;TMEM47;CXORF40A;NUDT10;EFNB1;SEPT6;RNF113A;SLITRK2;HLX;PDK3;FAM3A;PIM2;RNF130;RBM10;CXORF40B;UBQLN2;GABRQ;HSP90AB3P;ACOT9;CHST7;MAGEE1;DMRT2;TSC22D3;NDUFA1;OTUD6A;PHKA1;NR0B1;THOC2;WDR13;TBX3;GNL3L;LAS1L;DKC1;RP2;TSR2;PABPC3;ANKRD18B;HPRT1;SLC25A5;CBLN1",45
"2","H3K9me3 Stomach Mucosa","6/64",0.965582406572123,1,0,0,0.565610859728507,0.0198098583527489,"HES7;OSR2;TRIM36;KLHL35;SNRPF;LGR5",6
"3","H3K9me3 Breast vHMEC","7/75",0.974832171539224,1,0,0,0.563097033685269,0.0143533177988633,"OTUD5;COX7B;DPPA4;LAS1L;FABP6;PGK1;ARHGAP39",7
"4","H3K9me3 CD4+ CD25- CD45RO+ Memory Primary Cells","2/36",0.988084196275424,1,0,0,0.335176805765041,0.00401788703299556,"ARHGAP39;OR2L2",2
"5","H3K9me3 Fetal Lung","6/74",0.988994554372913,1,0,0,0.489176959765195,0.00541345411266667,"OPN1SW;GNL3L;RDH16;TIMM17B;ARHGAP39;PQBP1",6
"6","H3K36me3 Neurosphere Cultured Cells Cortex Derived","15/151",0.992792353146767,1,0,0,0.599322765275239,0.00433534951380936,"KDM6B;LAG3;SSNA1;SPDYE5;MIR668;AGER;UBL5;ZMAT2;IGFLR1;MIR382;JTB;C19ORF24;DNASE1L2;PFDN5;ZNF454",15
"7","H3K9me3 H9","41/344",0.993874460877171,1,0,0,0.719071170507559,0.00441824450951716,"MAGEH1;MAGED1;ZC4H2;SOWAHD;NKAP;ARHGAP39;LPAR4;FOXO4;KLHL13;MCHR1;PQBP1;TOMM22;TCEAL8;NUDT10;RAB41;TCEAL5;HMGN5;AIFM1;PDZD11;PEG10;RDH16;FAM3A;TIMM17B;TAF9B;RNF130;MCTS1;DMRT2;OR5AS1;NONO;TCEANC;ATRX;NDUFA1;APEX2;OTUD6A;LDOC1;FAM104B;FABP6;RP2;SPRY3;ANKRD18B;HNRNPH2",41
"8","H3K9me3 Fetal Brain","10/115",0.995112427652235,1,0,0,0.524624565545282,0.00257042722351236,"NUDT11;HSP90AB3P;SRPK3;SEPT6;MIR382;FAM3A;ARHGAP39;ANKRD18B;THOC2;FTSJ1",10
"9","H3K9me3 Adult Kidney","9/108",0.995780682728796,1,0,0,0.502765208647562,0.00212581383014062,"OR1A1;ZNF560;TOB2P1;TAF7;ARHGAP39;OR2L2;HIST1H2BH;EVX2;NACAP1",9
"10","H3K36me3 CD4+ CD25int CD127+ Tmem Primary Cells","13/148",0.997935942115519,1,0,0,0.529941706412295,0.00109496077779212,"EIF2B4;IMP4;AGER;ACAT2;MIR621;UBL5;RPS15A;ZMAT2;RPL36AL;TP53TG1;C19ORF24;MIR4530;S100A4",13
"11","H3K9me3 CD4+ CD25int CD127+ Tmem Primary Cells","1/35",0.99824847538867,1,0,0,0.172376642964878,0.000302186653574545,"OR5AS1",1
"12","H3K9me3 Chondrocytes from Bone Marrow Derived Mesenchymal Stem Cell Cultured Cells","10/129",0.99895253113718,1,0,0,0.467688566183778,0.000490145961729984,"HSP90AB3P;ZCCHC12;RIMS4;PCDH8;KCNA3;MIR382;OTP;ARHGAP39;MIR668;LGR5",10
"13","H3K9me3 Rectal Smooth Muscle","29/283",0.999128294319181,1,0,0,0.618241316640818,0.000539159496186697,"OTUD5;NDUFB11;CETN2;ARHGAP39;HOXD12;KLHL35;BARX1;NSDHL;RAB41;SLITRK2;MAN2A1;EMD;RNF130;RBM10;CACNG4;SLC10A4;GABRQ;G6PD;SLC32A1;FZD9;EVX2;FAM104B;SFRP2;GNL3L;SUB1;TLX1;ZNF835;MT1G;SLC25A5",29
"14","H3K9me3 Rectal Mucosa","4/75",0.999190420920104,1,0,0,0.321769733534439,0.000260603548643067,"RDH16;TRIM36;ARHGAP39;OR2L2",4
"15","H3K9me3 Duodenum Smooth Muscle","3/65",0.999271395541608,1,0,0,0.278454577097111,0.000202957193072244,"OSR2;RIMS4;ARHGAP39",3
"16","H3K9me3 Th17 Primary Cells","6/98",0.999465452633134,1,0,0,0.369378520639025,0.000197503107671791,"HMGCS1;PGK1;TRIM36;EVX2;ZIC5;SP9",6
"17","H3K36me3 Bone Marrow Derived Mesenchymal Stem Cell Cultured Cells","12/153",0.999505199262346,1,0,0,0.47319078460947,0.000234193093513005,"KDM6B;TIMM8B;LAG3;STOML2;RPS15A;IGFLR1;JTB;C19ORF24;AGER;MRPL24;ACAT2;REC8",12
"18","H3K9me3 Colon Smooth Muscle","5/92",0.999686303684145,1,0,0,0.327890353465801,0.000102874132348404,"SIX1;OTP;ARHGAP39;HIST1H2BH;KBTBD11",5
"19","H3K9me3 Breast Myoepithelial Cells","49/447",0.999718345103079,1,0,0,0.661355576475987,0.000186300274144421,"ZCCHC12;COX7B;CETN2;NKAP;ARHGAP39;SAT1;PQBP1;TMEM47;NSDHL;AIFM1;ZNF569;TIMM17B;NEFM;RPL39;SH2D5;ACOT9;UBE2MP1;G6PD;CHST7;SSR4;ATP6AP1;OR52M1;ZAR1;DUSP22;PABPC3;TBC1D25;RPL10;RPL12;TSIX;TRMT2B;PORCN;RNF113A;MAN2A1;RDH16;RPS2;MAGEC2;RBM10;LAIR1;GPR157;MPP1;IDH3G;NONO;PRAF2;NDUFA1;OTUD6A;EVX2;EEF2;GNL3L;LAS1L",49
"20","H3K9me3 Neurosphere Cultured Cells Ganglionic Eminence Derived","55/498",0.999827636274661,1,0,0,0.666315336761829,0.000114858492698024,"COX7B;ARAF;NKAP;HCCS;ARHGAP39;MIR668;ELK1;PQBP1;TMEM47;UXT;NUDT10;FUNDC2;RAB41;AIFM1;PEG10;PDK3;TIMM17B;PIM2;G6PD;CHST7;CASK;PHKA1;THOC2;RAB33A;ZAR1;RP2;DKC1;MORF4L2;PABPC3;TBC1D25;NACAP1;ZC4H2;TSIX;CD99L2;CXORF40A;PGRMC1;PDZD11;HLX;PGK1;RNF130;UBQLN2;MPP1;GABRQ;HSP90AB3P;DMRT2;PRAF2;APEX2;OTUD6A;NR0B1;WDR13;TBX3;OPN1SW;GNL3L;FABP6;TSR2",55
"21","H3K36me3 Adult Liver","13/173",0.999858268307319,1,0,0,0.453360534965431,6.42601099698963e-05,"MIR30B;KDM6B;LAG3;STOML2;MIR376B;AGER;RAB41;ZMAT2;LRFN1;IGFLR1;RNF181;C19ORF24;MIR376A1",13
"22","H3K9me3 CD4 Naive Primary Cells","2/64",0.999872911911809,1,0,0,0.188536953242836,2.39623236361199e-05,"ARHGAP39;EVX2",2
"23","H3K36me3 Skeletal Muscle","13/174",0.999873034680788,1,0,0,0.450755014649538,5.7233887757829e-05,"KDM6B;UBL4A;TIMM8B;TBCB;AGER;MRPL24;ACAT2;ZNF48;RSL1D1;NDUFS3;JTB;RNF181;C19ORF24",13
"24","H3K36me3 CD4+ CD25- CD45RO+ Memory Primary Cells","11/159",0.999908015507147,1,0,0,0.417389984537598,3.83951719568837e-05,"TIMM8B;C11ORF42;PIK3IP1;RPL36AL;C18ORF32;DYRK1B;IMP4;MRPL15;AGER;RPS12;C12ORF10",11
"25","H3K9me3 CD4 Memory Primary Cells","3/80",0.999926538245211,1,0,0,0.226244343891403,1.66209170216273e-05,"MAN2A1;ARHGAP39;OR2L2",3
"26","H3K9me3 Bone Marrow Derived Mesenchymal Stem Cell Cultured Cells","21/251",0.999947562567181,1,0,0,0.504768257287592,2.6469445581532e-05,"RPL4;PSMD10;G6PD;RPL21;CETN2;POMP;ICA1;KCNA3;DMRT3;ARHGAP39;SNHG5;NSDHL;RAB41;MARCKS;FABP6;RPL27A;PGK1;TRIM36;HNRNPH2;RPL37;NKX2-3",21
"27","H3K36me3 CD34 Primary Cells","10/156",0.999954953041609,1,0,0,0.386742468190432,1.74219642787704e-05,"MIR621;KDM6B;SNHG15;STOML2;ZMAT2;C19ORF53;DYRK1B;OR2L2;MIR668;AGER",10
"28","H3K36me3 Brain Germinal Matrix","11/166",0.999958172161104,1,0,0,0.399789202057097,1.67226680749103e-05,"KDM6B;LAG3;ZMAT2;MIR298;NDUFS3;DYRK1B;MRPL28;C19ORF24;DNASE1L2;AGER;SLC27A5",11
"29","H3K9me3 Skeletal Muscle","5/108",0.999964973331553,1,0,0,0.279314004804201,9.78361038346111e-06,"HSP90AB3P;UBE2MP1;ARHGAP39;STK32A;NKX2-3",5
"30","H3K79me2 H9","158/1252",0.999966819952691,1,0,0,0.76137606676979,2.52629130296751e-05,"RPL4;RPL30;RPL31;MPV17L2;RPL8;RPL7;EEF1B2;FADS2;CHCHD2;PSMD3;BANF1;CHCHD1;RPS13;RPS12;TRAPPC2L;RPL21;RPS6;IMP4;RPSA;PGD;WDR77;MRPS18C;CLNS1A;MORF4L2;ZNF835;PSME2;TXNIP;RPL24;RPL27;KIF20A;RPL29;AJUBA;RPL28;CUTA;NDUFB11;PLA2G3;STC1;MRPL13;MYCNOS;GRPEL1;SPATA5L1;GRPEL2;BAG1;ZMAT5;CYC1;RBM10;BTF3;HSPA8;UROS;RASSF7;SNHG8;TBCC;SNHG6;SNHG7;FAM136A;SNHG5;GGCT;BST2;RPS26;RPS28;UQCRQ;RPL27A;NDUFAF2;PIN1;ID3;RPS20;CD24;FARSA;RCOR2;MYD88;UBE2M;WRAP53;CCDC124;DBI;DDX41;COX7C;PQBP1;PTMS;ADAMTS4;NUDCD2;SERP1;ANXA6;RPLP2;SEC61B;FGFBP3;UBL7;KLF10;TIGD6;PGAM1;DDX54;RPL13A;MRPL47;NUTF2;C1ORF43;MRPS7;MRPL43;MZT2A;TUBB2B;PSMA4;NDUFS8;RPUSD2;NDUFS3;POLR1E;HNRNPH2;PAFAH1B3;GAS5;PFDN5;SLC25A6;ELOF1;TSSC4;RPL10;NDUFB5;GSTP1;RPL12;MRPS34;POMP;RPS27L;UQCR10;COX5B;CAMKK1;SRM;HSPD1;NEURL1B;PSMB4;RNF113A;TMEM206;RPL14;RPL13;ROMO1;CCT8;RPS2;RPS27A;RPL18;DCPS;POLR2L;TIMM8B;PPP1R14B;MARCKSL1;SPAG7;MDH2;NDUFA1;APEX2;RPL23A;BYSL;CENPE;EIF3K;EIF3I;DOLPP1;RPS6KB2;ESF1;RPL22L1;ZNF579;LAMTOR2;OCIAD2;EIF3F;SLIRP;RPL13AP5;FAU",158
"31","H3K9me3 Adult Liver","19/240",0.999969353398906,1,0,0,0.477626948215183,1.46378668553685e-05,"HSP90AB3P;G6PD;BEX1;RPL10;NKAP;NDUFA1;OTUD6A;OR2L2;ARHGAP39;THOC2;PQBP1;RNF113A;GNL3L;LAS1L;PABPC3;TIMM17B;TAF9B;SCGB1B2P;CUL4B",19
"32","H3K9me3 Brain Anterior Caudate","8/141",0.999972359985008,1,0,0,0.342308227164297,9.46153528987418e-06,"MPP1;OSR2;NSDHL;SSR4;CETN2;RDH16;OTP;ARHGAP39",8
"33","H3K36me3 CD4 Naive Primary Cells","25/293",0.999975441805849,1,0,0,0.514776664144261,1.26421404973549e-05,"STOML2;CXCR4;UQCR10;RPL9;COX7C;AGER;RPS15A;ZMAT2;ZC3H12A;ZNF569;RDH14;MIR30D;TIMM8B;EIF2B4;DYRK1B;RPL13A;MRPL24;MRPL43;PTP4A3;EIF3K;LRFN1;C19ORF24;MIR4530;TAF7;RPL13AP5",25
"34","H3K9me3 Treg Primary Cells","2/77",0.999982713217041,1,0,0,0.15670603905898,2.7089667002491e-06,"C14ORF39;ARHGAP39",2
"35","H3K36me3 CD4+ CD25- CD45RA+ Naive Primary Cells","7/137",0.999985655771358,1,0,0,0.308264799462738,4.42185247998185e-06,"TIMM8B;RPL41;C18ORF32;BANF1;AGER;MRPL13;APBA2",7
"36","H3K9me3 CD4+ CD25- CD45RA+ Naive Primary Cells","1/63",0.999986005118355,1,0,0,0.0957648016471546,1.34022644302811e-06,"ARHGAP39",1
"37","H3K36me3 CD4+ CD25+ CD127- Treg Primary Cells","7/140",0.999989105478617,1,0,0,0.301659125188537,3.28644969203426e-06,"KDM6B;PTP4A3;RPS15A;ZMAT2;C19ORF24;AGER;REC8",7
"38","H3K36me3 Stomach Mucosa","16/227",0.999989243797049,1,0,0,0.425246343878114,4.57406057877274e-06,"CUTA;TIMM8B;EIF2B4;RPL9;CDC20;C12ORF57;EEF1A1;MIR331;RPL36AL;TXNIP;MIR4530;ESF1;BANF1;UBA52;SLC25A11;RPS12",16
