"","QNP","TAP","No_data","No_data","HCN_cells_in_iQNP_electroporated_with_empty_vector","HCN_cells_in_TAP_electroporated_with_empty_vector"
"Dop1a",0.97995885838226,1.89638597346356,1.43817241592291,1.43817241592291,0.97995885838226,1.89638597346356
"Dot1l",1.2381030071269,2.69870075087437,1.96840187900063,1.96840187900063,1.2381030071269,2.69870075087437
"Dpagt1",2.13394762771755,1.79973853280539,1.96684308026147,1.96684308026147,2.13394762771755,1.79973853280539
"Dpcd",3.59628100831781,0.680322034246455,2.13830152128213,2.13830152128213,3.59628100831781,0.680322034246455
"Dpf1",3.29450852765512,3.80307065674917,3.54878959220214,3.54878959220214,3.29450852765512,3.80307065674917
"Dpf2",6.70907148374846,1.92664826544206,4.31785987459526,4.31785987459526,6.70907148374846,1.92664826544206
"Dph1",4.40460211977551,2.57302190904664,3.48881201441107,3.48881201441107,4.40460211977551,2.57302190904664
"Dph2",0.98501540703066,0.98687934363132,0.98594737533099,0.98594737533099,0.98501540703066,0.98687934363132
"Dph3",1.90691843698849,4.75417086236047,3.33054464967448,3.33054464967448,1.90691843698849,4.75417086236047
"Dph5",0.793754602018445,3.77823993990848,2.28599727096346,2.28599727096346,0.793754602018445,3.77823993990848
"Dph7",0.98527017821419,1.01466346245103,0.999966820332612,0.999966820332612,0.98527017821419,1.01466346245103
"Dpm1",1.83266619020809,3.01940456417412,2.4260353771911,2.4260353771911,1.83266619020809,3.01940456417412
"Dpm3",2.41279796848987,2.64233575212981,2.52756686030984,2.52756686030984,2.41279796848987,2.64233575212981
"Dpp3",4.35925076973849,3.9507914287873,4.15502109926289,4.15502109926289,4.35925076973849,3.9507914287873
"Dpp7",2.41645860094718,1.69836940701694,2.05741400398206,2.05741400398206,2.41645860094718,1.69836940701694
"Dpp8",1.56136208625296,3.91458932777009,2.73797570701153,2.73797570701153,1.56136208625296,3.91458932777009
"Dpy19l1",0.740031471965665,1.68571555904604,1.21287351550585,1.21287351550585,0.740031471965665,1.68571555904604
"Dpy19l3",3.22858762711958,1.05281498612163,2.14070130662061,2.14070130662061,3.22858762711958,1.05281498612163
"Dpy19l4",0.669773509567075,1.1778507060862,0.923812107826636,0.923812107826636,0.669773509567075,1.1778507060862
"Dpy30",0.97432638341712,1.30195550267347,1.13814094304529,1.13814094304529,0.97432638341712,1.30195550267347
"Dpysl2",2.00442295633562,3.37186473004778,2.6881438431917,2.6881438431917,2.00442295633562,3.37186473004778
"Dpysl3",1.72608014363666,1.29040728045177,1.50824371204421,1.50824371204421,1.72608014363666,1.29040728045177
"Dpysl4",4.78048408393218,1.15215811430582,2.966321099119,2.966321099119,4.78048408393218,1.15215811430582
"Dram1",0.535250232676635,0.832343032234765,0.6837966324557,0.6837966324557,0.535250232676635,0.832343032234765
"Dram2",1.19953098125719,4.28377026255638,2.74165062190678,2.74165062190678,1.19953098125719,4.28377026255638
"Drap1",8.25503680261582,5.48266937859067,6.86885309060325,6.86885309060325,8.25503680261582,5.48266937859067
"Drc3",3.44644552682588,1.29292225944587,2.36968389313587,2.36968389313587,3.44644552682588,1.29292225944587
"Drg1",1.47262038205971,2.69007211941367,2.08134625073669,2.08134625073669,1.47262038205971,2.69007211941367
"Drg2",5.19659867145402,2.30841125417667,3.75250496281534,3.75250496281534,5.19659867145402,2.30841125417667
"Drosha",1.26669581693812,3.10685948095749,2.18677764894781,2.18677764894781,1.26669581693812,3.10685948095749
"Dscc1",1.12645363087874,3.07684494777109,2.10164928932492,2.10164928932492,1.12645363087874,3.07684494777109
"Dsg2",0.535812648736275,0.760194046204955,0.648003347470615,0.648003347470615,0.535812648736275,0.760194046204955
"Dsn1",1.72919076455218,2.11671792258063,1.9229543435664,1.9229543435664,1.72919076455218,2.11671792258063
"Dst",1.73858723052022,2.61390594194376,2.17624658623199,2.17624658623199,1.73858723052022,2.61390594194376
"Dstn",3.2607545236209,2.30018324847044,2.78046888604567,2.78046888604567,3.2607545236209,2.30018324847044
"Dstyk",0.65467087993606,0.6590285265932,0.65684970326463,0.65684970326463,0.65467087993606,0.6590285265932
"Dtd2",1.19705605046986,1.43037773039157,1.31371689043071,1.31371689043071,1.19705605046986,1.43037773039157
"Dtl",0.83786921650431,1.81476612891517,1.32631767270974,1.32631767270974,0.83786921650431,1.81476612891517
"Dtna",0.714386848961615,2.69879646246047,1.70659165571104,1.70659165571104,0.714386848961615,2.69879646246047
"Dtwd1",0.52130193947624,2.16941717547396,1.3453595574751,1.3453595574751,0.52130193947624,2.16941717547396
"Dtx2",0.782376269975635,0.685532002493035,0.733954136234335,0.733954136234335,0.782376269975635,0.685532002493035
"Dtx3",2.67570800238556,5.52431147078537,4.10000973658547,4.10000973658547,2.67570800238556,5.52431147078537
"Dtx3l",6.86883774128392,4.23053085735762,5.54968429932077,5.54968429932077,6.86883774128392,4.23053085735762
"Dtx4",1.24719459005286,0.987500858556652,1.11734772430476,1.11734772430476,1.24719459005286,0.987500858556652
"Dtymk",0.888620622740815,0.95988462369874,0.924252623219777,0.924252623219777,0.888620622740815,0.95988462369874
"Dus4l",0.394893869899926,2.57536384485685,1.48512885737839,1.48512885737839,0.394893869899926,2.57536384485685
"Dusp1",7.69446624173358,4.36316451688917,6.02881537931137,6.02881537931137,7.69446624173358,4.36316451688917
"Dusp10",1.04682722273509,1.11191761519066,1.07937241896288,1.07937241896288,1.04682722273509,1.11191761519066
"Dusp12",1.14507103113569,2.68276205724084,1.91391654418826,1.91391654418826,1.14507103113569,2.68276205724084
"Dusp14",2.75162660637857,0.538448440522885,1.64503752345073,1.64503752345073,2.75162660637857,0.538448440522885
"Dusp15",0.75996925643651,0.82969392047375,0.79483158845513,0.79483158845513,0.75996925643651,0.82969392047375
"Dusp16",1.09040752389361,1.23840874857091,1.16440813623226,1.16440813623226,1.09040752389361,1.23840874857091
"Dusp18",2.52658166052825,2.15387345065788,2.34022755559307,2.34022755559307,2.52658166052825,2.15387345065788
"Dusp19",0.78368675421968,2.89397661759715,1.83883168590841,1.83883168590841,0.78368675421968,2.89397661759715
"Dusp3",5.91063235922935,3.75803315789327,4.83433275856131,4.83433275856131,5.91063235922935,3.75803315789327
"Dusp4",1.05471080963259,0.75875170386684,0.906731256749713,0.906731256749713,1.05471080963259,0.75875170386684
"Dusp6",3.0074509614818,4.37352536021621,3.69048816084901,3.69048816084901,3.0074509614818,4.37352536021621
"Dusp7",2.99114535301368,4.65439818214127,3.82277176757747,3.82277176757747,2.99114535301368,4.65439818214127
"Dusp8",6.32684319823276,3.58061611011519,4.95372965417397,4.95372965417397,6.32684319823276,3.58061611011519
"Dut",3.757452528007,6.16002318984053,4.95873785892377,4.95873785892377,3.757452528007,6.16002318984053
"Dux4",0.7095478841073,0.954371478767125,0.831959681437213,0.831959681437213,0.7095478841073,0.954371478767125
"Dvl1",1.32666414440636,2.62096684086201,1.97381549263419,1.97381549263419,1.32666414440636,2.62096684086201
"Dvl2",4.86138771782795,1.33879709681163,3.10009240731979,3.10009240731979,4.86138771782795,1.33879709681163
"Dvl3",1.78504687526556,3.26336606348276,2.52420646937416,2.52420646937416,1.78504687526556,3.26336606348276
"Dxo",2.23083394636038,2.03005642234011,2.13044518435025,2.13044518435025,2.23083394636038,2.03005642234011
"Dync1h1",1.52632191656173,1.69239647148896,1.60935919402535,1.60935919402535,1.52632191656173,1.69239647148896
"Dync1i2",2.12008563771764,4.82530303482113,3.47269433626938,3.47269433626938,2.12008563771764,4.82530303482113
"Dync1li1",1.09551785829973,1.84732011240232,1.47141898535103,1.47141898535103,1.09551785829973,1.84732011240232
"Dync1li2",2.60891821064686,3.39369583824159,3.00130702444423,3.00130702444423,2.60891821064686,3.39369583824159
"Dync2li1",0.606447590793425,0.62767120657676,0.617059398685093,0.617059398685093,0.606447590793425,0.62767120657676
"Dynll1",6.20625992497258,8.73173500867591,7.46899746682424,7.46899746682424,6.20625992497258,8.73173500867591
"Dynll2",5.84005848517804,1.57891288629573,3.70948568573689,3.70948568573689,5.84005848517804,1.57891288629573
"Dynlrb1",2.88355368507,5.67353930051631,4.27854649279316,4.27854649279316,2.88355368507,5.67353930051631
"Dynlt1",7.81484866405169,9.2143504099625,8.5145995370071,8.5145995370071,7.81484866405169,9.2143504099625
"Dynlt3",1.6098098032941,1.58293931198031,1.5963745576372,1.5963745576372,1.6098098032941,1.58293931198031
"Dyrk1a",4.61910917595202,2.01072124916151,3.31491521255676,3.31491521255676,4.61910917595202,2.01072124916151
"Dyrk1b",5.05169749191749,1.98272374845808,3.51721062018779,3.51721062018779,5.05169749191749,1.98272374845808
"Dyrk2",2.40732519851736,2.38163647645968,2.39448083748852,2.39448083748852,2.40732519851736,2.38163647645968
"Dzip1",1.37780653824477,3.42991937501458,2.40386295662968,2.40386295662968,1.37780653824477,3.42991937501458
"Dzip1l",0.71678345019286,1.28507159785616,1.00092752402451,1.00092752402451,0.71678345019286,1.28507159785616
"Dzip3",4.2910604588151,2.99266366082037,3.64186205981774,3.64186205981774,4.2910604588151,2.99266366082037
"E130309D02Rik",1.34867529169444,3.12946047540505,2.23906788354975,2.23906788354975,1.34867529169444,3.12946047540505
"E2f3",0.879765611999765,1.09337302741851,0.98656931970914,0.98656931970914,0.879765611999765,1.09337302741851
"E2f4",2.08501811928689,4.71807860806069,3.40154836367379,3.40154836367379,2.08501811928689,4.71807860806069
"E2f5",2.8653358954665,4.54446283254798,3.70489936400724,3.70489936400724,2.8653358954665,4.54446283254798
"E2f6",1.10287717335119,1.25223330932166,1.17755524133642,1.17755524133642,1.10287717335119,1.25223330932166
"E2f7",0.873926334181725,3.13461176948291,2.00426905183232,2.00426905183232,0.873926334181725,3.13461176948291
"E2f8",3.21103740673336,2.06742553309035,2.63923146991185,2.63923146991185,3.21103740673336,2.06742553309035
"E4f1",3.59415230829817,0.746230890340675,2.17019159931942,2.17019159931942,3.59415230829817,0.746230890340675
"Eaf1",1.69413811342381,1.4744389022739,1.58428850784885,1.58428850784885,1.69413811342381,1.4744389022739
"Eapp",1.09676430661304,1.04094604075869,1.06885517368586,1.06885517368586,1.09676430661304,1.04094604075869
"Ears2",2.66524272784013,1.38008580463218,2.02266426623616,2.02266426623616,2.66524272784013,1.38008580463218
"Ebag9",1.62000421608057,3.31033746330859,2.46517083969458,2.46517083969458,1.62000421608057,3.31033746330859
"Ebf3",2.96759574093047,0.967970260436126,1.9677830006833,1.9677830006833,2.96759574093047,0.967970260436126
"Ebf4",0.30557157575178,1.54981798914686,0.927694782449322,0.927694782449322,0.30557157575178,1.54981798914686
"Ebp",1.5273978882603,3.7963340641661,2.6618659762132,2.6618659762132,1.5273978882603,3.7963340641661
"Ece1",1.02956965789679,0.926234655015898,0.977902156456342,0.977902156456342,1.02956965789679,0.926234655015898
"Ece2",0.55882981699625,0.557345762300485,0.558087789648368,0.558087789648368,0.55882981699625,0.557345762300485
"Ech1",7.22578596170409,3.96258229899575,5.59418413034992,5.59418413034992,7.22578596170409,3.96258229899575
"Echdc1",4.8660354831496,6.56113343943303,5.71358446129132,5.71358446129132,4.8660354831496,6.56113343943303
"Eci1",4.08595606642073,1.45124543911224,2.76860075276648,2.76860075276648,4.08595606642073,1.45124543911224
"Eci3",0.68860627341572,1.64310357553417,1.16585492447494,1.16585492447494,0.68860627341572,1.64310357553417
"Ecm1",2.55092825365237,0.65128597927307,1.60110711646272,1.60110711646272,2.55092825365237,0.65128597927307
"Ecpas",1.5322247734996,3.19900185521957,2.36561331435958,2.36561331435958,1.5322247734996,3.19900185521957
"Ecsit",1.26930533825334,2.6883954049531,1.97885037160322,1.97885037160322,1.26930533825334,2.6883954049531
"Ect2",1.15848322261648,2.72934007055478,1.94391164658563,1.94391164658563,1.15848322261648,2.72934007055478
"Edc3",0.817341939613775,0.88976482462968,0.853553382121727,0.853553382121727,0.817341939613775,0.88976482462968
"Edc4",1.57771481176264,2.69361391959812,2.13566436568038,2.13566436568038,1.57771481176264,2.69361391959812
"Edem1",1.21841936731227,0.98020483266379,1.09931209998803,1.09931209998803,1.21841936731227,0.98020483266379
"Edem2",0.713575337620045,0.59433177972305,0.653953558671547,0.653953558671547,0.713575337620045,0.59433177972305
"Edem3",1.08668508308128,1.62294579939228,1.35481544123678,1.35481544123678,1.08668508308128,1.62294579939228
"Edf1",2.9702260341788,5.01756958511475,3.99389780964677,3.99389780964677,2.9702260341788,5.01756958511475
"Edil3",0.5182932634052,1.499023945417,1.0086586044111,1.0086586044111,0.5182932634052,1.499023945417
"Edrf1",3.90142830621167,1.32306728607612,2.6122477961439,2.6122477961439,3.90142830621167,1.32306728607612
"Eea1",1.1505714350997,1.65064229377103,1.40060686443537,1.40060686443537,1.1505714350997,1.65064229377103
"Eed",4.2922960656625,2.44164440063131,3.36697023314691,3.36697023314691,4.2922960656625,2.44164440063131
"Eef1a1",4.58351657196426,9.4251636613284,7.00434011664633,7.00434011664633,4.58351657196426,9.4251636613284
"Eef1akmt1",0.540418341435995,0.6856673999598,0.613042870697897,0.613042870697897,0.540418341435995,0.6856673999598
"Eef1akmt2",3.37306842469288,1.96370194800097,2.66838518634692,2.66838518634692,3.37306842469288,1.96370194800097
"Eef1b2",6.01252498262214,6.72967517901002,6.37110008081608,6.37110008081608,6.01252498262214,6.72967517901002
"Eef1d",2.64299689812629,7.3354074205351,4.98920215933069,4.98920215933069,2.64299689812629,7.3354074205351
"Eef1e1",1.3087904737326,1.95033571242813,1.62956309308036,1.62956309308036,1.3087904737326,1.95033571242813
"Eef1g",9.4469867064356,8.49478405581434,8.97088538112497,8.97088538112497,9.4469867064356,8.49478405581434
"Eef2",4.7539958437592,9.41511065293652,7.08455324834786,7.08455324834786,4.7539958437592,9.41511065293652
"Eef2k",3.99242736430698,1.41628716876007,2.70435726653353,2.70435726653353,3.99242736430698,1.41628716876007
"Efcab14",1.60403238210648,2.03554178763992,1.8197870848732,1.8197870848732,1.60403238210648,2.03554178763992
"Efemp2",5.66243967354276,3.28000129793843,4.4712204857406,4.4712204857406,5.66243967354276,3.28000129793843
"Efhc2",0.962927835811929,2.09472110817574,1.52882447199383,1.52882447199383,0.962927835811929,2.09472110817574
"Efhd2",1.37632595475487,1.69054728869279,1.53343662172383,1.53343662172383,1.37632595475487,1.69054728869279
"Efl1",2.95725445865863,0.615929982652585,1.78659222065561,1.78659222065561,2.95725445865863,0.615929982652585
"Efna1",1.69975101091776,3.37776310407039,2.53875705749408,2.53875705749408,1.69975101091776,3.37776310407039
"Efnb1",1.36688546458335,0.63441860466422,1.00065203462378,1.00065203462378,1.36688546458335,0.63441860466422
"Efr3a",1.3907374912761,1.83423744069723,1.61248746598666,1.61248746598666,1.3907374912761,1.83423744069723
"Efs",1.75015961457736,2.56883503892598,2.15949732675167,2.15949732675167,1.75015961457736,2.56883503892598
"Eftud2",4.55094477299038,2.77545150374111,3.66319813836574,3.66319813836574,4.55094477299038,2.77545150374111
"Egln1",1.25460842507408,1.02844373599258,1.14152608053333,1.14152608053333,1.25460842507408,1.02844373599258
"Egln2",5.5174871640245,3.9843043183712,4.75089574119785,4.75089574119785,5.5174871640245,3.9843043183712
"Egln3",0.545478970538865,0.632500615807355,0.58898979317311,0.58898979317311,0.545478970538865,0.632500615807355
"Egr1",1.94563148162448,0.760477074066205,1.35305427784534,1.35305427784534,1.94563148162448,0.760477074066205
"Ehbp1",0.519877670618575,1.50748808865082,1.0136828796347,1.0136828796347,0.519877670618575,1.50748808865082
"Ehd1",4.79343842258961,1.32654144478265,3.05998993368613,3.05998993368613,4.79343842258961,1.32654144478265
"Ehd2",5.90519112108328,1.24483122604243,3.57501117356285,3.57501117356285,5.90519112108328,1.24483122604243
"Ehd3",1.53914945994721,1.62773914284053,1.58344430139387,1.58344430139387,1.53914945994721,1.62773914284053
"Ehd4",1.02130184534299,0.71554049529219,0.868421170317592,0.868421170317592,1.02130184534299,0.71554049529219
"Ehmt1",0.70944389367455,2.0044177809937,1.35693083733413,1.35693083733413,0.70944389367455,2.0044177809937
"Ehmt2",1.73454299129228,3.34595174186803,2.54024736658016,2.54024736658016,1.73454299129228,3.34595174186803
"Ei24",3.54424892885357,4.0370891673127,3.79066904808313,3.79066904808313,3.54424892885357,4.0370891673127
"Eid2",6.04960797155893,1.52891548855755,3.78926173005824,3.78926173005824,6.04960797155893,1.52891548855755
"Eid2b",4.29722361100039,0.255045456658885,2.27613453382964,2.27613453382964,4.29722361100039,0.255045456658885
"Eif1",8.903880770062,3.46903620611109,6.18645848808655,6.18645848808655,8.903880770062,3.46903620611109
"Eif1a",1.96780739876851,3.52738729096586,2.74759734486719,2.74759734486719,1.96780739876851,3.52738729096586
"Eif1ad",5.63310479894263,1.88959001795505,3.76134740844884,3.76134740844884,5.63310479894263,1.88959001795505
"Eif1ax",1.98401207286715,2.34687903693176,2.16544555489945,2.16544555489945,1.98401207286715,2.34687903693176
"Eif1b",2.01161067636859,2.28850566223894,2.15005816930377,2.15005816930377,2.01161067636859,2.28850566223894
"Eif2a",1.46168632360723,3.28231667163276,2.37200149762,2.37200149762,1.46168632360723,3.28231667163276
"Eif2ak1",1.37246768474005,1.82081425975079,1.59664097224542,1.59664097224542,1.37246768474005,1.82081425975079
"Eif2ak3",0.87666348927164,1.13790698211251,1.00728523569208,1.00728523569208,0.87666348927164,1.13790698211251
"Eif2ak4",0.885440698149385,0.942150766755295,0.91379573245234,0.91379573245234,0.885440698149385,0.942150766755295
"Eif2b1",1.11969592889933,1.28704609805358,1.20337101347646,1.20337101347646,1.11969592889933,1.28704609805358
"Eif2b2",2.4421412797452,3.44900567146216,2.94557347560368,2.94557347560368,2.4421412797452,3.44900567146216
"Eif2b4",1.39941219644707,3.38391676756038,2.39166448200372,2.39166448200372,1.39941219644707,3.38391676756038
"Eif2b5",1.95283726126604,1.9889132102921,1.97087523577907,1.97087523577907,1.95283726126604,1.9889132102921
"Eif2d",1.62975835053345,1.73566347044015,1.68271091048679,1.68271091048679,1.62975835053345,1.73566347044015
"Eif2s1",1.61553098502981,1.93309079935234,1.77431089219108,1.77431089219108,1.61553098502981,1.93309079935234
"Eif2s2",3.61411709866296,4.67891920325923,4.14651815096109,4.14651815096109,3.61411709866296,4.67891920325923
"Eif2s3",2.17289719895182,3.95976869404616,3.06633294649899,3.06633294649899,2.17289719895182,3.95976869404616
"Eif3a",8.6535812782889,5.4506284596476,7.05210486896825,7.05210486896825,8.6535812782889,5.4506284596476
"Eif3b",1.83933222970389,2.35592061673907,2.09762642322148,2.09762642322148,1.83933222970389,2.35592061673907
"Eif3c",8.87585954851151,6.07085940733794,7.47335947792472,7.47335947792472,8.87585954851151,6.07085940733794
"Eif3d",2.93143775292244,4.57793519053438,3.75468647172841,3.75468647172841,2.93143775292244,4.57793519053438
"Eif3el1",1.80610920261662,3.56434977266747,2.68522948764205,2.68522948764205,1.80610920261662,3.56434977266747
"Eif3f",6.576566888113,3.57966213099278,5.07811450955289,5.07811450955289,6.576566888113,3.57966213099278
"Eif3g",3.04727372664787,2.97647162012179,3.01187267338483,3.01187267338483,3.04727372664787,2.97647162012179
"Eif3j",2.01565694387223,3.12709056422801,2.57137375405012,2.57137375405012,2.01565694387223,3.12709056422801
"Eif3k",7.23248739300638,6.74794838805613,6.99021789053126,6.99021789053126,7.23248739300638,6.74794838805613
"Eif3m",2.77031624417098,4.43980173405901,3.605058989115,3.605058989115,2.77031624417098,4.43980173405901
"Eif4a1",8.96382597588619,5.46937202287434,7.21659899938027,7.21659899938027,8.96382597588619,5.46937202287434
"Eif4a2",3.34271407524939,8.29099270248444,5.81685338886691,5.81685338886691,3.34271407524939,8.29099270248444
"Eif4b",2.61107408003907,4.67787024240644,3.64447216122275,3.64447216122275,2.61107408003907,4.67787024240644
"Eif4e",2.10145488736412,4.03203861124604,3.06674674930508,3.06674674930508,2.10145488736412,4.03203861124604
"Eif4e2",0.96822868404723,0.87000299210778,0.919115838077505,0.919115838077505,0.96822868404723,0.87000299210778
"Eif4e3",0.575679298432465,0.794426318103945,0.685052808268205,0.685052808268205,0.575679298432465,0.794426318103945
"Eif4ebp1",1.76776568452392,1.92274802479385,1.84525685465888,1.84525685465888,1.76776568452392,1.92274802479385
"Eif4ebp2",1.16259447207716,3.01657783258705,2.0895861523321,2.0895861523321,1.16259447207716,3.01657783258705
"Eif4enif1",1.28734892848236,1.43431102557586,1.36082997702911,1.36082997702911,1.28734892848236,1.43431102557586
"Eif4g1",2.59957599619902,5.29082919243583,3.94520259431743,3.94520259431743,2.59957599619902,5.29082919243583
"Eif4g2",8.52708431140242,4.6182597514762,6.57267203143931,6.57267203143931,8.52708431140242,4.6182597514762
"Eif4g3",1.12809000017982,3.01055383787716,2.06932191902848,2.06932191902848,1.12809000017982,3.01055383787716
"Eif4h",2.3990157609331,4.70415068171835,3.55158322132573,3.55158322132573,2.3990157609331,4.70415068171835
"Eif5a",8.30602295003523,5.42818074936299,6.86710184969911,6.86710184969911,8.30602295003523,5.42818074936299
"Eif5a2",1.50866784478261,3.13708510300216,2.32287647389238,2.32287647389238,1.50866784478261,3.13708510300216
"Eif5b",3.89261699835169,5.16867517142644,4.53064608488906,4.53064608488906,3.89261699835169,5.16867517142644
"Elac1",0.412452022238668,1.44329643586234,0.927874229050504,0.927874229050504,0.412452022238668,1.44329643586234
"Elac2",4.18403694048784,1.14445809595968,2.66424751822376,2.66424751822376,4.18403694048784,1.14445809595968
"Elavl1",1.62809355114632,3.08661211108225,2.35735283111429,2.35735283111429,1.62809355114632,3.08661211108225
"Elavl3",0.57327396343986,1.7585906863898,1.16593232491483,1.16593232491483,0.57327396343986,1.7585906863898
"Elf1",1.25638228247023,2.22550167806406,1.74094198026715,1.74094198026715,1.25638228247023,2.22550167806406
"Elf2",1.02641981864899,2.12270239769137,1.57456110817018,1.57456110817018,1.02641981864899,2.12270239769137
"Elfn2",1.72546129170459,2.27124754676243,1.99835441923351,1.99835441923351,1.72546129170459,2.27124754676243
"Elk1",2.1518894813836,3.10251021084838,2.62719984611599,2.62719984611599,2.1518894813836,3.10251021084838
"Elk3",1.46926281827017,2.66767859974242,2.06847070900629,2.06847070900629,1.46926281827017,2.66767859974242
"Elk4",1.42603263926977,3.69699436619152,2.56151350273064,2.56151350273064,1.42603263926977,3.69699436619152
"Ell",0.89704326829449,0.76396546627108,0.830504367282785,0.830504367282785,0.89704326829449,0.76396546627108
"Ell2",0.87306427013668,1.75131862142843,1.31219144578255,1.31219144578255,0.87306427013668,1.75131862142843
"Elmo3",1.01969629662153,1.14300775246604,1.08135202454379,1.08135202454379,1.01969629662153,1.14300775246604
"Elmod2",1.31892818704498,2.56078101890928,1.93985460297713,1.93985460297713,1.31892818704498,2.56078101890928
"Elmod3",0.52307373449514,0.603623045936215,0.563348390215678,0.563348390215678,0.52307373449514,0.603623045936215
"Eloa",2.40204054682164,3.12289725357155,2.76246890019659,2.76246890019659,2.40204054682164,3.12289725357155
"Elob",6.64920270617054,4.28952219112533,5.46936244864794,5.46936244864794,6.64920270617054,4.28952219112533
"Eloc",1.24049230798487,2.4164803223991,1.82848631519199,1.82848631519199,1.24049230798487,2.4164803223991
"Elof1",1.62756560880032,4.97417827894327,3.3008719438718,3.3008719438718,1.62756560880032,4.97417827894327
"Elovl1",1.96971225651516,1.72094707085159,1.84532966368337,1.84532966368337,1.96971225651516,1.72094707085159
"Elovl4",1.20671365343602,1.34594177136179,1.2763277123989,1.2763277123989,1.20671365343602,1.34594177136179
"Elovl5",1.44392783739737,4.547174548762,2.99555119307969,2.99555119307969,1.44392783739737,4.547174548762
"Elovl6",0.671512151864665,1.52091713115982,1.09621464151224,1.09621464151224,0.671512151864665,1.52091713115982
"Elovl7",0.211396570491874,1.88934653974434,1.05037155511811,1.05037155511811,0.211396570491874,1.88934653974434
"Elp1",1.16379270154452,2.1805179076633,1.67215530460391,1.67215530460391,1.16379270154452,2.1805179076633
"Elp2",1.07856046336756,2.205211303348,1.64188588335778,1.64188588335778,1.07856046336756,2.205211303348
"Elp3",1.0267781242437,2.6562517009622,1.84151491260295,1.84151491260295,1.0267781242437,2.6562517009622
"Elp5",5.1796784843028,3.30083455718545,4.24025652074412,4.24025652074412,5.1796784843028,3.30083455718545
"Elp6",0.67477671156207,0.84953271237559,0.76215471196883,0.76215471196883,0.67477671156207,0.84953271237559
"Emc1",1.60730696216266,1.32120204787796,1.46425450502031,1.46425450502031,1.60730696216266,1.32120204787796
"Emc10",6.98069688987358,5.12493199513895,6.05281444250626,6.05281444250626,6.98069688987358,5.12493199513895
"Emc2",1.07104707581381,3.15857754451538,2.11481231016459,2.11481231016459,1.07104707581381,3.15857754451538
"Emc3",1.97098683389325,1.92520453494295,1.9480956844181,1.9480956844181,1.97098683389325,1.92520453494295
"Emc4",2.22605207817264,2.04852500288038,2.13728854052651,2.13728854052651,2.22605207817264,2.04852500288038
"Emc6",6.83843881797555,2.42586364238071,4.63215123017813,4.63215123017813,6.83843881797555,2.42586364238071
"Emc7",1.99160216368069,4.32806907709936,3.15983562039003,3.15983562039003,1.99160216368069,4.32806907709936
"Emc8",1.27548296162706,1.42958934663498,1.35253615413102,1.35253615413102,1.27548296162706,1.42958934663498
"Emd",2.32962848461701,2.50908558643013,2.41935703552357,2.41935703552357,2.32962848461701,2.50908558643013
"Eme1",3.05233982486751,1.21894189482081,2.13564085984416,2.13564085984416,3.05233982486751,1.21894189482081
"Eme2",5.19072538481084,3.16665296109861,4.17868917295472,4.17868917295472,5.19072538481084,3.16665296109861
"Emg1",2.05012617619524,2.11854926897501,2.08433772258513,2.08433772258513,2.05012617619524,2.11854926897501
"Emilin1",1.65077324975153,1.04139879417454,1.34608602196303,1.34608602196303,1.65077324975153,1.04139879417454
"Eml2",2.73409907515703,0.963946507333816,1.84902279124543,1.84902279124543,2.73409907515703,0.963946507333816
"Eml3",4.08932942911734,0.7719776168813,2.43065352299932,2.43065352299932,4.08932942911734,0.7719776168813
"Eml4",0.828692462425385,3.15643638839301,1.99256442540919,1.99256442540919,0.828692462425385,3.15643638839301
"Emp1",2.44987844501457,1.21633364228497,1.83310604364977,1.83310604364977,2.44987844501457,1.21633364228497
"Emp2",4.08887304744584,1.00387684133971,2.54637494439278,2.54637494439278,4.08887304744584,1.00387684133971
"Emp3",8.59259570253468,3.45913118901822,6.02586344577644,6.02586344577644,8.59259570253468,3.45913118901822
"Emsy",5.02806696439136,4.34343463941214,4.68575080190176,4.68575080190176,5.02806696439136,4.34343463941214
"Emx2",4.57285914327927,0.972601106516035,2.77273012489765,2.77273012489765,4.57285914327927,0.972601106516035
"En2",1.24113723794971,2.67670307326715,1.95892015560843,1.95892015560843,1.24113723794971,2.67670307326715
"Enah",1.25484003203087,2.96193203897017,2.10838603550052,2.10838603550052,1.25484003203087,2.96193203897017
"Enc1",1.74144189282589,3.77321359480726,2.75732774381658,2.75732774381658,1.74144189282589,3.77321359480726
"Endov",3.11792476976273,0.73158918420172,1.92475697698222,1.92475697698222,3.11792476976273,0.73158918420172
"Enho",0.69790057701351,0.799742631209395,0.748821604111453,0.748821604111453,0.69790057701351,0.799742631209395
"Eno1",3.15841034026606,5.41642261107621,4.28741647567114,4.28741647567114,3.15841034026606,5.41642261107621
"Eno3",5.84986222731261,3.28893024722115,4.56939623726688,4.56939623726688,5.84986222731261,3.28893024722115
"Eno4",1.31501219072857,0.842452538131768,1.07873236443017,1.07873236443017,1.31501219072857,0.842452538131768
"Enoph1",0.750626222702965,2.49734732649164,1.6239867745973,1.6239867745973,0.750626222702965,2.49734732649164
"Enpp1",3.4495804444817,4.98140339464618,4.21549191956394,4.21549191956394,3.4495804444817,4.98140339464618
"Enpp2",1.40444815830308,4.13662728023774,2.77053771927041,2.77053771927041,1.40444815830308,4.13662728023774
"Enpp3",0.945929099242056,1.66468587199894,1.3053074856205,1.3053074856205,0.945929099242056,1.66468587199894
