"","HCN_cells_in_iQNP_electroporated_with_empty_vector","HCN_cells_in_TAP_electroporated_with_empty_vector"
"AABR07072017.1",2.98914489678438,1.55067620932803
"AABR07072078.2",3.50433282591799,0.40957372516279
"AABR07072169.1",2.24633792182679,0.70783659702963
"AC094217.2",1.63754333252547,0.78099184729923
"AC094643.2",3.10872240672963,2.17321215502666
"AC095693.1",2.54031336903164,1.56833095496534
"AC095947.4",3.05577134079113,0.64560950631931
"AC096809.1",2.43693567681214,0.322746747249776
"AC098008.1",1.90881980408259,0.229470733366999
"AC099089.1",12.0191829979745,5.2855803785529
"AC099294.1",2.75192620559994,0.695464960476585
"AC099449.1",4.20015600170781,1.31867849630828
"AC103024.2",3.33170707302622,0.33505116214293
"AC103090.1",8.07283996578595,1.49651354101873
"AC103221.1",3.27934856615218,0.352872423400955
"AC105485.2",3.10635141867908,1.0779130819199
"AC105531.1",3.97335069276024,2.41433278648788
"AC106292.2",8.96338345603091,3.70121308381467
"AC107153.2",2.4077420256152,0.308512586489262
"AC108574.1",2.24296853298376,0.564782461572305
"AC109096.1",6.398378675085,0.86691454170488
"AC110709.1",3.38650131383404,1.59973564256062
"AC110837.1",2.04451552480734,0.584203054830285
"AC113773.1",1.26442477019096,0.62416754580553
"AC114460.1",4.66003702315894,1.02582413985604
"AC115369.1",1.93904792316081,0.71198019012635
"AC117330.1",2.16794090690733,0.576763988732615
"AC118350.1",1.75856280972423,0.615814057524895
"AC118772.1",4.04239252832699,1.19962465251728
"AC118772.3",4.21580330837081,1.29134178148001
"AC119015.1",5.11976527137698,1.39105103693054
"AC119015.2",1.62275358761861,0.836682578424565
"AC119111.1",2.82791927183403,0.59547838765103
"AC119462.1",1.3909842071486,0.85983864756011
"AC120486.11",1.49057432590638,0.88472110613725
"AC120807.1",2.47111505816621,1.46289845052931
"AC122631.1",1.51498411763653,0.70993104816744
"AC123095.1",6.23455716971265,1.27344715124246
"AC123425.1",1.30070874686274,0.735159906708085
"AC126148.1",6.05067466667761,1.3781770857876
"AC126581.1",1.46768054417582,0.84012444680871
"AC127217.1",2.162047965447,0.575669495112365
"AC127887.1",6.35684943948444,3.04192261778896
"AC128059.4",1.5082454127161,0.639137461563355
"AC128154.1",2.65258458899515,2.16629857715737
"AC128290.1",3.18577058728731,1.00377657960885
"AC128353.1",2.16770975583064,0.821342999185335
"AC128792.2",5.56937428946359,1.74089962938247
"AC128859.2",1.93135539975847,0.736223813554895
"AC128859.3",1.10117098992495,0.55612200964346
"AC129460.1",3.56767281586056,1.40411333035955
"AC131360.1",2.15750153044561,1.62660398210596
"AC134224.1",8.95202795106188,5.28704327484087
"AC134224.2",9.85297390934274,3.96677851628177
"AC134224.3",15.1850069058878,11.6261385280958
"AC141334.3",2.48652270474445,0.64486015978563
"AC141969.1",3.71547015636627,2.68092774027748
"AY172581.10",1.59196231790939,0.967828019788175
"Aarsd1",4.34303363733684,2.48098591317095
"Aatf",3.709533121252,1.83049074000911
"Aatk",4.37517716670988,0.681948407043615
"Abca2",1.57642757660959,1.18043736859671
"Abca3",2.96533125824351,0.699207182705766
"Abca5",2.20888936145936,0.537622238977495
"Abca8a",5.22083780188383,1.93796895769341
"Abcc3",1.22376305564642,0.800088806418358
"Abhd11",1.70677420327242,1.37554074312232
"Abhd15",2.63536473742008,0.63909253175703
"Abhd17a",2.07302445682789,1.63184886963958
"Abhd17b",5.00540777716087,3.2145403312298
"Abhd17c",3.02170044441562,0.72836413707668
"Abhd2",3.63107016580051,1.48254964257303
"Abr",3.62195199524511,2.33565318110503
"Abraxas2",4.88847237060513,3.00137740150213
"Acaca",3.17167487784423,2.15152250477843
"Acadvl",7.19939294095504,4.56106657017354
"Acan",4.92393835206702,0.296183243275365
"Acbd4",3.66759577476806,0.89549675214513
"Ace",1.94473024438122,0.203902104867663
"Acer3",3.24677416596049,1.29200849910108
"Acly",6.71740014216197,4.2152366561798
"Acox1",6.01575359159007,3.00288970640289
"Acp4",2.83559405455696,2.15509859609442
"Acsf2",3.32518423146373,0.423827787011753
"Acsm3",2.38554932240235,0.757638785899315
"Actn4",6.36092062886526,2.77161806571567
"Actr1a",6.36459782011775,1.89827168642407
"Acy3",6.24817174560185,5.59654410225006
"Adam12",1.34034777407001,0.932541471234955
"Adam19",3.81655816731338,1.79593365202851
"Adamts4",1.52329865503331,1.02012255025625
"Adamtsl3",3.23351655182435,0.208476396030373
"Adcy5",2.79702938341521,0.582440518895495
"Add3",3.39334258808146,1.76438772905767
"Adipoq",2.55097200761077,1.05709697515771
"Adm",5.10070105356993,0.7347352775604
"Adprh",5.88594433642459,1.94163549119393
"Adprm",3.78569430537968,2.05631211718736
"Adrb1",4.89913419467036,0.57990321014493
"Aen",4.47315839119543,2.35336803196322
"Afap1l2",2.71620576160932,2.12257641420728
"Aff4",6.32473597456834,4.21017593885739
"Agpat2",1.26405762909011,0.81165886906334
"Agtrap",1.60915812439756,1.12003435660348
"Ahnak",8.80901625355401,2.78570289597269
"Aip",5.48945611685555,1.46818161162919
"Ak3",5.86013274380876,3.26178398919903
"Akap1",5.41262157776031,2.89472425469879
"Akap10",3.58725329302179,1.11107392155433
"Akap13",4.42585256407308,2.5030039129945
"Akt1s1",6.60653918652133,4.47353811062967
"Akt2",4.21075537663953,2.89882382029085
"Alcam",3.97449470232339,1.46039512642775
"Aldh16a1",4.20415702905298,0.75594565064754
"Aldh1a3",6.05163988182784,1.07522629634369
"Aldh3a1",2.91093372997195,0.481154736022615
"Aldh3a2",4.79854990027232,1.23285356107324
"Aldoa",9.87233980682897,6.89562875597201
"Aldoc",10.4037182700869,5.29771315298449
"Alg1",3.15902914250629,2.00611101076457
"Alg8",3.36905724482614,0.821476216393605
"Alkbh5",5.36452849864104,3.0718809245601
"Amdhd2",3.23959260299628,1.47013258390856
"Amz2",6.01260072395061,2.02461413163666
"Anapc15",5.87869816837506,5.06246174101442
"Anapc2",2.09808915582193,1.69047542997691
"Ankfy1",5.19128477359016,3.75104353881019
"Ankrd13b",4.22370146447669,1.01625424325412
"Ankrd40",6.88750286926073,2.42491165466856
"Ankrd42",2.72143564677857,0.979408230654268
"Ankrd52",1.8853197054234,1.46717745337845
"Anks3",3.42513006449707,0.87968745090791
"Antxr1",1.30897839735175,0.561552305966085
"Anxa1",6.82950154458548,0.395540577407122
"Anxa2",2.46872028164672,1.05233098929695
"Anxa6",1.203593194347,0.51817319158185
"Ap2a1",6.0145725840154,4.64747904938694
"Ap2a2",3.86024711010261,1.33484961652199
"Ap2b1",4.15114471473787,1.91899694031346
"Ap2s1",4.74279430396458,2.34012953791459
"Ap3b2",3.19891887545298,0.515889602832075
"Ap3s2",3.09563595085508,0.600142072996065
"Ap5b1",5.43617285349006,1.34363321790623
"Apba1",2.50265789684894,0.735934692771608
"Apbb1",4.75032460530818,3.46659533765217
"Aplp1",7.43425779846395,5.60494274811665
"Apobr",2.14332933789015,0.500028894203565
"Apoe",3.54992284431018,1.09353378102359
"Apom",1.05449763101372,0.632738348298675
"App",4.67940626863336,1.37974260202318
"Appbp2",5.41347376952016,1.79776268712
"Arap1",3.52873424475351,2.53476557374438
"Arf1",6.88525572502365,6.53291559229266
"Arf2",3.66286255278517,0.63774386805171
"Arfip2",6.01571539786287,4.23945235784142
"Arhgap17",3.75155472362413,3.2212251483248
"Arhgap23",3.6253798465472,1.72115989842219
"Arhgap31",4.07790377921358,2.21166231797188
"Arhgap35",5.42178681117637,2.76312761033526
"Arhgdia",10.6162413423379,7.15065739417526
"Arhgef1",3.9801222304522,2.47266280211662
"Arhgef17",4.59551809754158,2.57679110654952
"Arhgef39",2.05918337043775,1.65264836654094
"Arid5a",2.03621370116147,0.99861832590133
"Arl2",4.4709939508021,2.22622090453306
"Arl4d",5.11407185063794,0.42467042478321
"Arl6",2.69519284456918,0.587383870084625
"Arl6ip1",7.02549499248458,4.37908545938794
"Arl6ip5",1.98813497953487,1.41020790221037
"Armc5",5.11873417386577,1.20118491014821
"Armc7",3.55066805808755,0.71064314215234
"Arnt2",2.36378121544381,0.648010241470835
"Arntl",3.32529502282233,2.00610704989731
"Arrb1",4.12144979734528,2.8123138511071
"Arrb2",4.7040221238139,3.49766364500538
"Arrdc4",3.60979708095465,0.60728107422201
"Arsa",2.39869712822242,1.6839460537691
"Arsg",1.71602870305514,0.865643558251395
"Asah2",2.09522882325808,0.979528667252404
"Asb6",1.63978799065099,1.21341887200541
"Asb7",3.81519334383464,2.52113933250139
"Asic2",2.04280508689762,0.800521796054466
"Aspdh",2.96377275758615,0.54297676324961
"Aspscr1",3.03995059098297,1.01126266143162
"Asrgl1",4.93652880174059,2.81061064784218
"Atad1",3.72840464335207,1.65560018982052
"Atad5",3.92040548315285,3.23429554575396
"Atf5",8.33320854908816,5.27061489166382
"Atg16l2",2.73174551787172,0.73390259824675
"Atg2a",4.69949036880335,2.33710238724457
"Atg3",5.08942417109141,2.12243242244572
"Atl3",4.18678753514028,3.67785308202776
"Atoh8",1.83673642211319,0.84515459977744
"Atox1",4.06130878534166,0.81314553998948
"Atp1a3",2.54452787846133,0.52210980763669
"Atp1b2",5.64143555288764,1.23460753221904
"Atp5md",7.48373190998468,2.72872079222139
"Atp5pd",8.21786708892563,4.39083486327115
"Atp5po",6.8526861046148,2.38618916393885
"Atp6v0a1",4.65573150913075,1.62723917637841
"Atp6v0b",2.09986301727897,1.73552943922164
"Atp6v0c",7.99354348843229,3.55382649829418
"Atp6v0e1",4.98424382613185,3.27294377785248
"Atp6v1a",5.00770147016453,2.84743491752249
"Atp6v1f",3.02171973410743,2.57999966000747
"Atp8b2",1.60060909067175,1.09020689838668
"Atpaf2",4.52410189713798,2.0921893223944
"Atxn2l",7.0777660950211,5.19477573350011
"Atxn7l3",5.26955850033738,1.18701236825621
"Aurkb",5.11746769485002,4.3481777407717
"Avpi1",4.88478296611204,1.0149516297755
"Axin2",4.22960825211692,2.30685307558339
"Axl",5.6063922541352,2.04996354020926
"B3galt5",2.99200646646772,0.894228616499855
"B3gat3",6.79204830832208,3.47402076578188
"B4galnt1",1.2452166565211,0.690662500529585
"B4galnt4",2.59767866286916,0.880623728213195
"B9d2",3.72666278879246,2.36830276122748
"Bach1",3.44107714301652,1.52987069999852
"Bad",4.33112548546092,3.20855149013229
"Bag3",4.08629531739183,0.47930890261466
"Bahcc1",3.14455572753082,1.56297749916882
"Baiap2",3.14707519292955,0.612367472884028
"Bambi",2.19808608579647,1.08550581767777
"Banf1",6.8963191615347,5.68293040298569
"Bax",6.00147462604892,1.55562791084773
"Bbs1",5.21574192453492,1.42273964592061
"Bbx",3.17021070384542,2.36897607817619
"Bcat2",3.13227754606965,0.476723289277863
"Bccip",5.22663742420431,1.73835560624769
"Bckdha",4.31055811817719,0.826815751060945
"Bckdk",7.48740477992578,3.85691096862428
"Bcl2l1",2.10007287525511,1.52862102584547
"Bcl2l12",4.49347685310837,2.90215761750389
"Bcl6",1.04796604375746,0.69401702962333
"Bcl7c",4.52560691355901,1.34666908927366
"Becn1",6.5814972676383,3.17849804298543
"Bet1l",5.80990096063278,4.08483649569924
"Bfar",3.10170603337891,0.605330120868405
"Bhlhe40",1.62558650396853,0.88124788985715
"Bicd2",2.0389989577283,1.5046301512152
"Bicra",4.16993079067794,1.46599573962653
"Blcap",2.3842679585665,1.99556442378189
"Bles03",6.53133230169935,1.57767374784215
"Blm",2.53767651043623,0.96751125582156
"Blmh",3.78450997158252,2.10780228515265
"Bloc1s2",5.64138255256996,3.39974643058497
"Bloc1s3",4.28656929408367,0
"Bloc1s4",2.20820286504122,1.659098000549
"Blvrb",4.40242357811012,1.02889368297268
"Bnip1",3.27264934541879,0.816735161260645
"Bnip3",4.20246034303654,2.22261130985824
"Boc",3.0050593850806,0.389744200701161
"Bod1",5.07810954311779,1.37238055667642
"Bola2",8.2911427786532,5.76033983342036
"Borcs6",4.69003989428735,0.676518620442245
"Borcs7",4.07760794650438,1.05345357605407
"Bptf",5.35176211013697,3.55741839342476
"Brca1",3.55912987013446,1.83760617714274
"Brms1",4.09834216246352,0.70549621711036
"Brwd1",4.20761035607444,1.30887090100919
"Bscl2",4.88515776274613,3.98747987558689
"Bsg",4.09484818550803,3.66463150849345
"Btaf1",4.35375357326824,1.31416475865387
"Btbd1",6.24614822951646,3.87703153904914
"Btbd10",3.86143205525081,2.37103359680759
"Btg2",2.02104700423287,0.94923792523373
"Btg3",5.68360793393829,3.22156250338372
"Btrc",3.39475300516558,1.73495867515256
"Bub3",4.26552638738794,1.68756077895721
"C1qbp",7.47223724948422,4.52608593870327
"C1ql1",5.72433210874097,1.44132627194746
"C1r",1.94672432771457,1.29697841218364
"C2cd2",2.77385683359614,1.04801477857042
"C2cd3",3.22975024475299,1.2072757893761
"Cacnb1",3.56551786406073,2.36955435819001
"Cacng4",3.42531579075323,1.16720649137865
"Cacul1",4.60719259283646,2.23943864777821
"Cadm4",7.27735334961626,3.65651344945114
"Calm3",8.17159604192707,4.62298273626902
"Camta2",4.09592398174484,1.60231705221525
"Cant1",4.59640831732396,0.84219652873769
"Canx",8.84449648288433,7.07043003543706
"Capn1",2.47272867048234,0.851424601326898
"Capn2",1.35750418900225,0.98659391614671
"Capn5",4.82404188880254,2.7354632762495
"Car11",5.26319360024118,3.65183079307248
"Carhsp1",5.35086631458417,3.01024869679941
"Carnmt1",3.92634495089897,2.09274193188558
"Carns1",3.22624469160212,0.327578043373066
"Cars",4.56936168895895,2.59380370877242
"Casc3",6.25090669943954,4.30750775537316
"Caskin1",3.42833146197474,2.07559812800596
"Caskin2",4.88972052605902,3.81130290585648
"Casp1",0.945899056652325,0.54628834288404
"Casp7",2.64556546617815,1.08286855969011
"Catsperz",3.29567560545095,0.996749530136225
"Cavin3",6.35398985121623,1.46677646076171
"Cblb",3.89336545056065,1.70340506167538
"Cbr3",4.26963406031455,3.35068916197648
"Cbwd1",3.27613837197489,1.0545536453276
"Ccdc14",3.33069054840481,0.91232444443225
"Ccdc186",6.33657141629842,4.36043839140124
"Ccdc43",5.92774999769976,2.03281496297328
"Ccdc47",6.89457344815401,2.28591001025237
"Ccdc58",4.00008202724787,2.44821744599538
"Ccdc61",2.7252601948242,0.613284431908065
"Ccdc86",5.71569942128679,1.73135476685161
"Ccdc90b",5.2256252527634,2.46772024291952
"Ccdc97",6.49906961341022,2.72540516895571
"Ccl2",5.14217373312633,1.59161350465737
"Ccnd1",8.3010804548059,4.91903373459431
"Ccnd2",2.70477731059351,1.54052667803361
"Ccnf",2.90435689003713,1.18083300267741
"Ccng1",6.08908696308506,1.98386181892197
"Ccnjl",2.68858718188014,1.2852040018648
"Ccp110",3.83135482718058,2.92532551973451
"Ccs",3.93140830753129,0.701267645894465
"Cct7",5.66680150930796,3.29502783800721
"Cct8",7.85537044592669,4.63208579880297
"Cd151",3.65292744531098,0.15498961912713
"Cd200",2.22718253256928,0.590767618800405
"Cd2bp2",8.03738120257126,7.16178060958348
"Cd3eap",6.67824933191404,2.28845093247508
"Cd44",3.02033776766404,1.50840150645416
"Cd63",2.48416207885209,1.83433095612564
"Cd68",4.10692619693035,1.26813642532199
"Cd81",8.06855284831025,4.65156093716465
"Cd9",2.16081990207018,1.52655904080958
"Cdc27",4.9700599959187,3.58871465690342
"Cdc37l1",5.29710237492634,3.34233017199584
"Cdc42ep4",4.54146864078051,3.29463873251748
"Cdc42se2",4.70197363397013,2.46427354127428
"Cdc6",3.54843170090385,1.52740023253909
"Cdip1",4.53130007206114,4.17298943412136
"Cdipt",6.9958596667431,4.26805941506108
"Cdk12",5.84145568600062,3.3117781311179
"Cdk2ap2",7.62118016578231,4.60179785163139
"Cdk5r1",4.34070324596621,1.5714088278212
"Cdkn1a",0.9433218232119,0.58339172203212
"Cdkn1c",5.53073102443382,1.66745808801685
"Cdkn2aipnl",6.30246378449269,4.1041166076242
"Cdkn2b",2.15841874703306,1.59244996005168
"Cdr2",3.81222902012945,0.99449236788505
"Cdr2l",5.65879881243095,2.73367833982318
"Ceacam1",3.75887821823135,0.804724061248815
"Ceacam18",2.00428451633376,1.53657630266762
"Cebpa",5.88217244941801,1.07694201174331
"Cebpg",7.0584253727424,2.45809564924373
"Cemip2",4.06678755741084,1.04521304716345
"Cend1",3.97887334955474,0.462859448627877
"Cenpb",2.81802475177658,1.93242239024379
"Cep131",4.3544113121433,1.86745564584293
"Cep19",5.31365644898025,4.58522482822043
"Cep55",4.28286993993326,3.37125030716851
"Cep78",2.36102801488582,1.41314842228761
"Cep89",3.26302235447754,0.785986012688575
"Cep95",4.41033374220171,2.57267246658012
"Cep97",3.75395544977091,1.58401353680921
"Cfap298",5.16665524667217,1.27116265371871
"Cfl1",10.9132303527497,7.80734937000148
"Cflar",1.04219763571471,0.54164137684016
"Cggbp1",5.49413427226882,3.92472920244059
"Chac1",2.23348932179502,1.8820419259562
"Chaf1b",3.51597017008873,1.38253003455732
"Chd2",5.14885629814213,2.97813605341272
"Chd3",6.53512439870921,4.3737071413164
"Chka",3.89385212054872,2.54068313823683
"Chmp2a",8.53807544014916,7.58017047611474
"Chmp2b",6.63304512771124,1.34190849228374
"Chmp4bl1",2.76921836115498,2.1305761872112
"Chmp6",5.43666027119799,2.94630667427157
"Chst12",2.84862375680266,2.10932716395831
"Chst2",3.69111909101683,2.22131636213757
"Chsy1",4.78670208282417,1.34260015617049
"Chtf18",3.73403327007084,1.09074756289659
"Chuk",4.60984489781995,2.80211636294916
"Ciao3",4.25590940129229,0.919831651913265
"Cib1",4.15453417895636,0.593491668063475
"Cic",6.4639460462216,3.97965551844033
"Cip2a",3.18251926477028,1.54476408290614
"Cisd3",2.24152234907799,0.611617001327475
"Cited2",10.4324315953786,9.91439270318969
"Ckap2",4.07591422644767,3.69255143644576
"Ckap4",2.55718501196738,1.85967826117421
"Clcn7",3.3757417456263,0.496599684423779
"Cldnd1",6.11817094190687,3.75168482969343
"Clec11a",5.29714925788026,0.65719644575792
"Clec16a",2.68579133243104,0.909036167166687
"Clec2g",1.62993024013651,0.84755442044401
"Clint1",3.29815256878818,2.1546035151317
"Cln3",4.81469128696002,2.96196050563906
"Clns1a",4.85563410974337,3.33220194654472
"Clpb",2.88172180457153,0.79664072710745
"Clptm1",6.60160085278553,2.70738485971843
"Cltc",7.40045012944073,5.64061983425847
"Cluap1",3.59621480320055,1.95539930912875
"Cluh",5.12942638068268,3.58442620336857
"Cnih2",4.84512359330322,1.07539719949093
"Cnksr3",5.42601671180276,4.40067466333872
"Cnnm1",2.21439926065531,0.666836920904255
"Cnot6",4.40711465092088,2.92009107991144
"Cnot8",6.03438953510256,4.75916048253146
"Cnp",9.65825420471737,7.32266958355805
"Cnppd1",1.9955655351397,1.65520383441547
"Cnpy2",2.70167162429488,2.36716654929683
"Cnpy4",2.23652524037086,1.69888382138909
"Cntf",5.03660606081338,1.48495336293269
"Cntrob",3.41213072721909,0.84318842014742
"Coa4",5.29962488997379,3.38906445596472
"Coasy",5.59570531580023,2.88822357630537
"Cog1",5.25426476187153,2.80020210929556
"Coil",3.68429061110101,1.10705450155676
"Col6a2",2.07732406124832,0.51372566924147
"Copb1",6.18829968371471,2.8713452367421
"Cops3",5.62387608525881,3.77971356809321
"Copz2",3.45085902757325,0.948096815598715
"Coq10a",1.42826493262674,1.08156633297838
"Coq7",3.55305501478951,1.00298289334872
"Coq8b",3.62910716746984,1.5569733587646
"Coro1a",2.74571772017169,0.87343681752752
"Coro1b",8.18522389878567,4.87174052074942
"Coro7",3.19466802680386,1.43362450904673
"Cox15",3.98472905434268,1.88198775722079
