"","PSVZ","QSVZ"
"Ccnb1",8.83269134643014,2.58496250072116
"Raf1",8.19454912940007,6.87913699261013
"Smad1",3.83297742984943,3.14348418388851
"Ap1s1",7.26039494319206,5.88809610734906
"Rps15",13.395544247571,12.4631115001568
"Mrpl20",9.28036945380901,7.95031711680629
"Sarnp",9.84671676476074,6.2726434252393
"Vipas39",6.42124013842196,5.95170359463154
"Rpl27",12.7269155949226,10.9537338820692
"Eif3d",10.5545342905924,8.61427144156643
"Ywhaz",12.3393666931928,11.4404912805731
"Nnt",7.39888694013445,5.67353340316902
"Nsg2",9.21536283843316,5.25271962032528
"Orc3",9.99914860441325,8.58787007730271
"Trim59",11.3414969357753,9.59023671107584
"Txn1",11.7003106412736,9.61246725236954
"Rrm2",9.85594858207295,2.73322411494545
"Ccnd2",12.6633385218747,4.91533173799044
"Fkbp5",6.25154944009699,2.58496250072116
"Polr1b",4.3475332939043,3.41755514415008
"Dnpep",7.09005311806546,5.70391000423991
"Gm6682",3.77254763689435,3.0826425044812
"Apex1",10.2432528472935,5.7346886249279
"Mmp2",2.95883898218833,2.32192809488736
"Dhx30",6.03276669328249,4.5212419717988
"Rps6",13.2334554599457,11.7030339911894
"Dhx15",10.2359218176184,9.72292126963892
"Hspa4",12.6325775640671,10.52056068101
"Srsf3",12.2834115323133,10.4066904637189
"Srp54a",9.22961481248301,8.53192034679469
"Hmgb3",11.7449857690144,7.49663784360771
"Nr2f2",6.09562602676369,5.26438201491042
"Rad21",9.3488910823958,6.30800796181712
"Cops4",10.2275098980792,9.85917711776636
"Prdx4",10.4552723260793,10.0871420984133
"Serpinf1",3.56381758039051,2.58496250072116
"Kansl2",10.6234852754239,8.70203093033042
"Pes1",6.59231499727579,5.65876364820245
"Vdac3",10.9988368191274,9.90504851009448
"Gm21596",10.8812311033673,8.28649921095984
"Rbmxl1",10.8830772932156,8.72908559145996
"Rdx",11.1606680603494,10.7376092566897
"Mesdc2",11.4818798536174,10.0529099017223
"Apba3",3.86212356503799,3.33519085682849
"Hmga1",10.2244643755802,7.04054709030157
"Adh5",12.2092269183914,11.7186233475087
"Rpsa",4.42549598062906,2.8073549220576
"Snrpc",9.85004356421276,7.1111622833258
"Nelfcd",7.27993834854831,6.77702716450238
"Crk",8.80126122379909,7.16061890969049
"Phb2",12.237726129265,9.18560684965755
"Gpd1",7.95588849267922,4.94812900872705
"Usp14",9.25799343348193,7.73107094964566
"Magoh",10.4097053172379,8.49367546810751
"Mcm4",9.9324373782377,6.3364756015358
"Reps1",7.95107178571724,6.84797654669141
"Rpl37a",13.4990002520978,11.9252666659459
"Rpl19",13.6583677387702,11.5446677471785
"Pin1",7.37502753976429,6.42911307950188
"Vac14",6.16718872636821,5.16243734146377
"Olig2",7.98020374756433,7.58357066359635
"Eif3i",10.9847495218525,9.88394023288874
"Lrrc59",10.7013686973639,7.85757799705119
"Psmb7",11.8992078281303,11.0237837714569
"Sec13",9.76928421666349,8.90873155431739
"Klhl13",6.61519216942319,5.77971799002829
"Rpl35",13.8973130524238,11.8874252730607
"Aurkaip1",9.17787590014305,7.54611946010516
"Dctn3",9.02949249257923,8.43010059653386
"Nadk",8.69408589311365,7.17367982523697
"Btg2",9.4947162262417,5.94951924708032
"Mcm6",10.0119437102933,2.58496250072116
"Stk38",8.48794118116208,6.71239242987727
"Cdkn2d",5.58730880953441,4.11198285506743
"Vps16",8.87125695308389,7.43204114879636
"Tubb5",12.6030343572629,7.81573423478697
"Tk1",8.67065185591551,2.65909330783331
"Atp5j2",11.815897011966,10.9422956841373
"Polr2g",10.3329663859158,9.54171527088765
"Rps4x",13.4421348455944,11.931368010022
"Gm13777",13.3621034733082,11.7299694514681
"Atp5o",12.0940044379252,11.1497132170874
"Uba2",9.69010904507982,7.63127399150272
"Wdr45b",8.34237381349304,7.77160447792812
"Psmc3",9.66915143161003,8.51076863333717
"Gart",9.1703289448207,7.8766620854979
"Mrpl28",9.37285003654992,7.53332620154918
"Dnaja1",12.2042284784116,10.7613572778831
"Psmc4",11.0911307087158,10.627071677417
"Nfib",11.8433951069693,10.5254542086055
"Il2rg",3.16794191266525,2.58496250072116
"Shcbp1",7.70493299591928,2.58496250072116
"Nusap1",10.9655600419201,4.78335479612514
"Tuba3a",6.17862839082744,5.63580529849876
"Rars",9.49278543451627,6.88584732592093
"Kctd20",7.7155081666832,4.38959218888068
"Ufc1",9.62575679746684,8.15630763821666
"Nfe2l1",7.22515513858812,6.79819738973998
"Cirbp",9.25384354343602,8.25466478623585
"Mif",11.974202564074,10.1190866953929
"Gm14277",12.1761372940069,9.61544938354712
"Timm8a1",10.6900408068313,9.71685196992495
"Men1",8.11367721280354,6.13683431876349
"Mrpl34",7.6350994291438,6.60769599795094
"Klf16",4.8178426225606,2.58496250072116
"Map2k1",7.76788740083701,7.35363215647223
"Rbmx",12.6868272029292,10.5378038207041
"Gmpr2",7.54453819430966,6.78121680578811
"Fkbp4",10.8984201075498,8.18481032559666
"Hsp90ab1",13.5395647893241,12.5318012263888
"Nfs1",4.74776805710115,3.86480942892555
"Pdcd7",7.24068210292337,4.53851483186467
"Panx1",5.96688450377987,2.58496250072116
"Pcx",8.23839238008495,7.50180835124248
"Cope",9.18606154919684,8.51051817865104
"Rcbtb2",8.36839765515032,4.26453443642647
"Ptcd1",9.37373140374631,8.82201069587878
"Bag1",11.4129449597828,8.69304527592194
"Pycrl",8.29017705609381,6.88531096427543
"LOC100862433",13.4755630634177,11.2491009887858
"Pafah1b3",7.82032001457135,3.98698908945477
"Nsmaf",6.65438648679557,4.39575824656805
"Gm8203",13.7616569037815,10.0102528950127
"Gm5451",12.354767763075,9.91996929856343
"Ssb",12.2437097165694,11.1670006148113
"Plin3",5.43839350878695,5.02723357245385
"Pex19",6.59645350308888,5.63364890481876
"Ccni",9.54764560522866,8.2744365672601
"Tubb6",5.45195255971951,3.16305965401045
"Rpa2",9.05270598359233,5.98292797709748
"Puf60",11.2471946063996,9.86546326203225
"Dctpp1",11.16401108856,6.87248509454365
"Ier2",7.25770585671907,3.35456489177246
"Sae1",9.99013045858032,6.38949607561979
"Fam98a",7.51976929035199,6.79071821984932
"Itpa",5.25229863675178,3.0889288468983
"Gm21571",12.1919319498956,9.62471059152446
"Ddah2",9.18561015088174,6.57096232452506
"Arf2",9.4805428353691,6.8379857037487
"Caprin1",10.6968349376766,9.27152583932698
"Ddx3x",12.4737461962791,11.5749907289935
"Ube2d2a",9.97002159720453,9.36971328537396
"Mdh2",10.870520007242,9.77737346917611
"Tmem14c",9.76070856421515,8.32719032784096
"Ttc3",9.53299886307603,7.81626564147328
"Aimp1",8.60535592843081,7.0243366933507
"Ccng2",7.54976609515068,5.90441667056156
"Pi4k2b",4.29342302714203,3.69758571363995
"Numbl",3.84125991259432,2.9357849740192
"Ccne1",7.44209452022281,4.08477808427029
"Ndufs5",10.0235539591097,9.42086165981554
"BC002163",11.4410544602882,10.8425885488043
"Mrfap1",13.0099558282297,12.1547971852357
"Ppic",8.36859003559189,4.27069233447644
"Med28",9.86043131552455,8.26232130562708
"Mrpl4",7.96319798642143,5.44078552205278
"Fscn1",11.3984474608201,10.3986096409282
"Gm4604",13.9788909780801,12.7597592772211
"Spop",8.99251434359626,7.18394167932162
"Park7",11.4093124119814,9.98395712110135
"Rab32",3.36527884461727,2.8073549220576
"Sh3bgrl3",10.3097339475516,9.71842984761462
"Emp1",4.75256423670485,2.58496250072116
"Gsto1",5.71513161838849,4.43158279006553
"Egln2",9.20427449676292,8.77278569614984
"Dpf2",8.86089607940978,7.04859525039548
"Mcrs1",7.48828500214278,3.23051655789449
"Ezh2",9.79231127758834,4.35622211089545
"Zdhhc7",7.27685889919018,5.9463428690551
"Rpl6",13.155947151567,11.371144655769
"Stra13",8.70626205967462,4.64913114152256
"Pdlim1",5.39488025972269,3.0826425044812
"Eftud2",9.02861325464618,7.22774127750697
"Melk",8.81953893004768,2.58496250072116
"Rrp8",8.10578258233072,5.60457053837524
"Ctps",9.16961827675099,4.29388788783262
"Strap",9.95743377996196,7.71102269036129
"Atp5e",12.5331407117473,11.4931156934322
"Acin1",8.09204819371442,5.58124149254853
"Actl6a",8.16731324292661,5.58085761480137
"Gfm1",7.49652171736735,5.99102451757129
"Tox4",8.13692712425832,7.29268796285237
"Cdc45",3.28183001698146,2.58496250072116
"Socs3",4.10040345709948,2.49728436544323
"Epcam",3.7710869901648,3.13077247425959
"Stub1",10.4836661721426,9.14341143828603
"Wdr5",8.22127416773587,7.30512585931619
"Ruvbl1",8.85482702352594,4.46601592666187
"Zfp239",6.17534024122256,4.76212575635093
"Xrcc1",7.57907474429601,6.51829900389137
"Sfrp1",8.39368692300142,4.02754934745099
"Mrps22",8.23692322646161,7.70990428061179
"Hdgfrp2",7.95442384412363,6.33543360411339
"Rad52",10.3914054603766,8.11049544839556
"Rpl22",12.9685695726295,10.3063445178177
"Nhp2",8.08053136878347,4.89646910343754
"Eid1",10.0812319640753,9.36973207913224
"Ppox",4.95747702364169,4.26340424002621
"Smarcal1",5.96349014290923,4.06552265875256
"Wbscr16",4.86095410861922,2.73322411494545
"Kxd1",14.0523267209521,13.1067952893083
"Slc1a5",3.15040370394411,2.65909330783331
"Fam96a",10.4052741785554,9.82088900523466
"Kcne1l",8.67985032812536,6.30839653252223
"Lig1",9.71905338480651,2.98682822698564
"Tpt1",13.542634808157,12.8591776900225
"Dync1h1",11.2682633074091,10.7262192520425
"Clic1",9.98449846567936,7.72982421978566
"Akt1",7.72047422636386,5.41604959762865
"Eif3a",11.5204517847984,9.53279272431567
"Ndufa9",10.0052019906092,8.77373849996905
"Cdc20",7.57169229160149,2.58496250072116
"Coq7",8.4009253002801,7.95629117565237
"Naca",13.1930745130426,11.2351759719567
"Setdb1",8.63795119022021,5.35489057564679
"Mcoln1",5.64527335528964,4.7783306387187
"Ube3a",11.6191181877718,11.1935481578528
"Plxnb2",8.50400390041007,7.68339690643338
"Fbl",10.8528110594352,5.84416073220627
"Tspo",4.97294751243352,3.84319774349242
"Cks1b",12.4160312946722,5.01577800034131
"Rnd3",9.95822387281192,8.16100447181046
"Mapk14",7.79241355875387,4.04807778613698
"Pmf1",6.86825214725424,3.15040370394411
"Efs",9.22989987270317,7.40359340861194
"Rps10",11.9914505373375,10.4469836765345
"Srsf6",9.1055492941542,6.68730914009084
"Hmg20a",7.68984613798598,5.78200962504676
"Tcf4",12.2002761871371,11.6326497911452
"Ube2s",12.4561887361724,7.81827939773507
"Top2b",9.27659029283516,8.09433756618334
"Casc3",7.31839958645925,6.53348960820833
"Brap",7.71428788700064,6.29012012372533
"Cfdp1",10.9703601826734,8.41541393306032
"H2afx",11.9624803325699,8.15486648631707
"Mre11a",7.18864598395003,4.2879975457236
"Sigmar1",4.28660684830247,3.9488232699744
"Ddx20",4.65504764811183,3.25826235320039
"Dnajb1",11.7988893732964,10.6171602140786
"Zwilch",7.18741728622236,2.8715699480384
"Arhgap27",3.38211884343463,2.49728436544323
"Cdc123",10.9880747433388,8.11183184891205
"Fis1",10.0577595326518,9.18339675626016
"Pam16",11.059578243446,10.4722351387775
"Stk25",6.48570855594802,5.30726489097798
"Wee1",8.98478927361061,3.29726123440611
"Atp5sl",3.37139204151825,2.8715699480384
"Praf2",9.36675405989274,7.55115374239532
"Gm5806",10.9105388307382,8.86104579597989
"Nxf1",9.34556641281753,8.30007343889662
"Ppm1g",9.74537056906274,6.98334818888976
"Nck2",7.61617493718653,5.10156465117675
"Nme4",8.78319981819912,5.10137912768307
"Cdca5",9.276417371267,2.93792706373901
"Fkbp7",6.64894401524694,5.86924094020008
"Rpl36a",12.921717933756,10.6563442710785
"Mea1",9.75794398714771,9.38278789361324
"Tia1",8.92991971945828,6.75002750800022
"Bub3",11.1764248666181,8.39510499873802
"Nek7",10.0586756349899,9.72059683506112
"Parva",8.75475390871793,7.80279180121773
"Cdc37",8.37630408007522,6.01005526469968
"Dgcr14",6.87401141270816,4.12933909511505
"B230118H07Rik",8.9037508804599,7.27516342112448
"Atp5b",11.6784931500368,11.2810220289164
"Amd1",9.71591786070298,8.75806993876812
"1110059E24Rik",7.61272981968517,6.01369118605829
"Ubl5",9.55829930590765,9.09670154096061
"Cisd1",10.3810745610405,9.89018412872358
"St13",6.19571042178541,5.24944190750347
"Gas1",9.49593328508243,8.79525434046361
"Oser1",8.49551950416043,7.42928208063435
"Fkbp3",12.2550602850758,11.0794169202836
"Ing1",8.77050924119279,8.11007449249737
"Fgd1",5.50718168770241,4.78567754948364
"Cdkn2c",9.0167626872622,4.4696987459787
"Lime1",3.57992686992442,2.65909330783331
"Dnal4",6.3120746136078,3.79285527000019
"Cdk2",5.06908105197891,3.2807834478046
"Paf1",10.4549086710377,9.62115934535384
"Mrpl51",11.7512699191576,10.1288329187409
"Mcl1",10.1199538766738,9.62321697746163
"Rgs10",3.66281600159547,2.83856661276135
"Cbx3",12.7150560919744,11.5215214241842
"1110038F14Rik",8.53530921851201,6.07668154530946
"C1d",4.10287448171038,3.22705506384522
"Fadd",8.1158208799561,6.34222330719217
"Wdr74",7.50411997733758,3.52726300958061
"Fam107b",9.56081965862003,7.67264453866044
"Parp9",4.88846963902097,2.58496250072116
"Irf3",3.85535134605703,3.3949584476361
"Anapc5",10.8643920708556,8.27266056112514
"Tsn",10.35505759853,7.72496458865875
"Dnajc15",10.5113762725661,8.54080350110667
"Fam89b",7.35590233741541,5.53617478621715
"Msh6",10.0882395923146,5.11941388153909
"Nphp1",6.17438550174668,5.0644667426921
"Rbm14-rbm4",6.59614654810655,5.36123133270725
"Bnip3l",10.5887612348148,9.85256328589353
"Bri3",8.24096519453322,7.76502350412096
"Kpnb1",11.7164183158396,9.90501850100514
"Rbm12",9.86581070633921,6.92284625231309
"Nif3l1",7.63055295345928,5.06563648084705
"Chchd1",10.1834054712521,6.14725873011454
"Ppa1",9.78815497174491,8.28539036340622
"Ppif",8.46949706849485,7.31334855255457
"Tlk2",10.499057477191,10.0998595100722
"Mrpl23",9.07132850957175,7.7643341669114
"Atp6v1d",9.03484276826897,8.61851447053998
"Kcnab2",5.24773905046485,2.87645220669321
"Bub1b",8.8319034402901,2.58496250072116
"Rcc1",7.65523867277245,4.5944691807245
"Eefsec",4.96021990010376,3.57483795103999
"Gtse1",6.42602353815132,2.58496250072116
"LOC100862468",10.6193948196304,7.54950153578715
"Stam2",5.17818652551207,4.48109990694878
"Pomp",11.2198891380438,10.8484675759961
"Mrps18a",8.40763457882813,7.4522218710426
"Elp4",7.14767523827702,6.10465448545249
"Msh2",9.48907949480815,5.44533326545363
"Mfng",6.72949013706628,2.73322411494545
"Ttc1",9.16345726068436,8.69096410745561
"Tbc1d8",6.07062071996896,5.29363614407305
"Rrs1",7.55169216089451,5.87961178865589
"Tsg101",8.15843063306277,7.81011648337171
"Klc1",7.85891004265815,6.66299002029036
"Vps4b",9.86958842700207,8.92952371298052
"Crat",6.93326621971302,5.67245796847492
"Zbtb18",11.1080245011851,9.87565377883885
"Efemp2",8.38404839092736,8.01436963808922
"Cdc6",8.88089130762494,2.8073549220576
"Slc7a3",3.07627289683196,2.72330833381411
"Pfdn1",11.2636850350082,10.7129212808704
"Trim2",10.1120597575194,9.01427270544558
"Tmem206",8.11187378226131,5.59617519471246
"Ube2g2",8.56130085292772,7.50163759897233
"Trappc6a",4.31497207208739,3.12517406007859
"Sac3d1",3.75773760328478,2.58496250072116
"Orc6",9.44334234487406,7.40807679924045
"Cul7",7.48619299213737,5.43314089639239
"Bok",6.00354305859713,3.84288134217371
"Polr1c",8.42530875588504,5.78479939441954
"Lcmt1",7.51884306947378,5.84202750358794
"Bid",4.62507913144614,2.72330833381411
"Psmb3",8.85892879551386,8.50801305414058
"1700071K01Rik",9.74606255413757,8.9849964585843
"Sf3b6",9.68250616117494,8.21698533827385
"Psme1",9.70093541259131,7.59621012143506
"Lamp3",9.81221514043439,8.69490492667793
"Krtcap2",12.2394399257951,11.5418492777175
"Armc10",10.0377100893509,6.33202310606149
"C1qb",4.55647547828051,2.58496250072116
"Jagn1",8.40386135909043,6.91541576499929
"Egr1",13.3424226230021,9.23282055137835
"Ptpn1",6.78944246981086,5.97275923384203
"Gmfb",10.5252853295944,8.57354198465086
"Fam136a",6.91077457268335,3.93594149097647
"Ecsit",5.36352780207904,4.87028251950087
"Anp32b",13.501849158893,10.9869019013409
"Sec61b",11.2711858485592,8.33544533344273
"Rcn1",8.1531548796428,5.86200843105623
"Acot7",8.78647008863117,7.53465382601899
"Hspa14",9.5350382259885,8.09432736241527
"Rrp15",6.10070968275106,4.64539260752559
"Trappc2l",8.1029036287417,7.09835512035097
"Arl2bp",10.9263034352034,10.4198389955769
"Gmcl1",6.83115388370671,4.09436278434134
"Map3k12",6.79666948445672,5.37858831485388
"Naa10",8.19874992747349,5.74185053538154
"Miip",4.66681014248966,3.67617334667002
"Dstn",9.37598377280753,8.35976259712044
"Ahcy",10.3793511194631,6.82244820747916
"Rpl22l1",11.8276657394635,9.40179128729879
"Plekho1",6.46715238324632,5.83911718995322
"Cdc25a",6.1301102073704,2.32192809488736
"Srpk2",9.1321328766046,8.49895330618359
"Polr2e",9.45296353053389,7.02543264123165
"Dsn1",8.29897145825946,4.83380751926203
"Ptpn2",7.66511430073836,6.73738617423868
"Tubg1",7.96969926472529,5.74580890294406
"Nfxl1",4.34271209782935,2.79743914092625
"Mri1",3.54362460308044,3.05104325296644
"Slc25a14",9.49152743867521,9.05931870865847
"Mycn",10.776667252583,2.58496250072116
"Zxdc",6.66385689168572,5.45787662036408
"Dusp10",4.62349058439077,3.36688744633507
"Psip1",10.689641078519,6.30064686354946
"Exosc5",7.28746037142493,5.44973952882829
"Lztfl1",7.65958504683191,5.88334489439044
"Csnk1e",7.92404085589559,6.53105285671598
"Galk1",6.29364177055642,4.65139624524442
"Ube2k",10.6928285176888,9.62637240352974
"Psme2",7.37961475444111,6.07095375829215
"Nampt",7.0115628302423,5.90609484119535
"Tomm70a",9.0016713118545,5.06810546955126
"Tmem183a",8.40118862765113,7.88541683954837
"Urod",7.84991075185553,7.25239221562543
"Dvl2",3.73749879506465,2.58496250072116
"Rbm6",8.34153807346738,4.94076842117452
"Tmsb10",13.0989947516896,10.0063976219741
"Cd2bp2",7.35211267059905,6.5220180127237
"Ralgps2",4.25162916738782,2.73322411494545
"Chchd4",5.3651907188423,3.66619680991511
"Ewsr1",9.55832237591817,5.54391042114075
"Cetn3",12.0227764142227,10.53243910312
"Amz2",8.79363204566806,6.14808726943338
"Eif4a3",11.0252234475469,9.37996406898398
"Fam192a",7.85467906564122,4.95578133072693
"Ralbp1",8.67231301217789,8.27777277300764
"Polm",3.33963187370721,2.32192809488736
"Rlim",7.8120615890339,5.94421957645342
"Frg1",10.1418902926135,7.22557079082659
"Spata5",6.54156341039573,3.63204772025817
"Ift140",9.61706949787217,8.33911021272916
"Cct5",11.0936404442092,8.78868128772698
"U2af2",10.3768265417194,7.9701757557786
"Mbtd1",7.83737738854339,6.76302095499548
"Cdk9",7.81149354010374,6.5951465654561
"Wdr12",7.86297148862677,4.14173863443313
"Gm21559",10.6899281778543,9.1068421732528
"Nkd1",7.70313255423903,5.06067002873872
"Mapkap1",5.38362053147029,4.51137348893194
"Mta1",8.05757165139729,7.33267103887989
"Atf1",9.44197214313397,7.73929836196658
"Nek2",6.8897183633425,2.8073549220576
"Smpdl3b",5.09070535633125,2.87645220669321
"Rcor2",7.46842516256957,3.22727467999125
"Lsm7",8.78156136532205,6.03048534935156
"Cfb",3.08618867796331,2.73322411494545
"Gripap1",4.77810273560701,4.31625928645213
"Gm10029",13.639596666925,12.1146824675914
"Grpel1",9.74363597620062,8.32012175694701
"Zcchc7",9.12637231037758,8.25220870756134
"Psrc1",7.4869989905606,2.58496250072116
"Mast2",9.74032137595931,8.21535717441844
"Anapc11",10.2732212353305,8.02947765192679
"Ercc1",6.83779552598997,5.81007663212043
"Arl6",7.85295863152851,7.13231993921593
"Dynll1",12.8761961051759,12.4864669170918
"Glrx3",9.4990277149554,8.08028170196567
"Ppp1r2",10.5280278343096,8.87870573716791
"Fxyd6",7.64744287303798,3.36776260280401
"Pycard",6.00666213456882,2.90072422845518
"2310039H08Rik",8.10286826379126,6.47042539785766
"Snrpa1",11.0927411017501,8.8176089836961
"Peg3",8.4483399958908,7.4467540202349
"Emd",9.06073838784064,7.86984601894329
"Mfap2",10.1603859572366,4.40127459742016
"Mlh1",8.55246255813016,7.05239457276987
"Asb3",5.99296078358731,4.47922179671096
"Rhcg",3.87554055078613,3.21701723039298
"Eef1g",12.6775691257148,10.9545094656019
"Iqgap1",9.19936945824763,7.33225884745202
"Bex2",10.1740103495586,6.55121974188869
"Gpc1",10.5603922555034,9.06449846618569
"Gpn1",8.3722736158764,6.40960519741898
"Slc7a7",3.70652987358037,2.58496250072116
"Podxl",3.72016724918523,2.49728436544323
"Rai14",4.21761499100066,3.47687559322541
"Smim11",9.09872863344338,6.97331213296967
"Fbxl14",10.5708660763389,9.45348151804594
"Jun",12.2433206484608,11.2836079796665
"Sept3",9.57481836597187,5.38985757932356
"Ccnd1",5.9329230211298,3.35536306348593
"Prkrip1",8.05685116184491,6.05543455929129
