"","PSVZ","QSVZ","M","No_data","subventricular_zone"
"Serinc4",7.53741350828774,6.66105273002894,7.09923311915834,7.09923311915834,7.09923311915834
"Xbp1",5.41219091863816,6.660474820493,6.03633286956558,6.03633286956558,6.03633286956558
"Lss",9.17575576510198,9.54066646372728,9.35821111441463,9.35821111441463,9.35821111441463
"Ppt1",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116
"Tspan8",2.32192809488736,2.32192809488736,2.32192809488736,2.32192809488736,2.32192809488736
"Suz12",2.8059508382953,2.58496250072116,2.69545666950823,2.69545666950823,2.69545666950823
"Etf1",2.83061769877656,2.82659342134303,2.8286055600598,2.8286055600598,2.8286055600598
"Aak1",4.02079449729211,5.86686121332794,4.94382785531003,4.94382785531003,4.94382785531003
"C80171",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116
"Mcm3",11.4424976229074,6.1122883740387,8.77739299847307,8.77739299847307,8.77739299847307
"AK205147",10.8658710919642,5.29920173578896,8.0825364138766,8.0825364138766,8.0825364138766
"Slu7",4.79676684327633,3.61724968047202,4.20700826187417,4.20700826187417,4.20700826187417
"Chek1",2.65909330783331,2.65909330783331,2.65909330783331,2.65909330783331,2.65909330783331
"Ppp2r2d",7.72736120550148,8.03984639369891,7.88360379960019,7.88360379960019,7.88360379960019
"Aqp6",2.32192809488736,2.32192809488736,2.32192809488736,2.32192809488736,2.32192809488736
"Ate1",6.10370733645183,7.00146952263611,6.55258842954397,6.55258842954397,6.55258842954397
"Atp5a1",13.5018381123278,13.6674878177825,13.5846629650551,13.5846629650551,13.5846629650551
"Atp6v1e1",8.88855439530726,9.61577177135721,9.25216308333224,9.25216308333224,9.25216308333224
"Cbx7",4.29919079446942,6.10271397982305,5.20095238714624,5.20095238714624,5.20095238714624
"Fam73b",4.41970599332285,7.18336498690427,5.80153549011356,5.80153549011356,5.80153549011356
"Thoc1",6.75720493762773,6.85182286270945,6.80451390016859,6.80451390016859,6.80451390016859
"Osbpl9",5.54775103816049,5.52204775073562,5.53489939444805,5.53489939444805,5.53489939444805
"Maf1",8.59055360366965,8.24222970657265,8.41639165512115,8.41639165512115,8.41639165512115
"C78859",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116
"Psmb1",5.48092515761751,5.48152425866293,5.48122470814022,5.48122470814022,5.48122470814022
"Slc35c2",7.60837653270451,7.39795192040344,7.50316422655398,7.50316422655398,7.50316422655398
"Jmjd6",6.71036877634807,5.30572852544546,6.00804865089677,6.00804865089677,6.00804865089677
"Mtfr1l",5.96959257847369,4.72807547783943,5.34883402815656,5.34883402815656,5.34883402815656
"AA675344",2.8715699480384,2.9357849740192,2.9036774610288,2.9036774610288,2.9036774610288
"Tktl1",4.09397667565182,2.58496250072116,3.33946958818649,3.33946958818649,3.33946958818649
"Cd160",2.58496250072116,3.12210740474861,2.85353495273488,2.85353495273488,2.85353495273488
"Slc9a5",2.65909330783331,2.58496250072116,2.62202790427723,2.62202790427723,2.62202790427723
"D8Ertd738e",10.4758054985203,9.80679222635152,10.1412988624359,10.1412988624359,10.1412988624359
"E230029C05Rik",2.8073549220576,2.8073549220576,2.8073549220576,2.8073549220576,2.8073549220576
"Vmn2r103",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116
"Knstrn",8.33958626742885,3.15677331159335,5.7481797895111,5.7481797895111,5.7481797895111
"AU016916",6.57488104248133,4.92828157892264,5.75158131070198,5.75158131070198,5.75158131070198
"Fgf4",2.32192809488736,2.32192809488736,2.32192809488736,2.32192809488736,2.32192809488736
"Fzd3",9.32962124932264,8.17652875021546,8.75307499976905,8.75307499976905,8.75307499976905
"Nfkbia",6.91480933565555,5.30472409454575,6.10976671510065,6.10976671510065,6.10976671510065
"Morc3",5.9815742786787,4.93275783151151,5.4571660550951,5.4571660550951,5.4571660550951
"Hnrnpdl",9.68203871625339,7.22562133179552,8.45383002402445,8.45383002402445,8.45383002402445
"D13Ertd787e",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116
"2610020H08Rik",2.73322411494545,2.73322411494545,2.73322411494545,2.73322411494545,2.73322411494545
"D13Ertd205e",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116
"Bbs4",5.73770615423027,7.48378756498204,6.61074685960615,6.61074685960615,6.61074685960615
"Zfp334",6.33248654400307,4.3939956361148,5.36324109005893,5.36324109005893,5.36324109005893
"Coprs",10.8718196824095,8.26168118881824,9.56675043561387,9.56675043561387,9.56675043561387
"Exosc8",4.89136472077737,4.54287635592938,4.71712053835337,4.71712053835337,4.71712053835337
"Golph3",5.92706546735475,6.63537281304939,6.28121914020207,6.28121914020207,6.28121914020207
"Phf3",7.64308274946512,6.22215171509171,6.93261723227841,6.93261723227841,6.93261723227841
"AA517858",2.8073549220576,2.8073549220576,2.8073549220576,2.8073549220576,2.8073549220576
"Tcta",4.19415188170353,6.86651814708394,5.53033501439373,5.53033501439373,5.53033501439373
"AA522020",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116
"Ccpg1",8.79853243699907,9.60669608379941,9.20261426039924,9.20261426039924,9.20261426039924
"Pigb",7.67764114241786,8.47115419475981,8.07439766858884,8.07439766858884,8.07439766858884
"Rtcb",9.35965672605922,9.64219033868141,9.50092353237032,9.50092353237032,9.50092353237032
"Pttg1ip",8.63311932861118,10.9688391892803,9.80097925894572,9.80097925894572,9.80097925894572
"Gm11487",2.32192809488736,2.32192809488736,2.32192809488736,2.32192809488736,2.32192809488736
"Slc19a1",6.14410088309409,7.15050803871559,6.64730446090484,6.64730446090484,6.64730446090484
"Krr1",8.59766225438032,6.81758485899309,7.7076235566867,7.7076235566867,7.7076235566867
"Mepce",5.18889610975075,6.79285321951046,5.99087466463061,5.99087466463061,5.99087466463061
"AA517023",3.0826425044812,3.0826425044812,3.0826425044812,3.0826425044812,3.0826425044812
"Pa2g4",13.0211262744662,10.440528145585,11.7308272100256,11.7308272100256,11.7308272100256
"Rc3h2",2.32192809488736,2.32192809488736,2.32192809488736,2.32192809488736,2.32192809488736
"Tiam2",4.36114592481897,5.29883163513425,4.82998877997661,4.82998877997661,4.82998877997661
"AA407331",3.28008446752607,3.29021433013312,3.2851493988296,3.2851493988296,3.2851493988296
"Slc6a6",3.69742054161464,4.12086104150943,3.90914079156204,3.90914079156204,3.90914079156204
"Spsb1",3.34309574232275,6.83382749724292,5.08846161978283,5.08846161978283,5.08846161978283
"AA408954",2.74293956349863,2.58496250072116,2.66395103210989,2.66395103210989,2.66395103210989
"Abcf1",8.04692925681484,6.91747302107254,7.48220113894369,7.48220113894369,7.48220113894369
"Myo1e",2.32192809488736,4.716592662232,3.51926037855968,3.51926037855968,3.51926037855968
"AA409749",2.97887931300085,2.8073549220576,2.89311711752923,2.89311711752923,2.89311711752923
"AA511261",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116
"D7Ertd183e",2.72330833381411,2.72330833381411,2.72330833381411,2.72330833381411,2.72330833381411
"Dnajc17",5.65577774097505,7.15387122261665,6.40482448179585,6.40482448179585,6.40482448179585
"Dntt",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116
"AA517841",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116
"D11Ertd326e",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116
"Tax1bp1",6.88379817503112,8.7494661350766,7.81663215505386,7.81663215505386,7.81663215505386
"Igll1",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116
"Gm9112",2.40960623016529,2.32192809488736,2.36576716252633,2.36576716252633,2.36576716252633
"Dmrt3",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116
"Lor",2.58496250072116,2.79743914092626,2.69120082082371,2.69120082082371,2.69120082082371
"C76628",5.98719218523499,4.42983820739448,5.20851519631473,5.20851519631473,5.20851519631473
"Syt6",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116
"Tmem191c",3.3345840449537,3.86636569490335,3.60047486992853,3.60047486992853,3.60047486992853
"Krt17",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116
"Tbc1d14",9.13726112087143,9.3202695450901,9.22876533298077,9.22876533298077,9.22876533298077
"Gadd45b",3.04651711746627,2.65909330783331,2.85280521264979,2.85280521264979,2.85280521264979
"Dus4l",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116
"Slc8a1",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116
"LOC102640089",2.73322411494545,2.8073549220576,2.77028951850153,2.77028951850153,2.77028951850153
"1810012K16Rik",2.79743914092625,2.8073549220576,2.80239703149193,2.80239703149193,2.80239703149193
"Dnajc21",3.25878054625268,3.15677331159335,3.20777692892301,3.20777692892301,3.20777692892301
"Hoxa4",2.73322411494545,2.73322411494545,2.73322411494545,2.73322411494545,2.73322411494545
"AA414993",4.49125638593938,2.97493750120193,3.73309694357065,3.73309694357065,3.73309694357065
"Bphl",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116
"March2",2.73322411494545,2.73322411494545,2.73322411494545,2.73322411494545,2.73322411494545
"Smarcd1",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116
"Tagln2",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116
"Glb1l",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116
"Tubg2",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116
"D2Ertd63e",4.24958397512427,3.32575997449997,3.78767197481212,3.78767197481212,3.78767197481212
"Prph",2.8715699480384,2.73322411494545,2.80239703149193,2.80239703149193,2.80239703149193
"1700073E17Rik",2.65909330783331,2.58496250072116,2.62202790427723,2.62202790427723,2.62202790427723
"Pkp2",3.78217124438854,3.93828315286817,3.86022719862836,3.86022719862836,3.86022719862836
"Phf7",3.97326480961305,3.51883535155731,3.74605008058518,3.74605008058518,3.74605008058518
"Psen1",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116
"Cog8",3.69835576720235,3.21141881621198,3.45488729170717,3.45488729170717,3.45488729170717
"Gm10627",2.65909330783331,3.34263533218996,3.00086432001163,3.00086432001163,3.00086432001163
"2610201A13Rik",2.40960623016529,2.49728436544323,2.45344529780426,2.45344529780426,2.45344529780426
"Rpusd2",3.28330876860308,3.199867650575,3.24158820958904,3.24158820958904,3.24158820958904
"Mmrn2",2.73322411494545,2.8073549220576,2.77028951850153,2.77028951850153,2.77028951850153
"Prss58",2.65909330783331,2.65909330783331,2.65909330783331,2.65909330783331,2.65909330783331
"Col9a3",2.65909330783331,2.8073549220576,2.73322411494545,2.73322411494545,2.73322411494545
"Prss29",2.65909330783331,2.58496250072116,2.62202790427723,2.62202790427723,2.62202790427723
"Phf14",2.65909330783331,2.65909330783331,2.65909330783331,2.65909330783331,2.65909330783331
"Gpank1",2.65909330783331,2.65909330783331,2.65909330783331,2.65909330783331,2.65909330783331
"Lpcat1",2.32192809488736,2.32192809488736,2.32192809488736,2.32192809488736,2.32192809488736
"Clcn5",2.65526142822069,4.86867640696148,3.76196891759108,3.76196891759108,3.76196891759108
"Gabra2",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116
"AA414903",2.58496250072116,2.65909330783331,2.62202790427723,2.62202790427723,2.62202790427723
"Pitpnb",5.88840974606192,6.56689252844176,6.22765113725184,6.22765113725184,6.22765113725184
"Rsad1",6.6283921478365,4.7988998465533,5.7136459971949,5.7136459971949,5.7136459971949
"Cramp1l",5.43901553549031,6.65940165099767,6.04920859324399,6.04920859324399,6.04920859324399
"Rep15",3.0826425044812,3.18592759201013,3.13428504824566,3.13428504824566,3.13428504824566
"Timmdc1",6.62400076690834,6.18147371571128,6.40273724130981,6.40273724130981,6.40273724130981
"Clec4e",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116
"Lce1d",2.73322411494545,2.8073549220576,2.77028951850153,2.77028951850153,2.77028951850153
"Txndc8",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116
"Slc12a8",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116
"Dmc1",3,3.15677331159335,3.07838665579667,3.07838665579667,3.07838665579667
"Adamtsl5",2.49728436544323,2.58496250072116,2.54112343308219,2.54112343308219,2.54112343308219
"Gbx2",2.65909330783331,2.73322411494545,2.69615871138938,2.69615871138938,2.69615871138938
"Alox15",2.49728436544323,2.49728436544323,2.49728436544323,2.49728436544323,2.49728436544323
"Memo1",7.30122822445426,7.36971954678131,7.33547388561778,7.33547388561778,7.33547388561778
"Cspp1",3.10227373416572,3.11525827894724,3.10876600655648,3.10876600655648,3.10876600655648
"Tmco5",2.40960623016529,2.40960623016529,2.40960623016529,2.40960623016529,2.40960623016529
"Gdap10",3.65191020666606,3.24150461770665,3.44670741218636,3.44670741218636,3.44670741218636
"Gzmd",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116
"Cldn14",2.8073549220576,2.8073549220576,2.8073549220576,2.8073549220576,2.8073549220576
"Asb12",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116
"Bpifa1",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116
"Lhx5",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116
"Ptgfr",2.40960623016529,2.49728436544323,2.45344529780426,2.45344529780426,2.45344529780426
"Lce1a2",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116
"Tnfrsf4",2.32192809488736,2.32192809488736,2.32192809488736,2.32192809488736,2.32192809488736
"Prss22",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116
"Lta",2.58496250072116,2.75246261423089,2.66871255747602,2.66871255747602,2.66871255747602
"Cnnm1",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116
"Grk4",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116
"Ninj2",2.58496250072116,3.35491425491675,2.96993837781896,2.96993837781896,2.96993837781896
"Xlr3a",2.65909330783331,2.90072422845518,2.77990876814424,2.77990876814424,2.77990876814424
"Krtap13",2.32192809488736,2.40960623016529,2.36576716252633,2.36576716252633,2.36576716252633
"Sva",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116
"Dkk1",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116
"Slc11a1",2.58496250072116,2.72330833381411,2.65413541726763,2.65413541726763,2.65413541726763
"Bik",2.73322411494545,2.73322411494545,2.73322411494545,2.73322411494545,2.73322411494545
"Gpr87",2.58496250072116,2.72330833381411,2.65413541726763,2.65413541726763,2.65413541726763
"Hnrnpa2b1",13.0396629014583,11.8363277106871,12.4379953060727,12.4379953060727,12.4379953060727
"Spesp1",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116
"Denr",3.53823661470507,3,3.26911830735253,3.26911830735253,3.26911830735253
"Csn2",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116
"Sntb2",2.58496250072116,2.86911010458321,2.72703630265218,2.72703630265218,2.72703630265218
"Foxj2",8.56157514782205,8.04021958043252,8.30089736412728,8.30089736412728,8.30089736412728
"Kif3a",8.26485849315206,7.34717761137968,7.80601805226587,7.80601805226587,7.80601805226587
"Gm10257",12.0391254508653,9.54915359195002,10.7941395214076,10.7941395214076,10.7941395214076
"St8sia2",3.706097411009,2.32192809488736,3.01401275294818,3.01401275294818,3.01401275294818
"Sftpd",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116
"Slco1a1",2.32192809488736,2.32192809488736,2.32192809488736,2.32192809488736,2.32192809488736
"Ccl2",2.8073549220576,2.8073549220576,2.8073549220576,2.8073549220576,2.8073549220576
"Rpl31",8.34142840388471,4.69019872423438,6.51581356405954,6.51581356405954,6.51581356405954
"Apobr",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116
"Col4a3bp",6.69840406929796,6.10105899742239,6.39973153336018,6.39973153336018,6.39973153336018
"Gna14",2.79743914092626,2.65909330783331,2.72826622437978,2.72826622437978,2.72826622437978
"Mpv17",6.4713483077051,7.96049712264924,7.21592271517717,7.21592271517717,7.21592271517717
"Prss12",2.83061769877656,2.58496250072116,2.70779009974886,2.70779009974886,2.70779009974886
"Pax3",2.40960623016529,2.40960623016529,2.40960623016529,2.40960623016529,2.40960623016529
"Zfp354a",2.73322411494545,3.29012157319447,3.01167284406996,3.01167284406996,3.01167284406996
"Pard3",4.20638760890487,2.86165416690705,3.53402088790596,3.53402088790596,3.53402088790596
"Ubl4b",2.40960623016529,2.49728436544323,2.45344529780426,2.45344529780426,2.45344529780426
"Nos2",2.40960623016529,2.40960623016529,2.40960623016529,2.40960623016529,2.40960623016529
"Gp49a",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116
"Kif9",2.58496250072116,3.79360726131365,3.1892848810174,3.1892848810174,3.1892848810174
"Spen",8.43153294475498,6.85847604179447,7.64500449327473,7.64500449327473,7.64500449327473
"Rgs18",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116
"Gfi1b",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116
"Sval1",2.73322411494545,2.73322411494545,2.73322411494545,2.73322411494545,2.73322411494545
"Ramp3",2.32192809488736,2.32192809488736,2.32192809488736,2.32192809488736,2.32192809488736
"Atp2b2",8.5789330697574,10.0887066699797,9.33381986986857,9.33381986986857,9.33381986986857
"Cd86",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116
"Slco1a4",4.08569771483035,5.4113069228286,4.74850231882948,4.74850231882948,4.74850231882948
"Peg12",4.5183328227979,2.8715699480384,3.69495138541815,3.69495138541815,3.69495138541815
"Ltb4r1",2.58496250072116,2.72330833381411,2.65413541726763,2.65413541726763,2.65413541726763
"Abcc9",4.09097377562233,4.83498103192338,4.46297740377285,4.46297740377285,4.46297740377285
"Krt35",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116
"Nr5a2",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116
"Tnfsf10",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116
"Slc7a11",5.53734765488404,11.1437311737746,8.34053941432933,8.34053941432933,8.34053941432933
"Hoxa11",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116
"Krtap19-9b",2.40960623016529,2.40960623016529,2.40960623016529,2.40960623016529,2.40960623016529
"Sema3a",2.65909330783331,2.58496250072116,2.62202790427723,2.62202790427723,2.62202790427723
"Syt2",2.58496250072116,3.14348418388851,2.86422334230484,2.86422334230484,2.86422334230484
"Otof",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116
"Hao1",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116
"Klrb1b",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116
"Pcdhb21",2.58496250072116,2.91156987340862,2.74826618706489,2.74826618706489,2.74826618706489
"Tcl1b4",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116
"Hypm",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116
"Prdm1",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116
"Myo7b",3.46772986565646,3.47062134243317,3.46917560404482,3.46917560404482,3.46917560404482
"Dhx32",6.53094596671544,6.67371072015905,6.60232834343725,6.60232834343725,6.60232834343725
"Ager",2.9357849740192,3,2.9678924870096,2.9678924870096,2.9678924870096
"Pcdhb3",3.60298805830642,2.58496250072116,3.09397527951379,3.09397527951379,3.09397527951379
"Ccdc159",2.58496250072116,2.65909330783331,2.62202790427723,2.62202790427723,2.62202790427723
"Rptn",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116
"Tas1r1",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116
"Taf7l",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116
"Cldn16",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116
"1700011A15Rik",2.65909330783331,2.58496250072116,2.62202790427723,2.62202790427723,2.62202790427723
"Tex21",3.28008446752608,3.39604172675185,3.33806309713896,3.33806309713896,3.33806309713896
"Ido1",2.58496250072116,5.16191166238891,3.87343708155504,3.87343708155504,3.87343708155504
"Orm2",2.8073549220576,2.8073549220576,2.8073549220576,2.8073549220576,2.8073549220576
"Tsx",2.65909330783331,2.65909330783331,2.65909330783331,2.65909330783331,2.65909330783331
"Ppy",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116
"Cenpc1",7.14191146179494,4.78086390670937,5.96138768425215,5.96138768425215,5.96138768425215
"Cacna1s",2.8073549220576,2.8073549220576,2.8073549220576,2.8073549220576,2.8073549220576
"Pcdhb19",2.49728436544323,7.4539937478371,4.97563905664016,4.97563905664016,4.97563905664016
"Slc22a3",2.65909330783331,2.65909330783331,2.65909330783331,2.65909330783331,2.65909330783331
"Slc16a8",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116
"Odf3",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116
"Sult1e1",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116
"Rhox2a",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116
"Heatr5b",3.39376344013776,3.93120110309314,3.66248227161545,3.66248227161545,3.66248227161545
"Mmp10",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116
"Asic5",2.73322411494545,2.8073549220576,2.77028951850153,2.77028951850153,2.77028951850153
"Krtap5-2",2.32192809488736,2.32192809488736,2.32192809488736,2.32192809488736,2.32192809488736
"Crygs",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116
"Rai1",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116
"Gcm2",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116
"Dvl3",9.51966727300076,7.36100574257595,8.44033650778835,8.44033650778835,8.44033650778835
"Tac4",3.89956822225678,2.58496250072116,3.24226536148897,3.24226536148897,3.24226536148897
"Ripply3",2.65909330783331,2.58496250072116,2.62202790427723,2.62202790427723,2.62202790427723
"Pex11b",6.79063533093289,4.71028774325303,5.75046153709296,5.75046153709296,5.75046153709296
"Mst1r",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116
"Il1rapl2",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116
"Clnk",2.32192809488736,2.32192809488736,2.32192809488736,2.32192809488736,2.32192809488736
"Gm10693",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116
"Gm2083",2.49728436544323,2.58496250072116,2.54112343308219,2.54112343308219,2.54112343308219
"Mucl1",2.8073549220576,2.8073549220576,2.8073549220576,2.8073549220576,2.8073549220576
"Psors1c2",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116
"Asb17",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116
"4933411G06Rik",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116
"Sult1c1",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116
"Hcrt",2.32192809488736,2.32192809488736,2.32192809488736,2.32192809488736,2.32192809488736
"Mtpn",11.0690624098146,10.7906180755186,10.9298402426666,10.9298402426666,10.9298402426666
"Nap1l1",13.2394853605319,10.6882068012403,11.9638460808861,11.9638460808861,11.9638460808861
"Cnnm3",6.52192658435501,7.15820876007167,6.84006767221334,6.84006767221334,6.84006767221334
"Vtn",7.22345641937726,7.87596166590101,7.54970904263913,7.54970904263913,7.54970904263913
"Nol7",5.06080745816564,3.07627289683196,4.0685401774988,4.0685401774988,4.0685401774988
"Mrps14",7.99090344698885,6.60573383309598,7.29831864004241,7.29831864004241,7.29831864004241
"Klk1b16",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116
"Eif2s1",6.99129986497856,5.92910389517499,6.46020188007677,6.46020188007677,6.46020188007677
"Smr3a",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116
"Pcyt2",6.00020801579338,8.00995238084454,7.00508019831896,7.00508019831896,7.00508019831896
"Ubc",12.9208801653896,13.663835647051,13.2923579062203,13.2923579062203,13.2923579062203
"Vps26a",8.24030888701527,9.1330699472852,8.68668941715024,8.68668941715024,8.68668941715024
"F12",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116
"Cebpz",10.3725818648297,8.11112129720707,9.24185158101838,9.24185158101838,9.24185158101838
"Dab2",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116
"Gch1",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116
"Sat1",8.07154488861817,10.6542590489672,9.3629019687927,9.3629019687927,9.3629019687927
"Slc6a14",2.8073549220576,2.8073549220576,2.8073549220576,2.8073549220576,2.8073549220576
"Stxbp1",5.82485257039653,6.66480055497798,6.24482656268725,6.24482656268725,6.24482656268725
"Srek1ip1",4.97479403626019,5.02252506285888,4.99865954955953,4.99865954955953,4.99865954955953
"Sema3f",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116
"Srfbp1",7.7725462726972,7.21527814744409,7.49391221007064,7.49391221007064,7.49391221007064
"Prph2",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116
"Dkk2",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116
"Efcab2",5.474570770903,5.06417252527885,5.26937164809092,5.26937164809092,5.26937164809092
"Tmem47",9.04969237837842,12.0289686806587,10.5393305295185,10.5393305295185,10.5393305295185
"Pglyrp2",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116
"a",3,3,3,3,3
"Chmp4c",2.65909330783331,2.73322411494545,2.69615871138938,2.69615871138938,2.69615871138938
"Igsf9",5.13419488266739,2.58496250072116,3.85957869169427,3.85957869169427,3.85957869169427
"Eral1",4.87949120836649,6.07863262790483,5.47906191813566,5.47906191813566,5.47906191813566
"Papln",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116
"Ccdc50",9.29336507401458,7.67141984491772,8.48239245946615,8.48239245946615,8.48239245946615
"Masp2",2.40960623016529,2.40960623016529,2.40960623016529,2.40960623016529,2.40960623016529
"Otc",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116
"Dcbld2",6.83600760189487,5.80533296861748,6.32067028525617,6.32067028525617,6.32067028525617
"Tcp10a",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116
"Gpatch2",4.60722939459629,5.29541955639371,4.951324475495,4.951324475495,4.951324475495
"Dpf1",3.12210740474861,2.58496250072116,2.85353495273488,2.85353495273488,2.85353495273488
"Hsd3b5",2.40960623016529,2.40960623016529,2.40960623016529,2.40960623016529,2.40960623016529
"Magi2",6.12458599880426,6.85913420026442,6.49186009953434,6.49186009953434,6.49186009953434
