"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes","Overlap_Number"
"1","osteoblast_day5","34/175",6.48224053503488e-05,0.00622295091363348,0,0,2.0019135938765,19.3061729355887,"LRRC56;CSF1;ATL3;TMEM200A;SLC20A1;SERPINE1;TNC;LOXL3;TMTC3;TWIST1;AEBP1;THBS1;HAPLN1;CYR61;LOXL2;EFNB2;CHRNG;ITGAV;SOCS6;PDLIM5;CTHRC1;IL11;PRRX1;TPBG;PRRX2;ARHGAP29;OSMR;F3;EHD2;COL5A1;COL5A2;HHIPL1;IL6ST;VCL",34
"2","MEF","39/300",0.0365926456428246,1,0,0,1.33951571354972,4.43099474160974,"LRRC15;ROCK2;SERPINE1;TMTC3;TNC;LTBP2;PCDH18;PRSS23;THBS1;EDA2R;CYR61;LOXL2;MRC2;EFNB2;CNN2;SPRED3;LBH;CAPN2;PMAIP1;ITGAV;IGF2BP3;PDLIM5;PHC2;ACTN1;MCAM;WNT5A;TPM1;FN1;CRIM1;HMGA2;IL17RD;EHD2;COL5A1;AXL;COL5A2;AMOTL2;FBXL7;VCL;DDR2",39
"3","osteoblast_day21","30/264",0.205676166763475,1,0,0,1.17090534401199,1.85173101153691,"SPARC;FAM114A1;PROS1;LAMA4;MRGPRF;NDUFA4L2;TWIST1;GLT8D2;LTBP2;FSTL1;THBS1;HAPLN1;MRC2;SERTAD4;FLRT2;BOC;IFITM5;CTHRC1;FZD1;PRRX1;TPBG;PRRX2;COL1A1;NOV;ITGA10;COL5A2;COL8A2;KDELR3;ANGPTL4;IL6ST",30
"4","C2C12","19/167",0.2663450488929,1,0,0,1.17230762586111,1.55091918517432,"WDR36;TNFRSF12A;HMGA2;SYNJ2;MASTL;TM4SF1;ELK3;PTGS1;DCBLD2;EPS8;FOSL1;CHRND;ARSJ;RNF217;LMNA;BVES;NES;CD44;E2F7",19
"5","uterus","14/141",0.505733258681155,1,0,0,1.023088924697,0.697486685320617,"SEMA5A;RBPMS;TGFB1I1;WNT5A;PLAT;AEBP1;HOXD10;THBS3;COL6A2;COL6A1;HHIPL1;RGL3;NBL1;FBXL7",14
"6","umbilical_cord","20/208",0.552124442635965,1,0,0,0.990766060317838,0.588497026269977,"ITIH5;OLFML2B;LAMA4;FN1;NDUFA4L2;TNC;PLOD2;PPL;THBS3;COL1A1;TCEAL7;COL5A1;COL6A2;PXDN;COL5A2;COL6A1;ESYT2;ADAMTS9;FREM2;FBXL7",20
"7","3T3-L1","17/181",0.593823122934735,1,0,0,0.967775908641954,0.504379425402759,"NFAT5;CSF1;PLAG1;LAMA4;TPBG;MRGPRF;PCDHB15;IL1RAP;PTN;GRPR;GNG12;MCC;PKD2;OSMR;TBC1D24;MICALL2;IGF2BP3",17
"8","C3H_10T1_2","14/155",0.651619636129073,1,0,0,0.930680892788885,0.398605291214209,"ATL3;PRRX1;PCDHB15;GLT8D2;SLC1A3;PTN;OSMR;COL1A1;PER3;NOV;HOXA2;SNAI2;FBXL7;DDR2",14
"9","osteoblast_day14","27/301",0.696164226363154,1,0,0,0.924276112083883,0.334744792121747,"SPARC;FAM114A1;TMEM200A;PROS1;LAMA4;MRGPRF;LTBP2;FSTL1;THBS1;HAPLN1;MRC2;BOC;DACT1;CTHRC1;FZD1;PRRX1;IGFBP3;TPBG;PRRX2;ARHGAP29;IL17RD;NOV;ITGA10;COL8A2;KDELR3;ANGPTL4;IL6ST",27
"10","osteoclasts","8/110",0.848711534961076,1,0,0,0.749379420167674,0.122925143193058,"DOCK5;DPP7;TAL2;GPNMB;PXN;UAP1L1;FBXL7;OSCAR",8
"11","mammary_gland__lact","7/104",0.888637730560391,1,0,0,0.693536242222486,0.0818827924653408,"PLEKHH2;AXL;CITED4;SH3BP5;MALAT1;ANGPTL4;CP",7
"12","stomach","19/249",0.892030425491565,1,0,0,0.7862464799952,0.0898326212041917,"CLIC6;ABCC3;SLC26A2;TMEM63A;TREX2;KRT8;CYBRD1;LYPD5;CNFN;KLF4;KRTCAP3;RAB25;CDC42EP5;CLMN;NIPAL2;ID1;RNF39;DSG2;SERINC2",19
"13","epidermis","28/373",0.942038445880211,1,0,0,0.773488141459931,0.0461843521046196,"SDC4;AHNAK;TMTC3;GDPD2;PTPN21;GDPD3;ITPR3;LYPD5;SBSN;PPL;EFNB2;NDOR1;BTBD3;LMNA;RNF39;EPS8L1;JAG2;PAQR7;JAG1;DST;IGFBP3;ARRDC3;IL31RA;MCC;TANC1;CD109;ESYT3;ITGA6",28
"14","microglia","5/90",0.944769449951052,1,0,0,0.572442612628084,0.0325229546964726,"ABCA1;SPEG;IGF2BP3;SLC7A11;ARHGAP12",5
"15","bladder","13/195",0.947282515081313,1,0,0,0.686931135153701,0.0372027504084507,"ITIH5;SVIL;SYNM;TAGLN;RBPMS;ACTN1;TGFB1I1;TPM2;WNT5A;TPM1;FAM129A;CRISPLD2;IL13RA2",13
"16","mammary_gland_non-lactating","13/201",0.959888262420205,1,0,0,0.666425728134187,0.0272823994344606,"NOTCH3;ACTN2;TPM2;TPM1;FITM1;FBXO32;ACTA1;TNNT1;COL5A3;SPEG;AMOTL1;SYNC;PDLIM5",13
"17","macrophage_peri_LPS_thio_0hrs","25/353",0.966333950108053,1,0,0,0.729742707316254,0.0249906231461913,"STEAP3;AHNAK;LRP1;ZFYVE26;DPP7;GPNMB;CTSL;PLXNA1;FADD;SOCS6;TRIM23;CTSB;CTSA;GALNT6;ANXA1;NHLRC3;FBXO32;MCC;NPC1;CD109;MMP19;FAM20C;TPP1;RGL1;VAMP4",25
"18","adrenal_gland","16/245",0.969630615913165,1,0,0,0.672912132395462,0.0207526696132208,"NFAT5;ABHD4;TMEM200A;NPR1;ZBTB38;PLOD2;FOSL2;DLG1;LBX2;ATXN7;DLC1;EFHD1;MALAT1;SLC27A3;ADAMTS9;CHGB",16
"19","mast_cells_IgE+antigen_6hr","8/146",0.976996245403429,1,0,0,0.564600933003042,0.0131396582368756,"ATXN1;TPSG1;PRRX1;HOMER2;AHRR;ATP13A3;CCDC82;IKZF5",8
"20","iris","7/133",0.978200825132196,1,0,0,0.542314054068711,0.0119527575890251,"HS3ST3A1;CRISPLD2;MTMR11;KLHDC8B;AXIN2;MGLL;DKK3",7
"21","nih_3T3","15/252",0.988017105974179,1,0,0,0.613331370672947,0.00739387382860021,"NFAT5;ATL3;CAV2;TPBG;HMGA2;PCDH18;TM4SF1;ELK3;FOSL1;AXL;SNHG10;LMNA;LHX6;IGF2BP3;E2F7",15
"22","ovary","7/153",0.993874924329361,1,0,0,0.471423328046657,0.00289638292250774,"SEMA5A;BCL2L10;TMEM86A;LBX2;PLAT;INHBB;AEBP1",7
"23","granulo_mono_progenitor","5/124",0.994571302663368,1,0,0,0.415482541423609,0.00226167350607693,"MBLAC1;FANCD2;CENPK;XPC;RAD18",5
"24","dendritic_cells_lymphoid_CD8a+","6/142",0.995393351320294,1,0,0,0.435378888477698,0.00201027145218874,"DOCK5;FMNL2;CD207;NCOA7;SLC12A6;TLR3",6
"25","mIMCD-3","17/300",0.995935531407658,1,0,0,0.583891464880646,0.00237804454445123,"SEMA5A;NFAT5;PLEKHH2;JAG1;TNFRSF12A;ITGA3;CCDC14;COMMD2;ARHGAP29;SLC4A11;IQGAP3;ZWINT;CYR61;CLMN;F2RL1;DSG2;PLCD3",17
"26","mast_cells_IgE+antigen_1hr","14/265",0.997015066942809,1,0,0,0.544360522197272,0.00162730963295586,"CDKN1A;EGR3;LRRC57;TPSG1;CSF1;PDGFA;SYNJ2;SLC7A1;NDRG1;ATXN1;TSSK3;CCDC82;DGKI;PLEC",14
"27","common_myeloid_progenitor","2/80",0.997308001505125,1,0,0,0.257599175682638,0.000694391663787438,"CENPK;PIK3CD",2
"28","spleen","3/100",0.997500404110398,1,0,0,0.309119010819165,0.000773639905717068,"ACAP1;PIK3CD;GDPD2",3
"29","lung","20/354",0.997989943068382,1,0,0,0.582145029791272,0.00117132225932632,"WWTR1;NOTCH3;EGFL7;SPEF1;EPAS1;CAV2;SEMA6D;ADRB2;MCC;HIGD1B;SOD3;RASIP1;THBS3;EFNB2;EHD2;GPRC5A;DLC1;PECAM1;ESAM;HMCN1",20
