"","Gene","Category"
"190","ITGA10","PGBObyQGBO"
"191","NCOA7","PGBObyQGBO"
"192","AC005013.1","PGBObyQGBO"
"193","AL122001.1","PGBObyQGBO"
"194","TRBV26OR9-2","PGBObyQGBO"
"195","C3orf80","PGBObyQGBO"
"196","IQCN","PGBObyQGBO"
"197","AL023806.1","PGBObyQGBO"
"198","AC009486.1","PGBObyQGBO"
"199","PBX2P1","PGBObyQGBO"
"200","AL449106.1","PGBObyQGBO"
"201","AL157700.1","PGBObyQGBO"
"202","AC069234.4","PGBObyQGBO"
"203","RNA5SP530","PGBObyQGBO"
"204","MIR27A","PGBObyQGBO"
"205","MIR23A","PGBObyQGBO"
"206","SYNGR3","PGBObyQGBO"
"207","TCIM","PGBObyQGBO"
"208","MYL12BP1","PGBObyQGBO"
"209","MTND4LP1","PGBObyQGBO"
"210","AP000866.2","PGBObyQGBO"
"211","EIF3KP1","PGBObyQGBO"
"212","AP003071.4","PGBObyQGBO"
"213","AP002364.1","PGBObyQGBO"
"214","MIR222HG","PGBObyQGBO"
"215","AL022334.1","PGBObyQGBO"
"216","AMIGO2","PGBObyQGBO"
"217","CAVIN3","PGBObyQGBO"
"218","UBE2FP3","PGBObyQGBO"
"219","AC092919.2","PGBObyQGBO"
"220","AP001330.5","PGBObyQGBO"
"221","RN7SL231P","PGBObyQGBO"
"222","OSCAR","PGBObyQGBO"
"223","RASD1","PGBObyQGBO"
"224","SYNE3","PGBObyQGBO"
"225","NT5E","PGBObyQGBO"
"226","AC145207.9","PGBObyQGBO"
"227","AC245884.10","PGBObyQGBO"
"228","AC092653.1","PGBObyQGBO"
"229","AL591926.1","PGBObyQGBO"
"230","TMEM200A","PGBObyQGBO"
"231","AC008806.1","PGBObyQGBO"
"232","LINC02577","PGBObyQGBO"
"233","F2RL1","PGBObyQGBO"
"234","CHGB","PGBObyQGBO"
"235","KRT18P14","PGBObyQGBO"
"236","DDTL","PGBObyQGBO"
"237","AC026471.6","PGBObyQGBO"
"238","AC090337.1","PGBObyQGBO"
"239","PTGS1","PGBObyQGBO"
"240","OR13J1","PGBObyQGBO"
"241","AC010186.3","PGBObyQGBO"
"242","CAV1","PGBObyQGBO"
"243","HIST1H4PS1","PGBObyQGBO"
"244","IER3","PGBObyQGBO"
"245","AL021392.1","PGBObyQGBO"
"246","RNVU1-19","PGBObyQGBO"
"247","GAPDHP70","PGBObyQGBO"
"248","MIR100HG","PGBObyQGBO"
"249","AC023141.2","PGBObyQGBO"
"250","NDUFB11P1","PGBObyQGBO"
"251","PLEKHH2","PGBObyQGBO"
"252","AC026367.3","PGBObyQGBO"
"253","KLF5","PGBObyQGBO"
"254","MLLT10P2","PGBObyQGBO"
"255","AC012213.1","PGBObyQGBO"
"256","AP005233.2","PGBObyQGBO"
"257","SPARCL1","PGBObyQGBO"
"258","RAB24","PGBObyQGBO"
"259","EMP1","PGBObyQGBO"
"260","AC244102.1","PGBObyQGBO"
"261","RPL31P63","PGBObyQGBO"
"262","AL391422.1","PGBObyQGBO"
"263","SUGT1P1","PGBObyQGBO"
"264","EIF3LP3","PGBObyQGBO"
"265","SNED1","PGBObyQGBO"
"266","TAL2","PGBObyQGBO"
"267","PHKA1P1","PGBObyQGBO"
"268","MTCO1P40","PGBObyQGBO"
"269","AC117402.1","PGBObyQGBO"
"270","PRDM8","PGBObyQGBO"
"271","AL138688.2","PGBObyQGBO"
"272","ULBP1","PGBObyQGBO"
"273","AC022400.4","PGBObyQGBO"
"274","AC093382.1","PGBObyQGBO"
"275","Z99129.4","PGBObyQGBO"
"276","AC245014.3","PGBObyQGBO"
"277","AC093278.1","PGBObyQGBO"
"278","AC004854.2","PGBObyQGBO"
"279","VIPR1","PGBObyQGBO"
"280","AC016396.1","PGBObyQGBO"
"281","AC006058.1","PGBObyQGBO"
"282","SPATA25","PGBObyQGBO"
"283","AP005431.1","PGBObyQGBO"
"284","RPSAP46","PGBObyQGBO"
"285","LTBP2","PGBObyQGBO"
"286","AC107214.1","PGBObyQGBO"
"287","AC008494.1","PGBObyQGBO"
"288","AL137918.1","PGBObyQGBO"
"289","UTRN","PGBObyQGBO"
"290","AC078993.1","PGBObyQGBO"
"291","SCG2","PGBObyQGBO"
"292","PXK","PGBObyQGBO"
"293","MYOF","PGBObyQGBO"
"294","DLK1","PGBObyQGBO"
"295","AC092171.4","PGBObyQGBO"
"296","ARHGAP29","PGBObyQGBO"
"297","AL391811.1","PGBObyQGBO"
"298","ITGA3","PGBObyQGBO"
"299","AC003084.1","PGBObyQGBO"
"300","TSSK3","PGBObyQGBO"
"301","NPAS2","PGBObyQGBO"
"302","PRSS23","PGBObyQGBO"
"303","FOSL2","PGBObyQGBO"
"304","RN7SL471P","PGBObyQGBO"
"305","AL590004.4","PGBObyQGBO"
"306","AC104971.1","PGBObyQGBO"
"307","ZNF502","PGBObyQGBO"
"308","LINC00601","PGBObyQGBO"
"309","AC008443.4","PGBObyQGBO"
"310","AL121895.2","PGBObyQGBO"
"311","CLEC2D","PGBObyQGBO"
"312","RNF39","PGBObyQGBO"
"313","AC092580.2","PGBObyQGBO"
"314","SERPINE2","PGBObyQGBO"
"315","MYO15B","PGBObyQGBO"
"316","TFAP2C","PGBObyQGBO"
"317","CYP2D7","PGBObyQGBO"
"318","NRP2","PGBObyQGBO"
"319","CYP27C1","PGBObyQGBO"
"320","NEURL2","PGBObyQGBO"
"321","Z93241.1","PGBObyQGBO"
"322","RN7SL50P","PGBObyQGBO"
"323","MAGEA1","PGBObyQGBO"
"324","ACTA1","PGBObyQGBO"
"325","AC107214.2","PGBObyQGBO"
"326","AL359541.1","PGBObyQGBO"
"327","AC109326.1","PGBObyQGBO"
"328","C19orf18","PGBObyQGBO"
"329","AL138820.1","PGBObyQGBO"
"330","AC006329.2","PGBObyQGBO"
"331","AC002069.1","PGBObyQGBO"
"332","TIGD7","PGBObyQGBO"
"333","ADRB2","PGBObyQGBO"
"334","SVIL","PGBObyQGBO"
"335","GLIPR1","PGBObyQGBO"
"336","AC009159.3","PGBObyQGBO"
"337","AL590135.1","PGBObyQGBO"
"338","SPEF1","PGBObyQGBO"
"339","AL096840.1","PGBObyQGBO"
"340","AL596442.2","PGBObyQGBO"
"341","CYP4V2","PGBObyQGBO"
"342","NAT16","PGBObyQGBO"
"343","SAMD9","PGBObyQGBO"
"344","THUMPD3-AS1","PGBObyQGBO"
"345","AC073210.1","PGBObyQGBO"
"346","CD109","PGBObyQGBO"
"347","ABCC3","PGBObyQGBO"
"348","MEG9","PGBObyQGBO"
"349","GPRC5A","PGBObyQGBO"
"350","RNU2-17P","PGBObyQGBO"
"351","IGFBP3","PGBObyQGBO"
"352","AL583856.2","PGBObyQGBO"
"353","FSTL1","PGBObyQGBO"
"354","GLTPD2","PGBObyQGBO"
"355","LBX2","PGBObyQGBO"
"356","AL022069.1","PGBObyQGBO"
"357","AL136380.1","PGBObyQGBO"
"358","TMEM200B","PGBObyQGBO"
"359","LINC01126","PGBObyQGBO"
"360","TYMP","PGBObyQGBO"
"361","YPEL3","PGBObyQGBO"
"362","OVOL3","PGBObyQGBO"
"363","CBX1P1","PGBObyQGBO"
"364","AC103982.1","PGBObyQGBO"
"365","AC245140.3","PGBObyQGBO"
"366","AC002384.1","PGBObyQGBO"
"367","RPS17P2","PGBObyQGBO"
"368","AC079780.1","PGBObyQGBO"
"369","AC068338.3","PGBObyQGBO"
"370","AC013400.1","PGBObyQGBO"
"371","GPR68","PGBObyQGBO"
"372","BNIP3P4","PGBObyQGBO"
"373","LINC01583","PGBObyQGBO"
"374","SERPINE1","PGBObyQGBO"
"375","YTHDC2","PGBObyQGBO"
"376","AC132938.1","PGBObyQGBO"
"377","ACHE","PGBObyQGBO"
"378","AC234775.2","PGBObyQGBO"
"379","AC025161.1","PGBObyQGBO"
"380","AC112220.2","PGBObyQGBO"
"381","Z73965.1","PGBObyQGBO"
"382","AC106897.1","PGBObyQGBO"
"383","HLA-DRA","PGBObyQGBO"
"384","DNAJC5G","PGBObyQGBO"
"385","AP000802.1","PGBObyQGBO"
"386","LINC00235","PGBObyQGBO"
"387","LINC01389","PGBObyQGBO"
"388","AC231981.1","PGBObyQGBO"
"389","AC069224.1","PGBObyQGBO"
"390","SLC1A3","PGBObyQGBO"
"391","ABTB1","PGBObyQGBO"
"392","RF00003","PGBObyQGBO"
"393","B3GNT7","PGBObyQGBO"
"394","HIGD1B","PGBObyQGBO"
"395","BX323046.1","PGBObyQGBO"
"396","MBLAC1","PGBObyQGBO"
"397","AC099552.4","PGBObyQGBO"
"398","FAM105A","PGBObyQGBO"
"399","ADAMTS9","PGBObyQGBO"
"400","AL024498.1","PGBObyQGBO"
"401","AL353807.4","PGBObyQGBO"
"402","AC115522.1","PGBObyQGBO"
"403","HMCN1","PGBObyQGBO"
"404","VN1R84P","PGBObyQGBO"
"405","AC017071.1","PGBObyQGBO"
"406","CDKN1A","PGBObyQGBO"
"407","RPL23AP97","PGBObyQGBO"
"408","PTCHD4","PGBObyQGBO"
"409","RPL34P6","PGBObyQGBO"
"410","MRGPRF","PGBObyQGBO"
"411","CTNNBIP1","PGBObyQGBO"
"412","A2M","PGBObyQGBO"
"413","AC091932.4","PGBObyQGBO"
"414","TMEM92-AS1","PGBObyQGBO"
"415","AL162727.1","PGBObyQGBO"
"416","SNHG10","PGBObyQGBO"
"417","AC006210.2","PGBObyQGBO"
"418","PLXNA1","PGBObyQGBO"
"419","AC025176.1","PGBObyQGBO"
"420","BVES","PGBObyQGBO"
"421","AC026979.3","PGBObyQGBO"
"422","AC098614.1","PGBObyQGBO"
"423","LETM2","PGBObyQGBO"
"424","AC023762.1","PGBObyQGBO"
"425","AL365181.2","PGBObyQGBO"
"426","AP000873.2","PGBObyQGBO"
"427","HIST1H4H","PGBObyQGBO"
"428","AF131216.2","PGBObyQGBO"
"429","AC087741.3","PGBObyQGBO"
"430","ZNF582-AS1","PGBObyQGBO"
"431","GIPR","PGBObyQGBO"
"432","AL358933.1","PGBObyQGBO"
"433","AC008074.3","PGBObyQGBO"
"434","AL354702.1","PGBObyQGBO"
"435","HEXA-AS1","PGBObyQGBO"
"436","AL513550.1","PGBObyQGBO"
"437","AC020916.1","PGBObyQGBO"
"438","AC087239.1","PGBObyQGBO"
"439","ZMYND15","PGBObyQGBO"
"440","UBA7","PGBObyQGBO"
"441","AC245014.1","PGBObyQGBO"
"442","AL136379.1","PGBObyQGBO"
"443","AL683842.1","PGBObyQGBO"
"444","SAMD3","PGBObyQGBO"
"445","Z69890.1","PGBObyQGBO"
"446","AL390195.1","PGBObyQGBO"
"447","HIST2H3D","PGBObyQGBO"
"448","AC098614.4","PGBObyQGBO"
"449","OLFML2A","PGBObyQGBO"
"450","AL008582.1","PGBObyQGBO"
"451","TFCP2L1","PGBObyQGBO"
"452","SPATA8","PGBObyQGBO"
"453","RNF19A","PGBObyQGBO"
"454","AC018450.1","PGBObyQGBO"
"455","CRYBG1","PGBObyQGBO"
"456","VGF","PGBObyQGBO"
"457","AC138969.1","PGBObyQGBO"
"458","AL591438.2","PGBObyQGBO"
"459","AF213884.3","PGBObyQGBO"
"460","FBLL1","PGBObyQGBO"
"461","MIPEPP3","PGBObyQGBO"
"462","AC005776.1","PGBObyQGBO"
"463","AL365203.2","PGBObyQGBO"
"464","RASL11B","PGBObyQGBO"
"465","ZNF304","PGBObyQGBO"
"466","AC004816.2","PGBObyQGBO"
"467","TACC1","PGBObyQGBO"
"468","AP000223.1","PGBObyQGBO"
"469","RIPPLY2","PGBObyQGBO"
"470","KIAA0513","PGBObyQGBO"
"471","ITGAV","PGBObyQGBO"
"472","PDGFA","PGBObyQGBO"
"473","TMEM87B","PGBObyQGBO"
"474","ZNF804B","PGBObyQGBO"
"475","AXL","PGBObyQGBO"
"476","AC006252.1","PGBObyQGBO"
"477","VAMP1","PGBObyQGBO"
"478","SYNC","PGBObyQGBO"
"479","AL133367.1","PGBObyQGBO"
"480","MT2P1","PGBObyQGBO"
"481","MAFB","PGBObyQGBO"
"482","TMEM63A","PGBObyQGBO"
"483","SSTR5","PGBObyQGBO"
"484","AL359263.1","PGBObyQGBO"
"485","OSMR","PGBObyQGBO"
"486","AC025048.2","PGBObyQGBO"
"487","OGFOD1P1","PGBObyQGBO"
"488","RHBDF1","PGBObyQGBO"
"489","SLC10A5","PGBObyQGBO"
"490","CELSR3-AS1","PGBObyQGBO"
"491","PLAUR","PGBObyQGBO"
"492","ACTRT3","PGBObyQGBO"
"493","AC110769.2","PGBObyQGBO"
"494","MIS18A-AS1","PGBObyQGBO"
"495","AL121906.1","PGBObyQGBO"
"496","ACTBP9","PGBObyQGBO"
"497","TMEM59L","PGBObyQGBO"
"498","ECM1","PGBObyQGBO"
"499","TMEM9B-AS1","PGBObyQGBO"
"500","NRIP3","PGBObyQGBO"
"501","RNU4-2","PGBObyQGBO"
"502","AC010491.1","PGBObyQGBO"
"503","ACAP1","PGBObyQGBO"
"504","MIR3178","PGBObyQGBO"
"505","AL133406.3","PGBObyQGBO"
"506","COL4A1","PGBObyQGBO"
"507","ARSJ","PGBObyQGBO"
"508","AL359510.2","PGBObyQGBO"
"509","AC073911.2","PGBObyQGBO"
"510","LDHD","PGBObyQGBO"
"511","AC004771.3","PGBObyQGBO"
"512","C3orf70","PGBObyQGBO"
"513","NPPA-AS1","PGBObyQGBO"
"514","NOXA1","PGBObyQGBO"
"515","AC116565.2","PGBObyQGBO"
"516","STX1A","PGBObyQGBO"
"517","AC092681.3","PGBObyQGBO"
"518","WEE2-AS1","PGBObyQGBO"
"519","AP001107.5","PGBObyQGBO"
"520","B4GALT6","PGBObyQGBO"
"521","AL161935.3","PGBObyQGBO"
"522","AC007823.1","PGBObyQGBO"
"523","AL135791.1","PGBObyQGBO"
"524","AC117498.3","PGBObyQGBO"
"525","HIST1H2BD","PGBObyQGBO"
"526","AC012512.1","PGBObyQGBO"
"527","PROX1","PGBObyQGBO"
"528","TNC","PGBObyQGBO"
"529","HNRNPCP7","PGBObyQGBO"
"530","AC093162.2","PGBObyQGBO"
"531","AC108134.4","PGBObyQGBO"
"532","SPOCD1","PGBObyQGBO"
"533","AL133551.1","PGBObyQGBO"
"534","AL096677.1","PGBObyQGBO"
"535","TCEAL2","PGBObyQGBO"
"536","NPR1","PGBObyQGBO"
"537","ZNF572","PGBObyQGBO"
"538","LINC01686","PGBObyQGBO"
"539","ITGA6","PGBObyQGBO"
"540","FBXO32","PGBObyQGBO"
"541","AL844170.1","PGBObyQGBO"
"542","SYNM","PGBObyQGBO"
"543","FREM2","PGBObyQGBO"
"544","AL023803.1","PGBObyQGBO"
"545","SASH1","PGBObyQGBO"
"546","AC008969.1","PGBObyQGBO"
"547","SYNJ2","PGBObyQGBO"
"548","RPL23AP95","PGBObyQGBO"
"549","AC116407.2","PGBObyQGBO"
"550","COL7A1","PGBObyQGBO"
"551","VMP1","PGBObyQGBO"
"552","AL159169.2","PGBObyQGBO"
"553","RGS17","PGBObyQGBO"
"554","NGEF","PGBObyQGBO"
"555","BCL2A1","PGBObyQGBO"
"556","AC006480.2","PGBObyQGBO"
"557","HAP1","PGBObyQGBO"
"558","FOSL1","PGBObyQGBO"
"559","PAXIP1-AS2","PGBObyQGBO"
"560","AL390728.4","PGBObyQGBO"
"561","LINC00654","PGBObyQGBO"
"562","TPM1","PGBObyQGBO"
"563","TTC9B","PGBObyQGBO"
"564","KIAA1671","PGBObyQGBO"
"565","AC027328.1","PGBObyQGBO"
"566","HSPB3","PGBObyQGBO"
"567","CCDC184","PGBObyQGBO"
"568","ZNF334","PGBObyQGBO"
"569","AC112220.3","PGBObyQGBO"
"570","AL121574.1","PGBObyQGBO"
"571","ARHGAP27P1-BPTFP1-KPNA2P3","PGBObyQGBO"
"572","AC091932.1","PGBObyQGBO"
"573","ABHD2","PGBObyQGBO"
"574","ZFX-AS1","PGBObyQGBO"
"575","AC107021.2","PGBObyQGBO"
"576","HDAC9","PGBObyQGBO"
"577","AP002748.3","PGBObyQGBO"
"578","LAMC1","PGBObyQGBO"
"579","ANGPTL4","PGBObyQGBO"
"580","AC008750.3","PGBObyQGBO"
"581","IL1RAP","PGBObyQGBO"
"582","RDH10","PGBObyQGBO"
"583","FP236383.1","PGBObyQGBO"
"584","CAPG","PGBObyQGBO"
"585","AC098591.1","PGBObyQGBO"
"586","TEX22","PGBObyQGBO"
"587","MICALL2","PGBObyQGBO"
"588","AC021739.3","PGBObyQGBO"
"589","PLXNA4","PGBObyQGBO"
"590","ADM2","PGBObyQGBO"
"591","CMTM6","PGBObyQGBO"
"592","PLPP2","PGBObyQGBO"
"593","ZNF460-AS1","PGBObyQGBO"
"594","SDC4","PGBObyQGBO"
"595","DRAXIN","PGBObyQGBO"
"596","AC105118.1","PGBObyQGBO"
"597","LENG8-AS1","PGBObyQGBO"
"598","KDELR3","PGBObyQGBO"
"599","AC079150.2","PGBObyQGBO"
"600","ZNF337","PGBObyQGBO"
"601","AC012313.5","PGBObyQGBO"
"602","AC007450.2","PGBObyQGBO"
"603","AC004918.1","PGBObyQGBO"
"604","LINC01786","PGBObyQGBO"
"605","ITPR3","PGBObyQGBO"
"606","NAB1","PGBObyQGBO"
"607","VSX1","PGBObyQGBO"
"608","HIPK3","PGBObyQGBO"
"609","AL590428.1","PGBObyQGBO"
"610","LINC02062","PGBObyQGBO"
"611","ACTN1","PGBObyQGBO"
"612","COL18A1","PGBObyQGBO"
"613","CEBPA","PGBObyQGBO"
"614","MEF2A","PGBObyQGBO"
"615","MIR3143","PGBObyQGBO"
"616","RN7SKP160","PGBObyQGBO"
"617","AC141002.1","PGBObyQGBO"
"618","LBX2-AS1","PGBObyQGBO"
"619","AL137003.2","PGBObyQGBO"
"620","AL445228.2","PGBObyQGBO"
"621","ARHGAP12","PGBObyQGBO"
"622","AF111167.2","PGBObyQGBO"
"623","IQGAP3","PGBObyQGBO"
"624","SCT","PGBObyQGBO"
"625","GPNMB","PGBObyQGBO"
"626","AC073195.1","PGBObyQGBO"
"627","RN7SL278P","PGBObyQGBO"
"628","GDF7","PGBObyQGBO"
"629","DLG5-AS1","PGBObyQGBO"
"630","AC005593.1","PGBObyQGBO"
"631","AL355001.2","PGBObyQGBO"
"632","GAS5-AS1","PGBObyQGBO"
"633","SHROOM1","PGBObyQGBO"
"634","AC064875.1","PGBObyQGBO"
"635","AC005180.2","PGBObyQGBO"
"636","ELOA-AS1","PGBObyQGBO"
"637","ITGB8","PGBObyQGBO"
"638","TUBA4A","PGBObyQGBO"
"639","PGM2L1","PGBObyQGBO"
"640","AOC2","PGBObyQGBO"
"641","AC103778.1","PGBObyQGBO"
"642","HOTAIRM1","PGBObyQGBO"
"643","ESAM","PGBObyQGBO"
"644","AL136038.4","PGBObyQGBO"
"645","AL031432.4","PGBObyQGBO"
"646","MISP3","PGBObyQGBO"
"647","AC006058.4","PGBObyQGBO"
"648","IRAK2","PGBObyQGBO"
"649","AL021368.1","PGBObyQGBO"
"650","AL359513.1","PGBObyQGBO"
"651","PIH1D2","PGBObyQGBO"
"652","FOXN3P1","PGBObyQGBO"
"653","RNASEL","PGBObyQGBO"
"654","AC069120.1","PGBObyQGBO"
"655","MIR3671","PGBObyQGBO"
"656","AF196972.1","PGBObyQGBO"
"657","GOLGA2P5","PGBObyQGBO"
"658","METTL27","PGBObyQGBO"
"659","NPIPA8","PGBObyQGBO"
"660","AC131212.4","PGBObyQGBO"
"661","FAM166A","PGBObyQGBO"
"662","PTPRZ1","PGBObyQGBO"
"663","AL158212.4","PGBObyQGBO"
"664","WARS","PGBObyQGBO"
"665","IL17RD","PGBObyQGBO"
"666","EFNB2","PGBObyQGBO"
"667","RPS17P5","PGBObyQGBO"
"668","TNNT1","PGBObyQGBO"
"669","MT-TG","PGBObyQGBO"
"670","CENPK","PGBObyQGBO"
"671","PRRX1","PGBObyQGBO"
"672","SIDT2","PGBObyQGBO"
