"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes","Overlap_Number"
"1","mmu-miR-5105","13/117",0.346531494260092,1,0,0,1.14488522525617,1.21332826373248,"SEMA6C;ACHE;TFAP2C;MTMR10;DQX1;STAT2;IQGAP1;ABHD17C;POU6F1;SAMD14;MAFB;ID1;FBXL7",13
"2","mmu-miR-551b","28/278",0.447302028065195,1,0,0,1.03780962864948,0.834939883656475,"LRRC15;CLTC;KIAA1671;IQGAP1;ICAM1;ATOH7;KIAA0513;NT5E;ZFP36;SH3PXD2A;CLMN;C22ORF46;NPTX1;SLC38A2;PLXNA4;LZTS3;ANKRD28;DUSP5;NCOA3;HMGA2;DICER1;SHROOM1;MC1R;SCNN1D;AHRR;ELMO2;TACC1;ITGA6",28
"3","mmu-miR-5126","19/203",0.601363759008158,1,0,0,0.964410706989186,0.490456148725402,"SEMA6C;DRAXIN;TFAP2C;SPEF1;PLPPR2;ABHD4;PIK3CD;SYT14;DICER1;KLC1;NPAT;ATXN1;SLC6A9;VGF;NPTX1;AMOTL1;LINC01465;NGEF;FBXL7",19
"4","mmu-miR-369-5p","18/203",0.691898234696816,1,0,0,0.913652248726597,0.336513101498072,"SNED1;CEMIP;TFAP2C;OTUD7B;EFCAB14;PLAT;LTBP2;IQGAP1;SLC7A11;KLF3;COL19A1;TTLL7;FRMD6;CRISPLD2;SASS6;LHX6;EPS8L1;SASH1",18
"5","mmu-miR-5109","18/204",0.699808583563982,1,0,0,0.909173561232839,0.324528078357139,"AOC3;TMEM200B;NXPH3;DGKA;MSANTD3;LAMC1;AXIN2;LYPD5;MCC;PCDH18;ZFP36L1;TMEM220;EHD2;MAFB;RHPN1;PMAIP1;ZNF469;PHLDA1",18
"6","mmu-miR-5100","23/264",0.738032986180197,1,0,0,0.897694097075859,0.27268962613641,"ABCA1;FEN1;TFAP2C;PAQR7;SEL1L;ENDOD1;COMMD2;INHBB;LYSMD3;PTPRH;FBXO32;AFF3;TM4SF1;EFNB2;MAFB;TMEM43;CRISPLD2;COL4A1;NIPAL2;AHRR;ZNF469;PHLDA1;LRP11",23
"7","mmu-miR-700","9/109",0.742177412664754,1,0,0,0.85078626830963,0.253676358437731,"RAB2B;PANX2;HIST2H2AA4;SERPINE2;SYT11;ID1;C1ORF198;PTPN21;SLC7A1",9
"8","hsa-miR-4800-3p","25/292",0.774474249460376,1,0,0,0.882188957817253,0.225461797363818,"ITIH5;IRS2;PLAT;SLC7A1;HAPLN1;ICAM1;APH1B;PLEKHG4B;UAP1L1;GPAT3;ZNF688;RBPMS;WNT5A;DICER1;OSMR;CCSAP;THAP9;COL5A2;RFXAP;TBC1D24;MYADM;FAM20C;CLEC2D;RAD18;YPEL3",25
"9","mmu-miR-1843b-3p","4/55",0.794017758239167,1,0,0,0.749379420167674,0.172843952934921,"PLAG1;LAMB2;LDHD;NCCRP1",4
"10","hsa-miR-1250","46/528",0.8025199356477,1,0,0,0.897694097075859,0.197491428747765,"FBLN7;COL18A1;SYNM;STEAP3;ENDOD1;LOXL3;OLFML2A;EFNB2;PANX2;GLI4;KIAA0513;RNF213;NDOR1;LBH;SH3PXD2A;LDHD;BOC;RHPN1;PLXNA1;SPEG;ZNF469;ZNF304;DUSP4;ANKRD28;WARS;ACTN1;SAMD4A;HMGA2;DICER1;ADRA2C;SEPT5;POU6F1;SLC4A7;GIPC3;B3GNT7;COL6A2;PECAM1;MYADM;ESYT2;AMOTL2;QRICH2;LRP10;B4GALT6;FGFR3;FBXL7;SIDT2",46
"11","hsa-miR-1181","8/108",0.834364801187921,1,0,0,0.763256816837445,0.138214025426835,"COL18A1;SYNM;MAFB;SPEF1;ZNF319;AGAP2;LINC01465;FGFR3",8
"12","mmu-miR-3960","17/216",0.849641122574186,1,0,0,0.810960367889786,0.132138877707984,"EGR3;ZBTB47;CITED4;ZBTB42;IRS2;DLG1;NDOR1;MAFB;SLC6A9;MIER3;CLMN;ZNF319;COL6A2;TRIP10;LINC01465;PHLDA2;LZTS3",17
"13","hsa-miR-523","6/88",0.867090678474394,1,0,0,0.702543206407194,0.100190894258928,"MAFB;ZNF805;RGS9BP;PIK3CD;FAM208A;NPTX1",6
"14","hsa-miR-937","11/152",0.882413042144816,1,0,0,0.745681824344478,0.0932810908153606,"MC1R;LBH;RASD1;CLMN;GDF15;PLEKHG4B;IRX4;AGAP2;PECAM1;PHLDA2;OSCAR",11
"15","hsa-miR-3939","9/128",0.884039683430742,1,0,0,0.724497681607419,0.0892967493672447,"CEBPA;RNF213;MAFB;THRB;PIK3CD;FAM43A;TNFRSF14;NPTX1;SASH1",9
"16","hsa-miR-3678-5p","18/236",0.887013403698845,1,0,0,0.785895790218217,0.0942251215629447,"TMEM185B;ITIH5;DOCK5;EPAS1;GIPR;HOMER2;PDGFA;CYBRD1;AXIN2;PPL;NDRG1;TPCN1;COL5A1;RNF182;CEP170B;ZNF469;ITGAV;STX1A",18
"17","hsa-miR-126","11/153",0.887287880788981,1,0,0,0.740808086930462,0.0885901231002486,"ITIH5;EGFL7;PLK2;AGAP2;RNF182;PIK3CD;MAGIX;IRS2;PKD2;ZNF784;CTSB",11
"18","mmu-miR-2137","9/130",0.894276299152944,1,0,0,0.713351563428843,0.0797102547396004,"DST;PRRX1;ITGA3;PMAIP1;IRS2;C22ORF46;LTBP2;NPTX1;KIAA0040",9
"19","hsa-miR-1469","8/120",0.906153070362908,1,0,0,0.686931135153701,0.0676950268758186,"IRX4;INHBB;APOE;SIPA1L2;NDRG1;HOXC11;E2F7;BAIAP3",8
"20","mmu-miR-718","21/279",0.9138262386487,1,0,0,0.775567410657404,0.069890130397581,"JAG2;WWTR1;EGR2;EGR3;NHLRC3;CKAP2L;PLAG1;PLK2;SEMA6D;CAVIN4;INHBB;DICER1;IQGAP3;HOXD10;TOR1AIP1;FOSL2;SLC4A7;ATXN1;C22ORF46;STX3;CCDC184",21
"21","mmu-miR-675-5p","33/418",0.914217194912526,1,0,0,0.813471081103067,0.0729578659094473,"TMEM185B;DDR1;DRAXIN;CDKN1A;SLC26A2;AGAP2;ZBTB42;LAMC1;KLC1;HDAC9;NPAS2;EFNB2;SH3PXD2A;ATXN7;CAPN2;CD59;AOC3;EGR3;SPHK1;ZBTB38;CMTM6;SAMD4A;EBF3;KLF3;SEPT5;MYO1E;FRMD6;GIPC3;ITGA10;IL6ST;NPTXR;RGL1;STAM2",33
"22","mmu-miR-1900","35/445",0.92366846583231,1,0,0,0.810424372934141,0.0643493767909035,"DOCK5;CCNK;TMEM87B;OLFML2B;LRP1;NXPH3;BCL10;NDRG1;KIAA0040;TMEM43;RHPN1;BAALC;PHLDA1;LZTS1;IER3;MEF2A;JAG2;KCNK10;FAM46B;ITGA3;ELOVL2;IFNGR2;ACTN1;NCOA3;KLHL28;PPP2R5B;DUSP8;ANO4;MAFB;RGS9BP;HLA-DRA;F2RL1;TACC1;VAMP4;FGFR1",35
"23","mmu-miR-5122","7/112",0.926862413624567,1,0,0,0.643997939206595,0.0489117372158408,"SEMA6C;UCN;ATXN1;HIST2H2AA4;SDC4;PTPN21;GNG12",7
"24","mmu-miR-1945","13/189",0.931366978155777,1,0,0,0.708738472777628,0.0503926541793482,"IL11;LRRC15;IRX4;IQGAP1;EFNB2;MAFB;FLRT2;RNF182;AHRR;VAMP4;CCDC82;SASH1;E2F7",13
"25","mmu-miR-1893","12/177",0.932445950948151,1,0,0,0.698574035749526,0.0488611256428717,"CEBPA;TNFRSF12A;GPX3;AGAP2;RNF39;IRS2;LINC01465;ANO4;PHLDA1;CCDC184;SOD3;POU6F1",12
"26","hsa-miR-95","35/452",0.937636948351766,1,0,0,0.797873552999321,0.0513770357115124,"TMEM87B;THRB;TMEM200B;RASL11B;NXPH3;SEL1L;PTPN21;FAM208A;IQGAP1;IL1RAP;SLC7A11;LYST;HDAC9;AKAP12;ATXN1;FLRT2;BOC;C17ORF100;BVES;PLXNA4;E2F7;NTSR1;PLEKHA1;EMP1;ARHGAP29;DICER1;DUSP8;KLF5;COL4A2;KDELR3;LRP10;FREM2;RAD18;MGLL;FBXL7",35
"27","mmu-miR-471-5p","18/253",0.939485625359708,1,0,0,0.733088563207507,0.0457614118464571,"WDR36;SDC4;PLAG1;EDEM1;C1ORF198;PAPD4;LAMC1;LYSMD3;PGM2L1;NPAS2;GIPC3;ARSJ;PXDN;EOGT;AHRR;IL6ST;LZTS1;E2F7",18
"28","mmu-miR-678","42/534",0.940433742921539,1,0,0,0.810424372934141,0.0497714684918892,"LRRC15;LRRC57;EIF4E3;THRB;SLC20A1;CITED4;FAM129A;IQGAP1;GRPR;AFF3;PKD2;NPAS2;AQP1;LOXL2;EPS8;ATXN1;ATXN7;MPZ;SH3BP5;PMAIP1;NPTX1;ZNF784;SASH1;WWTR1;PAQR7;CAV1;IL31RA;NFATC2;EBF3;AXIN2;GNG12;KLF3;HS3ST1;DKK3;EHD2;B3GNT7;AXL;ADM2;PECAM1;COL8A2;ESYT2;UTRN",42
