"","Gene","Category"
"218","Gm10051","PSVZbyQSVZ"
"219","Rpl36a","PSVZbyQSVZ"
"220","Cdca7l","PSVZbyQSVZ"
"221","Ctps","PSVZbyQSVZ"
"222","Trmt112","PSVZbyQSVZ"
"223","Bex4","PSVZbyQSVZ"
"224","Gm4604","PSVZbyQSVZ"
"225","Rpl10a","PSVZbyQSVZ"
"226","Rpp30","PSVZbyQSVZ"
"227","Mns1","PSVZbyQSVZ"
"228","Rbl1","PSVZbyQSVZ"
"229","Espl1","PSVZbyQSVZ"
"230","Igsf10","PSVZbyQSVZ"
"231","Gm12191","PSVZbyQSVZ"
"232","Rps27","PSVZbyQSVZ"
"233","Shcbp1","PSVZbyQSVZ"
"234","Ska2","PSVZbyQSVZ"
"235","Gm11478","PSVZbyQSVZ"
"236","Mta2","PSVZbyQSVZ"
"237","Smarce1","PSVZbyQSVZ"
"238","Esco2","PSVZbyQSVZ"
"239","Mthfd2","PSVZbyQSVZ"
"240","Prim2","PSVZbyQSVZ"
"241","Iqgap3","PSVZbyQSVZ"
"242","Pde3b","PSVZbyQSVZ"
"243","Kntc1","PSVZbyQSVZ"
"244","Dnajc9","PSVZbyQSVZ"
"245","Epha3","PSVZbyQSVZ"
"246","Gm21571","PSVZbyQSVZ"
"247","Gm15483","PSVZbyQSVZ"
"248","Rpl37a","PSVZbyQSVZ"
"249","Cks1b","PSVZbyQSVZ"
"250","Dpysl3","PSVZbyQSVZ"
"251","Cenph","PSVZbyQSVZ"
"252","Cpsf4","PSVZbyQSVZ"
"253","Fus","PSVZbyQSVZ"
"254","Sp5","PSVZbyQSVZ"
"255","Trp53","PSVZbyQSVZ"
"256","Gm15453","PSVZbyQSVZ"
"257","Efcab11","PSVZbyQSVZ"
"258","Ncald","PSVZbyQSVZ"
"259","Cdc20","PSVZbyQSVZ"
"260","LOC102634681","PSVZbyQSVZ"
"261","Rps5","PSVZbyQSVZ"
"262","Psrc1","PSVZbyQSVZ"
"263","Elavl2","PSVZbyQSVZ"
"264","Tead2","PSVZbyQSVZ"
"265","Rps4x","PSVZbyQSVZ"
"266","Zkscan1","PSVZbyQSVZ"
"267","Cbwd1","PSVZbyQSVZ"
"268","4930579G24Rik","PSVZbyQSVZ"
"269","Pycr1","PSVZbyQSVZ"
"270","Chaf1b","PSVZbyQSVZ"
"271","Ier5","PSVZbyQSVZ"
"272","Dbn1","PSVZbyQSVZ"
"273","Miat","PSVZbyQSVZ"
"274","Gm13777","PSVZbyQSVZ"
"275","Ewsr1","PSVZbyQSVZ"
"276","Pola1","PSVZbyQSVZ"
"277","Gm8618","PSVZbyQSVZ"
"278","Kif4","PSVZbyQSVZ"
"279","Maz","PSVZbyQSVZ"
"280","D17H6S56E-5","PSVZbyQSVZ"
"281","Whsc1","PSVZbyQSVZ"
"282","Supt16","PSVZbyQSVZ"
"283","Ppp1r14b","PSVZbyQSVZ"
"284","Ttf2","PSVZbyQSVZ"
"285","Nusap1","PSVZbyQSVZ"
"286","Pa2g4","PSVZbyQSVZ"
"287","Gm6793","PSVZbyQSVZ"
"288","Tfdp1","PSVZbyQSVZ"
"289","Sbf2","PSVZbyQSVZ"
"290","Mthfd1l","PSVZbyQSVZ"
"291","Sf3b1","PSVZbyQSVZ"
"292","Eef1a1","PSVZbyQSVZ"
"293","Hadh","PSVZbyQSVZ"
"294","Gm10257","PSVZbyQSVZ"
"295","Alyref","PSVZbyQSVZ"
"296","Nup85","PSVZbyQSVZ"
"297","Snhg10","PSVZbyQSVZ"
"298","Trip13","PSVZbyQSVZ"
"299","Ddx27","PSVZbyQSVZ"
"300","4633402D09Rik","PSVZbyQSVZ"
"301","Psip1","PSVZbyQSVZ"
"302","Gm10420","PSVZbyQSVZ"
"303","Zfp462","PSVZbyQSVZ"
"304","Dimt1","PSVZbyQSVZ"
"305","Adam12","PSVZbyQSVZ"
"306","Nrf1","PSVZbyQSVZ"
"307","Cdkn2c","PSVZbyQSVZ"
"308","Mtrf1l","PSVZbyQSVZ"
"309","Cmss1","PSVZbyQSVZ"
"310","Kars","PSVZbyQSVZ"
"311","Bclaf1","PSVZbyQSVZ"
"312","Rps26","PSVZbyQSVZ"
"313","Aldh18a1","PSVZbyQSVZ"
"314","Thap4","PSVZbyQSVZ"
"315","Ddx39","PSVZbyQSVZ"
"316","Rps6ka6","PSVZbyQSVZ"
"317","Neurl1b","PSVZbyQSVZ"
"318","Gm3362","PSVZbyQSVZ"
"319","Gins4","PSVZbyQSVZ"
"320","Gm7285","PSVZbyQSVZ"
"321","Eme1","PSVZbyQSVZ"
"322","Rab13","PSVZbyQSVZ"
"323","Gm5451","PSVZbyQSVZ"
"324","Nop10","PSVZbyQSVZ"
"325","Rad51","PSVZbyQSVZ"
"326","Spag5","PSVZbyQSVZ"
"327","Msh6","PSVZbyQSVZ"
"328","Asf1b","PSVZbyQSVZ"
"329","Bcl11a","PSVZbyQSVZ"
"330","Sfpq","PSVZbyQSVZ"
"331","Myef2","PSVZbyQSVZ"
"332","LOC102642137","PSVZbyQSVZ"
"333","2810004I08Rik","PSVZbyQSVZ"
"334","Oip5","PSVZbyQSVZ"
"335","Ruvbl1","PSVZbyQSVZ"
"336","Gpsm2","PSVZbyQSVZ"
"337","1700012D01Rik","PSVZbyQSVZ"
"338","Top1","PSVZbyQSVZ"
"339","Apitd1","PSVZbyQSVZ"
"340","Pdzrn4","PSVZbyQSVZ"
"341","Marcksl1","PSVZbyQSVZ"
"342","Uchl3","PSVZbyQSVZ"
"343","Rnaseh2a","PSVZbyQSVZ"
"344","Pspc1","PSVZbyQSVZ"
"345","Rps29","PSVZbyQSVZ"
"346","Plk1","PSVZbyQSVZ"
"347","Hsp90aa1","PSVZbyQSVZ"
"348","Fam83d","PSVZbyQSVZ"
"349","Ptx3","PSVZbyQSVZ"
"350","Gins3","PSVZbyQSVZ"
"351","Kxd1","PSVZbyQSVZ"
"352","Nup133","PSVZbyQSVZ"
"353","LOC102634292","PSVZbyQSVZ"
"354","Pole3","PSVZbyQSVZ"
"355","Ak2","PSVZbyQSVZ"
"356","Armc10","PSVZbyQSVZ"
"357","LOC102641923","PSVZbyQSVZ"
"358","Nedd4","PSVZbyQSVZ"
"359","Aard","PSVZbyQSVZ"
"360","Zwilch","PSVZbyQSVZ"
"361","Gen1","PSVZbyQSVZ"
"362","Sept3","PSVZbyQSVZ"
"363","Eif4a1","PSVZbyQSVZ"
"364","Sarnp","PSVZbyQSVZ"
"365","Fam111a","PSVZbyQSVZ"
"366","Ears2","PSVZbyQSVZ"
"367","Nes","PSVZbyQSVZ"
"368","AU024581","PSVZbyQSVZ"
"369","Hells","PSVZbyQSVZ"
"370","Cenpe","PSVZbyQSVZ"
"371","Gmnn","PSVZbyQSVZ"
"372","Mcrs1","PSVZbyQSVZ"
"373","Nup93","PSVZbyQSVZ"
"374","LOC102635048","PSVZbyQSVZ"
"375","Fbxl19","PSVZbyQSVZ"
"376","1110034G24Rik","PSVZbyQSVZ"
"377","E2f2","PSVZbyQSVZ"
"378","Rcc2","PSVZbyQSVZ"
"379","Map4k4","PSVZbyQSVZ"
"380","Ran","PSVZbyQSVZ"
"381","Fubp1","PSVZbyQSVZ"
"382","Mettl9","PSVZbyQSVZ"
"383","Bcat1","PSVZbyQSVZ"
"384","Rad54l","PSVZbyQSVZ"
"385","Vps52","PSVZbyQSVZ"
"386","Nup210","PSVZbyQSVZ"
"387","Rgs16","PSVZbyQSVZ"
"388","Prpf38a","PSVZbyQSVZ"
"389","Neil3","PSVZbyQSVZ"
"390","Chd7","PSVZbyQSVZ"
"391","Zfp367","PSVZbyQSVZ"
"392","Mfng","PSVZbyQSVZ"
"393","Gm15466","PSVZbyQSVZ"
"394","Mms22l","PSVZbyQSVZ"
"395","Wdr74","PSVZbyQSVZ"
"396","Isoc1","PSVZbyQSVZ"
"397","Fam118b","PSVZbyQSVZ"
"398","Mfap4","PSVZbyQSVZ"
"399","Gm8430","PSVZbyQSVZ"
"400","Rbm8a","PSVZbyQSVZ"
"401","Rcor2","PSVZbyQSVZ"
"402","Ppat","PSVZbyQSVZ"
"403","Slc10a3","PSVZbyQSVZ"
"404","Ddx46","PSVZbyQSVZ"
"405","Nek2","PSVZbyQSVZ"
"406","Nt5dc2","PSVZbyQSVZ"
"407","Dcp2","PSVZbyQSVZ"
"408","Shroom3","PSVZbyQSVZ"
"409","Cenpm","PSVZbyQSVZ"
"410","Eef1g","PSVZbyQSVZ"
"411","Pafah1b2","PSVZbyQSVZ"
"412","Nfix","PSVZbyQSVZ"
"413","Ppp3cb","PSVZbyQSVZ"
"414","Zfp882","PSVZbyQSVZ"
"415","Prpf31","PSVZbyQSVZ"
"416","Rpgrip1","PSVZbyQSVZ"
"417","Zfp553","PSVZbyQSVZ"
"418","Fxyd6","PSVZbyQSVZ"
"419","Bag1","PSVZbyQSVZ"
"420","Gtse1","PSVZbyQSVZ"
"421","Cops2","PSVZbyQSVZ"
"422","2410133F24Rik","PSVZbyQSVZ"
"423","Rpl27","PSVZbyQSVZ"
"424","Mir1949","PSVZbyQSVZ"
"425","Rpia","PSVZbyQSVZ"
"426","Cenpv","PSVZbyQSVZ"
"427","Nudt21","PSVZbyQSVZ"
"428","Snrpb2","PSVZbyQSVZ"
"429","Chchd1","PSVZbyQSVZ"
"430","Trim44","PSVZbyQSVZ"
"431","LOC100862433","PSVZbyQSVZ"
"432","Btg2","PSVZbyQSVZ"
"433","Gm10071","PSVZbyQSVZ"
"434","Bend3","PSVZbyQSVZ"
"435","Twsg1","PSVZbyQSVZ"
"436","Rbmx","PSVZbyQSVZ"
"437","Mrpl52","PSVZbyQSVZ"
"438","Gins2","PSVZbyQSVZ"
"439","4932431P20Rik","PSVZbyQSVZ"
"440","Rpl22l1","PSVZbyQSVZ"
"441","A230071A22Rik","PSVZbyQSVZ"
"442","Zeb2","PSVZbyQSVZ"
"443","Gid4","PSVZbyQSVZ"
"444","Zfa-ps","PSVZbyQSVZ"
"445","H2afy2","PSVZbyQSVZ"
"446","Phb2","PSVZbyQSVZ"
"447","Rbm15b","PSVZbyQSVZ"
"448","Fbxo5","PSVZbyQSVZ"
"449","Bub3","PSVZbyQSVZ"
"450","Bysl","PSVZbyQSVZ"
"451","Cad","PSVZbyQSVZ"
"452","Snrnp27","PSVZbyQSVZ"
"453","2810408I11Rik","PSVZbyQSVZ"
"454","Rps7","PSVZbyQSVZ"
"455","Gm5621","PSVZbyQSVZ"
"456","B4galnt4","PSVZbyQSVZ"
"457","Mcm4","PSVZbyQSVZ"
"458","Cenpj","PSVZbyQSVZ"
"459","LOC100044627","PSVZbyQSVZ"
"460","Exo1","PSVZbyQSVZ"
"461","Gm14277","PSVZbyQSVZ"
"462","Ercc6l","PSVZbyQSVZ"
"463","Rfc2","PSVZbyQSVZ"
"464","Rmi2","PSVZbyQSVZ"
"465","Phf21a","PSVZbyQSVZ"
"466","Znhit6","PSVZbyQSVZ"
"467","Gm15772","PSVZbyQSVZ"
"468","Rnaseh2b","PSVZbyQSVZ"
"469","Cdc25a","PSVZbyQSVZ"
"470","Nop9","PSVZbyQSVZ"
"471","Fkbp5","PSVZbyQSVZ"
"472","Vnn1","PSVZbyQSVZ"
"473","Dpysl5","PSVZbyQSVZ"
"474","Ier2","PSVZbyQSVZ"
"475","Nme1","PSVZbyQSVZ"
"476","Tardbp","PSVZbyQSVZ"
"477","Wdr12","PSVZbyQSVZ"
"478","Ska3","PSVZbyQSVZ"
"479","Snapc4","PSVZbyQSVZ"
"480","Trmt61a","PSVZbyQSVZ"
"481","Pbdc1","PSVZbyQSVZ"
"482","Ddx59","PSVZbyQSVZ"
"483","Srsf3","PSVZbyQSVZ"
"484","Fam213a","PSVZbyQSVZ"
"485","Ctnnb1","PSVZbyQSVZ"
"486","Rfc4","PSVZbyQSVZ"
"487","Tmem178","PSVZbyQSVZ"
"488","Bora","PSVZbyQSVZ"
"489","Pold2","PSVZbyQSVZ"
"490","Apex1","PSVZbyQSVZ"
"491","Gm14680","PSVZbyQSVZ"
"492","Gm5848","PSVZbyQSVZ"
"493","Shfm1","PSVZbyQSVZ"
"494","Snhg5","PSVZbyQSVZ"
"495","Snord104","PSVZbyQSVZ"
"496","Nrep","PSVZbyQSVZ"
"497","Prmt1","PSVZbyQSVZ"
"498","Csrp2","PSVZbyQSVZ"
"499","Myb","PSVZbyQSVZ"
"500","Thoc5","PSVZbyQSVZ"
"501","Magef1","PSVZbyQSVZ"
"502","Rpl5","PSVZbyQSVZ"
"503","Zfp418","PSVZbyQSVZ"
"504","Anapc5","PSVZbyQSVZ"
"505","Atm","PSVZbyQSVZ"
"506","Cdca4","PSVZbyQSVZ"
"507","Smarcad1","PSVZbyQSVZ"
"508","Cmc2","PSVZbyQSVZ"
"509","2810043O03Rik","PSVZbyQSVZ"
"510","Tbpl1","PSVZbyQSVZ"
"511","Fau","PSVZbyQSVZ"
"512","Gm12816","PSVZbyQSVZ"
"513","Hnrnpul1","PSVZbyQSVZ"
"514","Nuf2","PSVZbyQSVZ"
"515","Ece2","PSVZbyQSVZ"
"516","Erh","PSVZbyQSVZ"
"517","Cep70","PSVZbyQSVZ"
"518","Eif1ax","PSVZbyQSVZ"
"519","Hypk","PSVZbyQSVZ"
"520","Gm10224","PSVZbyQSVZ"
"521","Parp2","PSVZbyQSVZ"
"522","Gm10362","PSVZbyQSVZ"
"523","Tead1","PSVZbyQSVZ"
"524","Ppp1r8","PSVZbyQSVZ"
"525","Glce","PSVZbyQSVZ"
"526","Cyp39a1","PSVZbyQSVZ"
"527","Tdrkh","PSVZbyQSVZ"
"528","Wdr62","PSVZbyQSVZ"
"529","Pafah1b3","PSVZbyQSVZ"
"530","Zfp946","PSVZbyQSVZ"
"531","Zcchc14","PSVZbyQSVZ"
"532","Cfdp1","PSVZbyQSVZ"
"533","Setd8","PSVZbyQSVZ"
"534","Tmtc4","PSVZbyQSVZ"
"535","BC052040","PSVZbyQSVZ"
"536","G3bp1","PSVZbyQSVZ"
"537","Vps37d","PSVZbyQSVZ"
"538","Rfc3","PSVZbyQSVZ"
"539","LOC102643033","PSVZbyQSVZ"
"540","Tmem107","PSVZbyQSVZ"
"541","Heatr1","PSVZbyQSVZ"
"542","Rpl14","PSVZbyQSVZ"
"543","Sdhaf1","PSVZbyQSVZ"
"544","Cse1l","PSVZbyQSVZ"
"545","Lsm2","PSVZbyQSVZ"
"546","Hmga1","PSVZbyQSVZ"
"547","Ythdf2","PSVZbyQSVZ"
"548","Rsl1d1","PSVZbyQSVZ"
"549","Stmn1","PSVZbyQSVZ"
"550","D9Ertd292e","PSVZbyQSVZ"
"551","BC068157","PSVZbyQSVZ"
"552","Gm4705","PSVZbyQSVZ"
"553","Ilf3","PSVZbyQSVZ"
"554","Hnrnpd","PSVZbyQSVZ"
"555","Rad23a","PSVZbyQSVZ"
"556","Ssh2","PSVZbyQSVZ"
"557","9130011L11Rik","PSVZbyQSVZ"
"558","2700029M09Rik","PSVZbyQSVZ"
"559","Exo5","PSVZbyQSVZ"
"560","Pbrm1","PSVZbyQSVZ"
"561","Gm20667","PSVZbyQSVZ"
"562","Pmf1","PSVZbyQSVZ"
"563","Snrpf","PSVZbyQSVZ"
"564","Nmral1","PSVZbyQSVZ"
"565","Pole2","PSVZbyQSVZ"
"566","Nucks1","PSVZbyQSVZ"
"567","Sestd1","PSVZbyQSVZ"
"568","Ahcy","PSVZbyQSVZ"
"569","Gm26879","PSVZbyQSVZ"
"570","Gar1","PSVZbyQSVZ"
"571","Ddx21","PSVZbyQSVZ"
"572","Zbtb12","PSVZbyQSVZ"
"573","Dusp1","PSVZbyQSVZ"
"574","Cnot6","PSVZbyQSVZ"
"575","Hist3h2ba","PSVZbyQSVZ"
"576","Nup155","PSVZbyQSVZ"
"577","Casd1","PSVZbyQSVZ"
"578","BC055324","PSVZbyQSVZ"
"579","Ccnf","PSVZbyQSVZ"
"580","Exosc9","PSVZbyQSVZ"
"581","Sap30","PSVZbyQSVZ"
"582","Foxm1","PSVZbyQSVZ"
"583","Laptm5","PSVZbyQSVZ"
"584","Pdik1l","PSVZbyQSVZ"
"585","Cand2","PSVZbyQSVZ"
"586","Cdon","PSVZbyQSVZ"
"587","Coro1c","PSVZbyQSVZ"
"588","Ccdc9","PSVZbyQSVZ"
"589","Ddx19a","PSVZbyQSVZ"
"590","Cdv3","PSVZbyQSVZ"
"591","Cbx2","PSVZbyQSVZ"
"592","Eldr","PSVZbyQSVZ"
"593","Gtf2f2","PSVZbyQSVZ"
"594","Kifc1","PSVZbyQSVZ"
"595","Ntng2","PSVZbyQSVZ"
"596","Mtbp","PSVZbyQSVZ"
"597","Polr2h","PSVZbyQSVZ"
"598","Zbtb20","PSVZbyQSVZ"
"599","Mettl1","PSVZbyQSVZ"
"600","Caap1","PSVZbyQSVZ"
"601","2700099C18Rik","PSVZbyQSVZ"
"602","Nxt1","PSVZbyQSVZ"
"603","Txn1","PSVZbyQSVZ"
"604","Nek4","PSVZbyQSVZ"
"605","Hnrnpf","PSVZbyQSVZ"
"606","Rrp1b","PSVZbyQSVZ"
"607","L3mbtl3","PSVZbyQSVZ"
"608","Hspa4","PSVZbyQSVZ"
"609","Ahctf1","PSVZbyQSVZ"
"610","Rad21","PSVZbyQSVZ"
"611","Ephb2","PSVZbyQSVZ"
"612","Jph1","PSVZbyQSVZ"
"613","1600002H07Rik","PSVZbyQSVZ"
"614","Taf1","PSVZbyQSVZ"
"615","Tubgcp2","PSVZbyQSVZ"
"616","Mb21d2","PSVZbyQSVZ"
"617","Gsx2","PSVZbyQSVZ"
"618","Fancb","PSVZbyQSVZ"
"619","Tes3-ps","PSVZbyQSVZ"
"620","Dtl","PSVZbyQSVZ"
"621","Samhd1","PSVZbyQSVZ"
"622","Gm5963","PSVZbyQSVZ"
"623","Eif1ad","PSVZbyQSVZ"
"624","Lima1","PSVZbyQSVZ"
"625","Phf12","PSVZbyQSVZ"
"626","Gm13981","PSVZbyQSVZ"
"627","Bzw2","PSVZbyQSVZ"
"628","Panx1","PSVZbyQSVZ"
"629","Samd14","PSVZbyQSVZ"
"630","Ncaph2","PSVZbyQSVZ"
"631","Zfp948","PSVZbyQSVZ"
"632","Rpl8","PSVZbyQSVZ"
"633","Mastl","PSVZbyQSVZ"
"634","Tamm41","PSVZbyQSVZ"
